,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X002028.SZ,X600584.SH,X600372.SH,X000157.SZ,X600703.SH,X600741.SH,X600066.SH,X600418.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X002294.SZ,X600487.SH,X000800.SZ,X000921.SZ,X601799.SH,X002074.SZ,X002180.SZ,X000661.SZ,X002129.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.149326605127658,0,0,0,0,0,0,0.150915358064403,0,0.128884037695422,0,0,0,0,0,0,0,0,0,0.221797887149962,0,0,8.67361737988404e-19,-0.0428146969132452,0,0,0,0,0,0,0,0,0,0,0,0,0.0480597925616497,0,0,-0.0204451923721346,0,0,0,0,0,0,-0.0377552365546668,0,0,0,0,-0.0608157535605587,0,0,0,0,0,0
X000858.SZ,0.258841823487011,0,0.10270051788419,0,0,0,0,0,0.182880103951103,0,0,0,0,0,0,0,0,0,0.088244298946336,0,0.140193981426508,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593029044296625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000490359867942144,0.0958236029815963,0,0,0,0.0108863437142864,0,0
X600276.SH,0,0.0406766771736525,0,0,0.0781309097814783,-3.46944695195361e-18,0,-0.0291582475939569,0,0.0394283543881182,0,0,0,0,0,0,0,0,-0.00387873852186187,0,0,0,0,0,0,0,0,0,0,-0.0581274489511359,0,0,0,-0.0316786386656704,0,0,0,0,0,0,0.324803293084551,0,0,0,0,0,0,0.0643107202777172,0,0,0,-0.0747025224189534,0.0452556518319212,0,0,0,0.00761828268724746,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.132188705580944,-0.0185774554040514,0,0,0,-0.376802927750937,0,0,-0.15260364378417,0,0,0,-0.0730100789232578,0,0,0,0.601666624681081,0.0835158002440128,0,0.118119893517879,0.231648054801748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906941019780536,0.0181525426330381,0,0,0,-0.0380076439563465,0,0,0,0,-0.0474647281255234,-0.0171765008066129,0,0,0,-0.0171979383449931,0,0
X600690.SH,0,0,0.0662906204944487,0,0,0,0.334581374249556,0,0,0,0,0.105178510755952,0,0.029463801362379,0,0,0,0,0.112617331177923,0,0,0,0.0779226214396854,0,0,0,0,0,0,0,0,0,0,0,0,0.0796444647950167,0,0,0.0153882655599777,0,-0.0135622069168998,0,0,0.265073848723952,0,0,-0.0234405789047072,0,0,0,0,-0.00137192809560379,0,0,0,0,-0.0202919987098914,0,0
X002415.SZ,0,0,0,0,0.241969168729106,0,0,0,0,0,0,0,0,0.148031310504666,0.0914591969041943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17975017402446,0,0,0,0,0,0,0.0683565585692343,0,0,0.149554110107749,0,0,0,0,0.0752524607465478,0,-0.0334094613027942,0,0.0511502023714434,0,0,0.0471101851842978,1.0842021724855e-19,0,0,0,-0.0132371364417334,0,0
X000651.SZ,0,0,0,0,0.149141238090886,0,0,-0.0442387592482559,0.0254810845331668,0,0.0431063404227838,0,0,0.0620611729039605,0,0,0,0,0,0,0,0,0,0,0,0.0977030718058417,0,0,0,0,0,0,0.0657638663263768,0,0,0,0,0,0,0,0,0,0,0.183493815654364,0,0,0,0,0,0,0,0,-0.0543058564607557,0.0898419991352386,0,0,-0.0263823552916824,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0591062817018349,0,0,0,0,0,0,0,0,0,0,-0.410692885323009,0,0,0,0,0,0,0,0,-0.34932647675477,0,-0.156198568457361,0,0,0,0,0,0,0,0,0.16820023643773,0,0,0,-0.00270037839291368,0,0,0,0,0.108867555107154,-0.130222649904962,0.243980943840969,0,0,-0.0859459117702085,0,0
X600809.SH,0,0,0,0,0,0,0,0.0474088129264031,0,0,0.321432466071127,0,0,-0.137044026557742,0,0,0,0,0,-1.54139167778133e-05,0.52928451017296,0,0,0,0,0,0,0,0.0485642077925493,0,0,0,0,0,0,0,0,0,0,0,0,-0.120749823826892,0,0,0,0,0,0,-0.0180414016340332,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527309472292155,0,0,0,0,0,0,0.198488063139736,0,0,0,0,0.198864213534418,0.0819819484003132,0.0245171755995755,0.183304300601614,0,0,0,0,0,0,0,-0.13227296649994,0,0,0.0534210991809643,0,0,0,0.177360031263012,0,0,0,0,0,3.46944695195361e-18,0,0
X000568.SZ,0,0.613172658921591,0,0,0,0,0,0,0.226402363252261,0,0,0,0,0,0,0,0,0,0,0,0.122526889867752,0,0,0,0,0,0,0.042194035592877,0,0,0,0,0,0,0.102430467719654,0,0,-0.0818795664500535,0,0,0,-0.152845057541178,0,0,0.0346580473466057,0,0,0,0,0,0,-0.050938685470013,0,-0.100734205830915,0,0,-0.0139075849750315,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062561554760206,0,0,0,-0.0912540230869973,0,0,0.648925965863155,-0.0218888438863794,0,0.0531999424702808,0,-0.0264634421553071,-0.251787786943286,0,0,0.166155728671029,0,-0.0146889704194293,0,0,-0.083684113886838,0,0,0,0.199141148971896,-0.0890719800098237,0,0,0,-0.0553284948904423,0,0.199594539551546,0,0,0,0,-0.0862689745635132,0,0,0,0,-0.0278415642471384,0,0
X600104.SH,0,0,0,-0.0284616881709966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174396590849921,0.114519667212524,0,0,0,0,0,0,0.118741248700513,0,0,0,0,0,0,0,0,0.00480698752909016,0.0378869034341103,0,0.0411946375414771,0,0.175334004697925,0,0,0,-0.0642043263881449,0.0563498842091255,-0.0383054788578491,-0.0758930812251562,0,0,-0.0191570770864178,0,0
X600031.SH,0,0,0,-0.166334297848366,0.319696631434497,0.888708145736551,0,0,0,0,0,0,0,0,-0.133486274874489,0,0,0,0.0830910252656164,-0.238782690147546,0,0,0,0,0,0,0,0,0,0.12610447175456,0,0,0,4.33680868994202e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0689208785083695,0,0,0,0,0,-0.00403128924869844,-0.0455744403556519,0,0,0,0,-0.0385419440824507,0,0
X000625.SZ,0,0,-0.10797542137691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837443955850688,0,0,0.106985112374989,0.032475985935652,0,0,0,0,0,0,0.291405814428968,0,0.322061739887146,0.104164289634146,0,0,0,0,0.109041766921554,0.086568705650187,0,0,0,0.00648193519636729,0,0,0,0,0,0,0,-0.00509263960693312,0,0,0,-0.0499140015330254,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.113020679400223,0,-0.144484101655644,0,0,0,0,0,0,0,0,0,0.246840635181868,0,0,0,0,0,0,0,0,0,0.0203585789338313,0,0,0,0,0,0,0,0.201106762278312,0,0,0,0.220539049542321,0,-0.0258137687923645,0,0,0.00479614979425347,0.271275224344529,0.0765661228020262,0,0,-0.11594300321667,0,-0.0367434854408401,0,0,0.00741255577706413,0,0
X000063.SZ,0,0,-0.205404005206524,0,0,0,0,0,0,0,0,0,0,0.178840261784249,0,0,0,0,0,0,0.0693550468836339,0,0,0,0,0,0,0.0497990831264234,0,0,0.0720418132551052,0,0,0.000371752296171299,0.307987686419428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174137395487793,0,0,0.00441691858588919,0.0934549096706697,0,0,0,0.0224169937575046,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0210049586840946,0,0.376422110364976,0,0,0.0460887069203589,0,0,0,0,0,-0.00307587780191999,0,0,0,0.08277208948812,-0.0656651382015761,0,0,0.0833183710587874,0,0.0308993148938431,0,0,0,0,0,0,0,-0.0466124352293404,-0.0681805883435087,0,0,0,0,0,0,0,0.0471566565389504,0,0.115389368350031,0,0,0.0369047736311226,-0.00744391955260658,0,0,0,0.014359044822399,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114155525145981,0,-0.217387961744097,0,0,0,0,0.0446470860207431,0.0577461531581488,0,0,0,0,0,0,0,0.193164831186513,0,0,0.0302606921738795,-0.133045910661779,0,0.241443811340673,0,0,0,0,0,0,0,0,-0.141815656707123,-0.0345508207144068,0,0,0,0,0,-0.0334066469151758,-0.119044678290232,0,0,0,0.019307154888029,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551196615756625,0,-0.100931128306868,0,0,0,0,0,0.0530863411304347,-0.108284056403831,0.150780706304785,0.151532041540772,0,0.0181504430672136,0.0931609935482916,0,0,0,0,0.0670943610811258,0.102809531594126,0.0844139862685557,0,0,0,0,0,0,0,0,0,0,0,-0.0529936223083972,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.340396197875702,0,0.491173072606356,0,0,0,0,0,0.0621047662039296,0,0,0,0,0,0,0.0913870192854036,0,0,0,0,0,0,0.210558619888499,0,-0.142940862068778,0.0283308421066226,0,-0.0367976579114354,0,0.0371288803801042,0,0,0,0,0,0.121935334386274,0,0,-0.127525063923887,0,0,0.321816544655322,0,0.0157188112724567,0,0,0,0,1.0683023257077e-05,0,0
X000100.SZ,0,0,0,0,0,0,0,-0.0373215760340161,-0.0336294554406745,0,-0.128735258066244,0.418279664368985,0,0.033984602814886,0,0,0,0,0.0992510375580335,0,0,0,0.208328643878641,0,0,0,0,0,0,0,0,0,-0.0884939287880106,0.0785270853644034,0,0,0.165978145299327,0,0,0,0,-0.116648970609065,0.0266781235441769,0,-0.0448417250341174,0,-4.33680868994202e-19,0,0,0,0,-0.0449333466172106,0,0,0,0,-0.0069292789264303,0,0
X300014.SZ,0,0,0.0826617345292848,0,0,0,0,-0.217374272688095,0,0,0,0,-0.434560529117002,0,0,0.0766925406832456,0,0,0,0,0.237306065082577,0,0,0,-0.075838232207664,0,0,-0.11430532474297,0,0,0,0,0,0.145622652440696,0,0,0,0,0,0,0,0.113337874946126,0,-6.93889390390723e-18,0,0.473261306163411,0,0,0.0021964555182903,0,0,0.0271417475755731,0,0,0,0,-0.0292723144385503,0,0
X002241.SZ,0,0,0,0.324514607139706,0,0,0,0,0,0,0.20785553194105,0,0,0,0.00401722836635832,0,0,0,0,0,0,0,0,0,0,0,0,0.284659422809235,0.120953767800294,0,0.114641148255478,0,0,0.00415686323433118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535484530415122,0,-0.0421766052656899,0,0,-0.00052837543389482,0,0
X002463.SZ,0,0,0,0.124231372056196,0,0,0,0,0,0,0,0,-0.600019311907634,0,0,0,0,0,0,0,-0.146412401280394,0,0,0,0,0,0,0.216754332851577,0,0,0,-0.0996136254603745,0.00594532329839567,-0.153103645378427,0.291684720212855,0,0,0.775316034485182,0,0,0,0,0,0.23684090028131,-0.0863612820312874,0,0,0,0,0,0,0.0280973876349847,0,-0.0939005902408676,0,0,-0.0588945253549812,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.157018559218097,0,0,0,0,0,0.0723291689644876,0,0.014996266231519,0,0,0.0896744609684411,0.0379942470952801,0,0,0,0.0728361184782208,0,0,0,0.124535295294453,0,0.0363742898178906,0,0,0.0886231265111249,0,-0.201390142274306,0.119336295982016,0,-0.0637370499060242,0,0,0,0.0771037636880938,0,0,0,0,0,0,0.0019933427438283,0.0654281145658537,0,0,0,0.0233062996179377,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0.100030997448251,0,0,0,0,0,0,0,0.307029527601641,0.0938704984672863,0,0,0,0,0,0,0,0,0,0,0,0.059814199877701,0,0,-0.138667808910934,0.277513643793404,0,-0.0337365262159885,0,0,0,0,0,0,0.00669660069449145,0,0,0,0,0,0,0.0693265796077665,0.0593981984548615,0,0,0,0.0983481092644854,0,0
