,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X000100.SZ,X600741.SH,X600066.SH,X600703.SH,X600089.SH,X600271.SH,X000550.SZ,X600118.SH,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X600582.SH,X000623.SZ,X000568.SZ,X600177.SH,X000559.SZ,X600060.SH,X300124.SZ,X002129.SZ,X000050.SZ,X000977.SZ,X002294.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X600839.SH,X002465.SZ,X002456.SZ,X002292.SZ,X002007.SZ,X002049.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.162822203221279,0,0.00574583716349036,0,0,0.100377133536509,0,0,0,0,0,0,0.577896819081161,0.0364125537743397,0,0,0,0,0,0,0,0,0,0,0,0.0530085111642686,0,0,0,0,0,0,0,0,0,0,-0.0265284862169796,0,0.12747373287968,0,0,0,0,0,0.123840244741205,0,0,0.00503948064975609,-0.145990762566051,0,0,0,0,0
X600519.SH,0,0,0.123422787768203,0,0,0,0.160133200294094,0.0789401112172221,0,3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0158826695894822,0,0,0.140280820003172,0,-0.0371338443429404,0,-0.037993939585433,0,0,0,0.108427349338779,0,0.0463488274943116,0,0,0,0.0199646356817272,0,0,0,0.156672734725224,0,-0.0675821394530645,0,0,0,0,0,0,0,-0.0038345673189828,0,0,0,0,0,0
X000651.SZ,0.00397951892566333,0,0,0,0.201122541674168,0.227609102298819,0,0,0.0281837882227021,0,0,0,0.029137430685207,0,0,0,0.0659276138016743,0,0,0,0,0.0380995881378527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509334928649424,0,0,0,0,0,0,0,0,0,0,0,0.245990644799283,0,0,0,0,-0.0127290142131032,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.211589085176873,0.0884076725270893,0,0,0.0844264904453248,0,0,0,0,0,0,0,0,0.00549893784588834,0,0,0,0.0194370173751525,0,0,0.29054325114354,0.0549249588468389,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0109202849759615,0,0,0.0308767700882721,0,0,0.0157277789106786,0,0,0,0,0,0,0,0,0,-0.0475944592662172,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109215503892457,0,0,0.213727675415168,0,0,0,0,0.0815971504519148,0,0.0779440141717348,0,0,0,0,0.0573807289820416,0,0.032589232089928,0.165008723143575,0.168391776846073,0,0,0,0,0,0,0,0,0,0,0.0990686598385976,0.0941901521483791,0,0,0,0,0,0,0,-0.00831018182989152,0,0.0439084177764201,0,0,0,0
X000625.SZ,0.463120313053277,0,0.0458538088093359,0,0,0,0,0,0.116398416542215,0,0,0,0,0,0,0,0,0.219011089270754,0,-0.0251980760367583,0,0,0.070971134220871,0,0,0,0,0,0,0,0.0643407521245467,0,0,0,0.0424797737803838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111277487082858,0,0,0,0.00550526831744965,0,0.123677035504419,0,0,0,0
X002304.SZ,0,0,0,0.055753277995316,0,0,0,0.244545307481595,0,0,0,0.140101214033366,0,0,0,0,0,0,0.1183557465782,0,0.0713383906350905,-0.0640559811033615,0,0,0,0,0,0.128322478476556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156194992936706,0,0,0,0,0,-0.0202445592080003,0,0,0.0025131316774402,-0.00383557858871523,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0852373361923459,0.019515527485516,0.0606477482121604,0,0.261039942901982,0,0.027279103366527,0,0.0582240892372934,0,0,0,0,0,0,0,0,0,0,0,0.0358262549804813,0,0,0,0,0,0.0571547487681091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00519463534060228,-0.0192911453625971,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.105726102846353,0,0,0,0,0,0.116316062332933,0,0.023443494535593,0,0.0485130061784402,0,0,0,0,0.0288038192022015,0.0944155007454452,0,0,0.0187575757751694,0,0,0,0.148619519023724,0,0,0,0,0.175568033217743,0,0,0.0571834345728047,0,0,0,0,0,0,0,0,0.0178276752517002,0,0,0,0.115815808654771,0,0,0,-0.00575360734643852,0,0,0,0,0,0
X600690.SH,0.0982783357350852,0,0.17726810109563,0,0,0,0.00268837111490245,0,0,0,0,0,0.124290083220245,0,0,0,0.214524037746275,0,0,0,0,0,0.10131434832018,0,0,0,0,0.167262047222414,0,0,0,0,0.0314774828207511,0,0.028181027050398,0,0,0,-0.018135542118859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0.18303458471347,0,0,0,0,-0.073109801298355,0,0,0.0149583588705722,0,0,0,0,0,0.843960093056436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670995971128686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484427419941098,-0.00897458051338286,0,0,0,0,0,0
X600276.SH,0,0,0,0.016417372253664,0,0,0.0439654006903557,0,0,0,0,0,0,0,0,0,0,0,0.252959624594793,0.205594046528927,0,0.0301556856032668,0,0,0,3.46944695195361e-18,0,0,0,0.00484708958172316,-0.0363900451829812,0,0,0,0,0,0,0,0,0,0,-0.0128490520124387,0,0,0,0,0,0,0,0,0,-0.0211482378189853,0.0109183727003254,0,0,0,0.0617792146253955,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0850033273011308,0.116986284390098,0,0,0,-0.0729355628040614,0.585942019074325,0,0,0,0,0,0,0.114695417129504,0,0,0,0,0,0,0,0,0.0989031934782443,0,1.38777878078145e-17,0,0.0455525393771325,0,0,0,0,0,0,0,0,0,0,0.00902572340863372,0,0,0,0,0,-0.00827513612306573,0.00218941081488806,0.0489054974431245,0,0,0,0,0
X600372.SH,0,0,0.0601632900849408,0,0.0678227572162991,0.0305732393116845,0,0,0,0,-0.0232458596904907,0,0,0,0,0,0,0,0,0,0,0,0,0.0411670587903989,0,0,0.0783382606900209,0,0.143865744608107,0,0.039906945921839,0,0.0400127891692643,0,0,0,0,0,0,0,0,0,0,0,0.171854385529093,0,0,0,0,0,0,-0.0872757944577997,0.00675839473530188,-0.100418972482223,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.615760080436168,0,0.0952938164688063,0,0,0,0,0,0,0,0,0,-0.0589598550939587,0,0,0,0,0,0,0.0495784696242208,0,0.0266152402479753,0.0710459498160859,0,0.0528158916374749,0,0,0.216463873163996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689562700506386,-0.00264370458978382,0.106060513266344,0,0,0,0,0
X002241.SZ,0.0391962086635565,0,0.124908708139866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352585417059872,0,0,0.0105081081477671,0,0,0,0,0,0,0,-0.0155995399765396,0,0,0,-0.0161353947047264,0,0,0.0783807442039356,0,0,0,0,0,0,0,0.0957196568909918,0.227587409672265,0,0,0.0989390011617222,0,0,0,-0.00468640637858943,0,-0.0131509193660339,0,0,0,0
X000100.SZ,0.0528902686228895,0,0,0,0.125326704929124,0,0,0.0362786976308446,0,0.110801710783808,0.0916455753155519,0,0,0,0,0,0,0,0,0,0.0726895794151995,0,0.0472589300577814,0,0,0,0,0,0,0,0.0389207781364595,0,0.0848657545368885,0,0.136350822350085,0,-0.0115529794162942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458354764302399,0,0,0,0,0,0
X600741.SH,0.395718656073984,0,0,0,0,0,0,0.000899245274982276,0,0.152808361195418,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0.0999021595025565,-0.00550018893540106,0,0,0,0,0,0,0,0,0,0,0,0,0.0380089448112316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257718464809814,0,0,0,0,0,0
X600066.SH,0.281023620072902,0,0,0,0,0,0,0,0,0,0.178195494371297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136082704011104,0,0,0.103659784838163,0,0,0,0,0.100829437513569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319312099242024,0.00270257235016264,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0676261428338606,0.0358579081023105,0,0.0627624721180391,0,0,0,0,0,0.0343920914366769,0.101999641697677,0,0,0,0,0,0,0,0,0,0.0214286910001432,0,0,0,0,0.00486993292356091,0,0.10261684653795,0,0.123461779024121,0,0,0,0,0,0,0,0,0,0,0,0.132591182492942,0,0,0,-0.0138611399657718,0,0,0,0,0,0
X600089.SH,0.0220692959419178,0,0.0332369017295886,0,0,0,0,0.166060337098353,0,0.0948388593417351,0,0,0.137865350579508,0,0,0,0,0.0448195455170954,0,0,0,0,0,0,0,0,0.0474231909515636,0.0360485454494167,0,0,0,0,0,0,0,0,0,0,0,0,0.221758245700689,0,0,0,0,0,0,0,0,0.247947452754259,0,-0.0132342243838828,-0.0127634412565672,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0440191358357131,0.02789124806705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104882673680511,0,0,0,0,0,0.0355702271220577,0.281878058438681,0.00278859067539329,0,0,0,0,0.0779782405163067,0,0,0,0,0,0.151215944103863,0,0,0.228295415212988,0,0,0,0,0,0,-0.0643436229710179,-0.0166061242723606,0,0,0,0,0,0
X000550.SZ,0.114248730594818,0,0,0.0268846512265352,0,0.0630859384961906,0,0,0,0.155801990187774,0,0,0,0,0,0,0,0,0,0.0566471843949398,0,0,0,0,0,0,0,0.125868846873061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112708124942574,0,0,-0.0224140187821447,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.025553367882253,0,0,0,0,0.459455979191668,0.43391788668122,0,0,0,0,0,0,0,-0.0219163941076708,0,0,0,0,0,0,0.0534012478967838,0,0,0.0700690203557782,0,0,0,0,0.0943311954033521,0,0,0,0,0,0,0.155667921306403,0,0,0,0,0.125484681324368,0,0.0277551135856892,-8.67361737988404e-19,0.141723434189067,0,0,0,0,0
X601877.SH,0,0.229210783510318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0980074549293966,0,0,0,0,0,0.188617816506769,0,0.0138430072234282,0.153288098103399,0,0.0642051092589991,0,0.0249059699300879,0,0,0,0,0,0,0,0,0,0.0313554864273328,0,0,0,0,0,0,-0.00370207871439046,0.266847762674938,0,0,0,0,0
X002236.SZ,0,0,0,0.116038214980291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247701740595949,0,-0.0567103362940928,0,0,0.264490192706958,0.166296090552025,0,0,0,-1.73472347597681e-18,0,0.0688113405803254,0,0.0331542919929914,0,0.0388652575455043,0,0,0,0,0,0,0,0.129634336784622,0,0.00802127289687401,0.0865452567943346,0,0,-0.0192971583573716,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.096391560003928,0,0,0,0,0,0.125325407419105,0,0,0,0,0,0,0,0,0,0,0.128160124994102,0,0.145511746446835,0.0811335243313632,0,0,0,0,0,0,0,0,0,0,0,0,0.00228701551022776,0.0576481133390454,0,0.11845390015679,0,-0.027017001571937,0,0,0,0.204526469317631,0,0,0.0151871666161986,0,0,0,0.00456848359871913,0,0,0,0,0,0
X000581.SZ,0,0,0.157811384257378,0,0,0,0.148177812068852,0,0,0,0.0390720322824171,0,0.03081476552129,0,0,0,0,0,0.108686181467913,0.028268043764981,0.0894038285358844,0.132925737549307,0.016623875599667,0,0,0.0251124146814527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160493977740524,0,0,-0.0306782272363359,-0.00740732186936256,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.195012752939116,0,0,0.120627035461628,0.1008722089271,0,0,0,0,0,0,0,0.177354101225899,0,0,0.132252476083952,0,0,0,0.0421318720481504,0,0,0,0.0620497338500299,0,0,0.041324994179363,0,0,0,0,0,0,0.00446786231771469,-0.00847672765595247,0,0,0,0,0,0
X600582.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0324145631617777,0,0,0,0,0,0,0,0,0,0,0,0.0482826385836806,0.294613318767875,0,0.117639902135975,0,0,0,0,0,0,0.0607157449973346,0.261780156823198,0,0.108092535848129,0,0,0,0,0,0,0,0,0,0,0.0180338958994248,0,0.036417151629843,0,0,0,0,0.0214982690571229,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.0925476340531909,0.328884217175611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204282913701409,0,8.67361737988404e-19,0,-0.0944923195112826,0,0,0,0,0.534124691797312,0,0,0,0,-0.0592862247745827,0,0,0,0,-0.0190077493525141,0,0.204793123625774,0,0,0,-0.0595321306041906,-0.0174666487225128,0,-0.00846249169842824,-0.0090956412271329,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0162530018425587,0,0,0.234857180043769,0,0,0,0,0,0,0.0428517385665372,0,0,0,0,-0.471460241514011,0,0,0,0.197228465401312,0.00293691998781456,0,0,0,-0.00600827790187096,0,0.104651462215922,0,0.0340336927671191,-0.0127554491588119,0,0,0,0,0,0,0,-0.0397746310908589,0.533839241938637,0,0,0.197430822184282,0,0,0,0,0,0,-0.00681810010063146,0.015535806714615,0,0,0,0,0
X600177.SH,0.0296953677682979,0,0,0,0,0,0,0,0.204186086974515,0,0,0,0,0.0958209366196965,0,0,0,0,-3.46944695195361e-18,0,0,0.0845952137607336,0,0.0870881213358397,0,0,0,0,0,0,0.456799082339465,0,0,0.0914318397868718,0,0,0,0,0,0,0,0,0,-0.0728957784679801,0,0,0,0,0,0,0,-0.0151711670309544,-0.017825613189098,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0194192771586955,0,0.233886101225848,0,0,0,0,0,0,0,0,0,0,0.0648031466742125,0.27297957671589,0,0,0,0,0,0,0,0,0,0,0.164063632014724,0,0,0,0,0,0.0307567904149695,0.0546306066024198,0,0,0,0.164640787154744,0,0,0.131867834459133,0.0372743450832144,0.0870540665814183,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.183797367486323,0,0.0334199167522457,0,0,0.071893503975529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153450907508785,0,0.12153927957741,-0.180492853006927,0,0,0,0,0.166351139028659,0,0,0,0,0,0,0,0,-0.00660764132594271,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201604616299512,0.0881144588315927,0,0,0.220787372741113,0,0,0,0,0,0,0,0,0.106830163130519,0,0,0.0971113899791892,-0.0225776913233128,0,0,0,0,0,0,0.124739559473484,0,0.0423704495671866,0.243729249525797,0,0,-0.0478428141416235,-0.0229641474900698,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.138114054666112,0,-1.38777878078145e-17,0,0,0,0,0.21642892773397,0,0,0,0,0,0,0,0,0,0,0,0,0.0895720562850898,0,0,0,0,-0.00926189229583504,0,0,0,0,0,0,0,0.0550713321896632,0,0.269067616685765,0,0,0,0,0.00238062925907858,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.118945042041284,0,-0.032238296229269,0,0,0,0,0,0,0,0,-0.011253271691774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772330521276471,-0.0228125968922052,0.225863256804282,0,0,0.0533958354489821,0,0.0360631496075693,0.515681482908259,0,0,0,0,0.114710898298647,0,0.542142235947509,0,0,0,0,0,-0.0285187938383268,0,0.053239907579921,0.023893632663494,0,0.118178433676887,0,0,0,0
