,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X002241.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002456.SZ,X002475.SZ,X002007.SZ,X600372.SH,X000338.SZ,X000559.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002506.SZ,X000981.SZ,X002074.SZ,X600867.SH,X600522.SH,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000869.SZ,X002508.SZ,X601877.SH,X600498.SH,X002249.SZ,X002465.SZ,X000050.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.386400670468956,0,0.00658982603361789,0.176191854677757,0,0,0,0.0658135977235259,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0310273524840041,0.283023490784076,0,0.0662793641736928,0,0,0,0,0.051364406060974,0,0.061033458944963,0.0211431125994267,0,0.101756554270565,0.0587473823571825,0,0,0,0,0,0,0,0,0,0,0,0.0475867396197676,0,0,0,0,-0.00136552561863881,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.15780826623617,0,0,0,0,0,0,0,0,0.0534181477989615,0,0,0,0,0.0751706739638446,0,0,0,-0.00599250408525723,0.166698054599031,0,0,0,0.0468378032590863,-0.280095751809601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163697427760919,0,0,-0.0050082774004478,0.051291062753844,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.146887508303837,0,0,0.333023957012193,0,0,0.141207258913222,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674393617259939,0,0,0.0743388108500208,0,0,0.187012414948157,0,0.0914087429726684,0,-0.119891093710128,0,0.311015031365845,0,0.0374964174329986,0,0.215988681663602,0,0,0,0,0,0,0,0.0771438302279237,-0.245104234576574,0,0,0,0,0
X002236.SZ,0,0,0.21056217229655,0,0,0,0,-0.0753693793314265,0,0,0,0,0,0,0,0.0490149659928365,0,0,0,0,0,0.225597357330404,0,0,0.0779938800808271,0.117734813340633,0,0,0,0.0552725777891871,0,-0.0319366208676292,0,0.0410769807157078,0,0,0,0,0.0412609839691348,0,0,0,0,-0.0433022966772486,0,0,0,0.0522924616770074,0.050075446465117,0,-0.00588256649014478,0.0498377707343509,0,0,0,0,0,0
X000568.SZ,0.195869755449419,0,0.103117378874887,0.329077817401347,0.264634204000774,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0328648525262306,0.069638777364932,0,0,0,0,0,0,0,-0.00653256473094679,0.0606144020020223,0,0,-0.0547077546335345,0,0,0,0.0185299926628079,0,0,0,0,0,0,0,0,0,0,0.0148386018631038,3.46944695195361e-18,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.028655069152632,0,0,0,0,0,0,0,0.299670097960376,0,0.108913259878053,0,0,0.110489144194571,0.0283600228209995,0,0.059383605276972,0,0.0398227715645008,0,0,0,0.0538724684519484,0,-1.38777878078145e-17,0,0,0,0,0.104662247173767,0,0,0,0,0,0.0562497182438586,0.127658117625792,0,0,0,0,0,0.0640088713508338,0,0.0771058661329767,0,0,-0.010900656003038,0,0.156754324967668,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362615346633307,0,0.062325368305428,0,0,0,0.106894059131812,0,0,0,0.0309269108077875,0,0,0.0595510078294554,-0.063651594133597,0,0,-0.0678473353217302,0,0,0,0,0,0,-0.0193501554360918,0,0.0571773932302126,0,0.182718699912698,0,0,-0.0524506411886067,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0233058202068032,0.0936285846980014,0,0.167259917292513,0,0.0804065417846351,0,0,0,-0.0403505985602199,0,0,0.105150718304859,0,0,0,0,0,-0.042702690507778,0,0,0.030300044984333,0,0,0,0,0,0,-0.0389347797965709,0.0595716436133999,0,0,-0.0535850434014644,0,0,0,0,0,0,0,0,0,0.0113221282732384,0,0.110449704141187,0,0,-0.023742833812819,0.0393568010816739,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017164393075829,0.0377028578232056,0,0,0,0.108779545058867,0,0.0129470460172711,0,0.127294474520599,0,0,0.0356905060478458,0.041045385641079,0,0.00808060953799919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888677453542494,0,0,0,0.0108121330840188,0,0,-0.00251490106455379,-0.0035804227188692,0,0,0,0,0,0
X600118.SH,0,0,0,0.0599518204765864,0,0,0,0,0,0,0,0,0,0,0,0,0.175022621854441,0,0,0,0,0,0,0,0,0.25034737335818,0,0,0,-0.0446917215978691,0,0.0100035212778388,0,0,0,0,0,0,0,0,0,0,0,0.0612829773970111,0.0595573812317081,0,0,0.0450998579486453,0,0,0.0229497227706351,0,0,0,0,0,0,0
X600177.SH,0.110218082593501,0,0,0,0,0,0,0,0.202951765329317,0,0.0558686487255982,0,0,0,0.0182102504397801,0,0,0,0,0,0,0,0,0,0,0,0,0.00847705641850234,0,0,0,0,0.0120610231771417,-0.0800692575238745,0,0.111091102285335,0,0,0,0,0,0.123913038874252,0,0,0,-0.0234503682046305,0,0.107201616798686,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135896751009054,0.0657599839974024,0,0,0,0,0,0.215849524227965,0,0,0.0768973847624143,0,0,0,0.0523465349362479,0,0,0.0229480191305246,0,0,0.140241525625192,0,0,0,0,0,0,0,0.0473521008670568,0,0.106183507995277,0,0.311214888462707,0,0,0,0.139259643602971,0,0,0,0,0,0
X002456.SZ,-0.0832912132308141,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.118124450143812,0,0,0,0,0,0,0.0775191413929928,0,0,0,0.0990025601734455,0,0.301990103399404,0,0.0347619745564737,0,0,-0.0429579126668231,0,0,0,0,0,0,-0.0815948197249749,0,0,0,0.0977057626919722,0,0,0,0.412429225425214,0,0,0.0260054837996833,-0.00883380669740793,-0.0708552443652153,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-1.29619334425329,0,0,0.441126256999484,0,0,0,0,0,0,0.0702687491772997,0,-0.755801252748479,0,0,0,0,0,0,0,0,0,0,0,0.0417719365234316,0.0296797038200472,0,0.0886117405764444,0,0,0.0702366695391105,0.252047281025687,0,0.0439903986898604,0.0721621617694145,0,0,0,0,0,0,0,0,0,0,0.00238576498472953,0,0,0,0,0,0,0
X002007.SZ,0,0,0.174166505887033,0,0,0,0,0,0.338631115710606,0,0,0,0,0,0,0,0,0,0,0.0372059055941016,0,0,0.0579839524947299,0,0,0.188589823425855,0,0,0,0.029527865681842,0,0,0.227126554076312,0.00361262066366788,0,0,0,0.0708760073774411,0,-0.157737411100103,0,0,0,0.0737733746942954,0,0,0,0,0.21870421633396,0,0,-0.0494983805023884,0.229818614800201,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,-0.0411029121817407,0,-0.0113568645156203,0,0,0.169933008779863,0,0.0874686104406188,0,0,0,0.598801722341371,0,0,0.000320676377610438,0,0,0,0,0,0,-0.0143792676554949,0,0,-0.044126416940695,0,0,0,0,0,0,0.0249626163895374,0,0,0,0,0,0,0,0.059966221376233,0,0,0.0140415443577185,0,0,0,0,0,0,0
X000338.SZ,0.0845870718153375,0,0,0,0,0,0,0,0,0,0,0,0,0.129026863032358,0,-0.028333361513229,0.0641070944627372,0,0,0,0,0,0.0455461111638728,0,0,0,0,0.10678962277848,0,0,0,-0.0847247742000416,0,0,0,0.0146992987512145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831509748978421,0,0.0346919385030436,0,0,-0.172831688333001,0,0
X000559.SZ,0,0.0663585236038127,0,0,0,0,0,0.0241055303816336,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0731531064464038,0,0,0,0.0679982540305083,0,0.0368512018424478,0,0,0,0.220043227561127,0,0,0.0180231009234148,0,0,0.025385039082077,0.169737012965793,0,-0.030449448635815,0,0,0,0.0188932316296233,0,0,0,0,0,0,0,0.304956853671336,0.110176163002657,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0356611376189955,0,0,0,0,0,0.113190700043833,0,0,0.187176952237405,0.022402294830702,0,0.044687297770914,0,0.0457731491278394,0.0396712881813072,0.0441803028326676,0,0,0,0.00475384238600185,0,-0.0104238750216548,0,0,0,0,0,0,0,-0.0419269345576194,0,0,0,0,0,0,0,0,0,0,-0.0327231914441357,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0812424994783193,0,0,0,-0.0963085540864164,0,0,0,0,0,0,0,0.0632342239891943,0,0,0,0,0,0,0,0,0,0,0.215574353312819,0,0.0730446063688723,0.0873089511556251,0,0,0.218300907668942,0,0,0,0,0,0.127338428104809,0,0,0,0,-0.0554428513368024,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.017233714586193,0,0,0,0.0745252182994903,0,0.0467542031690544,0,0,0,0.147211476870337,0,0,0,0,-0.0763182719534439,0,0,0.125786938033654,0.0481391362391875,0,0,0,0.084054618828388,0,2.16840434497101e-19,0,0,0,0,0,-0.0612379400440203,0,0,0,0,0,0,0,0.262627067301634,0,0,0,0,0,0,-0.0287768581989159,0,-0.0570356709479952,0,0,0,0,0
X002506.SZ,0.0357153983983437,0,-0.189140951214468,0,0,0,0,0,0,0,0,0,0,0,-0.122677799473637,0,0,0,0,0.0911079540413474,0,0.0218192660332712,1.38777878078145e-17,0,0,0,0,0,0.408729563735729,-0.0134167720518143,-0.204099265254711,0,0,-0.0294151002031533,0,0.18167574941754,0.419938915576185,0,0,0,0,0,0,0.0228075663086655,1.73472347597681e-18,0,0,0,0,0,-0.0467039976146139,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147559915350467,0,0.0445614537228484,0,0,0,0.278892347851687,0.241743807628051,0,0.224205451490473,0,0,0,0,0,0,-0.312171661424599,0,0,-0.0595842965069028,0,0.0146326158181531,0,0.185516801186273,0.0183150787889493,0,0,0,0,0,0,0,0,0,0,-0.0234977699171925,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.134411540473286,0,0,0,0,0,0,0,0.063286045171009,0.0971604456670048,0.0305162732776621,-0.126378050161036,-0.165743615454313,0,0,0,0,0,0,0,0,0,0,0,-0.205480080555071,0,0,0,0,0,0,0.441037630813484,0,0,0,0,0,-0.0261808741984805,0,0.350162248457203,0,0,0,0,0,0.093886155928991,0,0,0,0,0.0725442474916082,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738398100742552,0,0,0,0,0,0,0,0.100435970563551,-0.0723546803706567,0,0,0,0,0,0,0,0,0,-0.0135775470433632,0,0,0,0,0,-0.00345201776818841,0,0,0.0422268828711527,0,0,0,0,0,0.0259416768675633,0,0,0,0,0,0,0,0,0
X600522.SH,0.0337148730842232,0,0,0,0.300706533296713,0,0,0,0,0,0,0,0,0.0447780314364008,0,0,0,0,0,0,0,0.193547373022185,0,0,0,0,0,0,0,0.0579013337316661,0,0.107381596947445,0,0,0,0,0.0783713599045068,0,0,0.0466237164856033,0,0,0.116200041181081,0,0,-0.0682964160187489,0,0.0829300384314137,0,0,0.0835809617422673,-0.110500712968239,-0.123656088475215,0,0,0,0,0
X300124.SZ,0.0535926982553204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12300243364884,0,0,0,0.13637001292022,0,0.089013606672687,0,0,0,0.00185761639053688,0,0,0,0.0446282905988154,0.154187964214874,0,0.0640290418418567,0.0377852924163828,0,0,0,0,0,0.100566016652381,0,0,0,0,0.0178875988262642,0,0,0.0440916289072452,0.0202676495342998,0,-0.028260112275275,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0546861914357007,0,0,0,0,0.00150369137234621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739026979759801,0,0,0,0,0.039060336065834,0,0,0,0.00072623630660104,0,0,0.082281416434336,0,0,0.0574235044931303,0,0.0608967321842775,0,0,0.128607305087486,-0.0074897962256847,0,0,0,0,0.024559496457288,0,0,0,0,0,0,0
X002085.SZ,0,-0.0939959297744103,0,0,0.0918278172871482,0,0,0,0,0,0,0,0,0.0270863686031356,0,0,0,0,0,0,0,0.213425801350733,0,0,0,0,0,0,0,0.0178909812968926,-0.0665120860436136,0,0,0,0,0.0495540434995362,0,0,0,0.0216897203423547,0,0,-0.0995061595488442,0.0501610306276827,0,0,0,0,0,0,-0.0340400026154121,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.0184582327525105,0,0,0,0,0,0.0130887961565837,0,0.0185853990897778,0,0,0,0,0,0.0533486496647116,-1.73472347597681e-18,0,-0.0301634429359534,0.0757752189982015,0,0,0,-0.0792351976132648,0,0,0,0.241018038430379,0,0.235406860664041,0.0589494479402057,0,0,0,0,0,0,0,0.0419416961535288,0,0,-1.38777878078145e-17,0.0876160861420537,0,-0.115149758711991,0,0,0,0,0.26547335270633,0,0
X600089.SH,0,0,0.00299280824962467,0,0,0,0,0,0.114567163804759,0,0,0,0,0,0.00689765921944024,0,0,0,0,0.096246044291208,0.133990793422961,0,0.0362884356054375,0,0.00791250359853719,0,0,0.0788561229843308,0,0.0156320146055642,0,0,0,0,0,0.058091485400652,0,0,0,0,0,0,0,0,0.0934482428581574,0,0,0,0,0,0,0.0687079183377521,0,0,0,0,0,0
X000869.SZ,0,0,0,0.159617106578991,0,0,0,0,0,0,0,0.0169872512355752,0,0,0.243498421159874,0,0,0,0,0,0.0418464068317177,-0.00928335585892353,0,0,0,0,0,0,0,0,-0.00873099903096634,0.133050487977558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135580381648294,0,0.18682723571061,0,0,-0.0077835277022445,0.0776700113347289,0,0,0,0,0,0
X002508.SZ,0,0,0,0.270065675311751,0,0,0,0,0,0,0,0,0,0.160216343958248,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0687231231126058,0.0573624147115986,0.0314473961124667,0,0.0540777107703662,0,0,0,-0.0695541855014893,0,0,0,0.0714626812455149,-0.25162249319356,0,0.0391895532126273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249531571552879,0,0.122769196927156,0,0.0743378029481574,0.00371890917706433,0.241985652437445,0.0340752240562561,0,0,0.137519539742186,0,0,0,0,0,0,0,0,0,0,0,0.256348393263102,0,0,0.0404924429557653,0,0,0,0,0,0,0
X600498.SH,0,0,0.0798030406538825,0,0,0,0,0,0,0,0,0,0,0,0.0338594183081067,0,0,0,0,0.274712506229091,0,0,0,-0.0984752039927257,0.035999494145232,0,0,0,0,0,0,0,0,0,0,0.332246767276165,0.0110700056054882,0.0696338913757451,0,0,0.209279173371241,0,0,0,0,0.0974643012766587,0,0,0,0,0.0213747717290563,0.0147251856304005,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-0.329029838524604,-0.342711493343485,0,0,0,0,-0.326254955773348,0,0.182330229089216,0.0567550187849003,0,0,0,0,0.234823706402756,0,0,0,0,-0.342892424277681,0,0,0.107916726513144,0,-1.73472347597681e-18,-0.179604255969942,0,-0.308282966588702,0.218705578467961,0,0,0,0,0,0,0,0,0.066588393634714,0,0,0.111098389391752,0,0,0.0368940034742232,0.231342187605931,0,0,0,-0.120104517450416,0,0
X002465.SZ,-0.019471309921291,0,0,0,0,-0.00786493230736137,0.0356985776136051,0,0,0,0,0,0,-0.00665672889133914,0,0,0,0,0,0,0,-0.00310879691474101,0.0108847460882733,-0.0148012477621697,0.017304735912873,0.00184841554701939,0,0.00740190864225065,0,0.0124820681107898,0,0,0.00437442056415359,0,0,-0.000824843781536989,0,0,0,0,0,0,0,0,0,-0.00317667638459151,0,0,0,0,-0.0113567576767604,0,0,0,0,0,-0.0496573898048546,0
X000050.SZ,0,-0.00508970099120545,0,0,0,0,0.05257236344862,0,0,0,0,0.107305293672089,0,0,0,0.177551078274414,0,0,0,0,0,0.149280711411285,0,0.053013326499841,0,0.03925456779604,0,0.428694728093873,0,0,0,0.283933583588358,0.110992800797216,0,0,0,0,0,0.137876145079704,0,0,0,0,0,0,0,0,0,0,0,-0.0547135500722794,0,0,0,0,0,0,0
X002179.SZ,0,0.0939709915520591,0,0,0.0070849180017066,0,0,0,0,0,0,0,0,0,0,0,0,0.137946831543537,0,0,0.209093828960575,-0.0430436751367284,0.210123256729611,0,0,0.0685104862415176,0,0,0,0.00805274820924753,0,0,0,0,0,-0.0469885866364913,0,0,0,0,0,0.135700187027003,0,0,0,0,0,0,0,0,0.0107988054059613,0.0832473688870755,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.112583264777365,0,0,0,0,0,-0.0533720712581802,0,0,0,0,0.0231963703813512,0,0.00874786588855153,0,-0.0694126407970171,0.0210558104455027,-0.00942803128279752,0,0,0,0,0,0,0,-0.00303084796262813,0,0,-0.0381221836269923,0,0,0,0,0,0,0,0,0,0,0,0.0283528706886781,0,0,0.00119060429096791,-0.0195245129315386,-0.0607204026233501,0,0,0,0,0
Slope,0.438011491688531,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265116727947313,-0.21459713487941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127398057752436,0,0,-0.0265684368307792,-0.0102572706092303,0,-1.73472347597681e-18,0,-0.199389367483122,0,0,0,0,0,0,0,-0.125777688911052,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976283680701893,0,0,0,0.0856084905640545,0,0,0,0,0,0.0430598781327839,0,0,0.0177246176855297,0,0.253699320406987,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0562858106801262,0,0,0,-0.076330648562326,0,0,0,0,0,0,0.0445444912759177,0,0,0,0,0,0,0,-0.0160080001377061,0,0.0276051432682476,0,0,0,-0.275154791083213,0,0,0,0,0,-0.106659163134102,0,0,-0.0220097347540842,0,0,-0.0345565638610677,0,0,0,0,0.0606343935919734,0,0,0,0,0.0481261534832625,0.0119714152718922,0,0.23015764622967,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10320728663684,0.150049956788296,0,0,0,0,0,0,0.0594197354548109,0,0,0,0,-0.139713500222255,-0.112193394817941,0,0,-0.0187440484342428,0,0,0,0,0,0,0.039020488721741,0,0,-0.15828827179242,0,0,0,0,0,0,0,0,0,0.17654917405704,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00585179747981668,0,0,0,0,0,0,0,-0.00753183156712449,0.00865011777670756,0,0,0,0,0,0,0,0,0,0.00188507745509352,0,0,0.00506638738948422,0,-0.000164041357353413,0.00381194418095011,0,0,0,-0.00440790975077959,0,-0.00587282528919435,0,0,0,0,0,0,0,0,0,0,0,0.0073552771073569,0,0,0,0,-0.0357758544161611,0,0
CarbonVol_Shenzhen,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822067666595526,0,0,0,0,-0.0286945274620958,-0.00230823489892832,0,0,0.00499847679074696,0.00869190638757982,0,0,0,-0.0839218443196193,0,0,0,0,0,0,0,0.0509022517497658,0,0.025380886247557,0,0,0,0.0155825181796285,0,0,0,-0.0568652075036617,0,0,-0.100825323014485,0,0,0,0,0,-0.339703387507186,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017064607936012,0,0,0,0,0,0,0,0,-0.0116554376930319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166855349582437,0,0,0,0,0,0,0,0,0,0,0.00784932678659011,0.00262327974656608,0,0,0,0,0,0
CarbonVol_Hubei,-5.58670889645087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130879050789058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45701684328741e-05,0,0,-0.00335550909331332,0,0,0,0,0.0715550149012329,0,0
