,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X000100.SZ,X002236.SZ,X002456.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X600867.SH,X002007.SZ,X600372.SH,X000559.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X600566.SH,X002508.SZ,X002465.SZ,X000981.SZ,X000050.SZ,X000550.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0226756770904211,0,0.0782387952398623,0,0.230817724335963,0,0,0,0,0,0,0,0,0,0.0665960999422728,0,0,0,0.0658759740544775,0,0,0.0249862600721405,0,0.0597482337129639,0,0,0,0.156172635852133,0,0,0,0,0,0,0,0,-0.0507634881649484,0,0,0,0.135676295234146,-0.0876716374452843,0,0,0,0,-0.00224218637632752,0,0,0.0730962943096555,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.121345543054379,0,0,0,0,0,0,0,0.0368254580689094,0,0,0,0,0,0,-0.0221238992000257,0,0.121226335909318,0.0561755935701458,0,0,0,0,0,0,0.092687682498761,0,0,0,0,0,0.0701339403581613,0,0,0,0,0,0,0.140274146036813,0,-0.0406634282149997,0,0,0.041905322678735,0,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.00922184777721985,0,0.0481383094593745,0,0,-0.477993170001287,0,0,0,0,0,0,0.140413938472884,0,0,0,0,0,0,0.12379907524463,0,0,0,0,0.0956426207666109,0,0,0.02603314938869,0,0,0,0,0,0,0,0,0.00778869594461822,0,0.0444646550372554,0,0,0.312582253881537,0,0.0658605849622678,0,0.165817995090812,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345023399531411,0,0,0,0,0,0,0,0,0,0.0117405512415577,0,0,0,0,0.00234445537061142,0,0,0,0,0,0,0,0.0541595343397319,0,0.0722052555300427,0,0,0.175744877331518,0,0,0,0.0719412833859021,0,0,0.0813006707073988,0,0,-0.03562874608066,0.0818129833969582,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0703074793153466,0,0,0.316132783287168,0,0,4.33680868994202e-19,0,0,0,-0.00157387025831746,0,0,0.0101478055378369,0,0,0,0,0,0,0.144111164425662,0.0127179340305618,0,0,0,0,0.0897302154049967,0,0,0.11979057719726,0,-4.33680868994202e-19,0.0299015839175983,0,0,0,0,0,0.047995787042118,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050940208974394,0,0,0.0297409049164341,0,0,0,0,0,0,0.104660938404419,0,0,0,-0.107548525141475,0,0,0,0.326320829411382,0,0,0,0.0282349666458379,0,0.0933394304678133,0,0.141277452282615,0,0,0,0,0,0,0,-0.0434147872480015,-0.0353110674120432,0,0,0,0,0,0
X002304.SZ,0.241735755219107,0,0,0,0,0,0,0,0,0,0,0,-0.0487894317165865,0.0853367657232077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122627740495236,0.0219644041894363,0,0,0,0,0,0,0,-0.0225657316697772,0.159667430234157,0,0,0,0,0,0,0.152985400344194,0,-0.015941487057915,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,9.04797110702904e-05,0,0,0.053779985383947,0,0,0,0.159675743744237,0,0.000148180233812384,0.0880069032554136,0,0,0.0851009626012434,0,0,0,0,0,0.0915790324397254,0.0189068592870278,0,0,0,0,0,0,0,0,0.0352201674147422,0,0,0,0,-0.0890355119632058,0,0.021041248477919,0,0.119513829196709,0,0,-0.0403825860844287,-0.0102918325429136,-0.102721211328918,0,0,0,0,0
X000625.SZ,-0.239030721686141,0,0,0.024705334354615,0.0617287607480683,0,0,0,0,0,0,0,-0.0525639902919888,0,0.0386498549473425,0.0931539436343618,0,0,0,0,-0.0288052184862764,0,0,0,0,0.266636552696836,0,0,0,0,0,0,0,0,0,0,0,0,0.0511375403886191,0.0628987418022272,0,0,0.0598016532111165,0,0.102728437890126,0,0.0473920775935797,0,0.0941088107453635,0,0,0.0198305575930331,0,0,0,0,0,0,0
X000063.SZ,0,0,0.088739181700807,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0132105525765207,0.0460452349901756,0,0,0,0,0,0.125816390385418,0,0.121142142514005,0,0,0,0,0,0,0.00364914379929029,0,0,0,0,0,0,0.109488295619773,0,0,0.115034817544056,0,0,0,-0.0347840737096088,0,0.0665575861755925,0,0,0,0,0,0,0,0,0,0
