,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X601877.SH,X000100.SZ,X300124.SZ,X002085.SZ,X002508.SZ,X300136.SZ,X600089.SH,X300003.SZ,X600271.SH,X002294.SZ,X600522.SH,X600177.SH,X002008.SZ,X000157.SZ,X600487.SH,X002007.SZ,X600118.SH,X600867.SH,X600372.SH,X000981.SZ,X600809.SH,X600699.SH,X600566.SH,X000559.SZ,X002074.SZ,X000050.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,-0.0979428972979766,0,0,0,0.15435554862271,-0.0221196880122984,0,0,-0.0470944857920909,0,0,0,0.556639400131382,0,0.250510910411485,0,0,0,0,0,0.106091733449823,0,0,0,0,0,0,0,0,0,0,0,0,0.0203677425397022,0,0,0,0,0,0,-0.0408237900313391,0,-0.0639684405208212,0,0.0473166078656507,0,0,0,0,-0.0140640778670576,0,-0.235526511772278,0,0,-0.0652961008951713,0,0
X600066.SH,0,0,0,0.0392283170242495,0,-0.0243204402249629,0,0,0,-3.3881317890172e-21,0,0,0,0,0.0980275308820525,0,-0.461019234067106,0,0,0,0,0,0,0,-0.124745262359798,0.0555659992197692,0,0,0,0,0,0,0,0,0,-0.0413218168080356,0,0,-0.158213848867181,0,0.128841061541097,0,0,0,0,0.16153811948983,0,0,0,0,0.0144119869467958,0.00775428485633942,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0299603592491528,0,0,0.0186757544299193,0,0,0,0.0994069791164894,0.204954009282723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304143245926258,0.00911652067582462,0,0.386204796828002,0,0.291222195212022,0,0,0,-0.123424919792587,0,0.100552302760522,0,0,0,-0.237053545760276,0,0,0,0,-0.00613629178204851,0.0488917504785771,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.463485703768785,0,0,-0.122801687658883,0,0,0,0,0.0638746246463841,0,0,0.414453821637851,-0.0457543248892397,-0.186149814899419,0,0,0,0,0,0,0.0695289392569323,0,0.598197623439953,0,0,0,0,0,0.049858390403771,0,0,0,0,0,0,0,0.136828858653101,0,0.128804297943472,0.0411060824707766,0,0,0,0.020410506942356,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0164124578290087,-0.0372138617678853,0.00493114499803016,0,0,0,0,0,0,0,0,-0.0449071225210016,0,0,0,0,0,0,0,0.132919211633451,0,0,0,0,0.0115205329431502,0,0,0.167256369775017,0,0,0,0,0,0,0,0,0.0291654548502604,0,0,0.0456117054636897,0,0,0,0.0147987293955362,-0.0717292436060574,0,0,0,0,0,0
X300124.SZ,0,0,0,0.581574847592497,0,0,0,-0.210674800425533,0.0836551092537123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293114058059521,0,0.156143052748323,0.00551677910717047,0.085410588876113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164170148098046,0.11388836171242,0,0,0,0,-0.0142664403077177,0.0212974212840137,0,0,0,0,0,0
X002085.SZ,0,0,0,0.131115399725178,0,0.236032116415551,0,0,0,0,-0.00169003978949416,0,0,0,0,-0.0625217517469266,0,0,0,-0.684703137082929,0,0,0,-0.403067471347571,0,0,-0.12076257163125,-0.341043403481425,0,0,0,-0.240954945542793,0,0,0,0,0,0,0,0,0,0.192594582003364,0,0,0.107719240586286,-0.199786077930717,0,0,0,0,-0.0232315796827374,0,0,0,0,0,0,0
X002508.SZ,0,0,0.0256811297975457,0.317227032391456,0,0,0,0,0,0,0,0,0.0380585967400972,0,0.0519144279515731,0,0.179891954126023,0.109839043767925,0,0.150315139890206,0,0,0,0,-0.0486217045866058,0,0,0,0,0,0,0,0,0.236331056028005,0,0,0,0,0,0,0,0,0,0,0,0,-0.152664737278129,0,0,0,-0.0107125397411375,0.00591270476006851,0,0,0,0.182991143365908,0,0
X300136.SZ,0,0,0,0.0619910423265136,0,-8.67361737988404e-19,0,0,0,0,0.093407157845227,0,0.0336457225037962,0,0,0,0,0,0,0,0,0.0275011088833767,0,0,-0.149410669460136,0,0,0,-0.0560431342612014,0,0,0.0706072926073243,0,0.374670402122757,0,0.0849175055299724,0,0,0,-0.0112396434982836,0,0,0,0.0412138411749357,-0.0978048285161568,0.187081656023779,0,0,0,0,0.0112741787290195,0,0,0,0,0,0,0
X600089.SH,0.606974814688499,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0562489704706368,-0.18339553632324,0,0,0,0,-0.173761563546509,0,0,-0.134842274596453,0.057109430945382,0,0,0,0,0.101635888235578,0,0,0,0.343131055908419,0,0,0,0,0,0.244749173650382,0,0,0,0.13461192160321,0,0,0,4.33680868994202e-19,0,0,-0.106609015496178,0,0,0,-0.0279940878874061,-0.0293049432663757,0.115328366345529,0,0,0,0,0
X300003.SZ,0,0.0614300031633387,0,0,0.095898214428472,0,0,0,0.0931077958613806,0,0,0.195964571187728,0,0,-0.0408635890430767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293310179201461,0,0,0,0,0.032531964697071,0,0.0912133849361289,-0.243395940746507,-0.008859121021848,0.033527899860924,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.412865044857441,0,0,0,0,0,-0.030322088801403,0,0,0,0,0.0784275288457766,0,0,0,0,0.181363654006542,0,0.000872000747863198,0,0,0,0.230626102907446,0,0,0,0,0,0,0,0,0,0,0,0.0539121462457736,0,-0.0115766197295206,0,0.0672225662259074,0,-0.312958830019674,0,0,0,0,-0.0302886629105983,0.0360400499102369,0,0,0,0,0,0
X002294.SZ,0,0.161392403019329,0,0,0,0,0.370063438803773,0,-0.0238338230269179,0,0,0,0,0,0,0,0,0,-0.0306055782226517,0,0,0,0,0.0284437127499632,0.189396622313733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718654839788567,0,0,0,0.249202841912979,0,-0.214786884840189,-0.0445841464748495,0.152863305527543,-0.0605630239450413,0,-0.00672495690613976,0.00132784029446841,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373203070700257,0,0.0728058497774773,0,0,0,0,0,0,0,0,0.274489229953099,0.0476509524093661,0,0.107486483831884,0,0,0,0,0,0,0,0,0,0.305972224516383,0,0,0.103987454406231,0.303521419433933,0,0,0,-0.354100298346437,0.224206874986496,0,0,0.0028026707446273,-0.065759718330908,0,0,0,0,0,0
X600177.SH,0,0,-0.082917915912117,0,0,0.117454844915399,0,-0.0892702191985414,0,0.140182792031637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325315199678651,0,0,-0.0855260674562423,0,0,0,0.0740217111692483,0,0,0,0,0,0,0,0,0,-0.0638712078938205,0,0,0.000460415008465637,0,-0.0355074672161828,0,0.160053438985034,0,0.012252896896185,-0.00484918379343968,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.103169141509159,0,0,0,0.0273377240907127,0,0.494167584440716,0.08284383784833,0,0,0,0,0,0,0,0.0876608157703641,0,0,0,0,-0.194477439924872,0,0,0,0,0.0669417450887093,0,0,0,0,0,0,0,0,0,0.17850441748858,0,0,0,0,0.000598573759504414,-0.0200583951137052,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376392869281594,0,0,0,0,0,0,0.031400252257566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636930857230207,0,0,0,0.00580474691799955,0,0.165965598310107,0.0347348248385518,0,0,0,0,-0.0183428924724055,0,0,0,0,0,0
X600487.SH,0.218802725817609,0,0,0,0,0,0,0,0.012943752697915,0,0,0,0,0,0,0,0,0,0.212948966278172,0,0.40749933544938,0,0,0,0,0,0,0.237046389850922,0,0,0,0,0,0,0,0,0,0,-0.0228385145745565,0,0,0,0,0,0,0,0,0.174834063560401,0.0162344653173501,0,0,-0.0629789005294914,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.061995648135014,0,0.0162549943619539,-0.0280522264011066,0,0,0,0,0,0,0,0.180834391400082,0.10691982115764,0,0.0173987526184132,0,0,0.14057121818995,0,0,0,-0.0992588311249753,0,0,-0.0268769179458613,0,0,0,0,0,0,0,-0.0555565134928208,0,0,0,0,0,0,0,0,0,0,-0.00744756934249401,0,0,0,-0.00583654906172043,-0.0109610338143148,0,0,0,0,0,0
X600118.SH,0,0,0.0210590570537174,-0.0311486019778786,0,0.0622838727089929,0,-0.0504909573647373,0,0,0,0,0,0,0.0286056227253143,0,0.0280244909581424,0.105472282205835,0,0,0,0.110797975870022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313285705850311,0,0,0.0146579083345934,0,0,0,0.00803840088371767,0,0,0,-0.0131661302141438,0.0300458579424319,0,0,0,0,0,0
X600867.SH,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.114179925288261,0,-0.0360448403597103,0,0,-0.132823779611756,0,0.0711715837895324,0,0,0,-0.0142375479513191,0,0.529887339422306,0,0,0,0,0,0,0,0,0.0163538877683578,0,0,0,-0.0853090786686789,0,0,0,0,0,0,0,0.41739187528775,0.063880131932465,0.095524620665158,0.138657634609048,0,0,0,-0.00787494074251641,-0.0247658754836577,0,0,0,0,0,0
X600372.SH,0,0,-0.278514922989849,-1.73472347597681e-18,0,0.0332604943948266,0,-0.173218172089257,0,-0.0483562500250172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389783845620969,0,0,0,0,0,0,0,0,0,0.248860010035482,0,0,0,0,0.0143386740128415,0,0,0,0.0911788379710429,0,0,0,-0.0358470994084552,0.0371467286895424,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,-0.0277458764192626,0,0.00604498583402401,0,0,0,0,0,0,0,0,0.0308088609229854,-0.0584066560838519,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056157244478073,0,0.0143512119172132,0,0,0,0,0,0.0643503396439456,0,-0.0268782208672556,0,0,-4.33680868994202e-19,0,0,-0.00788082306093011,0.0333475103128586,0.0285748698903052,0,0,0,0,0,0
X600809.SH,0.0835351691104147,0,-0.00495666737329041,0,0.594967097735344,0,0,0,0,0,0,0,0,0,-0.0230330531572553,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,-0.0235000434860072,0,0,0,0.03107132786718,0,0,0,0,0,0,0,0.188860535284417,0.104555882117059,0,-0.0132013139799494,0.0284681764116687,0,0,0,0,0,0
X600699.SH,0,0,0,-0.118573732078088,0,0,0,-0.0102472396975358,0.00244031041439192,0,0,0,0,0,0,0,-0.117863690737732,0,0,0,0,0,0,0,0,0,0,0.0590904710332717,0,0,0,0.16522531577919,0,0,0,0,0,0.139393968508536,0,0.193397561338897,0,0,0,0,0,0,0.0424864055153137,0.455369718932245,0,0.302398557689268,0.00870209391546297,0.00548367748558976,0,0,0,0,0,0
X600566.SH,0,0,0,0.0847037447145978,0,0,0,0,0,0.233580312046031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580543632064405,0,0,0.093319886534746,0,0,0,0,0,-0.102728583433788,0,0.0150947799122857,0,0,0,0,0,0,0,0,0,0.10708362579687,0.147634122892214,0,3.46944695195361e-18,0,0,0.0114539956943653,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.13346875754235,0,0,0,-0.00728057042260678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37527607751501,-0.0509116300647626,0,-0.0870353659353286,0,0,0,0,0,0,0,0,0,0,0,0.100755511218232,0,0,0.086611475940461,0,0,0,0.340329059062406,0,0,0,-0.011133467983252,-0.0297519607441826,0.0462483233394675,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0782622983340535,0,0,0,0,0.146150290813772,-0.0310966333546631,0,0,0.289682752355599,0.114860718001479,0,0,-0.00472817107272209,-0.111168189443716,0.0369820340381879,-0.116444918964027,0.117186368393981,0,0,0,0,0.143433052445651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369237125753519,0.0480758188617175,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.676967927767674,0,0,0,0,0,0,-0.10484094695561,0,0.0814509915990774,0,0,0,0,0,0,0.0328506920970701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.471516392741385,0.191991197514795,0,-0.0842315529054773,0.211729906266224,0,0.140488305947471,0,0,0,0.314508729916233,0,0.0357697477297453,-0.101523598326267,0,0,0,0,0,0
X600498.SH,-0.423746860232738,0,-0.026507118333284,0,0,0.10645984171489,0,0,0,0.167446137740729,0,0,0,0,0,-0.0877951138795645,0,0,0,0,0,0,0,0,-0.054597632592226,0,-0.0286614513200322,0,0,0,0,0.0172247031661994,0,-0.0854467339772606,0,0.0378658250234921,0,0,0,0,0,0.136018512191212,0.185572026362207,0,0,0.024197858768161,0,0,0,0,0,-0.0547279942590925,0,0,0,0,0,0
X000581.SZ,0,0,-0.118164753894491,0,0,0,0,0,0,0,0.0535902938050345,0,0,0.273229025934457,0,0,0,0,0,0,0,0.198064958797452,0,0,0,0.070295437361503,0,0,0,0,0,0,0,0,0,0.333666591360404,0,0,0,0,0,0.0964163789068305,0,0,-0.184799530381122,0,0.0969508699679194,0,0,0,0.00159468018809598,-0.00242377411843627,0,0,0,0,0,0
Change_TY3M,0,0,0,0.14530514455175,0,0,0,0,-0.0122581781437011,0,-0.0138584056813305,0,0,0,0,0,0,0,0,0,0,0,0,0.349011147901574,-0.078405380096221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700774442604437,0,0,0,0,0,0,0,0,0.0698555828276363,0,0,0.0458865865140079,-0.0119638261568499,0,0,0,0,0,0
Slope,0,0.668155852105842,4.33680868994202e-19,0,0,0,0,0,0,0,-0.192398611727831,0,0.292977958720605,0,0,0,0,0,0,0.588382881262581,0,0,0,0,-1.20740730852664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47119213405147,0,0.16950179653628,-0.179695103552125,0.231743364545332,0,0,0,0,1.08172584811533,0,0,0,-10.3788614025924,0,0
TED,0,0,0,-0.114132296495728,0,0,0,0,-0.148218264951095,0,0.0651207314791827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396453269958562,0,-0.206207101078355,0,0,0,0,0,0,0,0,0,0,0.212911869872967,0,0,0.0590122410786261,0,0,0,0,0.359601381093128,0,0.379910786855481,0,0,1.57081589585247,0,0
RealEstate_excess,0,0,0.0900326108073184,0,0,0,0,0,0,-0.0518042983771059,0,0,0,0,0,0,0,0.0375582259433962,-0.157127984888316,0,-0.275802007181075,0,0,0,-0.147975149102264,-2.16840434497101e-19,-0.0179566083224852,0,0,0,-0.0614766279487985,-0.0364185201098803,0,0,0,-0.0419756122759311,0,0,0,0,0,-0.022261330584523,0,0.0601677776670381,0,0,4.33680868994202e-19,0,0,0.148102902353736,-0.030672143992152,0.0160377357872205,0,0,0,0,0,0
MKreturn,0,0,0,-0.00152046938998244,0,0.0306037634296826,0,0,0,0,0.0798975487851147,0,0,0,0,0,-0.00875914173702812,0,0,0.00960248517224672,-0.0476557822245321,0,0,0,0,-0.0139779134835966,0,0,0,0,0,0,0,-0.0673218497833951,0,-0.0323743032347235,0,0,0,0,0,0,0,0,0.0318283338628403,0,0,0,0,0,-0.00468548937759897,0,0,0,0,0,0,0
MKvol,0,0,0.000959553141775901,0,0,0,0,0,0,0,0.000520548872992618,0,0,0,0,0,0,0,-0.00116661647563255,0,0.001543247152418,0,0,0,0,-0.00282224970278138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216732443193195,0,0,0,-0.000476510042281786,-0.00063806406534491,0,8.12495163368602e-05,-0.00226380949243371,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0506729461912385,0,0,-0.00283703218213138,0,0,-0.0773693708134148,0,0,0,0,0,0.0430173323975744,0,0,0,0,0,0.0148986609017579,0,0,0,-0.0272236758445071,0.0411703569388744,0.018239003972004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537305637755209,-0.074493331901261,-0.01536152200389,0.0524321166927548,-0.0278314366486644,0.0447821858048564,0,0.0759993289941318,0,-0.0703306184994663,0.0764049182665712,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00728879686104385,0,0,-0.0047485101230167,0,0.00542362250989818,0,0,-0.00415874509851532,0,0,0,0.00327469536846722,0,-0.0128023047780633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106416792601555,0,0,0,0,0,0,0,0,0,0,-0.0146102660732309,0.0213320212920661,0,0,0,0.0758561725522401,0,0
CarbonVol_Hubei,0,0,0,0.0253434315856614,0,0,0,0,0,0,0,0,0.00737875053642158,0,-0.00314109841043738,0,0,0,0,0,0,0,0,0.0371992598347539,0.0301819639246158,-0.060771527590512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036434393844282,0,0,0,0.0523269203863843,0.0303100611750391,0,0,0,0,0,0,0
