,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X002241.SZ,X002129.SZ,X600372.SH,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X002007.SZ,X000800.SZ,X002463.SZ,X600183.SH,X002074.SZ,X601799.SH,X600418.SH,X600460.SH,X002028.SZ,X002180.SZ,X000066.SZ,X002294.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.383917352171747,0,0,0.318193152388993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280809389428048,0,0,0,0,0,0,0,0,-0.054255406360007,0,0,0,0.17459253149732,0,0,0,0,0,0,0,0,0.089855009645827,0,0.20677666118411,0,0,0,0.00178376492989237,0,0,0,0,0,0,0.0802490915878008,0,0
X000858.SZ,0.247847484439371,0,0,0,0.120147073795923,0.216153154737191,0,0,0,0,0,-0.127529955463766,-0.078999347725033,0,0,0,-0.00981335397175434,0,0,0,0.0927768566119881,0,0.138607919428424,0,0,0,0,0.00838650933815813,0,0.0298146173567557,0,0,0,0,0,0,0,0,0,-0.00463009394448933,0,0,0,0,0.0787055236513579,0,0,0,0,0.0179048520506539,0,0.00201204296836566,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00726271266428506,0,0,0,0,0,0.0500299188430969,0,0,0.0470736748253199,0,0,0,0,0.210350783280002,0,0,0,-0.0117558531289595,0,0,0.0876019969465889,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.111292176242796,0,0,0,0,0.124661939169606,0.00853451595856441,0,0,0,0,-0.000548783252375901,0,0
X600276.SH,0,0,-0.00512713631583303,0,0,0,0.0871069382575929,0.0953949118624586,0.0211719168312768,3.46944695195361e-18,0,0,0,0,0,0,0,0.111477426750053,0,0,0,0,0,0,-0.00417348739010872,0,0,0,0,0.0707212520331684,0,0,0,-0.0225791464439009,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00844876258905254,0,0,0,0,0.256678810544346,0,0,0.012699685376942,-0.0123730427815329,0,0,0,0,0,0
X600809.SH,0.271220096505121,0,0,0,0,0.22488208326776,0,0,0,0,0,0,0,0,0,0.237704427336283,0,0,0,0,0,0,0,0,0,0.0290897264775435,0.0264843676068682,0,0,0,0,0,0,0.0153173873406133,0,0,-0.0679741431069086,0,-0.0810299662219352,0,0,0,0,0,0,0,0,0,0,0,0,0.0428801914215955,-0.0823505683113377,0,0,0,0,0,0
X000568.SZ,0.0888742494909055,0.490256960762537,0,0,0.408178479674622,0,0,0,0,0,0,0,0,0,0,0,0,0.00727707338486547,-0.00786628386617096,0,0,-0.0754457732197553,0,3.46944695195361e-18,0,0,-0.0278218273824989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108797405917711,0,-0.037285796028565,-2.16840434497101e-19,0,0,0,0,0,0,0,0.00300601050785647,1.0842021724855e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654331102610631,0,0.0980445094514503,0,0,0,0,0.0496832483220503,0.234452016837101,0,0,0,0,0,0.0217709289073251,-0.146523613030549,0,0,0.0872952038095269,0,-3.46944695195361e-18,0,0,0,0.0919890653900101,0.122803899979323,0,0,0,0.00778797502267189,0,0,0,-0.0274889610356248,0.00731703211873617,0,0,0,0,0,0
X600690.SH,0.147476708649589,0.0500075016675842,0,0,0,0,0,0,0,0.129433294616896,0,-0.0697928730035618,0,0,0,0.126408409141351,-0.0367261911000555,0.0877220011483583,0,0,0.0232316910515348,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307568991871285,0,0,0,0,0,-0.0212983208404798,0,0,0,0,0,0,0,0,0,0,0.035465800074926,0.0133203029905465,8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0.00299653838063411,0,-0.2755663113511,0,0,0,0,0,0,0,0.162408836843193,0,0.10260126635185,0,0,0,0,0.337982419733657,0.0332624600824434,0,0.0411481958351118,0,0,0,0,0,0,0.207529927927736,0,0,0,0,0,0,0,0,0,0,0.149245770256738,0.0555970738946153,0,0,0.0759087918066024,0.325480691796367,0,0,0,0,0,0,0,0.0140952072420346,8.67361737988404e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0227709476725046,0.0148482521242777,0,0,0,0,0,0,0,0,0,0,0,0,-0.164071041087351,0,-0.0237528642336425,0,0,0,0,0,0.0602772236883127,-0.173616196828136,0.186410145636635,0,0,0,0,0.0723206953518994,0,0.00832866353128378,0,0,0,0.171435677719241,0,0,0,0,-0.0323523809736734,0,0.0774710200745302,0,0.0597633424543268,-0.124034250308749,0,0,0,0,0,0
