,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X600702.SH,X000733.SZ,X600884.SH,X601799.SH,X000157.SZ,X002414.SZ,X600183.SH,X600522.SH,X600584.SH,X002007.SZ,X600563.SH,X000800.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.448453166069235,0,0.0897365129069691,0,0.103993763266063,0,0,0,0,0,0,0,-0.118380126732668,0,0,0,0,0,0,0,0,0,0,0,0,0.0250627665159616,-0.0120420793675929,0,0,0,0,0,0,0,0,0.00494091687186098,0.0238264371255107,0,0,-0.0289908929470105,0,0,0,-0.00731067477860452,0,0,0.0106902826781888,0,0,0,0.00262396800013648,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.39357785174189,0,0,0,0,0,0,0.0804905501089945,0,0,0,0,0,0,0,0,0,-0.0548071098117293,0.086976800425185,-0.0159293896222699,0,0,0.16153227092765,0,0,0,0,0,0.062010271086988,0,0,0,0.13643892835649,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0104819791997437,0,0,0,-0.00477919835712636,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0612091399268854,0.202045664681372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202212263022637,0,0,-7.47966171555496e-05,-0.00261384531209258,0,0.113544577732041,0,0,0,0,0,0,0,0,-0.0121499849933441,0,0.0585204718147449,0,0,0.0435955686396591,0,0,0,0,0,0.0370462131398348,0,0,0,0,0,0,0,0.0482855692080833,0,0
X600809.SH,0,0.152475993992133,0,0,0.000224564046374159,0,0,0,0,0,0,0,0,0,0,0,-0.048003022188774,0,0.00148302167400414,0,0,0,0,0,-0.0448064595723611,0.0725098022657917,0,0,0,0.0855153878100363,0,0,0,0,0,0.561925071352698,0,0,0,0,0.121746174088333,0,0,0,-0.0689545713142279,0,0,0,0,0,0,-0.0427956821507581,0,0,0,0,0.017792082534238,0,0
X600276.SH,0,0,0,0.148209424958484,0,0,0,0.22184128949285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197054123138147,0,-0.0124835657211091,0,0,0,0,0,0.330935343514901,0,0,0,-0.205050733171714,0,0,0,0,0.111368068924295,0,0,0,0,0,0,0.013073790234738,0,0,0,0,0.0402306460203341,0,0
X000568.SZ,0,0.0933621192039582,0,0.133606702761538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288364946933215,0,0,0,0.299492460904438,0,0,-0.0420579626820825,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.096063187055993,0.187662737571529,0,-0.0826555890802002,-0.0384529078124408,0,0,-0.0456282807536972,0,-0.0710061907283327,0,0,0,0,0,0,0.0318610308158269,0,0,0,0,0.0549628074097251,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0356152802879226,0,0,0,0,0.10688163354068,0.0544209094307187,0,0,0,0,0,0,0,0,0,-0.0599876952447017,0,0,0,-0.0877265013642444,0,0,0,8.67361737988404e-19,0.0479850859996878,0,-0.0798127483625217,0,0.210937289894673,0,0,0,0.0200569133975067,0.0438629450300376,0.102921955114419,0,0,0,0,0,-0.0182590821645464,0,0,0,0.156708480717861,0,0
X002304.SZ,0,0.13870524411413,0,0.200210383579209,0,0,0,0,0.171210844285883,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.132274870575262,0.0568836623693265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133095561300494,0.0823969430235257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282202440224799,0,0,0,0,-0.0490927511155047,0,0
X600690.SH,0,0,0.164328284602266,0,0,0,0,0,0,0,0,0,0.0776407611854157,0,0,0,0,0,0,0,-0.0549848724104203,0,0,0,0.00546467232500533,0,0,0,0.013360377994002,-0.0551201141248929,0.255286361765943,0.0556830330458677,0,0,0,0,0.0765215524742635,0,0,-0.00517479075355319,0,0,0,0,0,0,0,0.0592520124252895,0,0,0.0663144016518416,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174689667363501,0,0,0,0,0,0.0647345644223834,0.0433043424879428,-0.0363845508345241,0,-0.0128985425099197,0,0,0.0653041460068321,0,-0.014568142394364,0,0.0554238567339111,-0.0338849040983747,0,0.088332180202589,0,0,0,0.0109368075855981,0,0,0,0,0,0,-0.128551069686665,0.0491549008732284,0,0,0.0386312333275487,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.0253863757635416,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0142408983666983,0,0.0869080683752522,0.120039158231501,0,0,0,0.0913055148269918,0,0,-0.112403223268095,0,0.186484226060327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869462899792331,0,0,0,0.158600484304489,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0181652842955736,0,0,0,0,0,0,0,0.138170703794995,0,0,-0.305658642050106,0,0,0.393459186849607,0,-0.118926658581186,0,0,0.212768643044075,0,-0.266831608716878,-0.386136993781004,0,0,0,0.324821001570504,0.143349811152609,-0.0543166732664774,0.403691917557626,0,0,0,0,-0.0454558420848035,0,6.93889390390723e-18,0.13081893069566,0,0.14799429261183,0,-0.0145656381803206,0,0,0,0,0.0117521522413091,0,0
X000651.SZ,0,0,0,0,0,0,0.098257196896611,0,0.191089739137836,0,0,0.0878795551327055,0,0,0,0,0.0821408673544269,0,0,0,0,0,0,0,0,0,-0.117192911200306,0,-0.00997445063987977,0,0,-0.0571208567323732,0,0,0,0,0,0.146271255412365,0,0,0,0.00389028124711604,0,0,0,0,0,0,0,0,0,0,0.0568486473216861,0,0,0,-0.0254650523457965,0,0
X000725.SZ,0,0,0,0,-0.110600978907608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874611715059089,0,-0.0746029391734914,-0.0117919385108464,-0.0282232060622556,0,0.0998189838741351,0,0.342273843724235,0,0,0,0,0,0,0,0,0,0,0.0248462873016909,0,0,0.0428764143125495,0,0,-0.0111009536000995,0,0,0,0.0113412607489148,-0.0266811687355656,-0.0656570744980251,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.132842018672917,0,0,0.141277730118555,0.0199482774551326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888796742575625,0,0,-0.0389286499644885,0,0,0,0,0,0.0332135917827446,0,0,0.125130261344123,-1.73472347597681e-18,0,0.661046119335905,0.118574324320512,0,0,0,0.0403735706305393,0,0,0,0,0,0.0119034363203224,0,0,0,0.0928453208913994,0,0
X300124.SZ,0,0,0,0,0,0.0440245623138248,0.281304286271289,0,0,0,0.225592937559063,0,0,0,0,0,0,0.0473484748624988,0,-1.0842021724855e-19,0,0,0.173140344385176,0,0,0,0,0.199671271958101,0,0.105579033244294,-0.190364643306691,0,0,0,0,0.055326987993539,0,0,0,0,0,0.335500790127044,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0508021820048185,0,0,0,-0.067494158080396,0,0
X002241.SZ,0,0,0,0,0,0.0509844711096133,0.401065091012283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33476815735609,0.226109979600073,0,0.316440531651521,0,-0.35379021483037,0,0,0,0,0.0611915990089767,0.197058948163118,0.131520217564391,-0.119337171534745,0,0,0.246569848407288,0,0,-0.119013518178423,0,0,-0.137814296067262,0,0.0108215112619872,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0830140293048535,0,0,0,0,0.234763175123536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062417821338994,0,0,0.0372239714140783,0,0,0.000226111176564582,0,0,0.321428378584768,0,0.0604262797788082,-0.0661686701672467,0,0,0.0335186771870323,0,0,0,0,0.0364004663690968,0,0.0120032332379255,-0.0466428898898123,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0341179860438559,0.00700416517497328,0,0,0,0,0,0,0.0585150391034712,0,0,0.0794800029229786,0,0,0.12098353068533,0,0,0.114864666339141,0,0,0,0,0.0332923922609263,-0.026066840345978,0,0.0123026851726508,0.179072404558038,0,0,0,0,0,0,0,0,-0.126643198385571,0,0,0,0,0,0,0,0,0,0,0.210201847303975,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0334678925635329,0.0205472835184905,0,0,0,0,0,0,0,0,0.318321229569221,0,0.213729548298523,0,0,0.0704551308005282,0,0,0,0,-0.138598669820761,0,0,0.160219187650027,0.0474449264494031,0,0,0,0,0,0,0,0,0,-0.0730348692100446,0,0.022762010186541,0,0,0,0.0266920979823086,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.163488373969308,0,0,0,0,0,0.111094162399275,0,0,0.0377087088612518,0,0,0,0,0.0388737093451739,0,0,0,0,0,0,0,0.124701922561668,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.224598169450517,0,0,0.177444939050878,0,0,0,0.140489440962273,0,0,-3.46944695195361e-18,-0.0345791374910313,0,0,0,-0.141172334855004,0,0
X000596.SZ,0,0.161913072464525,0,0,0,0.416017564666095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322058134060671,0,0.16467827251424,0,0,0,0,0,0,0,0,-0.165871123825518,0,0,0,0,0,0.170108767232267,0,0.0711012278736308,0,0,0,0,0,0,0.0120362724320271,0,0,0,0,-0.0229020038730401,0,0,0,0,0,0,0
