,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X000157.SZ,X300124.SZ,X600177.SH,X600372.SH,X002456.SZ,X600522.SH,X002007.SZ,X600089.SH,X002085.SZ,X000066.SZ,X000981.SZ,X300003.SZ,X002508.SZ,X600867.SH,X600699.SH,X002294.SZ,X002292.SZ,X000559.SZ,X002180.SZ,X300136.SZ,X600498.SH,X002074.SZ,X000623.SZ,X002426.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0.247205084252712,0,0,0.101026658392244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10060877611414,0,0,0,-0.0647684703416728,0,0,0.226516826419992,0,0,0.193724896662541,0.0881574117007058,0,0,0,0,0.259617127144984,0,0,0,0,-1.73472347597681e-18,0.0362197839040931,0,0,0,0.0182648435927427,-0.015339875013946,0,0,0,0,0,0
X002241.SZ,0,-0.0638603858903048,-0.0573243359911649,0,0,0,0,0,0,0,0,0.0712374722292016,0.0130498287486374,-0.0766676226271887,0,0,0.0816904932657241,0,0,0,0,0,0,0,0,0,0,0,0.0557101744722539,0,0,0,0,0.00287478326020741,0,0,0.183827080110194,0,0,0,0.126700505665685,0,0,0.0456994684783216,0.0544794458723974,0,0.0550861390577531,0,0,0,0.0124706475718984,-0.00656449122884235,0,0,0,0,0,0
X600066.SH,0,0.147832256553599,0,0,0,0.050204699697181,0,0,0,0,0,0,0,0,0,0,0.0110511469682782,0,0,0,0,0,0,0,0,0,0,0,0,0.140302941135549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422004237666137,0,0,0.175659718085222,0,0,0.177738594056185,-0.0464183689216663,0.0149948028964489,0,0,0,0,0,0
X002236.SZ,0.0614887357945931,0,0.0243738774911829,0.0978164863797324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315784952439155,0,0,0,0.219351649831435,0,0,0,0,0.0506361925805757,0,0,0.134187256825106,0,0,0,0,0,0.0718659296384842,0,0.0308211257470822,0,0.00662764277119912,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.000654565763130589,0.0810220812633046,0,0.224428959473992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199365432977601,0,0,0,0,0,0,0.0505930903857704,0,0,0,0.0479532506363055,0,0,0,0,0,0,0,-0.0102297195873948,0,0,0,0.0419988574195139,-0.00648926796186978,0,0,0,-0.0228625865780524,0,0
X601877.SH,0,0.30660442448508,0,0,0.0206586675077464,0,0,0.0729250637906681,0,0,0,0.0111892289762763,0.167582639316304,0,0.0529811371631111,0,0.0553631178247589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579158892730813,0,0,0,0,0,0.021676706692123,0,0,0,0.0193527373385756,0,0.0944612018365624,0,0,0.022931875046794,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0318664378448578,0,0,0,0,0,0,0.0199251977666402,0,0.122517313542235,0,0.0207311788571292,0,0,0.112021640309539,0,0,0,0,0,0,0,0.207638598458362,0,0,0,0,0,0,0,0.111881085568329,0,0,0,0,-4.33680868994202e-19,0.0475039306377521,0,0,0,0,0,0,0,0,-0.0277620788342755,0.0108288360405999,0,0,0,0,0,0
X600271.SH,0,0,0,0.0315265137642446,0,-0.00594340586325095,0,0,0,0,0,0.105088951467301,0,0,-0.108317773730014,0,0.022307903100849,0.0668091714153177,0,0,0,0,0,0,0,0,0,0,-0.0144227933390178,0,0,0.160963286282088,0,0,0,0,0,0,0,0,0.104660449928535,0,0,0,0,0,-0.115463390158258,0.00566284478752377,0,-0.13736316048828,0.000866249953139886,0.00288223743497832,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0705144657901724,0,0,0,0,0,0,0,0,0.47767592612487,0,0.00871307729171408,0.00895381335863266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026758804844628,0,0,0,0,0,0,0.0647182153248035,0,0,0.0312192060860258,0,0,0,0,0,0,-0.000717576390832113,-0.000539114009490785,0,0,0,0,0,0
X300124.SZ,0,-0.0115794439836,0,0,0,0,0,-0.0567007708618518,0,0,0,0,0.151065493651223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138968556446664,-0.0531124203229135,0.0355070177760532,0,0,0,0,0,0,0.214666721252802,0,-0.0502842299705732,0.0257020234065473,0,0,0.138201533954659,0,0,0,-0.0281463029162551,0.00677316237600679,0,0,0,0,0,0
X600177.SH,0,0.000568606366065279,0,0.0911493809437671,0,0.0150823503389989,0,0,0.0320957187169576,0,0,0,0,0.047615850306168,0,0,0.0426181016391513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484512897430353,0.0853157063312461,0,0,0,0,0,0,0.0448154713761312,0,0,0,0,0,0,0,0,0,0,0,-0.00528266351352832,0.00533247119952607,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.0169930696339009,0,0,0,0.0235344916006728,0,0,0,0,-0.167360970498994,0,0.090614688750464,0,0,0,0.379539493637885,0.254245123722186,0,0.115535905502017,0,0,-0.0397700785872355,0,0,0,0,0.0363895393656498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916780876872399,0.0130520969884427,-0.00113810742636356,0,0,0,0,0,0
X002456.SZ,0,0,0,0.170071605047735,0,0,0,-0.0751547073742175,0,0,-0.61634537515198,0,0,0,0,0.10161471269297,0,0,0,0,0,0.313563079666136,0,0,0,0,0,0,0,0,0,0,0,-0.0315369189024586,0,0,0,0,0,0,0,0,0.357406640792258,0.261391566759687,0,0,0,0,0.169990239914423,0.140305275661877,0.0337284127168319,-0.00911000678813227,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0892454792019322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563700155890797,0,0,0,0,0,0,0,0,0.26259591806908,0,0,0,0,0,0,0,0,0,0,0,0.0341564267348663,0,0,0,0,0.0411471390251964,0,0,0,0,-0.0434002203939842,0.0173939391906792,0,0,0,0,0,0
X002007.SZ,0.0509724883230897,0,0,0.0121814634413603,0,0,0,0.019570799554128,0,0.0497619007448365,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0069228815269462,0,0,0,0,0,0,0,0,0,0,0,0,0.0199003619466778,0,0,0,0,0,0,0.105081231698503,0.00883405509565044,0,0,0,0.0703403992255865,0,0,0.199453156480029,0,0.0147317194767703,-0.00501704267427459,0,0,0,0,0,0
X600089.SH,0,0,0,0.179261733256852,0,0,0,0,0,0,0,0.285237310637469,0,0,0.145763164544493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555931943923636,0.0686052980279095,0,0,0,0,0,0,0.113985845853287,0,-0.0538593638279394,0,0,0,0.126926279024928,0,0,0,0.0101914638860913,-0.00885780496668571,0,0,0,0,0,0
X002085.SZ,0.111569903461425,0.116921416293356,0,0,0,0,-0.0393448543889624,-0.131057258135762,0,0,0,0,0.0981748863837217,0,0,0,-0.151894162292204,0,-0.12485017756125,0.182733769493836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167337593985743,0,0,0,0,0.15365559848847,0,0,0.065442447969136,0.171619191147384,0,0,0,0,0.0869036435520842,-0.00698456149641093,0,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.254985930042216,-0.288905720092135,0,0,0.337113399997147,0,0,0,0,0,0,0,0.105301022595545,-1.04010154563372,0,0,0,0,0,0.327968002981494,0,0,0,0,0,0,0,0.440622358895345,0,-0.757879118224399,0,0,0,0,0,0.0787158043737305,0,0.462181283869538,0,0,0,0,0,0,0,0,-0.162107131267023,0.00753579453714549,-0.0114790020851336,0,0,0,0,0,0
X000981.SZ,0,0,-0.0727408272148204,0,0,0,0,0,0,0.0153106157714889,0,0,-0.0387270485840747,0,-0.0935721426929165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754196586451182,0,0,0,0,-0.0180463784057765,0,0.144439514731122,0,0,0,0,0,0,0,0,0,0,0.188008941500725,0,0,0,0.0207403780769512,0.0172926237661474,0,0,0,0,0,0
X300003.SZ,0,0,0,0.058643114490497,0,0,0,0,0,0,0,0.0188256012844445,0,0,0.180837520370584,0,0.100883715332932,0,0,0,0,0.268728998268228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318981752373924,0.0617945274942391,0,0,0,0,0.0483948240312657,0,0,0,-0.000264016965325406,-0.00447111273323524,0,0,0,0,0,0
X002508.SZ,0,0.125128180076874,0.050563411348074,0,0,0.0567815507296222,0,0.0310024017098194,0,0.0957541239585465,0,0,0.0986303196045008,0,0,0,0.0182334978423599,0.31207400568112,0,0,0,0,0,0,0,0.0549627771930387,0,-0.106087665079976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119488362620198,0,0,0,0,-0.140987579695059,0.0223555862141332,-0.0102558663156661,0,0,0,0,0,0
X600867.SH,-0.162568264428186,0,0,0,0,0,0,0,0,0,0,0.233777632041149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190377198516104,0.021703020470054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130172304679503,0.157999355221767,0,0.0975726502963502,0,0,0.336904641221457,0.0893242385453738,0.00472255438552356,0.00528320437728173,0,0,0,0,0,0
X600699.SH,0.104913179357018,0,0,-0.183317041055561,0,0.0873562965081684,0,0,0,0,0,0.163257818197853,0,0.0867224708375036,0,0,0,0,0,0,0,0.0178251372047554,0,0,0,0,0,-0.0174263984696815,0,0,0,0,0,0.207599216091201,0,0.133047653991059,0,0,0,0,0.156288995721378,0,0,-0.0306374252987199,0,0,0,0,0,0,0.0245189238341948,-0.00107954377677434,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0878781736504669,0,0,0,0,0,0.0733021819575998,0,0,0.0702114822491081,0,0,0,0,0,0,0,0,0,0.232517434139982,0,0,0,0,0,0.0222635551036764,0,0,0,0,0.0209647185907875,0,0,0,0,0,0,0.0188726856698613,0,0,-0.0352749205420332,0,0,0,0,0,0,-0.000506723074433446,-0.000369299761021364,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0797213693495386,0,0.150768340112418,0,0,0,0,0,0,0.0609458609631286,0,0.128390921538974,0,0,0,0,0,0,0,0,0,0,0,0,0.135667883500327,0,0,0,0.00727022136700263,0,0,0,0,0,0,0,0.592511568884382,0,0,0,0,0,0.0708475834517727,0,0.16925174113099,-0.0161151292591183,0.0107156959132839,0,0,0,0,0,0
X000559.SZ,0.0739275682132001,0,0,0,0,0,0,0.0572679080170339,0,0.245015525255451,-0.0519340500753147,0,0,0,0,0.0615055206478503,0,0,0,0,0,0,0,0,0.0847451784829262,0,-0.117154434250028,0,0,-0.202558844095237,0,0,0,0.00247929705334497,0,0,0,0,0.124870906321885,0,0.485650660623022,0,0,0.241923472659213,0,0,0,0,0,0,0.0165508738236947,-0.00665377710474079,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.094133701774556,0,0,0,0,0.00621699571210299,0,-0.0247471823392868,0,0,0,0,0,0,0,0,0,0,0.0904337024967305,0.132933894420421,0,0,0,0,0,0,0,0,0,0,0,0,0.256613200926699,0,0,0.0825659014740658,0,0,0,0,-0.0620322424771496,0,0.0130933508966992,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705597949942187,0,0,0,0,0,-0.0668139306083722,0,0,0,0.211769488846129,0,0,0.176933441631517,0,0,0,0,0,-0.610469346000137,0,0.246257800766222,0,-0.3411825883715,0,0.0580011318942603,0,0,0,0,0,0,0,0,0.0133468489988254,-0.0227236001507695,0.0176380866706562,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.151422946182774,0.2911399950061,0,0,0,0,0.139130722954749,0,0,0,0,0,0.168669123262469,0,0,0,0,0,0,0,0,0,0,0,0.183096036241575,0,0,0.101627266117675,0.138692712196453,0,0,0,0,0,0,0.0322589712453548,0,0,0,0,0,0,0,0,-0.0943712967245021,-0.00865138186355449,-0.00442698647078525,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.071835464357833,0.0282445592856639,0,0,0,0,0,0,0,0,0,0,0,0,0.242271124999796,0,0.0856419139906403,0,0.0166660866639555,0,0.0454589528300307,0,0.085929495370527,0,0,0,0,0,0,0.166753787537547,0.0198915269234945,0,0,0.0634344439073771,0,0,0,0,0,0,-0.00533508634200324,0,0,0,0,0,0
X000623.SZ,0,0,0,0.172446796253324,0,0,0,0,0,0,0,0,0.331995898739356,0,0.0422668487227201,0,-0.25721814597416,0,0,0,0,0,0,0,0.554488723986065,0,0,0,-0.191275219635091,0,0,0,0,0,0.570670213879071,0,0,-0.0525341552339283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413987487282822,0.024993445687136,0,0,0,0,0,0
X002426.SZ,0,0,0,1.73472347597681e-18,0,0,0,-0.131010484299959,0,0,0,0,0,0,0.0897783083054861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160066603017586,0,0,0,0,-0.0102963148990741,0,0,0,0,0,0,0,0,0,0,0.0574457135680684,0,0,0,-0.0570305556126457,0.0311712123908147,0,0.489341460131531,0,0,0,0
X002008.SZ,0,0,0,0.0104921056583197,0,0,0,0,0,0.0266717863796369,0,0.224345830770886,0,0,0,0,0,0.103708199305895,0,0,0.129821176376466,0,0,0,0,0,0,0,0.104355436676275,0,0,0,0,0,0,0,0,0.00518420086610257,0,0,0.168841306933242,0,0.0461825480284607,0.221856343085218,0,0,0,0,0,0,-0.0118977679530347,2.71050543121376e-20,0,0,0,0,0,0
Change_TY3M,0,0,0.0481776651017284,0,0,-0.111083558723498,0,-0.0217879091356078,0,-0.0532104820658443,0,0,-0.195469731721028,0,0,-0.596801807450175,0.160309497138156,0,0.190108848184021,0,0,0,0,0,0,0,0,0,0.232218758686447,0.206314072259531,0,0,0,-0.0363212277453109,0,-0.277497345079412,0,0,0,0,0,0,0.234520569541067,0,0,0,0,0,0,0,0.061955083639002,0.00068891430618304,0,0,0,0,0,0
Slope,0,0,0,0,1.38777878078145e-17,0.804846472524554,0,0,0,0,0,-0.564340757655771,0.0921949713441109,0,0,0.00554545649856287,0,0,0,0,1.27209551636663,0,0,0,-0.952456314087194,0,0,0,0.598061181226262,0,0,1.12182121264182,0,-0.880917692388184,0,0,0,0,0,0,-1.16389881952282,0,0,0,0,0,0,-0.23452441382389,0,0.229017501621675,0,0.332197824086,0,0,0,0,0,0
TED,0,0.345257788530618,2.7650854286455,0,0,0,0,0,0,0,0,0,0,1.0071332762785,0,0,0,0,2.60366571463975,0,0,0,0,0,0,0,0,0,0,1.4153803400409,0,0,0,0,0,0,0,0,0,0,0,-3.77070125092498,-1.22065410357775,0.662640159280331,0,0,0,0,0,-1.58088456567654,1.30154023251447,0,-0.960538968547174,0,0,13.131391082771,0,0
RealEstate_excess,0,0,0,-0.0736778966256091,0,-0.0279743182976062,-0.121924271338957,0,0,0,0,0,0,0,0,0,0.121408815657503,0,0,0,-0.250557982213264,0.00321113350661769,0,0,0,0,0,-0.103915258464964,0,0,0,0.0213743472909577,0,0,0,0,0,0,0,0,0,0,0,0,-0.344354349922724,0,0,0,0,0,-0.0488874968036068,0.0178264736687867,0,0,0,0,0,0
MKreturn,0,0,0,-0.0509470707066606,0,1.0842021724855e-19,0,0.00621551708293836,0,-0.0253378208255866,0,0,0,0,0,-0.0241608228553612,0,0,0,-0.130882492549465,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338916571795248,0,0,0.0416938624060677,0,-0.0685268284954889,0,0,0,0,0,-0.0387640555679607,0,0.0089004784153249,0.102653986419658,0,0,-0.022349869698795,0.00877926546464518,0.122292025303274,0,0,0,0,0
MKvol,0,-0.000814309315866213,0,0.000594639710686759,0,0,0,-0.00010477737445686,0,0.000428508348530227,0,0,0.00020977152984849,0,0,0,0,0,0,-0.000442464514503812,0,0,0,0,0.00037455027729754,0,0,0,0,0,0.00202994397332697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168397313878283,5.20472848478157e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0300837591360785,0,0,0,0.0565270530280699,0,-0.0346841975539439,0,0,0,0,0.0387633461184113,0,0,0,-0.00485181921801557,0,0,0,0,0,0,0,0,0,0,-0.0227691432285496,0,0,0,0,0,-0.00919441522476699,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752219260687752,0,0,-0.00212592789219243,-0.026635085255488,0.0280524841295596,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042755654113081,0,0,-0.000816858868867959,0,0,0,0,0,0,0,0,0,0,0,-0.00453623793379521,0,0,0,0,-0.0163997348983532,0,0,0,0,0,0,0,0,0,-0.000500276047728415,0,0,0,-0.0041708741884152,0,-0.0114770440431106,0,0.0110041120557442,-0.0123273978732353,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.00953454333334162,0,0,0,0,0,0.00324725327329826,4.33680868994202e-19,0,0,-0.00600205799063124,0,0.00242575155996066,0,0,0,0,0,0,0.00236192861326457,0,0,0,0,-0.0157326201976997,0,0,0,0,0,0,0,0,0,-0.0200026443123011,0,0,-0.00138723184700142,0,0.0014098856580938,0,-0.0102395472439275,0.00587874109517277,0,0,0,0.0635337371479583,0,0
