,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X600089.SH,X002241.SZ,X000157.SZ,X600703.SH,X600584.SH,X600372.SH,X000977.SZ,X600066.SH,X600522.SH,X600741.SH,X002028.SZ,X002236.SZ,X600183.SH,X002049.SZ,X000921.SZ,X601877.SH,X002180.SZ,X002223.SZ,X600487.SH,X600418.SH,X000661.SZ,X000800.SZ,X002129.SZ,X601799.SH,X000400.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0455865184637164,0,0,0,0,0,0,0.239400815183241,0,0,0,0,0,0,0,0.297523907897916,0,0,0,0.0863310479317813,0,-0.0390079863185873,0.0977890543893909,0,0,0,0,0,0,-0.0581414512056274,0,0,0,0,0,0,0,0,0.109453347604373,-0.00108419122368287,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0776057685868699,0.0335596298238145,0,0,0,0.126767317351038,0,0
X600031.SH,0,0,0.00406597203084329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255739945477084,0,0,0,0.0319209478794421,0,0,0,0,0.610198339988745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193325502597933,0.0746972086754865,0,0,0.00759027268324288,-0.0570667535993649,-0.0379315239232378,0,0,0,0.043848561130893,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543543278221535,0,0,0,0.0906763863080033,0,0.152639924660727,0,0.105102239207943,0,0,0.0849736541197601,0,0,0,0,0,0,0,0,0,-0.013844228099699,0,0,0,0.058839949582661,0,0.0702563546703733,0.0888165845958215,0,0,0,0.00362555526907989,0.055225847399647,-0.0518228884591571,0,0,1.73472347597681e-18,0,0
X000338.SZ,0,-0.170491344918395,0,0,0,0,0,0,0,0,0,0,0,0,0.213765803627353,0.214368751753389,0,0,0,0,0,0,0,-0.00861442827301328,0,0,0,0,0,0,0,0.00325094974464973,0,0,0.129111845468557,0,0.0544973048453207,0,0,0,-0.1382666791372,0.0689460221852836,0.266868032850747,-0.0358772161383088,-0.0843943189250918,0,0,0,0.111240735765271,0,0,-0.150176598938908,0,-0.210885676550762,0,0,-0.0362913424730316,0,0
X002304.SZ,0,0.0982857874903639,0,0,0,0,-0.132382157797297,0,0,0.0363859844164882,0,0,0,0,0.0295805863718968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418544917765517,0.389135238258518,0,0,0,0,0,0,0,0,0,0,0,0,0.0291198081481191,-0.12115424682691,0,0,0,0.10476543437175,-0.0155349227932965,2.16840434497101e-19,0,0,0,0,0
X000596.SZ,0,0.141713645831204,-0.0680790195371934,0,0,0,0,0.246009896780693,0,0.370215440257483,0,0,0,0,0,-0.0129712414110891,0,0,0,0,0,0,0.0701992192079583,0.0510768045330836,0,0,0,0.0829302174803301,0,0,0,0,0,0,0,0,0,0.0698765501346608,0.124688562466404,0,-0.081936560225625,0,-2.16840434497101e-19,0.0396520548405601,0,0,0,0,0,0.0428986100399554,0,0,0.0066784945947191,0,0,0,0.0400833113313379,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.301766644514788,0,0,0.123377080657586,0.0996217419767612,0,0,0,0,0,0.0079934901019806,0.11837107551601,0,0,0,0,0,0,0.00936616631598644,-0.0239368870717012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546111506588184,0.0500078885534171,0.0242655049899239,0,0,0,-0.0506971256918124,0,0
X002179.SZ,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.122788363366999,0,0,0,0,0,0,0,0.0456674481823991,0.123571948289762,0,0,0,0.0201538805212625,0,0,0,0,-0.00275129944314144,0,0,0,-0.224275109414063,0,0.0452974712432287,0,0,0,0,0,0,0.040957412446995,0,0.0459130825498155,0,0,0,0.374549071997434,0.0469020085476669,0,0.125980050575232,-0.0332152525805497,-0.059599152845452,0,0,0,-0.0524775904500372,0,0
X300014.SZ,0,0,0.185320099807661,0,0.341989385783312,0,0,0,0,0.161168957911026,0,0,0,0,0,0.035041212598509,0,0,0,0.0661674100964209,0,0,0,-0.0911034089063094,0,0.0353846986778752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122352589488205,0,0,0,0.00176363202818834,-0.0896882761719477,0,0.24472075928642,0,0,-0.0462702242468955,0,0,0,8.67361737988404e-19,0,0
X002463.SZ,0,0,0,-0.173046288724489,0,0,0,0,0,0,0,0,0,0,0,0,0.42753722392976,0,0,0,0,-0.040818493069554,0,0,0,0,0,0,0.0584586626116914,0,0.152618716316698,0,0,0,0.0974704237265259,0,0.153166119722076,0,0,0,0,0,0,0,0,0,0.041380439241073,0,0,0.0762675874549405,0,0,0,0.104448090002918,0,0,-0.00699806932740986,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.464358867237782,0,0,0,0,0.0962799948296671,0.133048179903516,0,0,0,0,0,0,0,0,0,0,0,0.147445764581039,0,0,0,0.120120678744896,0,0,0,0,0,0,0,0,0,0,-0.110517414500434,0,0.0874120683392799,0,0,0,0,0.00464356956719496,0,0,0,-0.0563213238334476,0,0,0,0.0185145810518963,0,0
X002241.SZ,0,0,0.338798833952109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124401374676326,0,0,0,0,0,0.132392922900786,0,0,0,0,0.0343781384847001,0,0,0.0875671020288043,0,0,0,-0.0438263513908141,0,0,8.67361737988404e-19,0,0,0,0,0.0570021391562028,0,0,0,0,0.0357212100352168,-0.0213744384084306,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0499179090238559,0,0,0,0,0,-0.00776472283608898,0,0,0,-0.0779248285348255,0.275854999255411,0,0.254545489327257,0,0,0,0,0,0,0,0,0,0,-0.0138925225587644,0,0,0,0,0,0,0,0,0,0.308275509641247,0,-0.0239724242473312,0,0,0.0182461008603497,0.116466516406263,0,0.0221136416784335,0,0,-0.0449937001548204,0,0,0,0,0,0,-0.0173699833058066,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490762102051789,0,0.0276785193514834,0,0,0,0,0,0,0,0,-0.125428977114644,0,0,0.32808808897571,0,0,0.170212766348484,0,0.0369979711539417,0,0.0759645451265356,0,0.0963968518287023,0.130329333396716,0,0,0,0.00854978199622168,0,0,0,0,0.00480175783599431,0,0
X600584.SH,0,0,0.0920462907446981,0,0,0,0,0,0,0,0.162874781174806,0,0,0,0.0702538222560353,0,0,0,0,0,0,0,0.0445818038084575,0,0,0.211498812306805,0,0,0,0,0.0104369215909754,0.0619664219425361,0,0,0,0.0986284436824025,0,0.119792516796733,0,0,0,0,0.0651405214032223,0,0,0,0,0,0,0,0,0.0867216110342684,0,0,0,0,-0.0361197398727531,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208587901658624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660136332958696,0,0,0,0,0.103371938488243,0,0.309134540765159,0,0,0.0666371804343246,0,0,0,0,0,0.0213874642082344,0.0517123372358524,0,0,0.0245895980328606,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.239105749133179,0,0,0,0.420102530613021,0,0,-0.00476543573334468,0,0,0,0.382630245037857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232829603141289,0.12831164494161,0,0,0.022512263228698,0,0,-0.0218121105766734,0,0.0562285505052834,-0.0605642495338603,0,0,0,0,0,0
X600066.SH,0,0,-0.108875503017389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107744699690593,0,0,-0.237948586964543,0,0,-0.142803248036205,0,0,0,-0.281915500412149,0.312142550313703,0,0,0,0,0,0,0,0,0,0,0,0,0.184638006388584,0,0,0,0.460161683721896,-0.152264358997861,0.212597101005848,0.330776084934608,0,0,-0.0429097857550682,0.0299973976100283,-0.101467401937987,0.0953047529725452,0,0.0152548802750377,0,0
X600522.SH,0,0,0.0767584938770059,0,0,0,0.34462883008081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539228444840442,0,-0.0586324314149022,0,0,0,0,0,0.0258308939161678,0,0.158332592062817,-0.0343208206158658,0.12485560402029,0.707249679092216,0,0,0,0,0.0464714675302548,0.12529463650956,0,0,0,-0.0735338453472641,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,-0.044848282081932,0,0,0,0,0.0801552286090743,0,0,0,0,0,0,0,0,0,0,0,-0.26219171691422,0,0,0.0470193814902805,0.0382333634527703,-0.0152142589918046,0,0.285665963716818,0,-0.184361088412068,0,0,0,0,0,0,0.0891698436772043,0,0,0,0,-0.129813528851694,0.109885533527243,0,0,-0.0292602533084389,-0.0425732725170816,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.0248785918325679,0,0,0,0,0,0,0,0,0.436644793432931,0,0,0,0,0,0,0.0983987377018906,0,0.10067786732217,0,0,0,0,0,0,-0.0402551048378876,0,0,0.216756184567184,0,0,1.73472347597681e-18,0,0.0900429379261658,0,0,0,0,0,0,0,0,0.00310894944279466,0,0,0,3.46944695195361e-18,0,0,0,0,0.080119887996834,0,0
X002236.SZ,0,0,0.0246335781818282,0,0,0,0,0,0,0,0,0,0,0.0980190895647658,0,0,0.202389072585173,0,0,0,0,0,0,0,0,0,0.0641832935992589,0,0,0,0.167777878183303,0,0,0,0,0,0.209646968974751,0,0,0,0.11727881727764,0,0,0.0594644999016468,0,0,0.163240536500514,0,0,0,0,0,-0.00904415277649427,0,0,0,0,0,0
X600183.SH,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0897846750453744,0,0,0,0,0,0,0.0797219002148841,0,0.043724270273927,0,0,-0.0756883856436554,0,0,0,0,0,0,0,0.424667412830438,0.206751917166133,0,0.0422219749656876,0,0,0,0,0,-0.0526573128929004,0,0,0,0,0,0.0650232078658206,0,0.0704561473808783,-0.0981870128051376,0,0,0,0.044254976763562,0,0
X002049.SZ,0,0,0.0593203017798162,0,0,0,0,0,0,0,0.0172854490024347,0,0,0,0,-0.138695621988292,0,0,0,0,0,0,0,0,0,0,0,0.27696717481192,0.0878176634789254,0,0.170673709431271,-0.0901000424876814,0.0921795629771732,0,0,0,0,0,-0.100600363679374,0,0,0,0,0,0,0,0,0.132963493163018,0,0,0,0.0143896900493748,0,0,0,0,0,0,0
X000921.SZ,0,0,-0.0201777853691642,0,0,0.923795185851704,0,0,0,0,-0.159451202740085,0,0,0,0,0,0,0,0,0.42311486755254,0,0,0,0,0,0,0.103782930001164,0,-0.00854315152735667,0,0,0,0,0,0,0,-0.174716704588666,0,0,0,0,-0.0421212560120567,0,0.257578326369243,0.189504489316338,0.112264530233955,0,0,0,0,-0.102196189800665,-0.120031520043647,-0.0368017238386434,0,0,0,0.158767404696982,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0116429677661074,0,0,0,0,0,0,0,0.0976736891157408,0,0,0,0,0,0,0,0,0,0.220544804879504,0,0,-0.0289388239174732,0.0621401478579127,0.0638886425799316,0,0,0,0.0394016080915876,0,0,0,0,0.0795696822546707,0,-0.00356233571224339,0,0,0.117912814588089,0,0,0,0,0,-0.0378702809322173,0,0,0,0.0277252648260823,0,0
X002180.SZ,0,0,0.0505688814330922,0,0,0,-0.0516207468890805,0,0,0,-0.0349886925764253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12582304367971,0,0,0,0,0.0269179194653538,-0.146351071830209,0,0,0,0,0,0,0,0,0,0,0,0.106676403494748,0,0,0.0756787143450585,0,0.167858874159965,0,0,0,0,0.159871404958196,0,0,0.0300718271748797,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.00586871049817812,0,0,0,0,0,0,0,0,0,0.0866416301076486,-0.152989559920854,0,0.094877928448136,0,0,0,0,0,-0.180999806357484,0,0,0,0.192099698166879,0,0,0,0,0,0.174471826853545,0,0,0,0.178137864841292,0,0,0,0.0341015882697744,-0.246651383982562,4.33680868994202e-19,0.0250709485243658,0,0,0.04971378472956,0,0,0,0.0475876657095765,0,0
X600487.SH,0,0,0,0,-0.0255242552384352,0,0,0,0,0,-0.0799282883916766,0,0,0,0.0813957496348397,0,0,0,0,0,0.0987047356890103,0,0,0,0,0,0,0.033377295717274,0,0,0,0,0.339047064857236,0,0,0,0,0,0,0.219365089579998,0.0652071187352842,0,0,0,0,0,0,-0.109359618497615,0,0.0041595972453069,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375855455847672,0,0,0,-0.156721854449081,0,0,0.110335895752755,0,0,0,0,0,0,0,0,0,0.0800338389448818,0,0,0,0,0.0229744416912625,0.0290177681380003,0,0,0,0.147868945522618,0,0,0,0.0548838634327347,0.174670834776207,0,0,0,0.0221567865341221,0,0.08795165422888,0,0.0448994258012746,0,0,0,0,0
X000661.SZ,0,0,-0.410876416835257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407157648187631,0,0,0,0,0,0,0,0,-0.340049426310476,0,0,0,0,0.0474500240351829,0.0571932906271967,0,0,0,0.247063676305937,0.0515901858119684,0,0,0,0,0,0,0,0,0.0519762043330064,0,-0.277297085232239,0.00586190890632025,0.321276091550685,0,0.0758432844367232,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.00508951641188722,0,0,0,0,0,0,0,0,0.00833470899735805,0,0,0,0,0,0,0,0,0,0,0.130920531859038,0,0.0783276932506809,0,0,0,0,0,0,0,0,0,0,0,0.0101839269218022,0,0,0,0,0.148152110337948,0,0,0,0.100342637696795,0.177410505495435,0.0357131587396582,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0.089132706045016,0,0,0,0,0,0,0.146604624455037,0,0,0,0,0,0,0,0,0,0,0.135030871770738,0,0,0,0,0,0,0.117473662350884,0,0.0287279020528233,0,0,0,0,0,0.103068711095146,0,0,-0.0117456636005196,0.0300387359908334,0,0,0,0.0883834489570074,8.67361737988404e-19,0,0,-0.0872912095539704,0,0,0,0,0.00480315416724392,0,0,0,0.0720606792128553,0,0
X601799.SH,0,0,0,0,0,0,0.346991092720837,0,0,0,0,0,0,0.191810077696759,0,0,0,0,0,0,0,0.103124271593942,0,0.28956011480675,0,0.145329822013648,0,0.0350832744176128,-0.35963196238559,0,0,0,0.126267986292144,0,0.0205419463865579,0,0.122877131170122,0.060688287240925,0,0,-0.107424324326988,0,0,0,0,0,0,0,0,0,0,0,0.0850322457080737,0,0,0,0.0537091124434175,0,0
X000400.SZ,-0.0377936539014863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733827993113135,0,0.0588365547036636,0,-0.0279644966230713,0,0,0,0.0532738320257082,0,0,0.0538295845680665,0,0,0,0,0,0.177488557285763,0,0,0,0,0,0,0,0,0,0.207365041228298,0,0,0,-0.0699477811737399,0,0,0,0.0799336068529264,0,0.00611715485165916,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0455067079082861,-0.0466640493207076,0,0.274901366923124,0.0366457297801525,0,0.156548456167884,0,0,0,0,0,0,0.221639624761252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665042554581161,0,-0.00863327857686173,0,0.0592416553513973,0,0,0,0.129996712742294,0,0,0.0314060590139024,0,0,0,0,-0.111852160472711,0,0,0,0.028714010059061,0,0
Change_TY3M,0,0,0,0,0,-0.0918626035656986,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.139667872169568,0.132692110024621,0,0,0,-0.207361459906267,0,0,0,0,0,-0.123502709941449,0,0,0,0,0.00473750619564391,0,-0.089247058884471,0,0.160359267658276,0,0,-0.124953309347852,0,0,0,0,0.103082917931632,-0.0406926593114836,0,-0.144154973301757,0.0356402594221585,0.155524386693211,0,0,-0.0615086894822928,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.426023696082091,0,0,0,0,-0.116020623000545,0,0,0,0,-0.0973622445456787,-6.93889390390723e-18,0,-0.0261981550234975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929080660811566,-0.106631248516674,0.313493203614587,0,0,0,0,0,0.19749724582442,0,0,0,-0.811933511274258,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051286743095594,0,0,0,0,0,0,0.0178312930921624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521985316886468,0,-0.0147487668108329,0,0,0,0,0,0,0,0,0,-0.164033158964141,0,0,0.483664350231711,0,-0.176930808215516,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375314448804965,0,-0.140297828034874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114097975771696,0,0,0,-0.0416739960641193,0,0.0710051097729328,0,0,0,0.176385282352461,-0.15560376754949,-0.0335397968155264,0,-0.0594585336519042,0,-0.0119985071138784,0,0,-0.042743428933061,0,-0.0704439037079131,-0.0326966763061632,0,0,0,-0.023177974059961,0,0
MKreturn,0,0,0,0,-0.0176818217158256,0,0,0,0,0,0,0,0,0,0,-0.132934212668293,-0.0807346494072493,0,-0.122342223435095,0,0,0,0,-0.0130978535867675,0,0,0,0,0.0953874641203241,0.0594381682578561,0,0,-0.00988147846904383,0,-4.33680868994202e-19,0,0,0,0,0,0.021002183020512,-0.0146417983033312,0,-0.0244930017360434,0,0,0,0,-0.0350544425933269,0,0,0,0,0.0641243987939529,0,0,0.0165318178102175,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,-0.000746981368662,0,0,-0.00170492349810892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584873645766378,0,0,0,0,-0.0104939895323534,0.0053468762769262,0,0,0,0.00341385994612226,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181478437471704,0,0,0,0,0,0,0,0,0,0,0,-0.0669120264775586,0,0,0,0,0,0,0,0,0.0601415009182466,0,0.0120683928350166,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.454396048076111,0.473033256422532,0.0111448169630356,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00218309515168431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279414533571701,0,0,0.000817080492240999,0,0,0,0,0,0,0,0,0,0,-0.00534921266984102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000621327687810928,0,0,0.00282822974950564,-0.0010712719951936,0,0,0,-0.0212220549103327,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271831117250666,-0.0273730863829465,0,0,0,0,-0.00600447063303132,0,0,-0.0168226648424928,0,0,0,0.0224443785647713,-0.0126754744590139,0,0,0,0,0,0,0,0.0273169125324348,0.0225602863100268,0.0157318607488152,0,0,0,0,0,0,0,0,0,0,0,0,-0.131821530998918,0.0421237120303149,0,0,0,0.0512274675211288,0,0
