,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X600703.SH,X600372.SH,X000066.SZ,X000157.SZ,X002028.SZ,X002049.SZ,X002236.SZ,X600839.SH,X600522.SH,X600741.SH,X600183.SH,X600066.SH,X002456.SZ,X601877.SH,X600460.SH,X002156.SZ,X000661.SZ,X002129.SZ,X000800.SZ,X600487.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.395280686233976,0,0.0422773836900466,0,0,0,0,0,0,0,0.00495310850339138,0,0,0,0,0,0.202503628757839,0,0,0,0,0,0.0186926913221604,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365551995007645,0,0,0,-0.0507928460236747,0,0,0,0,-0.0164088940560702,0,0,0,0,0,0,-0.120865823085039,-0.0452668936908843,0,0,-0.0593073459732366,0,0
X000858.SZ,0.52367347010325,0,0,0,0,0,0.403066309276241,0,0,0,0,0.0151164886882689,0,0,0,0,0,0,0.0644552578659063,0,0,0,0.079043678932909,-0.0190653207476194,0,0,0,0,0,0,0,0,0,0.16042004639317,0,0,0.0144090617628318,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153605310557657,0,0,0.00585877616486185,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108139463081851,0.116003113757946,-0.0194586879022764,0.115161923136483,0,0,0,-0.133078181425702,0,0,0,0,0.0574162519639102,0,0.0931752880598099,0,0,-0.0625900209237228,0.163376890301919,0,0,0,0,0,0,0,0.341567102207869,0,0,0,0,0,0.136243947059123,-0.27088637671784,0,0,0,-0.104747665341386,0,0
X002415.SZ,0,0,0,0,0,0.0353383924277796,0.0296815281670238,0,0,0,0,0,0,0,0.00579348011211496,0.113823120086453,0,0,0,0.303402520425709,0.0894483331387452,0,0,0,0,0,0,0,0,0,0,0.0416928577838098,0,0,0,0,-0.0540645614945003,0,0,0,0,0.00350209450406398,0,0,0,0,0,0,0,0,0,-0.0999283079212285,0,0.0074988695711819,0,0,-0.0530001890319626,0,0
X002475.SZ,0,0,0,0,0,0.0146455840699412,0,0,0,0,0,0,0,0.126608481754806,0,0,0,0,-0.0332958624750274,0.0194015585870473,0,0,0,0,0.46417477986421,0,0.160801598702824,0.0392193467791154,0,0,0,0,0,0,-0.00767882085530255,0,0.010979598103278,0,0,0.00323141801222735,0,0.0493812898092901,0,-0.0507275613855069,0,0,0,0,0,0,0,0,-0.0907667835935074,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.11801958620806,0,0,0.225529876378225,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.132969779863389,0,0,0,0,0,0,0,0,0,0,-0.0225451225131803,0,0,0,0,0.0463100593947033,0,0,0,0,0.0657876987836647,0,0,0,0,-0.012038897616378,0,0,0,0,0,0.0595836351186148,0,0,0,0.019267795174139,0,0
X600809.SH,0,0.0321671403423445,0,0,0,0,0,0,0,0.730669938664949,0,0,0,0,0,0,0,0,0,0,0.140272931007657,0,0,0.0526166563104386,0,0,0.0693471256779648,0,0,0,0,-0.012484378950831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375507229202254,0,-0.00689318378444679,0,0
X000651.SZ,0,0,0,0,0,0.4158237679179,0,0,0,0,0.0814162471363221,0,0,0,0,0,0,0.17923782895471,0,0,0,0,0.0548984534277397,-0.0524815133861666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141429565695176,0,-0.0930624779197351,-0.0218847689261408,0,0,0,0,0,0,0,0,0,0,0,0,0.00548769198600372,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40210843610811,0,0,0,0,0,0.0218047138853415,0,0,0,0,0,0,0.0466809299674559,0.0639632465605915,0,0,0,0,0,0,0,0,0.0182162354314406,0,0,0,0,-0.0464191857201074,0,0.0882900247176749,0.136458346483038,0,0,0,0,0.0608400711045643,0,0.0621197217716946,-0.0796422744411415,0,0,0,0,0,0
X000568.SZ,0,0.150656522309719,0,0,0,0,0.448053501331057,0,0,0,0,0,0,0,0,0,0,0.185808340439531,0,0,0.0890485307826772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019012736544911,0,0,0,0,0,0.0605058787306515,0,-0.0133717316733411,0,0,0,0,0,0,0,0,0,0,-0.0491878507032488,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596268052353357,0,0,0,0,0.360413482235037,0,0,0,0,-0.0881742604191956,0.154152030180585,0,0,0,0,0,0,0,0,-0.284167069176104,0,0,-0.107552876877373,-0.170406284293565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287415343703675,0,0,-0.0353859686728558,0,0
X600104.SH,0,0,0,0,0,0,0.387724291120016,0,0,1.73472347597681e-18,0.279076081172382,0,0,0,0.0251030060907,0,0.0267405694791248,0,0,0,0,0,0,0.0838947966464695,0,0,-0.17949757198352,0,0.139768484727202,0,0,-0.441802363616181,0,0,-0.0829894562089561,0,0,0.0501646781212407,0.148882434072597,0,0,0.13642861168862,0,-0.166401684189567,0,0.0900822234482517,0,0,0.0837273424754589,0,0,0,0.0661737459979562,0,0,0,0.132934242669009,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940290961840613,0,0,0,0,0,0,0.00528015857099877,0.427330586571461,0,0,0,0,0,0,0,0.0316603115601796,0,-0.0222358475770951,0,0,0,0.109359179779137,0.101474932327844,0,0,0,0,0,0,0.018013604219487,-0.0481350388333125,0,0.00453441501016453,0,0,0,0.0289907489011466,-0.000719673428225623,0,0,0,0,0.0202293811249976,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512376140823513,0,0,0.251767539921511,-0.00669757158945722,-0.0917996739342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250113786392324,0,0,0,0,0,0,0.0228481887027522,0.00136079665180433,0,-0.130098852932019,0,0,0,0,-0.0836578347676471,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125113245312623,0,0.134245114032458,0,0,0,0,0,0,0,0,0,0,0,0.0919181940630129,0,0.20929246307848,0,0,0,0.127408464556486,0,-0.0110535234970777,0.377577085120458,0,0,0,0,0,0,0,0,-0.124865406657756,0,0,0,0,0,0,0,0.0577392088933924,0.0304133870678693,0,0,0,0,0,0
X600031.SH,0,0,0,0.192251930733158,0,0.392170813430334,0,0.44340538086205,0,0,0,0,0,0,0.0217498282769601,0,0,0,0,0,0,0,0,0,-0.0473872388843545,0,0,0,0,0,0,0,0.125955778959178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069654607318212,0,0,0,-0.0695767965962431,0,0
X000625.SZ,0,0.187294026646699,0,0,0,0,0,0,0,0,0,0.000538722199380628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102845545326701,0,0,0,0.23749715515016,0,0,0,0,0,0.106411536419121,0,0.0621651847651801,0.11569892643048,0.152020761735856,0,0,0,0.00706077266218039,0,0,0.0445699806307112,0,0,0.157110529362806,0,0,0,0.0608866378015313,0,0
X002304.SZ,0.0424882775298824,0.426935515819432,0,0,0,0,0,0,0,0.0594742197188485,0,0.0888087654180485,0,0.0895936549885027,0,0,0.104916768952917,0,0,-1.38777878078145e-17,0,0,0,-0.139961160491674,0.0255880086869309,0,0,0,0,0,0,0,0,0,0,0,0.020093131236172,0,0,0,0.00975673872451565,0,-0.193066666902609,0,-0.0176636130590988,0,0,0,0,0,0,-0.0945215206346324,0,0,0,0,0,0,0
X000338.SZ,0,0.207206710559138,0,0,0,0,0,0,-0.0124698676056449,0.0452473517504081,0.178352043727599,0,0,0,0,0,0,0.0797502970736872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222659449881156,0.235174628936323,3.46944695195361e-18,0,0,0,0,0,0,0.0750529984784657,0.019519110049316,0,0,0,0.0908675092684031,0,0.0893441947465988,0,0,0,0,0,0,-0.0127521014660118,0,-0.0243016274724587,0,0
X300014.SZ,0,0,0.318810492192115,0,-8.67361737988404e-19,0,0,0,0.103872949092114,0,0.126631249120158,0,0,0.218688889774185,0,0,0,0,0,0,0,0.0516221848802116,0.0992073053563809,0,0,0,0.144983926380239,0.156411643477672,0.210824284822202,0,0,0.00399847886181596,0,0,0,0,-0.0119988010619629,0.062918749848968,0,0,0,6.93889390390723e-18,0,0,0,0,0.294340392278359,0,0,0.0464952526437341,0,0.0213558852339865,0.120484141136557,0,0,0,-0.0426161925253763,0,0
X000596.SZ,0,0.217111282197429,0,0,0,0,0.0935400943685018,0,0,0.466824954853725,0.0371790433715003,0,0,0,0.0526840058879201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360251299273811,0,-0.280310570815443,0.132266586922641,0,0.0885355288460646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789436830942096,0.00901884666559106,0.0850152373830447,0,0,0,0,0
X000100.SZ,0,0.0681685995864718,0,0,0,0,0,0,0,0,0,0,0.0852453516392998,0,0,0,0,0,0,0.161362800484359,0,0,0,0,0,0,0,0,0.0235096147645584,0,0,0,0.114525149171164,0,0,0,0.0925359096069355,0,0,0.15741457914829,0,0,0,-0.00486132518764541,0,0,0,0,0,0.0794852134153862,0,-0.00733276313340012,0,0,0,0,0.00382128827552904,0,0
X002179.SZ,0,0,0,0.0487952903142064,0,0,0,0,0,0,0,0,0,0.173324126964799,0,0,0,0,0,0.0455704206569204,0,0,0,-0.0510154192662182,0,0,0,0,0,0.0313732981774385,0.100433476841543,0.0933667784861915,0,0.0403889182100211,0,0,0,0,0,0,0,0.0377376480916077,0,0,0,-0.0576363870957453,0.0763510541582169,0,0.190067620169757,0,0,0,-0.0220478109824304,0,0,0,-4.33680868994202e-19,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0.0929941049339363,0,-0.0525280627618307,0,0,0,0,0,-0.00607434405646356,0,0,-0.219493898770116,0,0,0,0,0,0,0,0.508912796531794,0.0793918183865132,0,0,0,0,0,0,0.185225666128342,0,0.0403501434325645,0.321014538030971,0,0,-0.165374385394613,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0683492435331193,0,0
X002241.SZ,0,0,0,0,0.296567027919025,0,0,0,0,0,0,0,0,0,0,0,0,0.241943577987615,0,0.0315279305500598,0,0,0,0,0,0.17418379280516,0,0,0,0,0,0,0,0,0,0,0.174484195335133,0,0,0,0,0.0716018072509228,0,0,0,0,0,0,0,0.021299816391878,0,0,0,0,0,0,0.0359353000028167,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0632339204751841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141834637811717,0.179119208826698,0,0,0.038706205213741,0,0,0,0.110106149545879,0,-0.204861993886858,0.144927202662656,0,0,0,0,0,0,0,0,0,0.0859410117963948,0,0,0,0,0,0,0,-0.0133744521482914,0,0,0,0.0102586402684806,0,0
X002463.SZ,0,0,0,0,0.0369677027187406,0,0,0,0.0424622932136365,0,0,0,0,0,0,0,0,0,0,0.0935512012163579,0,0,0,-0.107891364911606,0,0.108760008666941,0,0,0,0,0,0,0,0,0.374758010972001,0,0,0.0905211365767826,0,0.455057103286341,0,0,0,0,0,0,0,0,0,-0.116161275560172,0,0,0,0,0,0,-0.0642345358810688,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0496473445034829,0,0,0,0,0.111594373909224,0.138322237816489,0,0,0,0,0,0,0,0,0.0476987144942152,0,0,0.152929563421419,0,0,0,0,0.147619599882739,0,0,0.0662765041475272,0,0.0755318561823388,0,0,0,0,0,0,0.106926852639791,0,0,0.181996017962541,0,0,-0.0554476234577323,0,-0.0201813018612544,-0.0391241622082004,0.028671069107433,0.0639171956882931,0,0.0695361208977605,0,0
X600089.SH,0,0.0306128368173038,0,0,0,0.213868747574924,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0337320445705746,0.182680964030844,0,0.150640820759554,0,0,0,0,0,0,0,0,0,0,0,0,0.0576137160596761,0,0,0,0,0.113976295130864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144195539681717,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116949956296092,0,0,0,0.148596509741114,0,0,0.160338818320426,0,0,0,0,0.0454582388870009,0,0,0.0777116368709388,0,0.047165518483622,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0717909984789814,0,0,0,-1.0842021724855e-19,0,0
X600372.SH,0,0,0,0,0.0809806423439616,0,0.185398883103374,0,-0.0721731852193895,0,0,0,0,0,0.169742280794584,0,0,0,0,0.0923812503766087,0,0,0,0.0395430028564405,0,0,0,0,0,0,0,-0.00838375929608066,0,0,0,0,0.0207252425261373,-0.0042246207208008,0,0,0.150113830055126,0,0,0,0,0,0.0227628704887812,0,0,0.15288517369397,0,0,0.096452528855171,0.00734579452018904,0,0,0.0768748345823633,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277813713842666,0,0,0,0,0,0,0.436529714050144,0,0,0,0,-0.0634499795667537,0,0,0,0,0,0,0,0,0,0.0505309481504978,0,0,0,0,0,0,-0.101990404795443,0.246362101159409,0,0,0,0,0.0660846602519552,0,0,0,0.105923888896568,0,0,0.316865691924295,0,0
X000157.SZ,0,0.0222816179092108,0,0,0,0,0,0,0,0,0.111843057819695,0,0,0.0736119863840666,0,0.198535902958243,0.10533256718722,0.32448394337797,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0347974401120897,0,0,0,0,0,0,-0.0203733709842681,0.03673011849275,0,0.0394453311137733,0,0,0,0,0,0.0385134846369879,0,0,0,-3.46944695195361e-18,0,0
X002028.SZ,0,0.102406305751056,0,0,0,0,0,0,0.0777933697516733,0,0,0,0,0,0,0,0,0.00357814080859168,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0184782467467529,0,0,0,0,0,0.227553125077435,0,0,0,0,0,0,0,0.0152213887644847,-0.0466745004734834,0,0,0.0241261813579396,0.0740195666752922,0,0,0.0458869813445982,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.233814627725066,0,0,0,0,0.0835561172110804,0.0220937910546087,0,0,0,0,0,0,-0.00815305581682053,0,0,0,0.144696762880167,0.0241932968328629,0,0,0.405666777534681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970619165366762,0,0,0,0,0,0,0,0,0.114555631569111,0,0.00989031473052922,0,0
X002236.SZ,0,0,0,0,0,0.197029529149977,0,0,0,0,0,0,0,0.140605471029994,0.0390363648273327,0,0,-3.46944695195361e-18,0,0.184369139338471,0,0.0442167564835214,0,0,0,0,0,0,0,0,0,0.0781575398973751,0.0305252162117864,0,0,0,0.0336727207081427,0,0,0,0,0.0184375683077188,0,-0.00337016114236203,0,0,0,0,0,0,0,-0.0125101150705504,0,0,0,0,0.0447536110518491,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432384952013354,-0.0778101874733354,0,0,0,0,0,0,0,0.0918262050336312,0,0.100749470351955,0.160910728760751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362683244933418,0,0,0,0,0.220758301856266,0,0,-0.0119350364621549,0,0,-0.139669580334027,-0.0445194198133368,0,0,0.0453146432222046,0,0
