,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600690.SH,X600031.SH,X000063.SZ,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X002241.SZ,X600089.SH,X600703.SH,X600741.SH,X600066.SH,X002236.SZ,X600271.SH,X601877.SH,X600177.SH,X600118.SH,X002129.SZ,X000581.SZ,X000550.SZ,X000568.SZ,X000559.SZ,X002475.SZ,X300124.SZ,X600582.SH,X000623.SZ,X000400.SZ,X000800.SZ,X600060.SH,X300146.SZ,X000050.SZ,X002294.SZ,X300003.SZ,X002292.SZ,X000977.SZ,X600839.SH,X002465.SZ,X002456.SZ,X000869.SZ,X600166.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.192282015656602,0,0,0,0,0,0,0.253622609142915,0.0167040506079922,0,0,0,0,0,0,0,0.00756652123972115,0,0.00947431713411493,0.0780766445298916,0.0795731294918625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981839526179607,0,0,0,0,0,0,-0.0458165669458805,0,0,0,0,0,0,0,-0.0256148523754104,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,-0.0610246363111349,0.0568770810671171,0.184099738494911,0.0363499272550409,0,0,0,0,0,0,0,0,0,0,0,0.0346093527764704,0,0,1.73472347597681e-18,0.0108446716598325,0,0,0,0,0.0759173116365868,0.0683774258206539,0,0,0,0,-0.00334614389389656,0,0,0,0,0,0,0,0,0,0,0,0.0934430764137686,0.105037402661146,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.210044397386567,0.207461293265512,0,0,0.0195342723504622,0,0,0,0,0,0,0.10609528844732,0.0606036416615476,0.0401303368910079,0.115813317690558,0.016632882981422,0,0,0,0.123108584425721,0,0,2.16840434497101e-19,0,0.00790907252514,0,0,0,0,0,0,0.0162307687811923,0.0891346887854608,-0.0522053951265428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.0359243921755378,0,0,0,0,0,0,0,0.0432248302428517,0,0.0418930294526568,0.0520960534667564,0,0,0,0,0,0.0487172683384307,0,0,0,0.0521543326925126,0.0987193696021527,0.0376403916875505,0,0,0,0,0.208979660396891,0,0,0,0.0993579725666219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764540441961814,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.283358407120253,0,0,0,0,0.00936569695175179,0.0756780659600713,0,0,0,0,0,0,0,0.0187313539008601,0,0.237102769850844,0,0,-0.172984265010598,0,0,0,0.158542423617925,0.0395168220424391,0,0,0,0,0,0.193514040462118,0.184370680537747,0,0,0,0,0.126642771998813,0.0371444698368447,0,0,0,0.0817239048686926,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,8.67361737988404e-19,0.0716956349755228,0,0,0,0.257318728576608,0.141852332163634,0,0.00434702543679122,0,0,0,0,0,0,0,0,0.202611351111772,0,0,0,0,0,0.0472884620789678,0,0,0.144402313439176,0,0,0,0,0,0,0.0576719068624979,0,0,0,0.0971991594881167,0.0110407797148596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151886247550603,0,0,0,0
X000858.SZ,0,0,0.0058531201222615,0,0,0,0,0.160890457277142,0.0911564024885354,0.0973710107574432,0.0346134492155361,0.0155047477107186,0,0.0893506110040866,0.000934386995598998,0,0,0,0,0,0,0,0,0,0.0687937528561946,0,0,0,0,0.15838136326148,0,0,0,0,0,0,0.0977671823099645,0,0,0.0310765824460724,0,0,0,-0.0127942638058577,0.071088915125109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.108679574659611,0,0,0,0.178486124471189,0.0988548958296065,0,0,0,0,0,0,-0.0700008539990191,0,0.0652684129863824,0.0859975257165207,-0.0427682273047651,0,0,0,0,0,0.250912148152964,0,0,0,-0.0867120573465734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240239372482364,0.152248006000239,0,0,0,0.0630670077840151,-0.0370094378065807,0,0.00973053073835723,0,0,0,0
X600690.SH,0.0841813843336628,0,0.226798189885388,0,0,0,0,0,0,0,0,0,0,0.0528261596019951,0,0,0,0,0,0,0,0.044654335577589,0,0,0.173375848131887,0,0,0.041971609146873,0.00694449689390964,0,0,0.0673091951776708,0.0548283055210291,0,0,0,0.120458060568148,0.0941730451885115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438791292333354,0,0,0,0,0,0,0
X600031.SH,0.0658013754465441,0,0,0,0,0,0.0328540231624458,0,0,0,0,-4.33680868994202e-19,0,0,0.744922152733894,0,0,0.0243885404497232,0,0,1.73472347597681e-18,0,0,0,0.0703061583476755,0,0,0,-0.0877456541239616,0,0.0188961639030464,0,0,0,0.0601692809690457,0,0.0425822220150475,-0.0219636027102518,0,0.001240205834031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.171851052646575,0,0,0,0,0.035253022830715,0,0.17691837832914,0,0.0701316931193667,0,0.204092841753781,0,0,0,0,0.0982166794027639,0,0,0,0,0,0.0621224305421099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120231277514236,0,0,0,0,0,0
X000100.SZ,0.0756772764041319,0,0.0796579145817232,0,0,0,0,0,0,0,0,0,0,0,0.0606307016724794,0,0,0,0,0,0.0492689187330233,0,0,0,0.121602817717456,0,0,0.0459314974530058,0.013262938609621,0,0.0447449624716242,0,0,0.0430900681255533,0,0,0,0.260446876841347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587412922588478,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0118784951502337,0,0,0,0.00531996056433796,0,0,0,0,0,0,0,0,0,0.0931910876661911,0,0.250688931555043,0.0374357841673142,0,-0.0956952111236454,0,0.0430955216633626,0,0,0,0,0,0,0,0,0,0,0,-0.0287798821327729,0,0,0,0,0,0,0,0,0,0.0255648787494345,0,0,0,0,-0.00724893472053369,0,0,0,0,0,0
X000338.SZ,0,0,0.101888609432621,0.0816191228096109,0,0,0,0,0.057115788240948,0,0.0121227617637011,0,0,0,0.437942526951106,0,0,0,0.00874283645411812,0,0,0,0.0487275759479483,0,0,0,0,0,0,0,0,0,0,0,0.0170172576396056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287096952569855,0,0,-0.0553204925350135,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0639299016416574,0,0,0,0,0,0,0.642554440756583,0,0,0,0.0162236410725824,0,0,0,0,0,0,0,0,0,0,0.0131827143541537,0.0347091027229045,0,0,0,0.0939752206025729,0,0,0,0,0,0,0,0.0512639311138755,0,0.104709427592913,0,0,0,-0.00500262871796185,0,0,0,0,0,0,0,0,0.0149222716897058,0,0,0,0,0,0
X600372.SH,0,0,0,0.0629280849342112,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.014789763542864,0,0,-6.93889390390723e-18,0,0.218858029805011,0,0,0,0,0,0.16889467581786,0,0,0.0440858225247545,0,0.0139933070375656,0,0,0,0,0.0162966995384513,0,0,0.0064986151114225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0.251960427722684,0,0,0.0160607250759843,0,0,0,0,0,0.00525857933194628,0,0,0,0,0,0,0,0,0.22671349808296,0,0,0.298658619817785,0,0,0,0,0,0,0,0,0,0,0,-0.043325698711215,0,0,0,0,0,0,0,0,0.071873759165148,0,-0.0216541908083278,0.0347704431288869,0,0,0,0.0581614777731708,0,0,-0.0148931509473008,0,-0.0793133458076631,0,0,0,0
X600089.SH,0.0797351016629403,0,0.0278596617679168,0,0,0,0.0883117715456762,0,0.0476747191123819,0,0,0.0827162745003798,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0680606470845252,0.0131489918101436,0,0.0814000675970586,0,0,0,0.0207613521917077,0,0,0,0.347040960657188,0,0,0,0,0,-0.0906330025567035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0.0393112944455483,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.112411948883928,0,0,0.0098731564197766,0,0,0,0.146614281311156,0,0.0165571482639929,0.0410805705055516,0,0,0,0.00604610821979852,0,0,0,0,0,0.0770580461049382,0,0,0.125023033248364,0,0,0,0.102656882306711,0.160905071792082,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.334342965697499,0,0,0,-3.46944695195361e-18,0.181428749693045,0,0,0,0.0393779896229109,0,0,0,0,0,0,0,0,0.0899105566401716,0,0,0,0,0,0,0,0.126704867589099,0,0,0,0,0,0.113904441068981,0,0,-4.33680868994202e-19,0,0,-0.0160242139950655,-0.0190253064321745,0,0,0,-0.0982040023811982,-0.0162010225984904,0,0,0,0,-0.0750938902127454,0,0,0.0275512681733343,0,0,0,0,0,0
X600066.SH,0.0410347816923088,0,0,0.276921625699464,0.0441898855171324,0,0,0.152509831881878,0,0.209958227555251,0,0,0,0,0,0,0,0.0133197202019826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265755545328466,0,0,0.0342412505639606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626498878880326,0,0,0,0,0,0
X002236.SZ,0,0,0.0309730885830395,0,0.167292288026877,0,0,0,0,0,0,0,0,0,0,0,0.221202443098735,0,-0.0648314552509246,0,0,0,0.150982877976336,0,0,0,0,0,-0.0524861407468516,0,0.0839668178279514,0.267778375432242,0,0,0,0,0,-0.0361804706845784,0.120165292424871,0,0,0.159313256293895,0,0,0,0,0,0,0,0,0,0,-0.05761235088958,0,0,0,0,0,0
X600271.SH,0,0,0.0518828115679786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243680423085061,0.158666735288128,0,0.0857388468320307,0,0,0,0,0.0368110733950971,0.0840757860212814,0,0.127656533978363,0,0,0.0155317766993102,0,0,0.0899956409361391,0,0,0,0.266034464442404,1.73472347597681e-18,0,0,0,0,0,0.0169092571218576,0,0,0,0,0,0
