,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X000725.SZ,X600031.SH,X300014.SZ,X003816.SZ,X002129.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X300142.SZ,X601877.SH,X600741.SH,X600460.SH,X000100.SZ,X000661.SZ,X000733.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000157.SZ,X600702.SH,X002236.SZ,X600884.SH,X000799.SZ,X601799.SH,X600584.SH,X000800.SZ,X600372.SH,X002414.SZ,X002176.SZ,X002056.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.221150805136768,0,0,0,0.0848452867726504,0.0398799777009733,0,0,0,0,0.0461503930296176,0,0,0,0.052241009582329,0,0,0,0,0,0,0.220697742692196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0218267785281475,0,0.0574913997554251,0,0,0,0,-0.000895718311253243,-0.0068325960061785,0,0,0,0,0,0
X000858.SZ,0.216932483915857,0,0,0,0.303963101440272,0,0,0,0,0,0,0,0,0.103803310156897,0,0,0,0,0,0,0,0,0.081386719625689,0,0,0,0,-0.0528417282516989,0,0,-0.17045882993156,0.0725884258206016,0,0,0,0,0.101433075264635,0,0.0398856892334807,0,0,0.143529528557219,0,0,0,0,0,0,0,0,0,0,-0.0235171897955384,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.141077334258259,0,0,0,0,0,0,0,0,0,-0.393847558713836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168918352373139,0.431010417103514,0.326911537432245,0,0,0,0,0,0,0.00321341849252662,0.134331933300594,0,0,-0.0415400516915462,0.141158677204101,0,0,0,0,0,0
X600809.SH,0,0.051081169579686,0.0854062099894583,0,0.358082079591605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147486279948103,0,0,0.158735438912087,0,0,0,-0.0769800608630559,0,0,0,0.0981050995692072,0,0,0,0,0.185656569131143,0,0,0,0,0,0,0,0,0.0158825102963224,0,0,0,0,0.0143131907121581,0,0,0,0,0,0
X000568.SZ,0,0.266682643317794,0,0.231575415272405,0,0,0.0250079764893959,0,0,0,0,0,0,0,0,0,0,0.149361474151919,0,0.00812420112542824,0,0,0.179391850110021,0,0,0,0,0.0709660571209379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179755782912133,0,-0.00523422351023586,0,0,0,0.0129381390804115,0.0271148934281428,0,0,0,0,0,0
X600690.SH,0,1.38777878078145e-17,0,0,0.260658562264845,0,0,0,0,0,0.134814538025109,0,0,0.125759744974406,0.0253866513544352,0.0928391202421037,-0.154163072924739,0,0,0,0,-0.0316305821067533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994882148218783,0,0,0,0,0,0,0.0179635181933097,0,0,0,0.00704190559468936,0,0.147387640712682,0,0.0986450355484002,-0.025700828348163,-0.0576049883892743,0,0,0,0,0,0
X002304.SZ,0.0433684595821914,0,0.00861025087769215,0,0.171975483517346,0,0,0,0,0,0.0343113404190995,0.126351116766784,0,0,0,0.346850801040769,0.014424233554049,-0.021187127507141,0,0.0754507825119037,0,0,0.0886712078396498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697165498827584,0,0,0.147049491615379,-0.0229804476094504,0,0,0,0,-0.0564195639139055,0,0,0,0.00816393739592207,-0.0737711694772764,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0905377437955059,0,0,0,0,0,0,0,0,0,0,0,0,0.123482405259174,0.523976924165478,0,0,0,0,0,0,0.0786366615667433,0,0,0,0,0,0,0,0,0.122302668764079,0,0,0,0,0.111464062177844,0,0,-0.0065310499066964,0,0,0,0,-0.198412020502112,0,0,0,0.0125213320233279,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121001247492106,0,0,0,0,0,0.182811908842965,0,0,0,0,0,0.0259021493521329,0,0.115173372899575,0,0,0,0,0.0215005483440655,0.0776548179368192,0,0,0,0,0,0,0.00944301907581378,0,1.38777878078145e-17,0,0,0,0,0,0.0720546857579907,-0.013548881350952,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.19177953940421,0,0.0318560784824678,0,0,0,0,0,-0.00870510777091076,0,0,0,0,0,0,0,0.0427647029517911,0,0,0,0.081118469491132,0,0,0,0,0,0,0,-0.00388664102292435,0,0,0,0,0.139962007977981,0,0.0122981463895514,0,0,0,0.325789330994886,0.265185614303815,0,0,0,0,0,0,0.0159649663465507,0,0.26029125407827,0,0,0,0
