,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X600271.SH,X000100.SZ,X000568.SZ,X600118.SH,X600031.SH,X002292.SZ,X002236.SZ,X002074.SZ,X000559.SZ,X002475.SZ,X600177.SH,X002506.SZ,X600372.SH,X300003.SZ,X000157.SZ,X000338.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002180.SZ,X002085.SZ,X002249.SZ,X002294.SZ,X002426.SZ,X002007.SZ,X600089.SH,X000869.SZ,X600699.SH,X600867.SH,X002465.SZ,X002049.SZ,X002508.SZ,X002179.SZ,X601877.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573165494956212,0,0,0,0,0,0.0999516787815625,-0.0767042943570888,0,0,0,0.153267740020492,0.00155831940766687,0,0,0,0,0.0336411312855178,0,0,0,-0.0315213282829555,0,0.123762710956852,0.0471481786674224,-0.0498638086409378,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.086195256973327,0,0,0,0.184966653202124,0,0,0,0,0.0163679311613953,0,0,0,5.36298685996674e-05,0,0.0655150914618858,0,0,0,0,0,0.0531242616893997,0.0800911016610515,0,0,0.167859904687642,0,0.000433845070198292,0,0,0,0,0,0,0,0,0,0,0,0,0.00433973866638993,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.198369396441115,0,0,0,-0.0701254094543407,0,0,0,0,-0.0317772689398179,0,0,0,0,0,0,0,0.114573679885816,0,0,0,0.0976131032815996,0,-0.0363346927534781,0,-0.0835263295749298,0,-0.102956324260731,0,0,0,-0.0783714747830455,0,0,0.231888175499803,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111454627536422,0,0.177406317996317,0,0,0.093710992295943,0.0537722913915917,0,0.03080131205722,0.0440479047729985,0,0,0,0,0,0,-1.73472347597681e-18,0.0546337392099117,0,0.0391177966708846,0.0177670692245944,0,0,0.179385447979052,0,0,0,0.020206425825761,0,0,0,0,0,0.0631193415882061,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.385376276251389,0,0,0,0,0,0,0.323807957197065,0.0361300668235327,0,0,3.46944695195361e-18,0,0,0,0.0115108984901811,0,0,0,0,0,0.0171536824854083,0.0830845991664346,0,0.0296819075924554,0,0,0,0,0,0,0,0,0.132643395487917,0,0,0,0.0993636050947006,0,-0.0548481017591538,0,0.264699196570304,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.125347152302126,0,0,0.028639309578969,0,0,0,0.0122988219996283,0,0,0,0,0,0.0768813262413133,0,0,0,0,0,0,0.0360301969752801,0,0,0.00299771474639113,0,0.0848391020569238,0,0,0,0,0,0,0.0922802809437688,0,0,0.022248161818471,0,0.095138274811341,0.00540135796803392,0,0.00405847562796669,0.00109279601772025,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.300490992026565,0,0,0,0,0,0,0,0,0.0461456114475951,-0.0353649633855159,-0.205022789901428,0,0,0,-0.0331989309191765,0,0,0,0,0,0.0138603987877673,0,0,0,0,-1.38777878078145e-17,0.0351630879700901,0,0.0852568665200185,0,0.0186107285096805,0,0,0,0,0,3.46944695195361e-18,0,-0.0680278532551504,0.136685770344809,-0.0943739323789219,0.140205121487301,0.17936074080675,0,0,0.0531005248553573,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102844588142559,0.0771374001891966,0,0,0,0,0,0,0.0049379262606005,0,0,0,0.106831986275199,0.0179926701198163,0,0,0,0.135827209670035,0,0,0,0,0,4.33680868994202e-19,0,0.274438168022477,0.0321744135778297,0,3.46944695195361e-18,0,0,0,0,0,0,0.0836838414198764,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0379884452208892,0,0,0,0,0,0.220775745773788,0,0,0.0659686387924238,0,0.138924677928747,0,0,0,0,0,0.109555706104873,0.132302095067752,0,0.195297920520312,0,0,0,-0.0441761321246193,0.00410340526289528,0,0,0,0,0,0,0,0,0,0,0.0961214352804775,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0.0762727744812932,0,0,0.20010190305668,0,0,0,0,0,0,0,0,0.0474961951385842,0.174717827689159,0,0.162593304519829,0,0.0635549751943978,0,0,0,0,0.155226749840045,0,0.0530497134355349,0.155984026552553,0,0,0,0,0,0.0514711032551755,0,0,0.159971034111571,0,0,0.0336388750677216,0,0,0.0192610959603657,0.0170651150552974,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.304624308787061,0,0.177403036347224,0,0,0,0,0,0,0,0,0,0,0,0.128419465588949,0,0,-0.021791797578022,0,0,0,0,0,0.276635400318121,0.0315165025706312,0.00471784602388954,0,0,0,0,0,0,0,0,0,0,0.0163540958030611,0.034871588771665,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229345291705855,0,0,0,0,0,0,0,0,0.193921478072116,0,0,0,0,0.409127729343045,0,0,0.0189452001995673,0.207313219854294,0,0,0,0,0,0.160554281500306,0,0,0,0.0648617827692935,0.0258198583332524,0.383691881856988,0.146160455151641,0,0,0.0150880013282327,0,0,0,0,0,0,0
X000559.SZ,0,0,0.242414928813567,0,0,0,0,0,0,0.0194206617179159,0,0,0,0,0,0,0,0,0,0.286583417010594,0.0940457179301933,0.00130037238573917,0,0,0,0,-0.0295475267985012,0,0,0,0,0.0970240980091504,0,0.0090997965547625,0,0,0,0,0,0,0,0.187961397792996,0,0,0.0988648461420959,0,0,0,0,0,-0.0473499801321279,0,0,0,0,0.125367469847258,0,0
X002475.SZ,0.204915777741215,0,0,0,0.141191196141426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196501666164143,0,0,0,0,0,0.0575796483312892,0,0,0,0,0,-0.0100834344711735,0,0,-0.00305794093036452,0,0,0,0,0,0,0.0141330132096362,0,0,0,0.130622589708542,0,0,0,0,0,-0.0731122943375442,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876375529157815,0,0,-0.012055478620844,0.143592237392051,0,0,0,0,0,0,0,0,0,0.0659697209716137,0,0,0.0329339123266991,0.038857660695528,0,0,0.0911332842464248,0.0834323996330159,0,0,0,0,0,0.0822137484764048,0,0,0,0,0,-0.0180987569825003,0,0,-0.0324935001811954,0,0,0,0
X002506.SZ,0,0,0,0,-0.209325180800387,0,0,0.00261808745838991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132977504451565,0,0,0,0.398709955248871,-0.139915491796379,0.000796864713937619,0.0470018329418298,0,0.164755270099933,0,0,0,0,0,0.042350454274619,0,0.168360404146421,0,0,0,0.407881907499321,0,0,0.0237640744920846,0,0,0,0,-0.121995947015149,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250601735583613,0,0.180451146870549,0.33085326691462,0,-0.00957831040816363,0,0,0,0,-0.145395913625362,-0.109535728504677,0,0,0,0,0,0.108366405939577,0,0,0,0.298547133082866,0,0,0,0,0,0,0,0,0.0402798779556616,-0.160677870828283,0,0,0,0,-0.00251442864792887,0.0772746210812546,0,0,0,0,0,0
X300003.SZ,-0.067905918064426,0,0,0,0,0,0.18184551899958,0,0,0,0,0,0,0,0,0,0,0,0,0.0440499467108611,0,0.0254504690772234,0.00713481613647894,0,0,0.106034468222996,-0.0586619292578059,0,0,0,0,0,0,0,0,0.115563610805882,0,0,0,0,0,0.116822537181172,0,0,0.0694179788648907,0,0,0,0,0,0,-0.0189769806316531,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.106449225141857,0,0,0,0,0,0.116416562399877,0,0,0,0,0,0,0,0.0350271177953704,0.214892949104331,0,0,0,0,0,0.0192884415526067,0,0.0676737534956267,0,0,0,0,0,0,0,0.065977595104051,0,0,0.0663778305994245,0,0,-0.021923824428071,0,0,-3.46944695195361e-18,0,-0.00201822606206148,0.0135513296104871,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0685351198740534,0,0,0,0,0,0,0,0.0172333390505049,0.21236453514308,0.0274150369761572,0.0564745358570484,0,0,0,0,0,0,0.00205395084034688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194402883966287,0,0,0.0679881288833224,0,0,0,0.261690209177835,0,0.00351725533006778,0.00524136585575387,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0236660480442603,0,0,0,0,0,0,0,0,0.115344611527361,0,0,0,0.0191375812998224,0,0.105291391261221,0,0.0202367333428189,0.0269839524079897,0,0,0.167975910159373,0,0.0391396664565101,0,0,0,0,0.179282666320173,0.138662508862645,0,0.0383833391964937,0,0,0,0,0,0,0,0,0.00952272439448193,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,-0.0440311119365608,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0316954672366413,0,0,0.245483013395746,0.355099162659193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178159458225802,0.174495730077352,0,0,0,0.0302707180413027,0.0586254857363546,0,0,0.156433941171136,0,0,-0.00939818680776174,0,0,0,0,0,0,0.030008104126098,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274340344616775,-0.0826101752538202,0,0.0930887569812689,-0.0258476988268738,0,0,0,0,0,0,0.211591241201703,0.32167620001256,0,0.0129441267112612,0.213071091838922,-0.11840559368173,0,0,0.148505654519334,0,0,0.0229801872084342,0,0,0.0888231127690868,0,0,0.0499073919368383,0,0,0,0,0,0,0,0,0,0
X002180.SZ,-0.020227405528543,0,0,0,0,0,0,0,0,-0.550168659263969,0,-0.247430264417116,0,0,0.481176379578321,-0.406588657956167,0,0,0,0.137126597205392,0,0,0,0,0,0,0.0563813080882446,0,0,0,0.201290816086339,0,0.175770150274607,0,0,0,0,0,0,0,0,0.217134489832386,0,0,0,0,-0.18635220264175,-0.241991115668996,0.129647219425947,0,0.118295318111882,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.1526883548412,0,0,0,0,0,-0.0350524136955201,0.220676910988789,0,0,-0.0395668650296094,0,0.0277441097565942,0,0.125918077229854,0.167675037823341,0,0,0,0,0,0,0,0,0,0.0233494207537189,-0.0510892725702655,0,0,0,0,0,0,0,0,0,0,0.0931128436738373,-0.0544500163085896,-0.395104603256614,0,0,0,-8.67361737988404e-19,-0.0280912566059305,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394526171683287,0,0,0,0,0,0.111547319681529,0.0276091934367228,0.122299402280369,0,0,0.118407227820127,0,0.0791107852067327,0.0332456792484619,-0.0119059744276272,0,0,-0.0179239178546339,0,0,0,0,0.0707458385681799,0.175180951435738,0,0,0,0,0,0,0,-0.0263335358524386,0,0,0,0,0,0
X002294.SZ,0,0,0,0.201546436351152,0,0,0,0.0237793048859929,0,0,0,0,0,0.112407803039206,0.0986840952779068,0,0,0,0.0293573722972322,0,-0.0575331658994011,0.154934359685557,0,0,0,-1.73472347597681e-18,-0.0804438738166742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432158901000567,0,0.0606191305265628,0,0,0,0,0,0,0,0
X002426.SZ,-0.17693691788145,0,0,0,0,0,0,0.106832564390748,0,0,0,0,0,0,0,0,0,0,0,0,0.483848026491808,0.308398902160476,0,0,0,0,0.447077306736411,0,0,0,0,0,0,-0.0448683176756992,0,0,0.246222862399113,0,0.0210614508577003,0,0,0,0,0,-0.0652101875549223,0,0.0210025173484019,0,0,0,0,-0.247031709756874,0,0.108901961884117,0,-0.334357944358074,0,0
X002007.SZ,0,0,0,0.0828145485255025,0.134387813682963,0,0,0,0,0,0,0,0,0,0.0706585509038977,0,0,0,0,0.0603954197370351,0,0,0,0,0,0,0,0,0,0,0,0,0.0292159588804585,0,0,0,0,0,0,0,0.16442370517456,0,0,0,-0.219194883812846,0,0.316421162559837,0,0,0,0.00422772042725095,0.0256346367864729,0,0,0,0,0,0
X600089.SH,0,0,0.0637911867899174,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0636863321861335,0,0,0,0,0.321947335747151,0.112016986644671,0,0,0,0,0,0,0,0,0,0.0576500778171651,0,0.0208015160192692,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.000313370089898382,0,0,0,0.0727646417639944,0,-0.00596236023420274,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.330468288340351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610042377545576,0,0,0,0,-1.73472347597681e-18,0.12990132532882,0,0,0,-0.00134009901628863,0,0,0,0,0,0.0931154758449726,0.0855512031453064,0,-0.00715699655785806,0,0.0268989111500861,0,0,0,3.46944695195361e-18,0,0,0,0,0.0994514348260003,0.136467228542832,0,0,0.0773653756345331,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.278389601224579,0.00444010215915515,0.0663790781687452,0,0,0,0.144155988884012,-0.0311603404795989,6.93889390390723e-18,0,0,0.148191291842262,0.126102416306693,0.0680650354825742,1.73472347597681e-18,0,0,0,0.282354171891966,0,0,0,0,0,0,0,0,0,0,0,0,-0.036083508491574,-0.0353956164033433,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0673141514057203,0,0,0,0,0.0601176829812544,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00750238771039918,-0.0397864576427469,-0.0686935114623271,0,0,0,0.0820068778536413,0,0,0,0,0,0.114649018477689,0.00779882985352659,0,0.0271014989887743,0,0,0.0148265490494187,0.00715101905284489,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.288793950285646,0,0,0,0,0,0,0.0213184704522755,-0.0384709381553163,0,0,0.189642748680573,0,0.0459317340260492,0,0,0.0508110431699407,0,0,0.0301725701265293,0,0,0,0,0,0,0.0050725311653269,-0.0160216459648911,-0.0710087293442435,0.239754209771029,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267173115722626,0,0,0,8.67361737988404e-19,0.449869010313112,0.119182199454586,0,0,0.147631793657224,0,0,0.0264549830737344,0.246669560695423,0.0985615930805111,0,0.0337125247245527,0,0,0,0,0,0,0,0,0,0,0,0.0641873415607083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.0270064651437647,0,0,0,0,0,0,-0.276216762994648,0,0.216018479264631,0.175180827481153,0.209737932742727,0,0.0754584944276339,0,-0.0557574902735187,0,-0.0868018388257689,0,0,-0.233588026607079,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,6.93889390390723e-18,0,0.153243353084346,0,0,0,0,0.133335407488274,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0193968936184181,0.0372395726127222,0,0,0,0,0,0.0504526150099664,0,0,0,0.0803529035873343,0,0,0,0,0,0,0.132095144824292,0,0,0,0,0,0,0,0,0.00243639651689069,0.178400799623001,0.109158957775981,0,0,0,0,0.0141575311894598,0,0,0.23033958040242,0,0,0,0.010612209080875,0,0,0,0,0,-0.0505020849868626,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0552468955855954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296336870526451,0.0993281703684698,0.000497543008534183,0,0.117729720828178,0,0,0.0368950744390974,0,0,0,0,0,0,0.0444598173009353,0,0,0,0,0.120836711093782,0.0283989323306661,0,0.017623163275535,0,0,0,0,0,0,0,0,0,-0.0443665311743875,0,0,0,0,0,0,0
X600498.SH,0,0,0.13528832132039,0,0,0,0,0,0,0,0,0,0,0,0.030376954963501,0,0,0,0,0.00381555271764625,0,0,0,0,0,0,0,0,0,0,0,0.000352894715958422,0.0290562515814197,0,-0.000988851551062086,0.0637156304888939,0,0,0.0972108659567171,0,0,0,0,0,0.112425806120737,0,0.0274772110196532,0.00925215672049912,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
Change_TY3M,0,0.124302110494092,0,0,0,0,0,0,0,0,0,0.130377365657046,0,0,0.0522150594917114,0,-0.00823126271099085,0,0.0454199090502788,0.0839748000122325,0,-0.0248190026745867,0,0,0,0,0,0,0,0,0,0.0117599897082624,0.0299940008606211,0,-0.117207436271431,0,0.0253043547858031,0,0,0,-0.149294712454326,0.0209776183488021,0,0,-0.0884907962246944,0,0,0,0.032425428112054,0,0,-0.0612747545471282,0,0,0,0,0,0
Slope,0,0,0,-0.0398466800421322,0,0,0,0,0,0,0,0,0,0,-0.00861155834446153,-0.0568789299982845,0,0,0,0,0,0.0520292155356364,0,0,0,0,0,0,0,0,0,-0.083336986846123,-0.111535324107386,-0.115361595737725,0,0,0,0,0,0,0,0,0,0,-0.0961571890363161,0,0,0,0,0,0,1.11285009907548,0,0,0,-0.240863820804515,0,0
TED,0,0,0,0,0,-0.0761889236308872,0,0,0,0,0,0,0,-0.209560322799573,-0.0411487497311359,0,0,0,-0.280155724833236,0,0.0503515976092749,0,0,0,-0.0981825800437126,0,0.332891582199295,0.224453373407578,0,0,0,0,0.0333099327226634,0.00943266734430503,0,0,0,0,-0.107100855214897,0,0,0,0,0,0,0.313190309300118,0,0,0,-0.280808024307326,0.532234251212946,0,0,0,0,0,0,0.79165638914016
RealEstate_excess,0,0,0,0,-0.107130908899791,0.0593287711749406,0,0,0,0,0,0,0,-0.0552853784503506,0.0688586828520907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726888587762966,0,0,0,0,0.143466007961223,0,0,-0.206811123775689,0,0,0,0,0,0,0,0,0,-0.00367906495404168,0,0,0.439207065055706,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0533373892457515,0.0919638094530137,0,0,0,0,0,0.0998849820772142,0,-0.0169313849187169,0.0402607688050113,0,0,0,0,0,0,0,0,0,0,-0.0437710253981104,0,0,0,-0.040305712811147,-0.0892989417622423,-0.144624013823036,0,0,0.00297303343927502,0,0,0,0.0399988596933463,0,0,0.0364966343922708,-0.12525351823754,0,0,0,0,0,0.0729151521566395,0.492562479518698,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209950814651048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511707372254774,0,0,-0.0186922087771599,0,0,0,0,-0.125060824582024,0,0
CarbonVol_Shenzhen,-0.060859041013923,0,0.127137007591695,-0.0268234106174379,0,0,0,0,0,0,0,-0.0568503324701407,0,0,0,0,0,0,0,-0.0239978883237453,0,0.0110162743172954,0,0,0,0,0,0,0,0,0,0,0,-0.015087807184281,-0.0384486367280813,0,0,-0.0548598595431631,0,0,0,0,0,0,0.014715324178957,0,0,0,0,-0.0120157943195981,-0.0125451971552799,-0.0961025536821982,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00845136588428829,0,0,0,0,0,0,0.0284000175054968,0,-0.015603193398954,0,0,1.73472347597681e-18,0,-0.0145605836590139,0,0,0,0,0,0,-0.0207357012505979,0,0,0.0236433656885356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195166223832274,0,0,0,0,-0.446682065477429,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.033750372436772,0,0.0144630831413068,0,-0.0320732970988452,0.00787373323451967,0,0.0359607296059458,-0.00364597981589329,0,0,0,0,0,0,0,0,-0.036863526990006,0.0261691188540606,0,0,0,0,0,0,0,0.00112104693992997,0,0.0380011219611639,0,0,0,0,0,0,-0.0256815652031654,-0.00802891942337986,0,0,0,0,-0.0905804801274959,0.110933665873882,0,0,0,0.0146734026897968,0,0
