,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X600104.SH,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X002463.SZ,X600418.SH,X600089.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X600839.SH,X002028.SZ,X000157.SZ,X002049.SZ,X600066.SH,X002236.SZ,X600522.SH,X600741.SH,X600183.SH,X600460.SH,X002129.SZ,X002456.SZ,X601877.SH,X600487.SH,X000661.SZ,X000800.SZ,X000066.SZ,X002185.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.488113029587539,0,0,0,0,0,0.0364486492236072,0,0,0,0,0,-0.0186530646888536,0,0,0,0.132135333089989,0,0,0,0,0,1.73472347597681e-18,0,0.00936098650717345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159371345095479,0,0,0,0,0,0.0427480654412641,-0.135260738804294,-0.032776140601557,0,0,-0.0365018662994206,0,0
X000858.SZ,0.378482309939805,0,0,0,0,0,0,0.53200922596306,0,0,0,0,0,0,0,0,0,0,0.0275310082171229,0.0411470966959881,0,0,0,0,-3.46944695195361e-18,-0.0874889690332435,0,0,0,0,0,0.0136087849780859,0.14836378091389,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00191987018316556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0321582426546482,0,0,0,0,0,0,0,0,0,0,0,0,0.0115296709508734,0,0,0.687373917275371,0.14169543715362,0.0243168442570292,0,0.0758091889400763,0,0,0,-0.0298234623779463,0,0,0,0.0203968363917435,0,0,0,0,-0.0904225896485316,0,0.0187523752483473,0,0.164225490071351,0,0,0,0,0,0,0,-0.0472288632875087,0,0,0,0,0,0
X600276.SH,0,0.300024771782242,0,0,0,0,0,0,0,0,0,0,0,0.100387407356369,0,-0.143798800425016,0,0,0,0,0,0.0632906559789868,-0.123761778151027,-0.0770864424566347,0,0,0,-0.107779288480755,0,0,0,0,0,0.018271992871289,0,0,0,0.187953859896831,0,0,0,0.0786158490057268,0,0,0,0.483308130483313,0,0,0,0,0,0.102635637963183,-0.257401411343272,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.367351826045512,0,0,0,0,0,0,-0.00570696094745518,0,0,0.202190028640131,0,0.0550766708666575,0,0,0,0,0,0.0108169746322754,0.149630437417565,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00433261241670528,0,0.0190266914455723,0,0,-0.010636456699732,0,0,0,-0.0147943526021993,0,0,0,0,0,0,0
X002415.SZ,0.022155569913089,0,0,0,0.165331981657492,0,0,0.147796581727857,0,0,0,0,0,0,0,0,0,0,0,0,0.0838879185860612,0,0,0,0,0,0,0,0,0,0,-0.0480549571118581,0,0,0.0842431091526157,0,0,0.0383929592188456,0,0,0.057778992003481,0.0913158174081309,0.177528437028462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0253433243169684,0,0.418119862283806,0,0,0,-0.0234301260088036,0,0,0,0,0.0496172458151143,0,0,-8.67361737988404e-19,0,0,0.0144329023692321,0,0,0.0669788249170773,0,0,0,0,0,0,0,0,0,0,0,-0.0130105882727738,0.0382453475235821,0,0,0,0,-0.0738229455047633,0.0408953213361592,0.0275475327426523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.140539901592631,0,0,0,0,0,0,0,0.0924269973343701,0.513798409398824,0,0,0,0,0,0,0,0,0.120699599531508,0.110653383924578,-0.117624579140032,0,0,0,0.0488511164564265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452014007594219,0,0,0,0,0,0.0233401769586434,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199906670747964,0,-0.0583165512890587,0,0,0,0,0.0651581344521997,0,0,0,0.0685733691216321,0,0,0.128293420287243,0,0.0724982777179732,0,0,0.0980452613850223,0,0,0.0635211779145804,0,0,0,0,0.157947914561996,0,0,0,0,0.0951735663207038,0,0,0,0,0,0.109428957456835,-0.0891459378438132,0.00159148112466234,0.176150515831849,0,0,0,0
X003816.SZ,0,0,0,-0.0303604211219563,-0.367365248823431,0.0738751037679144,0,0.0358110923692902,0,0,0,0,0,0,0,0,0,0,0.258986167402371,0,0,0,0,0.168247172961975,0,-0.291223383825701,0,0,0,0,0,0,0,0.0610563605387585,0,0,0,0,-0.0555900193894458,0,0,-0.0377235179606653,0,0,0,0,0,0,-0.222307812063341,0,0,-0.0198961334039332,0,0.356740907623945,0,0,0,0,0
X000568.SZ,0.28303388401058,0,0,0,0,0,0,0.549182682285176,0,0,0,0,0,0,0,0,0,0,0,0.0843372567570205,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0171511415275255,0,0,0,0.0553199569262651,0,0,0,0,-0.000202029471017306,0,0,0,-0.0588598325189826,0,0,0,0,0,0,-0.0836426701706679,0,-0.0495521057466235,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852465125749475,0,0,0,0,0.00472916661304506,0.00894916899211315,0.012886429510639,0,0.532525808523405,0,0,0,0,0,0.00389745725646888,0,0,0.0651567283805377,0,0,0,-0.0196071282204817,0,0,0,0.0370786351002708,0,0,0.000781760068217683,0,0,0,0,0,0,0,0,0,0,0.0193773062405092,0,0,0,0,0
X600104.SH,0,0,0,0,0.0488635837320138,0,0,0,0,0.140204757789212,0.277841392921993,0,0,0,0,0,0,0,0,0,0.0570397730135516,0,0,0,-0.180843508016235,0,0.16587000602522,0,0,0,0,0,0,0,0,0.107810146922729,0,0.0495168403747003,0,0,0.0115760852941312,0,0.0278183077927511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000263520657402909,0,0
X300124.SZ,0,0,0,0.185062062509068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227313251556849,0.305097186872358,0.153650790691133,-0.073295261762554,0,-0.0448591624098319,0,0,0,0.186261384955811,0,0,0,0,0,0,0,0,0.00703019949955451,0,0,0,0.0152422361304562,0.0504662398311097,0.0692763180250075,0.0991095075451039,0,0,0,0,0,-0.125110695126791,0.0479389235347683,0,0,0,0.0249594763900926,0,0
X600031.SH,0,0,0,0,0.124566282303919,0.010171314851446,0.497486059582159,0,0,0,0.228141870132356,0,0,0,0,0,0,0,0,0,0,-0.180714455338515,0,0,0.0413318093839747,-0.00516125396370087,0,0,0,0,0,0,0.114236992143916,0,0,0,0,0,0,0,-0.104530500725412,0,0.192140369670317,0,-0.00321973648143002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.012093861297042,0,0,0,0,0,0,0,0,0,0.0350408216600236,0.189059214060044,0,0,0,0,0,0.0841569536041739,0,0,0,0,0,0,0.187370710053898,0,0,0,0,-0.0411004858432644,0,0.0827569566951351,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.321211029292643,0,0,0,0.0473743980885893,0.104664575384349,0,0,0,0.198346522659047,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130078159371147,0.198534128676712,0,0.0737923697029403,0,0,0,0,0.0445614450906021,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.161642808547841,0.190755201339532,0.0055870401400691,0,0.0648158500631339,0,0,0,0,0,0.0191868403842145,0,0,0,-0.131839357766755,0.128952576870431,0.159267218995015,0,0,-0.0470137436720806,0,0
X002304.SZ,0.120769105640686,0.292045429271811,0,0,0,0,0,0.0531143142032856,0,0,0,0,0,0,0,0,0.219037781719999,0,0,0,0,0,0.0361886528318133,0,0,-0.113532287178382,0,0,0,0,0,2.16840434497101e-19,0,0.0888040703902905,0,0,0,0,0,0,-0.00791084730108031,0.0743433889943804,0.07331950484143,-0.193589429890986,0,0,0,0,0,0,0,-0.0528405665482997,0,0,0,0,0,0,0
