,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X002371.SZ,X000651.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600418.SH,X000100.SZ,X002179.SZ,X002241.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600703.SH,X600089.SH,X000066.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600839.SH,X002236.SZ,X600522.SH,X002456.SZ,X600741.SH,X600460.SH,X600183.SH,X600066.SH,X002156.SZ,X601877.SH,X002129.SZ,X002085.SZ,X000661.SZ,X600487.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.458819746905781,0,0,0.00697192945026851,0,0,0,0,0,0,0,0,0,0,0,0,0.109423683527719,0,0,0,0,0,0,0,0,0,0,0,0,0.0323927352368239,0,0,0,0,-0.000118446140078273,0,0,0,0,0,0,-0.0268584241204431,0,0,0,0,-0.00111626866402362,0,0,0,0,-0.124905351109204,-0.0899536073179646,0,0,-0.0694412848980318,0,0
X000858.SZ,0.36973519067967,0,0,0,0,0,0.472324504617723,0,0,0,0,0.0748049920176885,0,0,0,0,0,0.042215404358541,0.036819050426535,0,0,-0.0168320748080833,0,0,0,0,0,0,0,0,0,0,0,0,0.163855682443746,0.00647229708048285,0,0,0.0266860400019086,0,0,0,0,0,0,0,-0.00734733306938007,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0279725222514191,0,0.0890398694764343,0,0,0,0,0,0,0,0.07295025438834,0.209947065814784,0,0,0,0,0,0,-0.0522080478106716,0,0,0,0,0,0,0,-0.0836074385669648,0,0.306672107856215,0,0,0,0,0,0,0,0,0,0.125112065849784,0,0,0,0.0322512554846354,-0.310707445453235,0,0,0,-0.160025074389356,0,0
X002475.SZ,0,0,0,0,0,0.0270276837263542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341880889225494,0.0476776585809635,0,0,0,0.609514298327731,0,0.151596997194289,0,0,0,0,0,0,0,0,0.00231711461701327,0,0,0.00897781246114254,0,-0.0967687948107255,0,0,-0.0748689596208238,0,0,0,0,0,0,0,0,-0.0474502793447778,0,0,0,0,0,0
X002415.SZ,0.17749468720814,0,0,0,0,0.023987079980403,0,0,0,0,0,0,0,0,0,0.155513674111206,0,0,0,0.16540600610516,0.0269485021486262,0,0,0,0,0,0,0,0,0,0.0220986820973322,0,0.141976356421233,0,0,-0.0887521912752218,0,0,0.105898151287846,0,0,0,0,0,0,0.033821278251933,0,0.0558849575946104,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.148436279713009,0,0,0,0,0.191928063018519,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.132475817153465,0,0,0,0,0,0,0,0,0.020724474928299,0,0,0,0,0.0207813698451541,0.0252689688304273,0,0,0.074555388714208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418680035001653,0,0,0,0.026018987477483,0,0
X600809.SH,0,0.0886061224435923,0,0,0,0,0,0,0,0.642897686674691,0,0,0,0,0,0.0258842636564451,0,0,0,0,0.190454382712128,0.0603238434654064,0,0,0,0,0.0820135106227023,0,0,0,0,0,0,0,0,0,0,0,-0.0271276814946578,0,0,0,0,0,0,0,0,0,-0.0222621590486199,0,0,0.00219874387834531,0,0,-0.0484060362433636,0,-0.0183282692522296,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0907091952772024,0,0,0,0.482910696069095,0,0,0,0,0,0,0,0,0,0,0.0313600609773562,0.0614619465564479,0,0,0,0.0719859864826927,0,0.041725876146801,0,0,0,0,0,0,0,0.0409462981854331,0,0,0,0,0,0.0186190020612211,0,0,0,0,0.0531335446822817,-0.0416690010301066,0,0,0,-0.0177913082022044,0,0
X000651.SZ,0,0,0,0.0423707205602571,0,0.450939518829851,0,0,0,0,0.0647072200982521,0.0473085236213337,0,0,3.46944695195361e-18,0,0,0.146965377176706,0,0,0,-0.0151059739920377,0,0.0509951192670946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349271627106708,0,0.0970658043940992,0,-0.125692726844879,0,0,0,0,0,0,0,-0.0153597818321387,0,0,0,0.0107857563800686,0,0
X000568.SZ,0,0.150656522309719,0,0,0,0,0.448053501331057,0,0,0,0,0,0,0,0,0,0,0.185808340439531,0,0,0.0890485307826772,0,0,0,0,0,0,0,0,0,0,0,-0.0190127365449111,0,0,0,0,0,0,0,0,0,0.0605058787306516,0,-0.0133717316733411,0,0,0,0,0,0,0,0,-0.0491878507032488,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583345267698045,0,0,0,0.358720975167079,0,0,-0.0869970936937957,0,0,0.155301228797006,0,0,0,0,0,0,0,0,0,-0.287252318434428,-0.107431002205789,0,-0.167683528720223,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.287871389073956,0,0,-0.0349833761015102,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.101641935628648,0.0469018173361437,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0551186306274021,0,0,0,0,0,0,-0.0297684909610579,0,0,0.278381650710815,0,0,0,0,0,-0.0049318536193043,0,0.175056695534473,0,0,0,0,0.234192953695225,0,0,0.00841952465413648,0,0,0.0361101993077245,0,0,0,0,-0.0454422981481025,0,0,-0.0127066631323375,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983299327230343,0,0,0,0,0,0.0174052606077671,0,0.442185510468771,0,0.00892904577291791,0,0,0,0.0674591944867689,0,0,0,0,0,0,0.100420108092401,0.00655878028952894,0,0,0,0.00969045035323202,0,0,-0.0472964410038495,0,0.026125927406799,0,0,0,0,0,0,0,0,0,0,0.0329732876441382,0,0
X000063.SZ,0,0,0,0,0.0880828668942615,0,0,0,0,0,0,0,0,0,0.181555711751328,0,0,0,0,0,0,0,0,0,0,0.300700185512671,0,0.0660591034630412,0,0,0.0971905091134016,0,0.354498826090887,0,0,0,0,0,0,0,-0.138254210845795,0,0,0,0,0,-0.043806481344417,0,0,0,0,0.0462243124858406,0.0475891503824557,0,0,0,0,0,0
