,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X002129.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X600702.SH,X601877.SH,X002236.SZ,X000157.SZ,X600584.SH,X600741.SH,X600522.SH,X600460.SH,X000733.SZ,X002074.SZ,X000977.SZ,X000066.SZ,X300003.SZ,X000799.SZ,X600183.SH,X002007.SZ,X002294.SZ,X002414.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0170284592543933,-3.46944695195361e-18,0.0237544210350797,0.18003833596271,0,0.168551699743411,0,0,0.0795926786372275,0,0,0.0217049200080911,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0728369237575936,0,0,-0.0253250416494907,0,0,-0.0033766874681289,-0.0140458699386218,0.0719065391231576,0.097372165035469,0,0,0,0,0,-0.000317246367269891,0.0133417539765727,0,0,0,0,0,0
X000858.SZ,0,0,0.0261723260535706,0,0.0647020929056989,0,0.557639813421208,0,0.082799154249475,0,0,0,0.04380978506448,0,0.124041307576875,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692610944525288,0,0,0.0816814775172074,0,0,0.0426011863748825,0,0,0,0,0,0.0532908205303134,0,0,0,-0.0993014031556911,0,0,0,0,0,0,0,-0.0231815659449846,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.014727578296758,0,0,0,0.0470414283830083,0,0,0.0406688855730003,0,0,0.0996062397912455,0,0,-0.16061782621052,0.0745566281297389,0,0.222803607488383,0,0,0,0.0437779412208824,0,0,0,0.29627287450691,0,0,0,-0.284178842564779,0,0,0,0.0900276186967764,0.039142063118527,0,0,0,0,0,0,0,0,0.0056456126114437,0,0,0,0,0,0,0
X000568.SZ,0,0.456403110603252,0.109344388974522,0,0,0,0.366224549380556,0.0133550679190916,0,0,0,0.071585934954431,0,0,0,0,0,0,0,-0.0337735142163274,0,0,0,-0.207774349936952,0,0,0,0,0,0,0,0,-0.0259014799712675,0,0,0,0,-0.0581972038991945,0,-0.109656512491237,0,-0.0590663219908886,0,0,0,0.248081045383265,-0.0366925505561712,0,0,0,0,0.00084256543455915,-0.0209501411580172,0,0,0,0,0,0
X600809.SH,0,0,0.105470589291205,0.1184590589914,0,0,0.215040779308738,0.0725709339172635,0,0,0,0,0,0,0,0,0,0,0,0.056305734457869,0,0,0,0,-0.0405700694139301,0,0,0,0,0,0,0,0.0527750023907117,0,0,0,0,-0.0932905019248221,0,0,0,0,-0.0212161241512818,0,0.24414079102315,0,0,0,0,0,0,0.000294814467341306,0,0,0,0,0,0,0
X600276.SH,0,0.189074961951193,0,0,0,0,0,0,0,0,0,0,0,0,0.0115216594648025,0,0,0,0,0,0,0,0.0490155108192744,0,0,0,0,0,0,0,0.103722598987087,0.0800939901803681,0,0.00989584799191425,0,0.0293192319617156,0,0,0,0,0,0,0,0.27284722338883,0,0,0,0.12245682319412,0.0685036971721075,0,-0.0639668227177512,-0.00347068770587651,-0.0198868143513098,0,0,0,0,0,0
X002304.SZ,0,0.385329236397483,0,0.340070050907173,0.0222580399548373,0,0,0,0,0,0,0,-0.0528388751178453,0,0.0231661792522696,0,0,-0.0104972543324766,0.190617368970349,0,0,0,0,0,0,0,0,-0.0389911683990504,0.0320714354802711,0,0,0,0,0,0,0,0,0,0,0,0,0.0128375680897804,-0.0422662286398342,-0.0296875874239365,0.001843280282213,0,0,-0.0523842533120003,0,0,0,-0.00332911104035539,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.143038912765038,0,0,0,0,0,0,0.0534979342731989,0,0,0,0.13691884999674,0,0,-0.0458302320078499,0,0,0.0632160917864624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667538903142573,0,0,0,0,0.00773405102473841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.195284508532579,0,0,0,0,0,0.331457965889083,0,0,0,0,0,0,0,0,0,-0.0172301173087291,0,-0.0532735837632185,0.10768137492769,0.0735181259995247,0.0121205229593467,0,0,0,0,0,0,0,0.0109452039249463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525234638470357,0,0,0,0,-0.0125369462289058,-0.00982421202874728,0,0,0,0,0,0,0
X002475.SZ,0,0,0.000374788917660358,0,0,0,0,0,0,0,0.163474250341383,0,0,0,0,0,0,-3.46944695195361e-18,0,0.135122750418023,0,0,0,0,0,0,0,0,0,0,0,0,0.047944447714237,0.0352843301806775,0,0,0,0.33158422637957,0,0,0.351397746464338,-0.0385340042972187,0,0,0,0,0.1388244821136,0,0,0,0.580517503968766,-0.00902017213445309,-0.00587730215580105,0,0,0,0,0,0
