,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X000733.SZ,X600702.SH,X002180.SZ,X002074.SZ,X002463.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002007.SZ,X300003.SZ,X000066.SZ,X000988.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.041448188977085,0,0.0937822771641149,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404949779707978,0.170438746812877,0,0,0,0,0,0.0681498409179914,0.0839620112157485,0.0606145678444717,0,0,0,0,0,0.234151831072368,0,0,0,0,0,0.101209923411172,0,-0.22882647166387,0,0,0.0726514724143639,0.199710921477094,0,0,0.0370542268828579,-0.0251711038723249,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.124017855546691,0,0.0962466319808758,0,0,0,0.0631956095757956,0,0,0,0,0.0344464006864596,0.0709687516778392,0.120516997497414,0,0,0.0311238909418824,0,1.73472347597681e-18,0,0,-0.250741035412962,0,0,0,0,0,0,0,-0.168632020387339,0,0,0,0,0,0.276503702960806,0,0,0,0,0,0,0,0,-0.0811323500423323,0,0,0.0531786573651721,0,0,0,0,0,0,0
X600104.SH,0,0.000973703701885264,0,0,0,0,0,0,0.000842275883064,0,0,0,0,0,0,0.124881638866171,0,0.108901463540961,0,0,0,0,0,0,0,0.0978991468841915,0,0,0.0212496985111931,-0.0287733483501342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519518748999231,0,0.110995457173199,0.0266313739819473,-0.00516855744898951,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222705390700917,0,0,0,0,0,0.166804105406177,0,0,0.0576734909515995,0,0.105902461543486,0,0.206554616148823,0,0,0,0.0669533607283085,0,0,0,0,0.045686913919521,0,0,0,0,0,0.0272831568116326,0,0.0548652597254234,0.199265324192984,0.0299930037434688,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0599506783901276,0,0.0246760035551026,0,0,0,0,0,-0.0149844562512208,0,0,0,0,0.0844707688519587,0.0158939303437973,0,0.105533810190306,0,0,0,0.012430212821028,0,0,0,0,0,0,0,0.00772413893492792,0,0,0,0,0,0.0330231037407422,0,0,0,0,0,0.0448276581779848,0,0.243076499197309,0.0129652696325586,0,0.0725587981308462,0,0,0,0,0
X600031.SH,0,0.214235051693542,0.023703550326905,0.0189961771318792,0,0,0.00261903675093722,0,0,0,0,0,0,0,0,0,0.00627273309497155,0,0.0214354949885706,0,0,0,0,0,0,0,0.00782343591060567,0,0.0122677838218316,-0.0541200030807032,0,0,0.260606347039672,0,0,0,0,0,0,0,0,-0.013152293493437,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0305115597381313,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.169131691392707,0.377766605710001,0,0,0.0690336142111876,0,0,0,0,0,0,0,0,0,0,0,0,0.0175382341480934,-0.0911044554508307,0,0,-0.0252496349338896,0.0611206051290792,0.278877236453911,0,0,0.0660475720997806,0,0,0,0,0,0,0,0,0.213901755017111,0,0,0,0,0,0,0,0,0,0.0522393023664042,-0.644536483528894,0,0,1.73472347597681e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0728926707450481,0,0,0,0,0,0,0,0,0,0.0114669224420478,0,0.0428234957503359,0,0,0,0,0,0.0821981835178611,0.0601000040019675,0,0,0,0,0.046860126440551,0,0,0,0,0,0,0.00272574450002496,0,0.0451739485503735,0.178333617509528,0,0,0.068361384879375,0,0,0,0,-0.01184801382295,0,0,0,0,0,0
X000596.SZ,0,0.379924148402629,0,0,0,0,0,0,0,0.0393262903167113,0,0,0,0,0,0,0,0,0,-0.0129269204569745,0,0,0,-0.0441630129445821,0,0,0,0,0,-0.0618188734522751,-0.0956533246447104,0,0,0,0,0,0,-8.67361737988404e-19,0.235671118633021,0,0,0,0,0,0,0,0,0,0,0,0,0.0429456415938782,-0.08013281640949,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0269168146323526,0.135643628596089,0,0,0,0,0,-0.0471567641804154,0,-0.0391587885895634,0,0,-0.0484802594109231,0,0,0,0,0,0,0,-0.208657495476329,0,0,0.0189351385959327,0,0,0,0,0.348654027845718,0,0,0,0,0,0,0,0.0726980802067139,0,0,0,0,0,-0.0667705288868792,0,0,0,0.0777428747889772,-0.0672222235848967,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216511488242527,0,0,0,0,0,0,0,0,0,0,0.1502710798288,0,0,-0.0624301450500818,0,0,0,0.037317767994514,0.0380198237784381,0,0,-4.33680868994202e-19,0,0,0.65726177567492,-0.0205859906119242,0.128921936280296,0,0,-0.24149181434596,0,0,0,0,0,-0.00678443430982761,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00687007729908722,0,0,0,0,0,0,0,0,0,0,0,0.0392526919242381,0,0,0,0.0295248715693701,0,0,0,0,0.0434432050494028,0,0,0,0,0.0358529943968982,0,0,0,0,0,0,0.134402186316814,0,0.110597380639642,0.0759315510744593,0,0,0,0,0,0,0,0.0415084629227454,0.00293263674103143,0,0,0.0460566022410304,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.159786634060308,0,0,0,0,0,0.00556247485196452,0.0530036847615964,0,0,0.0463696772446812,0,0,0,0,0,0,0,-0.0625348902821876,0,-0.0620671856366235,0,0,0,0,0.0584763467488191,0,0.259751561314308,0,0,0,0,0,0,0,0,0,0,-0.0281943011847495,-0.144373259361679,0,0.00181001257603382,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.161788943057227,0,0.29822558229067,0,0,0,-0.663687577111072,0.0071537154955704,0,0,0,0,0,0,0,0,0,0.355401731237688,0,0,0,0,0,-0.139906935880198,0,0,-0.212857613765016,0.269990657723079,0.065798063102083,0,0,0.0573196496650991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25713939103372,0,0,0,-0.0352297819601983,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0561221966574404,0,0.107099854133771,0,0,0,0.031133566997969,0,0,0,0,0,0,0.137790723237661,0,0,0.127363031435051,0.262547182041251,0,0,0,0,0,0.0351956159151355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022777279943836,0,0,0,0,0,0.0265314151945143,0,0,0.0363208571315045,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0207870039303134,0,0,0,0,0.0603535914777891,0,-0.0603898847482966,0,0,0.448745883579502,0,0.00874379428951477,0,0,0,0,0,0,0,0,0,0,0,0,0.0270479549679966,-0.074463307388815,0,0,0.0215671892926142,0,0,0,0,0,0,0.11500432668585,0,0,0,0,0,0,0,0,0.0518591413313218,0,0.0368745980770246,0.0119543238304162,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.079304097942666,0,0,0.0270333135363201,0.166207918539063,0,0,0,0,0,0,0,0.0313873403029813,-0.0370275863603314,0,0,0,0,0.0670556402680558,0,0,0,0,0,0,0,0,0,0.250634213922682,0.0658016120687973,0,0,0.112397851874806,0.287768695403381,0,0,0,0.0861668543597158,0,-0.127299456766632,0,0.116874133211061,0,0,0,0,0,0,0
X600372.SH,0,0,-0.00454106301595134,0,0,0,0,0,0,0,-0.036775355562329,0.0708886691347876,0,0,0,0,0,0.0463111161364859,0,0,0,0,0,0,0.228787809550195,0,0,0,0.0218015179761963,0.0183824783051224,0,0.147350941265859,0,0,0,0,0,0,0,0,0,0.011996961435743,0,0.0685185223915857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.520094548179252,0,0,0.374857009431889,0,0,0,0,0,0,0,0,0,-0.0824198643753122,0,0.162902140921177,0,-0.176689895142208,0,0,0,0,-0.125672720201875,0,0,0,0.329607364896128,0.00870803302971199,0.283028605178056,0,0,0,0,0,0,0,0,0,0.0913803078751099,0,0,0,0,0,-0.0702989544505613,0,0.155162784273342,0,0.0970537744608967,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0779826828965864,0,0,0,0,0,0,0,0,0,0,-0.0114756893792429,0,0,0.201431016078293,0,0,0,-0.919960634433363,-0.564663900577676,0,0,0.0812284709093472,0,0.494775174577228,0,0,0,0,0,0.453405085900022,0,0,0,0,0.535956578504677,0,0,0,0,0,0,0,0,0,-0.0223478209265111,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,-0.0935987347618351,0,0,0,0.639121878566102,0,0.236468709396167,0,0,0,0,0,-1.38777878078145e-17,0,-0.53657745969067,0,-0.171941223401985,0,0,0,0,0.0578431547881523,0,0,0.234533434755454,-3.46944695195361e-18,0,0.0459870982927333,0,0,0,0,0,0,0,0,0,0.106543037703432,0,0,0,0,0,8.67361737988404e-19,0.029658797161501,0,0,0.0257392921756072,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0546003967750616,0,0,0.52664681170051,0,-0.155169357637845,0,-0.087507691329607,0,0,0,0,0,0,0,0,-0.0144350521429367,0,0,0,0.0291765092172244,0,0,0,0,0,0,0.0998595624546669,0,0,0,0,0,0.000168751168498051,0,0.00788673272169087,0,0,0.0340887401658687,0.047841765179883,0.227372483179728,0,0.112099289609469,0,0,0,0,0,-0.0464447162490099,0.121034065681513,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.112769827890143,0,0,0,0,0,0,0,0,0,0.526383624337814,0,0,0,0,0,0,0,0,0,0.184806517748443,0,0,0.0174036135157353,-3.46944695195361e-18,-0.046668082627816,0.092905648604814,0,0,0,0,0,0,-0.0176930163751382,0,0,-0.0194065099844513,-0.0706401252701883,0,0,0,0,0.0097690155089648,0,-0.010169996877618,0,0.0220779791949292,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699634867859421,0,0,0,0.179771826710791,0.0845422196612118,0.0377355456763192,0,0,0.111243827046763,0,0,0,0,0,0,0,0,0,0.0897074392567068,0,0.0414589214840727,0,0,0,0.00682111129772298,-0.0139498044675852,0,0,0,0,0,0,0,0.0746090701506456,0,0.0104557561063794,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.161231809583066,0.178542746018923,0,0,0,0,0,0,0,0,0,0,0,0.0512976818064666,0,0,0.296274462492302,0,0,0,0,0,0,0,0.131324938488245,0.0934909357838841,-0.0541950417523169,0,0,0,0,0,0.0544400290357668,0,0,0,0,0.227637459524956,0.242485820396379,0,0,0,0,0,-0.465009489182537,0,0,0,-0.0963396927849448,0,0,0,0,0,0
X600741.SH,0,0,0,0.0473617055385253,0,0,0,0,0,0,0,-0.0945271173617089,0,0,0,0,0,0,0,0,0.0258550627242154,0,0,0.0652980395595802,0,0,0,0,-0.0610278170482082,0.0330922076206732,0,0,0,0,0,0,0.00656015092885518,0,0,0.025529301150899,0.14133769507417,0,0.0461241777056998,0,0,0,0,-0.00581429613553369,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,-0.0243135857304174,0,0,0.313529289599105,0,0,0,0,0,-0.0855403294230229,0,0,0,0,0,-0.022852952071498,0,0,0,0,0,0,0,0,0,0,0,0.0563339566376973,0,0.0818225966608102,0,0,0.415574989922376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228131916472197,0,0.0317722417459511,0,0.000894115999415253,-0.0608739482425363,0.0489003879722896,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0107867610047198,0,0,0,0,0,0,0,0,0,-0.147287279531513,0,0.0844473274332592,0,0.0657627662702369,0,0.290461839854612,0,0,0,0,0,0,-0.0251574769653361,0,0,0,0,0,0,0.0144386522220732,0,0,0.117359198761905,0,-0.0167223483035649,0,0.172619284707981,0,0,0.114661648075294,-0.0324774100589392,0,0,0,0.0284416450755065,0,0,0,0,0,0,0
X600702.SH,0,0,0.744295677742337,0,0,0,0,0,0.221197645250301,0,0,0,0,0,0,0,-0.366835885851178,0,0.212355300662806,0,0,0,0,0,0,0,0.26677672234418,0,-0.145429142258553,0,0,0,0,-0.0705239846550699,0,0,0,0,0,0.372240880353051,0,0,0,0,0,0,0,-0.167661777532183,0.0205432304786877,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0368151974595641,0,0.0531639487144935,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0707986191928165,0,0,0,0,0,0,0.0993420822122199,0.357397235102882,0,0,0,0,0,0.159101984229737,0,0,0,0,0.0427137523171795,-0.0716117606349196,0,-0.00859588343991471,-0.0400164228051556,0,0,0,0,0,0
X002074.SZ,0,0,0.0108701959908946,0,0,0,0,0,0,0,-0.0529336890369783,0,0,0,0,0,0,0,0,0.00507671633343251,0.397765011477865,0,0,0,0,0,0.0714695848853108,0,0.0256373369626211,0.0241314946584435,-2.16840434497101e-19,0,0,0.108093705378961,0,0,0.00283510939543121,0,0,0,0,0,0,0.103657066150552,0,0,0,0,-0.0177541375749793,0,0,0.0119644908931891,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0.13320660737427,0,0,0.133723414729437,0,0,0,0,0,0,0,0,-0.0258323606345876,0,0,-0.0436274470673535,0,0,0,0,0,0,0,0.371688834500327,0.22216294235563,0.0184717716740991,0,0,-0.0332226065151354,0,0,0,-0.341448372470771,0.168763361405711,0,0,0,0,0,0,0,0,0,0.215917841576635,0,0,0,0.146788248294971,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0601608904894155,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396077420781219,0.0428976939873606,0,0,0.201641419956223,0,0,0.0928654788002425,0.0179525973156666,0,0,0,0,0,0,0.0288051482094377,0,0,0.00951985737510768,0,0,0.0636840471561274,0.0196239495684161,0,0.10557560630707,0,0,0,0,0,0,0,0.00382015850631428,0.0759658245672609,0,0.0381914920778456,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.126484121754754,0,0,0,0,0,0,0,0,0,0.0338796537308707,0,0,0.0964883200088195,0,0,0,0,0,0,0.229622591227398,0,0.097839256001384,-0.0842772209512388,0,0,0,0,0,0,0.195955343849133,0.127026799506031,0,0.114461921761892,0,0.0542898253818101,0,0,0,0,0,0.0218370777537913,-0.106439279536412,0,0,0.0249572068499777,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.042148877535832,0,0,0,0,0,0,0,0,0,0,0.163644839822164,0,0,0,0.318099524055869,0,0,0.039377986601139,0,0,0,0,0.0516217889563895,0,0,0,0,0.00208502337774861,0.105960871204216,0,0,-0.0831647011652597,0,0,0,0,0.0755484510592847,0,0,0,0,0.00424273372941781,0.0307461069364491,0,0.0363991228948169,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-4.33680868994202e-19,0.190453278226706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468604937201692,0.0227011890088318,0.0548496158308812,0.0300778552794837,0,0,0,0,0,0,0,0,0,0,0.211263078351332,0,0,0,0.161516797438873,-0.0857273665302316,0.0264282405579174,0,0,-3.46944695195361e-18,-0.0157046266114134,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.0686154063295067,0,0,0,0,0,0,0,0,0,0.176124388186831,0,0,0,0,0,0,0.155025988216385,0,0,0,0,0,0,0.0839382855859492,0,0,0,0,0,0,0.0598176686908669,0.0656451779522635,0.207554489915628,0,-0.0900233801357679,0,0,0,0.148928195870613,0,-0.141703462727007,0.0163080848837935,0.0703588510479791,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.00935147319203282,0,0.298753676257914,0,0,0,0,0,0.314120425353179,0,0,-0.445457278966889,0,0.0352786841348055,0,0,0,0,0.249375799527534,0,-0.00449596507504124,0.300470194715923,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.274432470311812,0,0.0372099094399715,0,0,0,0,0,0,-0.132870204669567,0,0,0,0.216807569252261,0,0,0,0,0,0
X000988.SZ,0,0,-0.149352334517548,0,0,0,0.0442916938927781,0,0.0579651179353185,0,0,0,0,0,0,0,0,0.233522794607912,-0.145584648675344,0.222142902810301,0,0,0,0.186474300781293,0,0,0,0,0,0.348351605344651,0.17368697433526,0,0,0,0,0,0.234910838438989,0,0,0.158184682088026,0,0.36386287180267,0,0,0,0,0,0.0378619712479705,0,0,0,-0.124157728835642,0.25520276037041,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0682236187107988,0.0997295727286472,0,1.73472347597681e-18,0,0,-0.0755905749015513,0.201685336416325,0,0,0,0,0,0.0809618215634518,0,0,-0.0648088151872978,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.303929490809289,0,0,0,0,-0.137549575196154,-0.355480966143612,0,0,0,0,0,0.0258932787118961,0,0,0.0760334858609789,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0608221662623274,0.0958725974972853,0,0.134031003818135,0.0701398014010201,0,0,0,0,0.519582265132028,0,0,0,0,0,-0.210597507169704,0,0,0,0,0,0,0,0.0846097198196698,0,0.127743221168235,0,0,0,0,0.0357934446723803,0,0,0,0,-0.0910265397788441,0,-0.0765620463923739,0,0,0,0,0,0,-0.0170005402122664,0,0,0.0068739122362094,-0.0386387696469792,0,0,0,0,0,0
Slope,0,0,0,0.317216627247001,0,0,0,0,0.428850190278902,0,0,0,0,0,0,0,0.475722833718295,0,0,-0.0863188303280593,0,0,0,0,0,0,0.244852701196849,0,-0.0513209428368284,0.132076078656207,-0.254285969197505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153634653229655,0,0,0,0,1.96400192171897,0,0,0,0,0,0
TED,0,0,0,-0.33947511963988,0,0.051312232886745,0,0,0,0,1.73472347597681e-18,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0549554772075793,0.238653816686133,0,0,0,0,0,0,0,-0.226573015935494,0,0.518840768128734,0,0,0.275924990036889,0,0,-0.241884993945503,0,0,0,0,0,0,0.212994509341696,0,0,0.207991592564601,0.0999428711044576,0,-0.11059681293297,0.372338843298879,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0555236576093247,-0.00572083014684848,0,0,-0.0162938586500877,-0.0892570003832485,0,0,0,0.152111546590955,0,0,0,0.0805496092561689,0,-0.0149948897044288,0,0,0,-0.0353972592068076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919279069811922,0,0,0.0214207226119228,0,-0.00945788977342144,0,0,0,0,0,0.0022004353274397,0,0.174211040422948,0,0.0210557285369901,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0827193497485439,0,0,0,0,0.00176282966948422,0,0,0.0310233126569307,0,0,0,0,-0.00184805449682906,0,-4.33680868994202e-19,0,0,0.10081322703851,0,0,0,0.0249362084471629,0,0,0,-0.0261605830158234,0,0,0,0,-0.00509280534546504,0,0,0,0,0,0.0031370154409309,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651567817015934,0,0,-0.000770958476580661,0,0,0,0,0,0,0.000583852759038751,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,-0.00216031376850911,0,0,0,0.000572805318258612,0,0.00322226215465823,0,0,0,0.00085055535271038,-0.000246802582109649,0.00145149499887206,0,0.000629321535300945,0.00235298903278706,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00408458685115086,0,0,0,0,0,0,0,0,0.00153861851578928,0,0,0,-0.00119047958308453,0,0,0,0,0,0,0.00490823337147171,0,0,0,-0.00113209262789111,-0.000758372643911257,0,0,0,0,0,0,0,0,-0.00295772336530756,-0.00184629141493876,0,-0.000521815257966703,0,0,0,-0.0034945093867212,0,0,0,1.0842021724855e-19,0.00251750545328776,-0.00554902900034099,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00147343559945204,0,0,0,0,0,0,-0.00125184061287252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402449835364178,-0.00290570156064166,0,0,0,0,0,0,0.00384916863465765,0,-0.00197239307187074,0,0,0,0,0,0,0,0,0,0,0,0,0.0200630102429798,-0.0154972349677738,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229974658372,0,0,0,-0.000594222564837235,0,0,0,0,0,0,0,-0.000823673665802777,0,0,0,0,0,0,0,0,0,-0.00232299496049364,-2.638000259939e-05,0,0,0.00231210095797743,0,0,0,0,0,0,0
