,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002294.SZ,X600839.SH,X000568.SZ,X600066.SH,X002129.SZ,X600271.SH,X002456.SZ,X600435.SH,X300003.SZ,X300124.SZ,X002292.SZ,X000400.SZ,X000869.SZ,X000623.SZ,X000800.SZ,X002007.SZ,X000977.SZ,X002038.SZ,X002049.SZ,X002008.SZ,X600177.SH,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0253823846861132,0.0193484499039237,0,0,0,0.03601345626954,0,0,0,0,0,0,0.326117520876984,0,0,0,0,0,0,0,0,0,0,0,0,0.0337717756160718,0,0,0,0,0.0938086425280906,0,0,0.0752095981520736,0,0.0143965805763744,0,0,0,0.0387264785864646,0,0,0.0109445880158442,0.0800918326177878,0,0,0,0.000282686287412069,0,0,0,0,0,0,0
X600519.SH,0,0,0.0851774336719169,0,0,0,0,0.327072433350249,0,0,0,0,0,0,0,0,0.0427764348402496,0,0,0,-0.00708298280955403,0,0,0,0.0371207317227297,0,0,0,0,0,0,0,0,0,0,-0.00586171390269724,0,0,0,0,0,0,0,0,0,0,0.150454888914144,0,0,-0.0577597946516692,0,0.0183835791207593,-0.052107780830169,0,0,0,-0.00666682855958752,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185063971043731,0.257536653910077,0.0666713938911088,0,0,0,0,0,0,0,0.0255143639814985,0,0,0,0,0,0,0,-0.159106534706763,0,0,0,0,0,0,0.0473585004621102,0,0,0,0,0,0,0,0.0320832558415731,-0.051894563849435,0,0,0,0,0,0
X000651.SZ,0,0,0.127157657903317,0,0,0,0,-0.0515132518432937,-0.048582219008234,0,0.198701579366816,0,0,0.042806411156684,0,0,0,0.0561925627402866,0,0,0,0,0,0,0,0,0.34616093678017,0,0,0,0,0,0,-0.0511125313736029,0,0.0434519874243351,0,0,0.0731679542888079,0,0,0,0,0,0.127176654780591,0,0,0,0,0,0,0.00413526826388048,-0.00835609543755352,0,0,0,0,0,0
X002415.SZ,0.00405214857532232,0,0,0.0524565643613543,0,0,0,0,0,0,0.120551652649394,0.101670023847906,0,0,0,0,0.0662336717307105,0.0856621220531261,0,0,0.0718974953125764,0,0,0,0,0,0,0,0,0,0,0,0.0907176374467036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268842598977667,0,0,0.00574632797363736,0,-0.0284570095134235,0.0498625770651997,0,0,0,0,0,0
X000625.SZ,0.251390382202532,0,0,0,0,0,0,-0.0529270474801281,0,0,0,0,0.0345968236927863,0,0,0,0,0.0415855797090175,0,0,0,0,0.0435586614645389,0,0,0.0982129288567751,0,0,0,0,0,0,0,0,0.279890344035969,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0540192110984922,0,0,0,-0.0147968391154449,-0.00606073604570557,0,0,0,0,0,0
X000858.SZ,0.00908524611920939,0,0,0,0,0,0,0,0,0,0,0.0499521630191714,0.0623925290277858,0,0,0,0.131585782517294,0,0,0.0384214587734201,0,0,0,0,0,0,0,0.0615058294534271,0,0,0.216118147870545,0,0,0,0.0563505796553782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551216887977036,0,-0.00829173592498339,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0965039500945355,0,0,0,0,-0.049460215254335,0,0,0,0,0,0,-0.0637691949730766,-0.022850973168267,0.0898665558941578,0,0,0,0.128934000541583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418446330894855,6.93889390390723e-18,0,0,0,0,0.0105006684242547,0.0759767109584461,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654469163218167,0,0,0,0,0,0,0,0.10625834962637,0.0190343695399721,0,0,-0.0338372785444838,0,0,0,0,0.111090064378565,0,0,0,0,0,0.0754262109983926,0,0,0.0908498323757259,-0.141579955937928,0,0,-0.0219842690032552,0,-0.0806073730438162,0,0.0198265458467887,-0.00570899677863811,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0296257622530594,0,0,0,0.00751579299003631,0,0,0,0,0.010353026674253,0,0,0,0.0556200979830106,0.0923991082954141,0,0.130256024150377,0.000246654811245537,0,0,0.0729711863486437,0,0,0.0810967132787145,0,0,0.0362231140045365,0,0,0.054996023947166,0,0.00734434460208866,0.00270544208178616,0,0,0,0,0,0
X600690.SH,0.297956474667061,0.223035532473015,0,0.0904217597825119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229426068564105,0.0654610423973962,0,0,0,0,0,0,0,-0.0925127090262558,0,0.0791829170852684,0,0,0,0,0,0,0,0,0,0,0,0,0.0593025404149693,1.73472347597681e-18,0,0,0,0.0153828147297839,0,0,0,0,0.0671769512915938,0,0,0,0,0,-0.129270934618783
X600372.SH,0,0,0,0,0,0,0,0.0429363043431427,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540520380791645,0,0.319340190199862,0,0.0493340263185717,0,0,0,0.0939806326653353,0,0,0,0.1137514249092,0.314087820652792,0,0,0,0.0335249025872392,0,0,0,0,0,0,0.0212780207987614,0.0198683806669148,-1.0842021724855e-19,0,0,0,0,0.014040097485323,0.0549351871889769,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.108978287324049,0,0,0,0,0.436626802685732,0,0,0,0,0,0,0,0,0,0,0,0.0458646867658642,0,0,0.24344722117914,0,0,0,0,0,0,0.0195882384922491,0,0,0,0.073827886880371,0,0,0,0,0,0,0,0,0,0.0120567155578342,-0.0306777557566104,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.131781371858497,0,0,0,0.0733215241854619,0,0.0352025723221684,0,0,0,0,0,0,0,0.0133027106299775,0,0.148096883535385,0,0,0.024597086625295,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248860963375316,0.213558117699056,0,0,0.0692198150482449,0,0,0,-0.019384259358883,0.0268035816492091,0,0,0,0,0,0
X000338.SZ,0,0,0,0.049787048640552,0.0654116199962495,0,0,0,0,0,0,0,0,0.0165776089708275,0,0,0.0444313374765657,0,0,0,0,0,0,0,0,0,0.197977820398279,0,0,0.0320904067772196,0.242378934354561,0,0,0,0,0,0,0,0,0,0.1015344229972,0,0,0,0,0,0,0.110193371070927,0,0,0,-0.00172265088421867,-0.0139114180876885,0,0,0,0,0,0
