,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X002371.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600089.SH,X600460.SH,X600702.SH,X002236.SZ,X000799.SZ,X002180.SZ,X000733.SZ,X000157.SZ,X600779.SH,X601799.SH,X002008.SZ,X600522.SH,X002414.SZ,X600584.SH,X600183.SH,X600884.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0.0553260379471799,0,-0.0447293646777049,0.100398355490925,-0.0111260129128054,0,0,0,0,0,-0.157821305527068,0,0.210029915398563,0,0,0,0,0.0372257386769387,0,0,-0.0787528356714932,0,0,0.0671286395168776,0,0,0,0,0,0,0.0112147035254863,0,0,0.210723232111921,0,0,0,0,0.0730428363783827,0.110655763002068,0,-4.33680868994202e-19,0,0,0,-0.00373982297102733,0.00389858740225623,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216092808782916,0,0,0.0344295357603525,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.437138746030866,0.0013427365656294,0,0,0,0,0,0,0,0,0,0,0.00512050805142519,0.00156315844006797,0,0,0,0,0,0.0659725898293828,0,0.00121943477372779,-0.0238388448323516,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.116785126866057,0,0.249174337173048,0,0,0,0,0.284422735519046,0.0278634614937989,0.221714997659028,0,0,0,0,0,0.0880009186211053,0,0.115773209869686,0,0,0,0,0.0808554553064404,0,0,0,0.00012228477249905,0,-0.0828162044084597,0.291063186764315,0.056970989747027,0,0.26732332537754,0,0,-0.00813925638132886,0,0,0,0,0.145274188590418,0,0,0,0,0,0.377504825313562,0,0,0.0260276475346149,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0842265918645279,0,0,0,0,0,0,0,0,0,0,0.230551563693967,0,0,0.0583782697706904,-6.93889390390723e-18,0,0,0,-0.00443868368630564,0,0,-0.0910143173375966,0.0239739760091082,0.190113863004278,0,0.25684530590452,0,0,0,0.0341079420552606,0,0,0,0.0330129777706597,0.120824158707993,0,0,0.0584426239543133,0,0,0,0,-0.0427679279159805,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00403421642729801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741810895013499,0.179304558506771,0,0,0,0,0.120315557950409,0,0,0,0.00747575175651893,0,0.096549547884727,0,0,0.109500605668692,0,0.587371985935311,0,-2.16840434497101e-19,-0.0206098305668955,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0262655808876226,0,0,0,0,0,0.132149584135563,0,0,0,0.0859630180637586,0,0,0,0.146838751649858,0,0,0.155291823347456,0,0,0,0,0,0,0,0,-0.251101684648583,0,0,0.290819790883562,0.17382167771118,0,0,0.138773194060098,0,0,0,0.0767704900491924,0.0440405433598837,0,0,0,0,8.67361737988404e-19,-0.0214994238678097,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.187813947554519,0,0,0,0,0.311431681924696,0,0.179302741489118,0,0,0.017848914201957,0,0,0.047818224819084,0,0,0,0,0,0,0,-0.0303975443681521,0,0,0,0,0,0,-0.119828980285554,0,0,0,0,0,0,0,0,0.317083820862949,0,0,-0.0495446733422522,-0.0816987110567136,0,0,0.00446020689612231,0.0365595420904514,0,0,0,-0.0429794818323801,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449709275389222,0,0,0.114814419424738,0.0283800098595332,0,0,0.144471245687996,0.0808040075933726,0,0,0,-0.0898026333936324,0,0,0,0,0.0334670340144481,0,0,0,0,0,0,0.263130453275397,0,0,-0.0252948509397583,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.132217444433634,0.152086205129228,0,0,0,-0.0876602855937385,0,0,0,0,0,0.132938373224247,0,0.0172262949405802,0.164206465055349,0,0,0.0686810178937925,0,0,0,0,0.131294105592076,0,0,0,0,0,0,0,0,-0.0495848650866324,0,0,0,0,0,0.0380895190662146,0,0,0,0,0,-0.0335299682781985,0,0,0,0,-0.0498147502571326,0,0,0,0,0,0
X002049.SZ,0,0,0,0.126064833466633,0,-0.000611766621092881,0,0,0,0,0,0,0,0,0,-0.146843691002735,0.111199495488294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236454323076777,0.179275803912482,0.0183874873044487,0,0,0,0,0.1933823864961,0,0,0,-0.276963418232852,0.0812740019282589,0,0,0,0,0,0,0,-0.0451393555811843,0,0,0,0,0,0,0
X000596.SZ,0,0.147544295901087,0,0,0.274983394484012,0,0,0.00672824761623625,0,0,0,0,0,0,0,0,0,0.118996597132138,0,0,0,0,0,0,0.0665479008819782,0.0178823353283482,0,0,0,-0.00379987797335214,0,0,0,0,0.256896188954312,0,0.00620283414444955,0,0,0,0,0,0,0,0,0,0,-0.0408531693968708,0,0,0,0.0117288445568393,0,0,0,0,0.1059723037017,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.220863284014263,0,0,0,0,0,0,0.012007214455099,0,0,0,0,0,0,0,0,0,0.17184268187909,0.284350484880416,0,0,0.0305577944283305,0.357923612078019,0,0,0,0,0,0.160457891913703,0,0,0,0,0,0,0,0,0,0,0,-0.0354922706580829,0.0132731858015682,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.141433113502025,0,0,0,0,0,0,0.237811337383954,0,0,0,0.0322617756314066,0,0,0,0,0,0,0,-0.134455781841495,0,0,0,0,0.177365717721308,-0.083459065846495,0,0,0.164046080115917,0,0,0,0,0,0.101616006167284,0.292587274187926,0,0,0,0.0153196852241512,0,0.0798537720902825,0,0,0,0,0,0,0.0134617825834576,0.00460685038028655,0,0,0,0,0,0
X000661.SZ,0,0.528773588589983,0,0,0.0926853958163035,0,0,-0.147405506530703,0,0,0,0,0,0,-0.0290187701023821,-0.129758155895037,0,0,0,0,0,0,0.241709095714532,1.38777878078145e-17,0,0,0.0837324677849897,-0.0219532822193345,0.160158361157318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091649192071612,0,0,0,0,0.00579934796198551,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0783675506035036,-0.0625807385889067,-0.105111705355721,0,0,0,-0.0748571798000954,-0.035868813533338,0,0,0,0,0,0,0,0,0.199902036261821,0,0,0,-0.014262924352985,0,0.16785378848073,0,0,-0.0743798108068686,0.00951746159422555,0,0,0,0,0,0,0.0842710984793707,0,0,0,0,0,0,0,0,0.0595565837621321,0,0,0,0,-0.0485149500377444,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0324477349671155,-0.0444511041109267,0,0,-0.00692079105985756,0,0,0,0.19922396051754,0,0,0,0,0,0,0,-0.212779941034625,0,0,0,0,0,0,0,0,0.196651570753479,0,0,0,0,0,0.0679523366235127,-0.101442721398323,0,0,0,0,0,0,0,0,0.274835732340987,0,0,0,-0.0517478105322832,-0.0259811949017923,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0745895182657834,0,0,6.93889390390723e-18,0,0,0,-0.225433082702386,0,0,0,0,-0.109706949435625,0,0,0,0,0,0,0,-0.270373481971571,0.0446321629733683,0,0.0257652213886121,0,0.104025055229579,0,0.0754128167636986,0.0143842724537084,0,0,0,0,0,0.0533939949595208,0,0,0,0.310055107340696,0,0,0,0,0,0,0,0,0,0.010057733464239,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.220911562271834,0,0.00876449011732506,0,0,0.0771749410043691,0,0,0,0.00197262708708479,-0.0954652500407839,0,-0.0612380534292342,0,0,0,0,0,-0.0251297957626522,-0.0937542562861386,-0.041480565557579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449580932926772,0,-0.112357890609878,0,0,0,0,0,-0.222244342930341,0,0.0576465455767309,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.083440642052808,0,0,0,0,0,0,0.368808047716162,0,0,0,0,0.0999337587514953,0,0,0,0.00591497360348559,0.0800853952733591,0,0,0,0,0.000538515826950143,0,0,0,0.0369711257584516,0,0,0,0,0,0,0,0,0,0.0172190630101315,-0.0126969118095941,0.011999363909925,0,0,0,0,0.105018952268559,0,-0.00190628234392341,0,0,0,0,-0.0871885697600406,0,0
X002074.SZ,0,0,0,0,0,0,-0.121957117546555,0.0272760321519198,0,0,0.233494195291984,0,0,0,-0.211677971440373,0,0.199714820355996,0,0,0,0,0.109602382863422,0,0.0964873173636936,0.0562631479812363,0,0,0.0407125595309374,0,-0.144573469311919,0,0,0,0,0,0,0,0.0672882269994097,0,0,0,0,0.391596381107145,0.147053031087462,0,0,0,0,0,0,0,-0.00419883285907239,0.0636132558838817,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795940685180138,0,0,-0.351483872372685,0.00275421304825749,0.0177643414639098,0.086069100767717,0.0173950480714509,0,0.132926018915824,0,0,0,0.292150244605492,0.0716067093125103,0,0,0,0,0.0615919660844209,0,0,0,0,0,0,-0.365006913423389,0,0,0,0,0,0,0.0890676680759753,0,0,0,-0.0212970019481459,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0471508303516003,0,0,0,0,0.0370505984047592,0,0.301382229659834,0,0.0836580027663079,0,0,-0.103312297156835,0.0921776706818118,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961924861999502,0,0,0,0,-0.000473846425082848,0,0,0,0.198947158749188,0,0,0,-0.0438057298346243,0.0670638691213861,0,0,0,0,0,0
X600702.SH,0,0.167804389833176,0,0.146250731482211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164494885385044,0,0,0,0.231005554887828,0,0,0,-0.0145239247413038,0,0,0,0,0,0,0.0762992186066282,0,0,0,0,-0.00894654626628508,0,0.349979228539183,0,0,0,0.0407138017711236,0,0,0,0,0,0,-0.0141229554119056,-0.00824739313902775,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.12074478389892,0,0.0246831176358709,0,0,0,0,0,0,0.0283545314654579,0,0.191577030946466,0,0,0,0,0.0630274882520835,0,0,0,0.164128100060033,0,0,-0.0166769226563005,0,0,0,0,0,0,0,0,0.15388325713179,0,0,0,0,0,0,0.0740019841208487,0,0,0,0,0,0,0,-0.00267385835680198,0,0,0,0,0,0
X000799.SZ,0.267851439588047,0,0,0,0.118370257439472,0,0,0,0,0,0,0,0,0,-0.0716368424910607,0,0,0,0,0,0.183636980190541,-0.0852819500156027,0.160206033660207,0,0,0,0,0,0,0,0,0,0,0,0.350247476750266,0,0,0,0,0,0.0148377462929706,0,-0.0255589918680774,-0.0643427510532128,0,0,0,0,0,0,0,0,-0.0560105279679482,0,0,0,0,0,0
X002180.SZ,0.0134824725271967,0,0,0,0,0,0,0,0,0,-0.0372573382428824,-0.0328019271497951,0,0,0,0,0,0.213358769608629,0,0,0,0.0851689098708659,0,0,0.109325720011458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960705408812233,0,0.0188518458368313,0,0,-0.0525575993844966,0,0,0,0,0,0,0,0,-0.0255747087096796,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0131017242835921,0,0,0,0,0,0,0,0,0,0,0.22206241897421,0.156801440531569,-0.0683391776469529,0,0,0.0529437595601168,0,0.065230691299238,0,0,0.333012872584822,0,0.0223132352603604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197461721797039,0,0,0,0,-0.629247804301291,0,-0.0109500758633993,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0573710280427197,0,0,0,0,0,0,0,0.513938881814855,0,0.029252749191081,0.0788552953526761,0,-0.0420553115324579,0.0114773588794968,0,0,0,0,0,0,0,0,0,0.0798152817654783,0,0,0,-3.46944695195361e-18,-0.0304097222270101,0,0.0277433350160739,0,0,0,0,0,0,0,0,-0.0124618011606921,0,0,0,0,0,0,-0.00958233912132538,0,0,0,0,-0.0172670473172753,0,0
X600779.SH,0,0.207373051526758,0,0.10252760036514,0,0,0,0.0460057168610881,0.00714372827236939,0,-0.0153662372188736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514587676249719,0,0,0,-0.135637170125294,0,0.147549290329672,0,0.230147146851763,0,0,0,0,-0.0252978501507357,0,0.107852619481373,0,0,0,0,0,0,0,0,-0.0299928197086741,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.197465816180481,0,-0.00398998203473069,0,0,0,0,0,0,0.00306988098190137,0,0,0,0,0,3.46944695195361e-18,0,0.0615306646017302,0,0.0206013983622861,0,0,0,0,0,0.224385934006152,0,0,0,0,0,0,0,0,0,-0.0346520919019997,0,0,0,0,0,0.0553561686796548,-0.0279881124901712,0,0.0187684039294932,0,0,0,-0.0178843849815716,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087529009268702,0.05892773822538,0.0376272301648423,0,0,0,0,0.261918204228751,0,0.11685699162949,0,0.104323531326165,0,0.020887009321322,0.0560288054337921,0,0,0,0,0,0,0.175601049396901,0,0,0,0,0,0,0,0,0,0,0.426013673581875,0,-0.0216266506950849,0,0,0,0,0,0,0
X600522.SH,0,0,0.298351926421557,0,0,0.211492677210386,0,0,0,0,0,0,0,0,0.0318884835831517,0,0,0,-0.268992124817715,0,0,0,0,0,0.532405463169105,0.0353428236240691,0,0.102819890385766,0,0,0,0.145326405842498,0.0691592525597147,0,0,0.0209809245242509,0,-0.240032778897387,0,0,-0.179842476862628,0,0,0,0,0,0.245699639734151,0,0,0,0,0,-0.0489047935713455,0,0,0,0.295179222582482,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.541972125368751,0,0,0,0.0771606537685184,0,0,0,0,0,0,0,0,0,0,0,0.261292290742003,0,0,0,0,0,0.605224832356381,0.0073183783617272,0.0272351863572025,0,0,0,0,0,0,0,0,0,0,0.12290354647757,0,0.753673434760063,0,0,0,0,0,0,0.0182149484289726,0,0,0,-0.123085757606954,0,0
X600584.SH,0,0,0,0,0,0,0.0515662305601371,0,0,0,0,0,0.0234149606112399,0,0.0401648994669467,0,0,0.0488298678187155,0,0,0,0,0,0,0,0.164735394293836,0,-0.0266275616705398,0,0,0,0,0,0,0,0.039670739394504,0,0,0,0,0,0,0,0,0.0537130966610153,0,0,-0.0524114055754705,0,0,0,-0.0377663318719546,0.0698077231550633,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.142934506768055,0,0,0,0,0,0,0,0,0,0.132522136442327,0,0.0776771551843363,0,0,0,0,0,0,0,0.0693426561754363,0,0,0,0,0,0.0679342129740908,-0.221123463740512,0,-0.0534701363571385,0.0988778321763629,-0.0290173189430287,0,0,0,-0.0591511717802947,0.0253124850259555,0,0,0,0.0314336404082343,0,-0.0170753890805208,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.0928859184513661,0,0,0,0,0.0105329027829742,0,0,0,0,0,0,0,0,0,0,-0.0106694864147651,0,0.0641287543650528,0,0,0,0.325928481462333,-0.129025293769834,0.125410768594552,0,0,0,0.278113350775237,0,0,0,0,0,0,-0.0562387012132903,0,0,-0.123122371994437,0,0,-0.113472667422914,0,0,0,0,0.00630430279199857,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0237632945232081,0.164199324170106,0,0,0,-0.0709985888313924,0,0,0,0.0798888577231937,0,0,0.0825091653270075,-0.0561453842131427,0,0,0,0,0.0188740986574934,0,0.0661908903238224,0,0,0,0,0,0,-0.105960530905855,-0.00522697374474116,0,0,0,0,-0.00606090331256903,0,0,0,0,0.0844057593324214,-0.119568084509809,0,0,-2.16840434497101e-19,0,0,0,-0.0474236189902506,0.0656155510991762,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0336406793478702,0,0,0,0,0,0,0,0,0,0,0.112772647367038,0,0.291696568027471,0,0.010185351940322,0,0,0,0,0,0,-0.0196190801223453,0,0,0.00574951459695715,-0.0289485530482064,0,0,0,0,0,0,0,0,0,0.266884668822719,0.00938159731114047,0.0448227441075059,0,0,0,0,0,0,0.00508767343996505,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0151731584215458,0,0,0,0,0,0.0510236599615504,0,0,-0.116906778426137,0,-0.134501761624289,0,0,0,0,-0.000289971983194969,0.149734638203484,0.0184811904650927,0,0,0,0,0.031718356288423,0.0127021539876737,0,0,-0.0996111623722909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114300076206144,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.00410847224222299,0,-0.0705818367237786,0,0,0,0,0.344445366344814,0,0,0,-0.0252275230444318,0,0,0,0,0,0,0,-0.0637716141526119,0,0.0677544564588355,0,0,0,0,0,0,-0.120057947482878,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07983303781215,0,0,0,2.27935444664527,0,0
TED,0,0,0,0,0,0,0,0.0812172797097342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977879662815734,0,0,0,-0.0732598777599809,0,0,0,0,-0.193342838459143,0,0,0,0,0,0,0,0,0,0,0,0.217903536322937,-0.0210888064002123,0,0,0,0,0,0,0.691114448000644,0,0,0,0,-1.20751588568653,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.00391567382871363,0.0480942865968713,0,0,0,0,0,0,0,0,-0.0313226578589177,0,0,0,0.103758171120737,0,0,-3.46944695195361e-18,0,0,0,0.0490711943175086,0,0,0,0,0.021953228346107,0,-0.0795874096058603,0,0,0,-0.00679457599442027,0,0,0,0,0,0,0,0,-0.0527524852106568,0.0330098367400965,0,0,0,-0.0123796691378811,0,0
MKreturn,0,0,0,0,-0.181025822941728,0,0,0,0,0,0,0,0,0,0.0620514659060693,0,-0.00650979261809063,0,0,0,0,0,0.0167626627581403,-0.0939735100245988,0,-0.0185103399749005,0,0,0,0.0560406863011776,0,0,0,0,0.0469447477004843,0,0,0,0,0,0,0,0,-0.0176690014693295,0,0,0,-0.0131023820589939,0,0,0,0.0103232796947431,-0.012126050093761,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000683272023212003,0,0,0,0,0.001802631675748,0,0,0,0,0,0,0.00171858203617848,0,0,0,0,0,0,0,0.000215094386655229,0,-0.00515528604354207,-0.00250579299851719,0,0,0.00400204479236692,-0.000307081269776707,0,0,0,0,0,0,0,0,0,0,0.000674608444578478,0,0,0,0.000331014686712762,0,0,0,0.0062651276439774,-0.00358397885297591,0,0,0,0.00704380628040683,0,0
CarbonVol_Shenzhen,0,0,0.123132834644243,0,0,0,0,0.000722993235924041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396191145980124,0.0423707059398832,0,0,0,0,0,0,0,0,0,0,0,0,0.0106369385535787,0,0,0,0,0,0.234951561699601,-0.139849159410977,0.207691997369097,0,0,0,0,0,0,0,0.325668209752732,-0.390126294289272,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00554738763864332,0,0,0,0,0,0,0,-0.00508056367789188,0,-0.00576109921543168,0.00232099454407398,0.00249962803597193,0.0032778865367895,0,0,0,0,0,0,0,0,-0.0137682433514968,0,0.00923896534297643,0,0,0,0,-0.000665083991442137,0,0,0,0.00036995310766636,0,0,0,0,0,0,0,0,0,0,0,0,0.0160415995638033,-0.0119100043271208,0,0,0,0.0305025021363041,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00561467113021185,0,0,0,0,-0.000724669788262489,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,-0.00848761951295793,0,-8.67361737988404e-19,0,0,0,-0.0047086661736264,0.0146906135886401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337862978550833,-0.0194506180414011,0,0,0,0,0,0,-0.0275326552249651,0.0314661422402264,0,0,0,-0.0510466044091991,0,0
