,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X600487.SH,X601877.SH,X002008.SZ,X002456.SZ,X002241.SZ,X000100.SZ,X600066.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X002294.SZ,X600522.SH,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X000157.SZ,X000596.SZ,X600699.SH,X600177.SH,X600566.SH,X002129.SZ,X002179.SZ,X000661.SZ,X600118.SH,X002180.SZ,X600584.SH,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0.132879316487089,0,0.0222679577144677,-0.0182693917453609,0,0,0,0.197963976766025,0,0.0356743902373179,0,0.111882227731856,0,0.0159924113545754,0,0,0.179699493276417,0.0448544818894737,0,0.116927253530214,0,0,0,0,0,0,0,0,-0.189713159640896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156724352577963,0,0,0,-0.0392105632634917,0,0,0,0,0,0
X000625.SZ,-0.107300425356803,0,0,-0.0492407655564889,0,-0.00536149657642898,0,0,0,0,0.114590350439423,0,0.0985347235793156,0,0,0,-0.123156267884158,0,0,0,0.0487124073418299,1.0842021724855e-19,0,0,0,0,-0.0758238373291594,0.0682509451677071,0.0459265982294724,0,0,0,0,0,0,0,0,0.0087289389548263,0,0,0,0,0,0.0924299015841335,0,0,0,0,0,0,0,-0.00884138594556329,0.0209881590579386,0,0,0,0,0,0
X600487.SH,0,0,0.143305806585198,0,0,0,0,0,0.0269769264669747,0.121668682653404,0,0,0,0,0,0.23653994959469,0,0,0,0.284124239075015,0,-0.0993724989007095,0,0,0.0837852028609323,0,0,0,0,0,0.126991795574936,0,0,0,0,0,0,0.217606725275964,0,0,0.0716700256571393,0,0,0.0540161209869431,0,0,0,0,0.0313522309182684,0,0,0.018040181318443,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156146781842072,0,0,0,0.334834632405843,0,-0.184672739843858,0,0,0,0.043421422932285,0.161612292435523,0,0,0,0,0,0,0,0,-0.0228444047158687,0,0,0.0590754155576295,0,0,0.36863585285173,0,0,-0.0533357057871917,0,0,0,0,0,0.424133500411338,0,0.0410122438251312,-0.0128279703188873,0,0,0,0,0,0
X002008.SZ,0,0,0.171365277977862,0,0,0,0,0.0999476271830964,0,0.227270065841372,0.0806827578515999,0,0,0,0,0,0,0,0,0,0,0,0,0.0438766786334028,0,0.2432016087739,0,0.286932947020961,0,0.115715301884812,0,0,0,0.0307758591346027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309747895580702,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263350347106421,0,0,0,0,0,0,0,0,0,0.225676392217664,0,0.00482437795138103,0,0,0,0,0,0.0885631759190395,-0.317755571569512,0,0,0,0,0,0,0,0.0317984067435874,0,0,-0.162262395165543,0,0.202342472175144,0,0.0645541009996183,0.224759008323375,-0.0910768967317707,0,0.00804068051125955,0.0234299815852549,0,0,0,0,0,0
X002241.SZ,0,0,0.0265599086444826,0,0,-0.125216291326575,0,0,0.147118179569875,0,0,0,0,0.351893428029314,0,0,0,0,0,0,0,0.00577756277965807,0,0,0,0,0,0.144754650579624,0,0,0.0645497649332173,0,0,0.147285393706209,0,0,0,0,0,0,-0.127297337615446,0,0,0,0,0,0,0.0912247465426454,0.0230650596420189,0,0,0.00902268944391364,0.0198702979357647,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.319116783777157,0,0,0,0,0.0880199145053879,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.229109483764106,0,0.0444186216538346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155724172766483,0.0228405754357521,0,0.0154220713811847,0,0.0858874222412767,0,0.00043464276265289,0.00595529495705195,0,0,0,0,0,0
X600066.SH,0,0,0.171325453432002,0,0,-0.106030051895788,0,0,0,0,0,0,0,0,0.256595082549146,0,0,0,0,0,0,0,0,-0.135251119808337,0,-0.25422185146822,0,0.48433563636706,0,0,0.0934372371870799,-0.15658197044524,0,0,0,0,-0.198845817385759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928816108451141,0,3.46944695195361e-18,0.0321866823082544,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.0616921475978944,0,0,0.257732199653235,0,0,0,0,0,0,0,0.170194742976689,0,0.0110998730940696,0,0,0,0,0.0370668980214416,0,0.0256836830714756,0,0.148851240180817,0,0,0,0,0,0,0.0374892652436872,0,0,0,0,0,0,0,0,0.0904857507835519,0,0,0.0507259204158768,-0.0523407716087882,0,0,0,0,0,0
X600809.SH,0.22142017997862,0,0,0.128244540272302,0,0,0,0,-0.162572613928723,0,0,0,0,0,0,0.00984904373659329,0,0,0.0547403216923102,0,0.19711182818021,0,0,0,-0.0413600378311245,0,0,0,0,0,-0.0724737564256716,0,0,0,0.183351328936653,0,0,0.0671373678908009,0,0.232020291103494,0,0,0,0.0129269525643739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.217667732026215,0,0,0.211898519339659,0,0.0429503068848326,0,0,0,-0.0530085702755756,0,0,0.0160479241805854,0,0,0.166539978147467,0.175245535734599,0.0598971005925162,0,0,0,0.202499311546763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113742078271726,0,0,-0.0404011177345658,0.0255830097196726,0,0,0,0,0,0
X002508.SZ,0,0,0.129640693678808,0,0,0,0,0,0,0.32998146861674,0,0,0,0,-0.0836900790063188,0,0,0,0,0,-0.127845799292871,0,0,0,0,0.233133310305386,0,0,0,0,0,0.0652023089778339,0,0,0,0,0,0.0473874197084261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360682879536407,0.0483610867571789,0,0,0,0,0,0
X002294.SZ,0,-0.0625758734766081,0,0,0,0,0,0.078578720680233,0,0,0.124029326506595,0,0,0,0,0,0,0,0.00885334536872495,0,0,0,0,-0.0404384601779141,0,0.155993431759599,0.0570401691300653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285203248916766,0,0.0407741931576845,0,0,0.0995645398701678,0,0,-0.0147776606005234,0,0,0,0,0,0,0
X600522.SH,0.181947444715645,0,0,0,0,0,0.0773240045283007,0,0,0,0,0,0,0,0,0,0,0,0.418152423173562,0,0.139707852580666,0,0,0,0,0.184133643738943,0,0,0,0,0,-0.18717772345016,0,0,0,0,0,0.315862252968815,0,-0.120391907659566,0,0,0,0,0.129368406476238,0,0,0,-0.0727969532037074,0,0,-0.007989507857346,0.0353441356117511,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0625834247383743,0,-0.0642615770543543,0,0,0,0,0.0813968543043709,0,-0.036119226970755,0,0,0,0.0844774310732088,0,0,0.0632054054485296,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.0689760213568204,0,0,0,0.413667752818119,0.124548735985003,0,0,0,0,0,0.045907451380331,0,0.0307810531586811,-0.0436874658745921,0,0,0,0,0,0
X600271.SH,0,0,0,0.0663390854234334,0,0.0246611311531937,0,0,0,0,0,0,0,0,0,0.0691813918533832,0,0,0,0.169670443937538,0.0496192132362012,0,0,0,0,0.0488153388272853,0,0,0,0,0,-0.0404931333259184,0,0,0,0,0,0,0,0,0.133649990245545,0,0,0.219499796833417,0,0.0037379653229325,0,0,0,0,0,0.00464115834704955,0.0251653388870611,0,0,0,0,0,0
X600867.SH,0,0.0361003375086174,0,-0.0144878698411074,0,0.0427311243169884,0,0,0,0,0.0256964896629997,-0.0640818234018299,0,0,0,-0.0553075219634074,0,0,0.179864106629245,0,4.33680868994202e-19,0,0.0106268976997887,0,0,0,0,0,0,0,0.15173855819311,0,0,0,0,0,0,0,0,0,0,0,0,0.0263545660878591,0,0.106612772671337,0,0.00548769756476354,0,0,0,-0.0157182022479397,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.0316917988305902,0,0,0,0,0,0.0854218939691023,0,0,-0.137014351326734,0,0,0,0,0,0,0.140134096050455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453957850794672,0,0,-0.0879631255899716,0,0,0,0,-0.0649356518656922,-0.06158663361716,0,0.0389576952159641,-0.166668727204296,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0103364701425681,0,0,0,0,0,0,0,0,0,0.0566316119219735,0.183311599608563,0,0,0,0.0784000373416347,0,0.078626353271936,0.0567910854152605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745762300923668,0.00109361482228378,0,0,0,0,0,0,0.0219170945422971,0.00246558703850484,0,0,-0.0016490061965735,-0.00594475234976145,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0453887881160859,0,0,0,0,-0.0504068016517929,-0.0248417848526933,0,0,0.0176641112217947,0,0,0,0,0.00918602533435831,0,0.0175439246499089,0,0,0,0,0,0.0873037437983491,0,0,0.00881259180143072,0,0,0,0,0,0,0,0,0,0,0,0.139742525693485,0,0,-0.05849486608333,0,-0.0357108266153283,0.0186281263356603,0,0,-0.0122436387415876,0.0111375097602001,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.0583402831539119,0,0.212527005830838,0,0,0.166434083601408,0,0,0,0.401732199309683,0,0,0,0.411175992163686,0,-0.0811938630854304,0,0,0,0,0,0,0,0,0.10621208744989,0,0,0,0,0,0,0,0,0,0,0,0,0.152996398137127,0,1.6940658945086e-21,0,0,0,0,0,-0.0209300176796962,0.0102743891707206,0,0,0,0,0,0
X000157.SZ,0,-0.298569070197705,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0211361144660576,0,0.192971491333317,0,0,0,0,0.0918056373997781,0,0,0,0,0,0.0404654407779306,0.0132399724311921,0,0,0,0,0,0,0,0,0,0,0,0,0.0739199000367791,0,0,0,0,0,-0.0569665157762535,0,0.0742467248572629,0,0,0,0,0.0289939318901916,0,0,0,0,0,0
X000596.SZ,0.219029553965442,0,0,0,0,0.145394037594638,0,0,0,0.0458423710028865,0,0.197588034907146,0,0.049732538067833,0,0,0,0,-2.77555756156289e-17,0,0,-6.93889390390723e-18,0,0,0,0,0.213950945523076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812224325752725,0,-0.134178012409802,0,0,0,-0.0149412163869115,0.00607237993120225,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628805807936856,0,0,0,0,0,0,0,0,0,-0.118656888640978,0,0.0865810243763291,0,0,0,0,0,0,0,0,0,0,0.0636212184574178,0,0,0,0,0,0,0,0,0,0,0,0.0755252576389783,0,-0.00383343011863532,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396745613634457,0,0,0.0976392877419905,0,0,0,0.0417839817206609,0,0,0,0,0,0,0,0.0187300749252869,0,0,0,-0.0626345676354047,-0.0022492530387251,0.0516988858217203,0,0,0,0,0,0,0,0,0,0,0,-0.0108215593066822,0,0,0,0.0263569744942387,0,0.00491265114061536,-0.00986303669265896,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.256259128944953,0,0,-0.125779242613334,0,0,0,0,0,0.0201834485965258,0,0,0,0,0,-0.0393288612862886,0,0,-0.089849098355485,0,0,0,0,-0.0243871369846729,0,0,0,0.0580328839126776,0,0,0,0,0,-0.012291546505951,0,0,0,0,0.164889929047547,0,0,-0.0120849331814363,0.0350656694692787,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0434703369523416,0,0,0.0285689315170964,0,0.0636307057175572,0,0.0778015853935164,-0.526982430643628,0,0,0,0,0,0,0,0,0,0.081490870967088,0.0394322767598638,0.0385032494037345,0,0,0,0,0,0.172987920072852,0,0,0,0,0,0,0,0,0,0,0.00352442038026623,0,0,0.105484798708177,-0.0622150068083783,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.000126487050307897,0,0,0,0,0,0.09679868356879,0,0,0,-0.0904063154413349,0,0,0,0,0,0,0,0,0,0,0.112717941824179,0,-0.0562956891048889,0,0,0,0,0,0.157052232407448,0,0,0,0.274944861655506,0,0,0,0,-0.0159304294700138,-0.0116217339358201,0,0,0,0,-0.123067763380022,0,0,-0.00508888281203956,2.16840434497101e-19,0,0,0,0,0,0
X000661.SZ,0,0,-2.77555756156289e-17,0,0,0,0,0.098820263188562,0,0,0.0810836034747691,0,0,0,0,0,0,0,0,0,0,0,0.107579024298339,0.0744023400784844,0,-0.00434997894488562,0,0,0,0,0,0,0,0.140677846725731,0,0,0,2.77555756156289e-17,0,0.17852070357801,0,0,0.0516694204281949,-0.084945798649045,0,0,0,-0.0575723705415188,0,0,0,-0.0219274710257853,0.036190882569651,0.164036314996827,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0357189700011739,0,0,0,-0.137064863386357,0,0,0,0,0,0,0,0.0376660084614357,0,0,0.0678654076820546,0,0,0,0,0,0,0.162688835326266,0,0.153497221555384,0,0,0,0,0,0,-0.0211944290810462,0,0,0,0.0304193639221553,0,0,0,0,0,0,0,-0.0191411211749887,0.0438597691052366,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.292483298880909,0,-0.00150168418565752,0,0,0,0,-0.199828333502731,-0.0328172574355903,0,0,0,-0.201168624802793,0,-0.153683729455284,0,0,0.316125708985394,0.0314362262313946,0.439855119751834,0,0,0,0,0,0,0,0,0,0.224594885606628,0,0,0,-0.0438981132775847,0,0,-0.163089987208709,0,0,0,0,0,0,0,-0.133712832684856,0,0,-0.0141304866909343,0,0,0,0,0,0,0
X600584.SH,0,0,0.00360109967901659,0,0,0.40055495623582,0,0,0.0721143880268868,0,0,0,0.0948723473324471,0,0,0,0,0,0.323264830212791,0,0,0,0,0,0,0,-0.0359964137373254,0.0845929840890839,0,0.219138717517078,0.00647719147823257,0,0,-0.23403428253501,-0.1952957582747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167835805068546,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.495049504804801,0,-0.205028781397171,0,0,0,0,0,0,0,0,0.201057045950841,0.140101769116615,0,0,0,0.244128031271785,0,0,0.25639018802973,-0.0697326762137764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103330236474289,0,0,0,-0.120391797000041,0,0,0,0.0747294217500417,-0.154124227660488,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0220944474964901,0,0,0.122748432693983,-0.0366544730777601,0,0,0,0,0,-0.0160197061679871,0,0,0,0.00604508584439671,0,-0.0166004472417554,0,0,0,0,-0.0166411955737371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079794130343718,0,0,0,0,0,0,0,0.00947625275573084,-0.0325952984468894,0,0,0,0,0,0
Slope,0,0,-0.204438557448375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428104833070669,0.0560550604867309,0,0,0,0,0,0.253694567440605,0,0,0,0,0,0,0,0,0,0,0,0,-0.569847143418356,0,0,0,-0.0481506963808783,0,0,0,0,0,0,0.021796731701895,0,0,0.22182741022095,0,0,0,6.62613339071905,0,0
TED,0,0,0,0,0,0.2263309104181,0,0,0,0,0,0,0.232360460942063,0,-0.0600469286455024,0,0,0,0,0,-0.477083754785701,0,0,0,0,0,0,0,0,0,0.155140434418187,0,0,0,0,0,-0.0970338733973705,0.0573737087481034,0,0,0,0,0,-0.233889195666933,0,0,0,0.0522764809250176,0,-0.180476067904965,0,0.241395441716848,0,0,0,0,0,0,0
RealEstate_excess,0.18153769838426,0,0,0.0328489662522628,0,-0.0439071746613558,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103391965016163,0,0.0501842580654056,-8.67361737988404e-19,0.0542665477327754,0,0,0,8.67361737988404e-19,0,0.052933855280311,0,0,0,-0.221743140397388,0,0,0,0,0,0.0678567312267843,0,0,0,0,0,-0.0041759146028536,0,0,0,-0.0672326809868447,0,0,0.017032963810479,-0.0827112832554783,0,0,0,0,0,0
MKreturn,0,0,0,-0.0265052735149901,0,0.0437699141646757,0,0,0,0,0,0,0,0,0,-0.0209420978211447,0,0,-0.009473278039613,0,-0.0820690368014253,0.00678760812314346,0,0,0,0.00846059707609578,0,0,0.0721955069348088,0.113208558974943,0,0,0,0,0,0,0,-0.064347306166706,0,0,0,0,0,0,0,0,0,0,0.0152109658597895,-0.0563061909226161,0,-0.00188551930556023,0,0,0,0,0.118145504204594,0,0
MKvol,0.00376962584358723,0,0,0,0,-0.00127635425641469,0,0,0,0,0,0,0,-0.00342793360486212,0,0,0.00213658655926231,0,0,0.000703318295612509,0.000946502063778122,0,0,0,0,0,0,0,0,0,0,0.000904305484071449,-0.000124559564186709,0,0,0,0,0,0,0,0,0,0.000397669172748085,0,0,0,0,0,0,0,0,-0.00193953447696014,0.00374767761461452,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510664550809771,0,-0.057207427018174,0,0,0,0,0,0.110662145710736,0,0,0,0,0,-0.0281196867606251,-0.00474671320975835,0,0,0,0,0,0.0185204404852486,0,0,0,0,0,0,0,-0.0599501172256481,0.121078453435685,4.33680868994202e-19,0,0.0646574802279974,0.0735665874218009,0,0.325070905171247,0,0,0,0
CarbonVol_Guangdong,0.0210690070818213,0,0,0,0,0.00210992585165843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871711649227249,0,0,0,0,0,0,0,0,0,0.0178465363789564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135008983496117,0.00443492795029853,-0.00667553230923043,0,-0.0186951538572915,0.0464921739381683,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00561147370509049,0,0,0,0,0.00423593295922364,0,0,0.00527099065764892,0.0020585071265947,0,0,0,0,0,0,0,0,0,0,0,-0.0023361957344908,0,0,0,0,0,-0.0219095109999453,0,0,0,0,0,0,0,0,0,0,0,-0.00603281518547565,0,-0.00363231371560041,0,0,0,0,0,0,0,0,0.0049192237111859,-0.0158247633526641,0,0,0,0,0,0
