,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X000338.SZ,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X002007.SZ,X300003.SZ,X000623.SZ,X002294.SZ,X002180.SZ,X600089.SH,X002506.SZ,X601877.SH,X600522.SH,X002074.SZ,X000981.SZ,X600498.SH,X002426.SZ,X002508.SZ,X000869.SZ,X000550.SZ,X000050.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0616429036831167,0,0,0.224747850061438,0,0,0.0365034740095741,0,0.00528011575170455,0.0110364792152763,0,0,0,0.0160857254741119,0,0,0.0507020561965355,0,0,0,0.106124652796858,0.147428742669302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843164222369861,0,0,0,0,0,0,0,0.018788025948121,0,0,0,0,0,0
X600104.SH,0.0113379639903911,0,0,0,0,0.00763914017565783,0,0,0,0,0.00149082292814502,0,0,0,0,0,0,0.108147684446017,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577096479453964,0,0.0175766855089756,0,0,0,0,0,0,0.0452769542601856,0.129726105514328,0,0.0230326926778809,0,0,0,0,-0.0381205126221093,0,-0.0444077869116506,0,0.132793853248733,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.000252697064656853,0,0,0,0,-0.0611822629832615,0,0,0,0,0.107870793881872,0,0,0,0,0.00832372800190727,0,0,0,0,0,0,0,0,0.146615807946655,0,0,0,0,0.181036399003178,0,0,0,0,0.099837710903156,0,0,0.0142397879266333,0,0,0,-0.0569651446598055,0.0960172099686019,-0.0916342425276646,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.170753656822109,0,-0.12425683884683,0,0.226252541613643,0.0799907574088255,-0.0311344564519679,0,0,0,0,0,0.121514457990217,0,0,0,0,0,0,0,0,0,0,0,0,0.0862991988936636,0,0.220002223242766,0,0,0.00204070954273658,0,0,0.0713763352853801,0,0,0.31929597124999,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272780320719452,0,0,0.00237438114621614,0,0,0,0,0,0,0.0611089676292914,0,0,0.108916114697575,0.0166704329756822,0,0,0,0,0.0803576637536841,0,0,0,0,0,0.12906278620724,0.116761225196699,0,0.0510608628324488,0,0,0,0,0,0,0,0,0.00998894100855658,0,0,0,0,0,0
X600276.SH,0,0,0.0361727705432769,0,0,0,0,-0.0280667293636414,0,0,0,0,0,0,0.00589613170861884,0,0,-0.023383254498614,0,0,0,0.0338802671037702,0,0,-0.0105168606066341,0,0,0,0,0,0,0,0,0.0968687571849267,0.169379070648709,0.11883636387351,0,0,0.104668845864065,0,0.0214573155534045,0.157660941631145,0,0,0,0,-0.115809484142701,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.275559352163067,0,0,-0.012366460795277,0,0,0,0,0,0,0,0.0396053280848905,0,0.0136045396316686,0,0,0,0,0,0,0,0,0.0759801860394881,0,0,0.0100714137472058,0,0.0102754880741101,0,0.0981714194975878,0,0,0,0,-0.0157956060219463,-4.33680868994202e-19,0,0.0703820296604371,0,0,0,0.0290286353097695,0,0,0,0,-0.0419336008348928,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110511531975287,0,0,0,0,0,0,0,0.0613261003648952,0,0,0,0,0,0,0,0,0.0429053313894506,0,0,0.0537651666461526,0,0,0,0,0,0,0,0.103647878832679,0.0794339467685,0,0,0,0.124319306237577,0,0,0,-0.0576244350322908,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0844620216289375,0,0,0,0,0,0,0,0,0.130570488169592,-0.0412102908458545,0,0,0.00607792249841744,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.146103523314567,0,0,0,0.0747759503852119,-0.114913210709662,0,0,0,0.0380589142284965,0,0.073392122319134,0.0383771265864977,-1.73472347597681e-18,0.00658559160951164,0,0,0,0,0,0,0.0574439031052433,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0498906817892315,0,0,0,0,0,0,0,0.080205291454498,0,0.00671029042652833,0.0267295271659409,0.027410202160201,0,0,0.0993217467843889,0,0,0.149680525545141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093371556758812,0,-0.0119767962986498,0,0,0,0,0,0,0,0.0669912123899894,-0.0881167551394189,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.216125905520767,0,0,0.0384120516796493,0,0,0,0,0,0.109635357717776,0,0,-0.0163233074682667,0.118925255448607,0,0,0,0,0,0.207128822149869,0,-0.0337019410141985,0,0,0,0,0,0,0,0,0,0,0,0.0683412619161854,0.0874142937271965,0,0,0,0,0,0,-0.125059552984173,0,0,0,0,0.0483833158809643,0.0308076468459417,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0177465932080863,0.25312533469262,0,0,0,0.145199689952269,-8.67361737988404e-19,0,-6.93889390390723e-18,0.00478961402896653,0,0,0,0,0,0,0,0.0254671897203145,0,0,0,0,0,0,0.0300562692526948,0,0.165649486990332,0,0,0.0411118275951409,0,0,0,0,0.0606595470634179,0.0128444305845871,0,0.0175630291737548,0,0,0,0,0,0.0165278021289427,-0.0229804294460404,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.241264246917431,0,0,0.00475898333646163,0,0.121026821016948,0,0.107071031130176,0,-0.00616030757714995,0,-0.224462727893489,0,0,0,0,0,0,0,0,0,0,0,0.176477818398548,0,0,0,0,0,0.31661241078302,0,0,0,-0.0565011744105733,0,0,0,0,-0.00259910524864767,-0.139474434792732,0,0,0,0.0875144852996356,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.111855333275962,0,0,0.0432514076207739,0,0,0,0,0,0.10172784071964,0,0.131695243594613,0,0.138280051115222,0,0,0.131366014956495,0,0,0,0,0,0,0,0,0,0,0,0,0.429977791779459,0,0.0479881278524184,0,-0.0660893859402568,-0.079526436472475,0.0308696886687001,0,0,0,0,0,0,0,0,-0.0491910114687822,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.426558547934392,0.134547539916226,0,0,0,0,0,0,0,0,0,0,0,0.0147713599029245,0,0,0,0.0742784278668669,0,0,0.0665018310425118,0,0,0,3.46944695195361e-18,0.123399995913345,0,0,0,0,0,0.0360897828643604,0,0,-0.0199213361067088,0,0,-0.0007256122106677,0,0,0,0.0105775607414429,0,0,0,0,-0.032685197516505,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0221724926704639,0,0,0,0,-0.274969326661198,0,0,0.130738391452535,0,0.18333832534866,-0.198396456652494,0,0,0,0.0572875221916116,0,0,0.144551913014285,0,0,0,0.0556128227077878,0,0,0,0,0,0,0,0.160396912458432,0,0,0,0.0839700608149656,0,-1.73472347597681e-18,0.179275927790393,0,0,0,0,0,0.0597355008222492,0.023964573447862,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0785791381776845,0,0,0,0,-0.0402213936502864,0,0,0,0,-0.200114575222427,0,0,0,0,0.387927367842706,0,0,-0.142363257916965,0.190453859462788,0,0,0.0567031419494776,0,0,-0.108947674100241,0,0,0,0,0,0.17905096957367,0,0.102102280829161,0,0,0.0778747428298455,0,0,-0.0883476862064066,0.076232189089306,-0.0829481857385268,0,0,0.046390459783824,0,0,0,-0.0368229857914709,0,0.078588798737965,0,0,0,0,0
X002241.SZ,0,0.0408672478195464,0,0.310961825347674,0,0,0,0.0414176527482466,0,0,0.0327060865905871,0,0,0,0,0,0,0,0,0,0,0.125275094631001,0,0,0.109666434262139,0,0,0,0.157593902494044,0,0.350752191366704,0,0,0,0,0.167185611879357,0,0,-0.244097717516741,0,0,0,0.257321788500356,0,0,0,0.154629365910804,0.254623870490681,0,0,0,0.0250969674565964,0,0,0,0,0,0
X600271.SH,0,0,-0.047998459182985,0,0,0,0,0,0,0,0,0,0,0.0477186296855794,0,0,0,0,0,0,0,0,0.0919913086276603,0.0305478435411436,0,0,0,0,0,0.13957395267792,0,0,0,0,0,0,0,0,0.00243583394489138,0.0752013775862998,0,-0.0531119465760934,0.0272983958849916,0,0,0,0,0.177501108089138,0,0,0.0267465031037306,-0.0046159374675969,0,0,0,0,0,0
X002236.SZ,0,0,0.114719889864723,0,0,0,0,0,0,0,0,0,-0.0419147396815225,0,0,0,0,0.202897846655427,0,0,0,0,0,0,-0.039612677590961,-0.0565096377981594,0,0,0,0,0,0.0197902013226314,0,0,0.446168613038056,0,0,0,-6.93889390390723e-18,0,-0.339266908117662,0.00957334402278864,0,0.0661944569883552,-0.272925302691637,0,-0.219568968186346,0,0,0,0.0274974264759974,-0.170827798508852,0,0,0,0.853769526976816,0,0
X000338.SZ,0,0,-0.00616780233970427,0,-0.428069246889481,0,0,0,0,0,0,0,0,0,0,0.107386606576159,-0.0226057919698162,0,0,0.112987389301378,0,4.33680868994202e-19,0,0,0,0.230082978472953,0,0.39463122213273,-0.0184153654974412,0,0,0.183192990959409,0,0,0.0922164683152511,0,0,0.0221953007188061,0,0,0,0,0,0,0,0,0.205316374496286,0,0,0,-0.0456538192857226,0,0,0,0,0,0,0
X002456.SZ,0,0,0.0716867653872944,0,0,0.00918776875950061,0,0,0,0,0,0,0.0687272286092871,0,0.0908407566138289,0,0.36454361074786,0.272510927814346,0,0,0.11036852460336,0,0,0,0.178931108568189,0,0,0,0.138680923571799,-0.0886041811821561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112255370578392,0,0,0.188847180617341,-0.139309027867647,0.0895473189761794,0,0,0,0,0,0
X600118.SH,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0980047977611101,0,0,0,0,0.0891994123176282,-1.73472347597681e-18,0.0470449897039374,0,0,0,0,0,0,0.53798353622098,0,0,0.0560574123853247,0,0,0,0.00488351743840736,0,0,0.0123291272112424,0,0.100372534553401,0.0314256811911209,0.0274214489039423,0.0345522336143152,0,0,0,0,0,0,0,0.00739406228615601,0.0100185135988371,0,0,0,0,0,0
X600177.SH,0,0,0,0.00172520107825883,0,0,0,0,0,0,0.15784931990256,0,0,0.203138897160188,0,0,0,0.00170082706200605,0,0,0,0.0257112485565226,0,0,0,0,0,0,0,0.0201439066798789,0.00992855963784095,0,0,0,0,0,0,0.0449518316374911,0,0.116633408328284,0,0,0,-0.0100445161864564,0,0,0,0,0,0,0,0.00388339703539474,0,0,0,0,0,0
X002085.SZ,0,0,-0.142575232960657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245872775445358,0,0,0,0,-0.228855061321309,0,0,0,0,0,0,0,0,0,0.34359183031676,0,0.0277464415916793,0,0.267810168653776,0,0.176121352114911,0,0.0616514860244451,0,0,-0.043199814267273,0,0,0,0,0,0
X000157.SZ,0,-0.0556284907612826,0.0876587446106594,0,0,-0.106337803295541,0,0,0,0,0,0,0,0.242201098458142,-0.0615299195870936,0,0,-0.0224696517338135,0,0,0.115392380016565,0,0,0,0,0,0,0,0,0,0,0,0,0.0442070297578178,0,0,0,0,0,0,0,-0.0187493985367742,0.089226697486142,0,0,0,0,0,0,0,0.0165788110509044,0.00465690649592849,0,-0.379887294089225,0,0,0,0
X002292.SZ,0,0,0,0.0169033473142285,0,0,0,0,0,0,0,0,0,0,0,0.0301895715431054,0,0,0,0,0,-0.0226941162614813,0,0,0,0,0,0,0,0.266900910985891,0,-0.00193598272236735,0.124720052005425,0.0356160768988886,0,0,0,0,0.007560840467425,0,0.00744800287755604,0.0305961127414718,0.0678940036649201,0.045796335912819,0,0.0930076777780227,0,0,0,0,0,-0.0248115302041185,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.240586231917504,0,0,0.0059742070716768,0,0,0,0,0,0.0504621013770839,0,0,0,0,0,0,0.0776562917080779,0.0175196745288042,0,0,0.0336605666792039,0,0,0,0,0.0427473852361533,0,0,0,0.0461541670824678,0,0,0,0,-0.0235858937694011,0.0127093735138364,0.0790185752770686,0,0.0356310578837298,0.135534219915874,0,0,0.0311091198528574,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10947597600205,0,0.0680253732898253,0.145991554805468,0.0867618038752557,0,0,0.0120558082832078,0,0,0,0,0,0,0,0,0,0,0,0.0767071638097173,0,-0.114924219409615,0.244241435183916,0,0,0,0,0.0140050096297413,0.0651817571391697,0.213196232100727,0,0,-0.063763833712958,0,0,0,0.010276353465066,-0.0784259498603105,0,0,0,0,0,0
X000559.SZ,0,0,-0.0495839408709269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446005785890965,0,0.0997182783700746,0,0,-0.0653161428115962,0,0.176699669244206,0,0,0.0431354028575771,0,0,0.0654228407576356,0,0,0,0,0,0,0.00899885952299803,-0.000451960194654734,0,0.182544479222937,0,0.0281516748318827,0.138354985797637,0,0,0,-0.0145996428499781,0.0821360815972355,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.130357764454193,0,0,0.062502841763314,0,0,0.113566715502666,0,0,0,0.00804185173547514,0,0,0.11721611564897,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0705444159949089,0,0,0,0,0,0,0,0,0,0,0,0,0.0278908973336274,0,0,0,0,0.0251576860237168,0,0,0,0,0.0362060049602188,0,0,0,0,0,0
X002007.SZ,0,0,-0.284488390734897,0,0.388296611751058,0,0,0,0,0,0,0,0.108342362351947,0,0.0368573576567911,0,0,0,0,0,0.140898539297336,0.0287023614297913,0,0,0.0741042658599966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.151582643185607,0,0.202509336571932,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226688973217947,0.104348777148059,0,0.0445136142486423,0,0,0.115139286099365,0.0168923524876156,0,0,0.0161971533425007,0,0,0,0.0296549642684878,0,0,0,0,0,0,0,0,0,0,0,0.0202514553142497,0.0201380782927948,0.0398115220234902,0.0499328496344454,0,0,0.0272588066529841,0,0,0,0,-0.0274533937698753,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.118417210030914,0,0,0,0,0,0,0,0,0.065600557330655,0,0,0,0,0,0,0.0862885014671291,0,0,0,0,0,0,0.0256084814203414,0.0813468939291003,0.0373834318508985,0,0,0,0,0,0,0,0,-0.0212470056983228,0,0,0.0464150243480874,0.0588085425876362,0.0556051848259079,0,0,0.0581764024897991,0,0,0,0,0.00747738772598478,0,0,0,0,0,0
X002294.SZ,0,0.113743478243585,-0.0306232533864378,0,0.00639738676447573,0.114992922715092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518637279694914,0,-0.0073108589080331,0,0,0,0,0,0.0530297209593653,0.128421323397557,0,0,0,0.0203614520556699,0,0,0,0,0,0,0,0,0.0357406107373833,0.0939371107277059,0.159292882107498,0,0,0,0,-0.0454205154090505,0,0,0,0,0,0
X002180.SZ,0,0,0.184757353058908,0.0389172182806939,0,0,0,0,0,-0.481268248757983,0,0,0,-0.226373405544544,0,0,0.0390095937897093,0,0,-0.363069388655338,0,-0.11734509245203,0,0,0.135118892165881,0,0,-0.0884943035256322,0,0,0,0,0,0,0,0,0,0,0,0,0.251188951985511,0.1251803312038,0,0,0,-1.73472347597681e-18,0,-0.256858456945535,0,0,-0.0302276456111502,-0.0187266281021798,0,0,0,0,0,0
X600089.SH,0,0,-0.0242389505465367,0,0,0,0,0,0,0,0,0,0.0818538344338796,0.150019129678003,0,0.115712214187382,0,0.059178849789518,0,0,0.0420401527999831,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270466183951283,0,0,0.0773809988285594,0,0,0,0,0,0,0,0,-0.0141750351900969,0.0321888462277511,0,0,0,0,0,0
X002506.SZ,0,0,0.021879763338783,0,0,0,0,0,0,0.16573400994032,0,0,0,0,0.0753407950178102,0,0,0,0,0,0,0,0,0,-0.00323107215660105,0,0.12522752276033,0,0,0.0814413547982685,0,0,0,0,0,0,0,0,0.0634680393266753,0,0,0.0198018926977439,0.221076662362352,0,0,0,0,0,0.0714075721155031,0,0.0604948217188843,0.00842373375689078,0,0,0,0,0,0
X601877.SH,0,0,0.0359559709865809,0,0,0,0,0,0.0393075686124793,0.10185072811907,0.477226926035053,0,3.46944695195361e-18,0,-0.0727822267490932,0.00112082995051284,-0.016876160035708,-0.346347510781423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607354776196639,0,0,0,0,0,0.202942889613604,0.500069481988863,0.0320096195692308,0,0,0,0,0.00149982566196805,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,-0.0167171497415886,0.312474360133,0.276163496808236,-0.139526756903922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701616322111372,0,0,0,0,0,0,0,0,0,0.00281295370506494,0.0490843684320821,0,0.0117421488312288,0,0,0,0.112383284839421,0,0,0,0,0.168549446917955,0.00812187712628767,0.092349370491611,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211595323301755,0,0,0,0,0,0,0.171259600541462,0.204352658883377,0,0,0,0.179725798065945,0.130529952784456,0,0.0255605496349378,0,0,0,-0.0872849950862841,0,0,0,0,0.194495861241268,0,0,0,0.00286901237444717,0.10108651787178,0,0,0,0,0.0805575000311342,0,-0.148590870140105,0.0713360073766509,0,0,0,0,0,0
X000981.SZ,0,0.566263570414681,0,0.0335208762464705,0,0.146174498766811,0,0.32181909228056,0,0,-0.211663462613811,0,0,0.416624452074772,0,0,0,0,0,0.159468911144362,0,-0.726271964162267,0,0,0.353579676867922,0,0,-0.579687164799117,0.562060005547189,0,0.280663124020911,0,-0.288010417724971,0,0,0,0.157454169897402,0.104055276364359,0.123643852553126,0,0,0,0,0,0,0.622143758604742,0,0.364293010728888,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.225506019571122,0,0,0,0.168367642329687,0.154885751049962,0,0,0,0,0,0,0,0,0,0.4234150468824,0,0,0,0,0,-0.382611106049235,0,0,0,0.0387588838094866,-0.0127142379552974,0,0.0413218440112867,0,0,0,0,0,0,0,0,0,-0.0120697562602059,-0.0328214407365274,0,0,0,0,0,0
X002426.SZ,0,0,-0.0221203628571091,0,0,0,0,0,0,0,0,0,0,0,-0.0758634570765045,0,0,0,0,0,0,-0.132586202497731,0,0,0.19656752588513,0,0.0351333291812377,0.851008869385103,0.112446663273267,0,0,0,0,0,-0.24899956808937,-0.0134459296426573,0,0.00122854781557954,0,0,0,-0.0312903185765162,0,0,0.0937998605039692,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0.13254278075033,0.181201558363377,0,-0.249457124634776,0,0,0,0,0,0,0,-0.0179717660676988,0.0453472723787526,0,-0.0138405393590542,0,0,0,0,0,0,0,0.131171963928525,0,0,0,0,-0.16966293199256,0,0,6.93889390390723e-18,0,0,0,0,-0.00642218044719805,0.0439771966565533,0,0,0.0100685745062217,0,0,0,0,0,0,0,0,0.0385219715606872,0.0240832802526209,0,0,0,0,0,0
X000869.SZ,0,0,0.0497745682542363,0,0,0,0.537666936867506,0.132349779091133,0,0.0465944179204649,0,0,0,0,0,0,-0.0430996337250271,0.126711147374191,0,0,0,0.0589459991136235,0,0,0,0,0,0,0,0,0,-0.338556631654113,0,0,0,0.273907602878486,0,0,-0.125263169980228,0,0.0646896417888364,0.0444171848342899,0,0.0677541778839279,0,0,0,-0.0143012763661148,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0.19304592501316,0,0,0,0,0,0,0,0,0,0,0,0,0.0512185707219915,0.300702243407574,0,0,0,0.223305592999088,0,0,0,0.0897281348310253,0,0,0,0,0,0,0.329655817242989,0.208382295567002,0,0.157132158096363,0,0,0,-0.026018647372363,-0.16537064139525,0,-0.0924634405308925,0,0,0,0,0,0,0.143297511680615,0,0.00917542901998183,0,0,0,0,0,0,0
X000050.SZ,0,0.156872439654837,0,0,0,0,0,0,0,0,0,0,0,0.0591795770454055,0,0,0,0,0.0249678146657935,0.186195636516742,0,-0.0349916593989915,0.0718983408657133,0,0,-0.0650725943855908,0,0,0,0.273732431868867,0,-0.0201505570455514,-0.116853558021838,0,0,0,0,0,0.0139859478631333,0,0,0.0266937763742089,0,0.165505549737941,0.0272876553544857,0,0,0,0,0,-1.73472347597681e-18,0.0488333789040612,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.113988525912356,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0445620390210848,0,0,0,0,0.127446058783277,0,0,0.0556586207819022,0,0,0,0,0,0.0715470821486107,0,-0.0948642769182541,0,0,-0.0406950958567853,0,-0.0407681777976192,0,0.153736137789455,0,0,0,0,0,0,0,0,0.106078928953048,0,0,0,0.0109682941086048,-0.106747683111238,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.231224624301538,0,0,0,0.299671775716427,0,0,0,0,0,0,0,-0.0767296229478116,0,0.184658232741288,0,0,0,0,0.0178444150605358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676988512879629,0,-0.0447312984229939,0.0678029395215781,0,0,0,0,0.0332567637196599,0,0,0,0,-0.0138859370529484,0,0,0,0,0,0
