,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002241.SZ,X600031.SH,X002475.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X002085.SZ,X300124.SZ,X000100.SZ,X002508.SZ,X300003.SZ,X300136.SZ,X600271.SH,X600089.SH,X002294.SZ,X002008.SZ,X600522.SH,X600177.SH,X600487.SH,X000157.SZ,X002007.SZ,X600118.SH,X600867.SH,X600566.SH,X600372.SH,X600699.SH,X600809.SH,X000981.SZ,X000559.SZ,X000050.SZ,X002074.SZ,X000623.SZ,X000066.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.00581137574145493,0,0,0,0,0.190430989890186,0,0,0,0,0,0,0.0979337090885876,0,0,0.0399798282758867,0,0,0.072290480408581,0,0,-0.190608085246024,0.106925667522053,0,0,-0.0494220604609638,0,0.127931587901144,0,0,0,0,0,0,0,0.362908295321315,0,0,0,0,0,0,0,0,-0.00334432071768112,8.67361737988404e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0.365229551831101,0,0,0,0,0,0.0406333790251055,0,0.370251214288609,0,0.0109676493939472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760387459739652,-0.0533386890283283,0,0,-0.0912919447706357,0,0,-0.0554703853601655,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626598592451038,0,0,0.0234891384042897,0.0124736376572473,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0644081182376003,0.0641952081362785,0.0485399686765935,0,0,0.0132511176005176,0,-6.93889390390723e-18,0.148348754562892,0,0.429970717619578,0,0,0,0,0,0,0,0,0,0,0.230549998611723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490251894514913,-0.190295377063189,0,0,-0.138864635978578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0762614741607936,0,0,0.197897628422371,0.0749086023489366,0,0,0,0,0,0,0,0,0.0730251680360607,0,0,0,0,0,0.128860081276992,0,0,0,0,0.0315077272113267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945942231261556,0,0,0,0,0,0,0.0296255683710816,0,-0.0335296515533933,0,0,-0.00703379761231826,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.00124532820380902,0,0,0,0,0.722236314804775,0,0.0595641935629841,0,0,0,0,0,0,0.0686148033482622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019435244279523,0,0,0.0462935565567199,0.0288102925456625,0,0,0,0,0.00885344575603243,0.00431139153048696,0,0,0,0,0,0
X000725.SZ,0.0596142090331437,0,0.0831653324672487,0.0108248136442741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330500352889973,0,0,0,0,0,0.630529109793496,0.232855651034876,0,0,0,0,0.0331647361119372,0,0,0,0,0,0.113556485819129,0,0,0,0,0.0642376264320221,-0.137871561583703,0,0,0,0,0.0046703387182332,0.0410155717495124,0,0,0,0,0,0
X600276.SH,0,0.0164643163283009,0.0762512773120787,0,0.0485977936073967,0,0,0,-1.0842021724855e-19,0,0,0.123982558660163,0,0,0,0,0,0,-0.125687020236515,0,0,0,0,0,0,0,0.0364048083202744,0,-0.140151919645217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693410532457933,0,0,0,0,0,0.00724769114850847,0.0142060489219503,0,0,0,0,0,0
X002304.SZ,0.502182461212929,0.334172903221403,0,0,0.179709549903505,0,0,0,0,0.223461713898842,0,0.175163108821699,0,0,0,0,0,-0.315664848426635,0,0,0,0,0,0,0,0,0.0500861400326569,0,0,0,0,0.118916850225691,0,0,0,0,-0.743335175039901,0,0,0,-0.00683370622987796,-1.0842021724855e-19,0.0592384591748185,0,0,0.0876895495410404,0,0,0,0,0,-0.0403688482637853,0,0,0,0,-0.375387827776951,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.051237705542018,0.182851041535051,0,0,0,0.0397345599692551,0,0,0,0,0.0198820315000387,0,0,0,0.153985302692404,0,0,-1.73472347597681e-18,0,0,0,-0.0639770879769642,0.0364788844973438,0,0,0.163722659374475,0,0,0,0,0,0.007573779895366,0,0,0,0,0.124780332633031,0,0,0,0,0,-0.012341603164621,-0.0184587802581171,0,0,0,0,0,0
X600690.SH,0,0.32163792595586,0,0.142089763235708,0,0.0213147862011632,0,0.0485728177042524,0,0,0,0.261510541616293,0,0,0.171506658577514,0,0,0,0,0,0,0,0,-0.100947688969669,0,0,-0.15665431167049,-0.0219479564504944,0,0,0.0510111982040594,0,0.0108740745405968,0,0,0,0,0,0,0,0,0,0.00700752778807689,0,0,0,0,0,0,0.0149563863326667,0,0.0217779434008595,0,0,0,0,0,0,0
X600703.SH,0.0660190286827307,0,0,0,0,0.0358123820259659,0,0,0.0377878847863217,0,0,0,0,0,0.224225468501399,0.112882341503328,0.109982930004667,0,0,0.0767675413884345,0,0,0,0,-0.0277076545026326,0,0,0,0,0.0101239786678765,0.0419390296005097,0,0,0,0.14664767805487,0,0,0,0,0,0,0.0192305054282538,0,0,0,-0.018582572388636,-0.0250042905736602,0,0,0,0,0.0303246099013745,0.00508307709957816,0,0,0,0,0,0
X600741.SH,0,0.49691289658562,0,0,0,0,0,0.0494561365628116,0,0.0776615186740381,0,0,0,0,0.140377365783508,0,0,0,0,0,0,-0.157803233805312,-0.1115676600692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016893228690202,0,0.0655580911543637,0,0,0,0,0,-0.0990111436258271,0,0,-0.000576152042555385,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0564219376341853,0.719545940730625,0,0,0,0,-0.105542819616542,0,0,0,0,-0.0191659181370327,0,0,0.0810958454290155,0,0,0,0,0.0136893111174576,0,0,0.101905414644529,0,0,0,0,0,0,0.0383790228907529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373998849689365,0,0,0.011167883901412,0.00749872856040438,-0.00963529709751407,0,0,0,0,0
X000625.SZ,0,0,0,0.0116647799108738,0,0,0,0,0.0900927506832983,0.137139400273012,0,0.267918702081162,0,0,0,0,0,0,0.122231942148724,-0.201786707426151,0.32219680955772,0,0,0,0,-0.00861104692563479,0,0,0,0,0,-0.161669235769973,0,0,0,0,0,0,0,0,0.0390912211873111,0,-0.0021306622824113,0,0.0822392663779225,-0.0292721259793551,0.160040518908995,0,0,0,0,-0.0119515776485219,0.040281256741472,0,0,0,0,0,0
X002236.SZ,0,0,0.319919162431655,0,0,0,0,0,0,0.0425199011854435,-0.223465625773048,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.261151315726344,0,0,0,-0.0978485456043218,0,0,0,0.471952639749762,0,0,0,0,0,0,0,0.407378602313265,0,0,0,0,0,0,0.0320303568165864,0,0.156886772615042,0,0,-0.0387863860915979,0.0735768847230781,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523652817221393,0,0,0.106309801520614,0,0,0,0.100817962072521,0,0.0515249634309295,-0.175957992172164,0.482093691949275,0.474898061940614,-0.134112767147369,0,0,0,0,0,0,0,0,0.0638039200202417,0,0,0,0.0547700753120355,0,0,0,0.0918298679782174,0,0.0164805999903359,-0.0144540661855465,0,0,0,0,0,0
