,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X000625.SZ,X003816.SZ,X000338.SZ,X002241.SZ,X600703.SH,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X300142.SZ,X002179.SZ,X600089.SH,X600460.SH,X000100.SZ,X600741.SH,X000799.SZ,X002074.SZ,X000157.SZ,X002236.SZ,X600884.SH,X600702.SH,X601799.SH,X600779.SH,X600584.SH,X000733.SZ,X002007.SZ,X002414.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0322443473983981,0,0.0390984588975799,0,0,0,0,0,0,0,0,0.110799987249188,0,0,0,0,0,0,0,0,0,-0.0611980635655194,0,-0.0221579638608631,0,0,0,0,0,0,0,0,0,-0.006402546042155,0.0678731796908493,0,0,0,0,0,0,0,0.0459486089595659,0,0,0,0,0,0,0,0,0.0417547173754021,0,0,0,0.0248470029996243,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712419384418121,0,0,0.0291377886884555,0.332069200667772,0,0,0.0695205882882694,0,0,0,0,0.321856808677449,0,0,0,0,0,0.0300425530645896,0,0.324264390891799,-0.136550248740876,0,0,-0.373098065875373,0,0.343555195054221,0,0,0,0,0,0.0173221863949549,0,0,0,0,0.0182208654490557,0,0,0,0,0.167892495708786,0,0
X600031.SH,0,0,0,0,0,0,0,0.24166466332624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427701068183147,0,0,-0.0507362405890375,0.0899933141096071,0,0,0,0,0,0,0.334028755293802,0,0.00237558249197272,0,0,0,0,0.0608874622387211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112197909079064,0,0
X000725.SZ,0,0,0,0,0,-0.0984701474385498,0.0250329499578201,0,0.000907835038978275,0,0,0,0,0,0,0,0,0,0.0926456356408128,0,0,0,0,-0.0584796749488057,0,-0.0175071217518637,0,0.113584417835467,0,0.057563053434895,0,0.295233088879118,0,0,0,0.0238944476183752,0,0,0,0,0,0,-0.0122186520555818,0,0,0,0,0,0,0,0,0.00517264525721332,0,0,0,0,-0.0115025496268124,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.305490437537107,0,0,0,0,0,0,0,0,0,0,0.107135238830367,0.233744232829403,-0.218032345574762,-0.139722855740038,0,0,0,0,0.420479722323521,0,0,0,-0.0560101705958559,0,0,0.15864589813071,0,0,0,0,-0.313739463340218,0,0,0,0,0,0,-0.0682410795274709,0,0,0.00143881426911074,0,0,0,8.67361737988404e-19,0,0
X300124.SZ,0.554474673079527,0,0,0,0,0,0,0,0,0,0,0.0389518249748362,0,0,0,0,0,0.174949635254741,-0.117675043288654,0,0.583351114980566,0,0,0,0,0,0,0,0,0.0881161044485252,0,0,0,0,0,0,0,-0.0265953914585872,0,0,0,0,0,0,0.323910497952091,0,0,0,0,0,0,0,0,0,0,0,0.0143726973053083,0,0
X000063.SZ,0.119336787220119,0,0,0,0,0.0336111567774185,0,0,0,0,0,0,0,0,0,0.208877873194303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051711005517766,0,0,-0.248590575574313,0,-0.0576315169973671,0.0833469028057075,0,0.202181733746229,0,0,0.358947103884751,0,0,-0.0145850792073457,0,0,0,0,0.0312710366471284,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.272345374532819,0,0,0.0663087766964004,0,0,0,0,0,0,0,0.124478379137682,0,0,0.22537912786405,0,0,0,0,0.0702236970221331,0,0,0,0.120080623196511,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.110392656226956,0,0,0,-0.0324940322787218,1.73472347597681e-18,0,-0.00123453581367857,0,0,0,0,0,0
X000625.SZ,-0.0294461086725162,0,0,0,0,0,0,0,0,0.0949512057498738,0,0.319414154762903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128479521076284,-6.93889390390723e-18,0,0,0.326757612595092,0.104306864493659,-0.00808012542845347,0,0,0,0,0,0,0,0,0,0,0.428417423668261,0,-8.67361737988404e-19,0,0,0,0,-0.030586522294648,0,0,0,0,0.0856035157784387,0,0
X003816.SZ,0,0,0,-0.0849488263438936,0,0,0,0,0,0,0,-0.0190673355608241,0,0,0,0.211680571214169,0,0,0,0,0,-1.73472347597681e-18,0,0.0115092340228358,0.0307662580148436,0,0,0,0.0491839465925179,0,0,0,0,0.065868573532118,0,0.113391204941805,0,-0.10801158759961,0,0,-0.0688945856154802,0,0,0,0,0.0213089635842593,0,0,0,0,0,-0.0314159193013319,0,0,0,0,-0.181524073816779,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0994599706677794,0,-0.0140571229304101,0.118488925694384,0,0,0,0,0,0,0,0,0,0.0474227055850823,0,0,0,0.0136116691503021,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00674151565160625,0,0.298312235668286,0,0,-0.00346009465802317,0,0,0,0,0.0614069166814474,0,0
X002241.SZ,0,0,0,0,0.129063389426511,0,0,0.788880267841433,0.408967490886724,0,0,0,-0.0418610801912935,0,0,-0.0308393366014494,0,0.0607337238218284,0,0.173264300761082,0,0,0,0,-0.504471832213605,0.128603865366624,0,0,0,0.100846713183449,0,0,0.131514028247779,0,-0.192015273314656,-0.257441120867466,0,0,0,0,0,0,0,-0.0306180328330633,0,0,0,0,0,0.389870124031999,0,0,-3.46944695195361e-18,0,0,0,-0.0658855908523105,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211202657920934,0,0,0.21906795857352,0,0,0,0,0,0,0,0,0.00810269981466655,0,0,0,0.0569835134299588,0,0,0.0564457428195632,0,-0.0423072328446893,0.0726197878703228,0,0.0331224430044995,0,0,0,0.158207810445889,0,0,0,0,0,0,0.040619041143551,0,0,-0.0134595382480893,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.101746735166863,0,0,0,0,0,0,0,0,0,0,0.328801678651323,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0241649471858352,0,0,0.0626798594617443,0,0.104831923901861,0,0,0,0,0,0,0,0,0.050111505048471,0,0,0,0.172497927786555,0,0.112626179772817,0,-0.475106686805573,0,0,0,0,0,0.0686615339041757,0,0,0,-0.11529932273739,0,0
X000596.SZ,0,0,0,0,0.125793830766103,0,0,0,0.0853754917274609,0,0,0,0,0,-0.100316937074534,0,0,0,0,-0.0560844895887171,0,0,0,0,0,0,0.212736911353563,0.120703535497055,0,-0.0556424574387702,0,0,0,0,0,0,0,0.113945845277693,0.183420373598968,0,0.100211794381622,0,0,0,0,0,0,0,0,0,0,-0.00253985145034583,0,0,0,0,-0.0183120574568664,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391647580703876,0,0,0,-0.0584541816241227,0,0,0,0,-0.087377215821571,0.144009558153833,0,0.0508458542837093,0,0,0.296681187664546,0,0.321579318415904,0,0,0.228254511935873,1.73472347597681e-18,-0.265784944259471,0,0,0.0534789409787308,0,0,0,0,0,0,0,0,0.0487924487666623,0,0,0,0,-0.165078900166012,0,0
X000661.SZ,0,0.138199354333201,0,0,0.211672073317942,0.120411924080339,0,0,0,0,0,0.23156392720836,0,0,0,0,0,0,0,0,0,0,0,0,0.124473865648139,-0.0288536633649732,0,0,0,0,0,-0.0770694923472638,0,0,-0.360398848278644,0,0.282603251116054,0.0363258070539424,0.0989845060755011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683482014732755,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.203666221901844,-0.225945667328192,0,0,0,0,0,0,0,0,0,0.182003501933743,0,0,0,0,0,0,-0.047224215839453,0.049047390944105,0,0,0,0,0,-0.169022532346183,0.18016029306288,0,0,0,0.115321687259089,0,0,-0.139835800823909,0,0,-0.0835252245199631,0,0,0,0,0,0,0,0,0,0.0442050027081992,0.430949579745039,-0.363749016184621,0,0,0,0.102014155064601,0,0
X002179.SZ,-0.119031299066785,0,0,0,0,0,0,0.0459722471550426,-0.0630911561858328,0,0,0,0,0,-0.0251635101610073,0,0,0,0,0.0506984683963037,0,0,0,0,0,0.0912339013914225,0,0.17974726945324,0,0,0,0,0,0,0.0522859069804134,0,0,0.090693587175213,0,0,0,0,0.11804273421199,0,0,0,0,0,0,0.0221756456533308,0,-0.0119843575605455,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.137664867547718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427742599731004,0.0860143992025865,0,0.266116922567151,-0.167599210026142,0.265560619520375,0,0,0,0,0,0,0.134504202612612,0.236411408583811,0,0.0237005061087009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802748725532933,0,0,0,-0.0858296342096249,0,0
X600460.SH,0,0,0,0.1372517209271,0,0,0,0,0,0,0,0,0,0,0.250920368922811,0,0,0,0,0,0,0,0.155006043841826,0.00409242721317934,0,0.0135058975842633,0,0.0474678198947876,0,0,0,0,0,0,0.345909651143774,0,0,0,0.144198033337205,0,0,0.0954981838888582,0,0,0,0,0,0,0,0.0857345326529836,-0.203857515109156,0,0.0147271695343334,0,0,0,0.086867301649219,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594049469885038,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0197315804568313,0.00617528978519647,0,-0.0718519126384072,0,0.0506761883922089,0.0682667321217094,0,0,0,0,0,0,0,0,0,0,0.134182848895858,0,0,0,0,0,0,0,0.0867358267956716,0,-0.00278292584846553,3.46944695195361e-18,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.153052889447087,0.18791121573499,0,0.0277043522169616,0,0,0,0,0,0,0,0,0,0,-0.0792602940934281,0,0,0,0,0,0.0554521594686139,0,0,0,0,0,0,0.259991200617833,0,-8.67361737988404e-19,0,0,0,0,0.114465264977893,-0.0386885178472442,0,0,0.176611542577305,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00119186469016168,0,0
X000799.SZ,0,0.0368466815326387,0,0.571834868352372,0.0213513282373964,0.225561009300381,0,0,0,0,0,0,0,0,-0.0272714673798076,0,0,0,0,0.0758548877910283,0,0.122410853958611,0,0,0,0,0,0.100623518773358,0.0255113302225156,-8.67361737988404e-19,-0.0087642376566168,0,0,0,0.0116488160867013,0,0,-0.000747294253918211,0.19701076800057,0,0,0,0,0,0,0.140653767928179,0,0,0,0,0,1.73472347597681e-18,-0.0417423569066997,0,0,0,-0.0334487839578571,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.279853552775676,0,0,0,0.0661582737380382,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.158203443392263,0,0.093812321780392,0,0,0,0.0412230693598051,0,0,0,0.348082067191714,0,0,0,0,0,0,-0.177566337621556,0,0,0,0,0.166667440301746,0,0.0753227663785272,0,0,0,0,0.0410578555298094,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.398256333273078,0,-0.0307451887761792,0,0,0,-0.035621025844475,0.00513231048198768,0.270313742330098,0,0,0,0,0,0,0,0,0.0502865910538284,0,0,0.170529073734463,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.118600603392553,0,0,0,0,0,0,0,0,0.0172361978720828,0,0,0,0,0,0,0
X002236.SZ,0,0,0.29213684439373,0,0,0,0,0.0802100323386971,0,0,0,0,0,0,-0.0510020708615395,0.026756553942798,0,0,0,0,0,0,0,0,0,-0.0381443505148001,0.0997630698264854,0.0462243884421993,0,0,0,0,0.0308502704541262,0.00212614995174743,0.031926220245875,0,0,0,0.021231395167167,0,0,0,0,0,0,0,0,0,0,0.0552397171363933,0,0.0380634117873117,0,0,0,0,-0.0614970445764674,0,0
X600884.SH,-0.0379898581385766,-1.38777878078145e-17,0,0,-0.340655798376154,0,0,0,0,0,0,0,0.15410906328093,0,0,0,0,0.0970972922617361,0,0,0,0,0,0,0,0,0,0,0.0533286483190532,0,0.0358714868177977,0,0,0,0.217403909108856,0,0,0,0,0,0,0,0.18074894971727,0,0,0,0,0,0,0,0,0,-0.0450061768055437,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.00884309813614464,0,0,0,0.144088144472735,0,0,0,0,0,0.0183591885310297,0,0,0,0,0,0,0.0949854544246724,0,0,0,0.0956716867772787,0,-2.27315045762803e-05,0,0,0.0708485680263625,0,-3.46944695195361e-18,0.528284312044888,0,0,0,0,0,0,0.353222693101723,0,0,0,0,0,0,0,0,0,0,-0.060449700164384,0,0,0,0,0.0694085614131927,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143150556874966,0,0,3.46944695195361e-18,0,0,0,0,0.218432690579695,0,0,0,0,0.0165240287577503,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0354095831490263,-0.0165010290280972,0,0,0.0278562033113037,0,0,0,0,0,0,0,-0.0539502941487137,0,0,0,0,0,0,0.0607165847472034,0,0
X600779.SH,0,0.399896595739004,0,0,0.213210379291722,0,0,0,0,0,0,0.0780908794686218,0,0,-0.00311741291366123,0,0,0.0134997001414438,0,0,0,0,0,0,0.0865659285351508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123807975698489,0,0,0,0.0184615618257328,0,0,-0.03633332503543,0,0,0,0,0,-0.00926978644675719,-0.0769079250197032,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0385392385236364,0,0,0,0,0,0,0,0,0,0,0.146490909844661,0,0,0.129011348725058,0,0.0812707799335469,0,0,-0.0679522533174449,0,0,0,0.217294348061661,0,0,0,0,0.00793119242745854,0.113903133466921,0,0,0,0.030049893120619,0,0.0195094612182313,0,0,0,0,0,0,-5.19328760355629e-05,0,-0.0333207173391342,0,0,0,0,0.113913281686531,0,0
X000733.SZ,0,0,0,0.0624768597631672,0,-0.0127589853271698,0,0,0,0,0,0,-0.172777098371463,0,-0.0131748128911922,0,0,0,0,0,0,0,0.241392788225257,0.0219131210181396,0,0.120068655650828,0,0,0.476349078546153,0.0650756552668656,0,0,0,0,0,0,0,0.0156759457343085,0,0,0,0.0175180042697006,0,0,0,0,0,0,0,0.117517400505899,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.137025582799545,0,0,0.117054293652094,0,0,0,0,0,0,-0.237958661076521,0,0.0251415351508118,0,0,0.418759868220691,9.36526623076845e-05,0,-0.0836131027598363,0,0,-0.120914601928776,0,-0.044300677661155,0.160392498287848,0,0,0,0,0,0,-0.0429027211788942,0,0,0,0,0,-0.0103317524374612,0,0,0.0903225458849135,0.025492804940727,0,0,0,0.165385529225484,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0283459579848943,0.195568262614363,0,0.0172642041653789,0.112297408434173,-0.0346292384566866,0,-0.0144716328087503,0.103754823542069,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.030800344179237,-0.092994541878909,0.103589405139927,0,0,0,0,0,0.0444671206773769,0,0,0,0,0,-0.0705878042142143,0.0497264313146325,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0807136206177297,0,0,0,0.034147806111668,0,0,0.0907442063332874,0.0736817787986652,0,0.205081716049633,0,0,0,0.0212368586949518,0,0,-0.0287363606410983,0.074156869319051,-0.0576795602217979,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426916378038491,0,-0.0764320971747891,0,0.114070543655301,0,0,0,0,0,0,-0.0975671046654405,0.0727989738935598,0,0,0,0.0549598536749411,0,0
X000800.SZ,0,0,0,-0.0252253777930791,0,0,0,0,0,0,0,0.0450815851892809,0,0,0,0,0,0,0.114985660154021,0.06338643332433,0,0,0,0,0,0,0,0,0,0,0,0,0.447837929724966,0,0,0,0,0,0,0,0,0.000206704427443086,0.0319254127444844,0,0,0,0,0,0,0,0,0,0.0138569411592146,0,0,0,0.0286087997542452,0,0
X300003.SZ,0,0,0,0.149421057128736,0.133884654901232,0.0684394250895767,0,0,0.0003278351767193,0,0,0,0,0,0,0,0,-0.046675899021358,0.165155263278511,0,0,0.0350360379266447,-0.0104884002649498,-0.0784978939261127,0,0,0.0230486510097654,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124313023368711,0,0,0,-0.0224451180509239,0,0
X000977.SZ,0,0,0,0,0.0517059066429015,0.0730643097623387,0,0,0,0,0,0,0,0,0.0590738824179967,0,0.228692804962541,0,0,0,0,0,0,0,0,0.0340248706955431,0,-8.67361737988404e-19,0,0,0,0,0,0.0422077980078401,0.0334589144110459,0,0,0,0.0157609920146168,0,0,0,0.0694918432119159,0,0,0,0,0,0,0.19579709566307,0,0.0372861441129282,0,0,0,0,0.0619292758779897,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154086421325567,0,0.133969936468824,0,0,0,0,0,0.18131077842849,0,0,0,0.0469152048315019,0.178454701896046,0,0,0,0,0,0,0,0,0,0.0400177926323966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636713788082354,0,0
Change_TY3M,0,0,0.0775910890284394,0,0,0,0,0,0,0,0,0,0.0186207542458221,0,0.0980499667461563,0,-0.282431868608995,0,0,0,0,0,0.064456981649557,0,0,0.126704069276488,-0.0624116122781369,0.0406292798439316,-0.286543011414416,0,0,0,-0.085919558094802,0,0,0,0,0,-0.00161842039527632,0,0,-0.0637515910595803,0,0,0,0,0,0,0,0,0,0,-0.0594701614366023,0,0,0,-0.213426347987748,0,0
Slope,0,0,0,0,-0.0918599072664279,0,0,0,0,0,0,-0.140652294187635,-0.170793054032215,0,0.138131112433811,0,0,0,0,0,0,0,0.113915729551124,0,0,0.0442968162523378,-0.0743443689534576,0.0521672487498082,0.300128423718114,-0.127847880547918,0,0,0,0,-0.139876021637085,0,0,0,0,0,0,-0.0375424236977308,0,0,0,0,0,0,-0.170594027488212,0,0,0,0.842893285348286,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.137085868779967,0,0,0,0,0,0,0.0996240425964347,0,0,0,0,0,-0.0937079074924327,0,0.085750676791187,0,0,-0.0966410235930105,0,0,0,0,0,0,-0.0609744284967968,0,-0.0546618672472028,0,0,0,0.123585796099591,0,0,0,0,0.0826946605599567,0.0696599800091796,0,0,0,0,0,-0.0901028464070182,0.861822643220762,0,0,0,0,-0.303421331431546,0,0
RealEstate_excess,0,0.0338234728636484,-0.0870228043089183,0,0,0,0,0,0,0,0,0,0.0307458305061803,0,0,0,0,0,0,-0.0259719638804298,0,0,0,0,0,0.0462098851662116,0,-0.0118590667431824,0,0,-0.00168776739524991,0,0.105494433473108,0,0,0,0,0,0,0,0,0,-0.125487435581066,0,0,0,-0.0574241553806739,0,0,0,0,0,-0.00604356591429352,0,0,0,-0.0120323982136334,0,0
MKreturn,0,0,0,0,-0.0189494590450019,0,0,0,0,0,0,0,0,0,0,0,-0.214739600776523,0,0.131158691211696,0,0,-0.0538974033990207,0.0535980609008309,-0.0187153058441326,0,0,0,-0.0490893817747087,0,0,0,0,0,0,-0.0127862863877252,0,0,-0.00419064345330461,0,0,0,0,0,0,0.00799871762796075,0,0,0.0657812375275083,0,-0.000175028546947783,0,0,-0.0176157126795083,0,0,0,-0.0236269313540358,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000373265845290385,0,0,0,0,0,0,0,-0.00416270749657026,0,0,-0.00136946915065358,0.000997846335341838,0,0,0,-0.00170221037852179,0.00151466892161678,0,0,-0.000660312264730287,0,0,0.00209905942706412,0.000482384988533272,0,0.000821554637907805,0,0.00149413229790751,0,-0.00184397288428036,0,0,0,0,0.00242113438995976,0,-0.00381428598226359,0,0,0,0,0.00399730478429893,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376733846477147,0,0,0,0,0,0,0.0379848119190115,0.0323218588773585,0,0,0,0,0.00322737741700991,0,0,0,0,0,0,0,0,0.0160756243365191,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221381182679616,0,0.000462579286542224,0,0,0.00126051423621552,0,0,-0.00866306523360117,0,0,-0.00474054190566984,0.00310561826542552,0,0,0,0,0,0.0044645122183939,0,0,0,0,0.000792648368233912,0,0,0.00328009638993639,0,0.00170298227405865,0,0,0,0,0,0,0.000657884176023204,0,-0.00440459700841293,0,0,0,0,0.0103317069112042,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0018141945816856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466291662214336,0,-0.00310243534851164,0.00603863996788121,0,0,0,0,-0.00270938065977128,0,0,0.000491208260287586,-0.00181620286046886,0,0,0,0,0,0,0,0,0,0,0.0025442010719779,-0.00135888206799704,-2.16840434497101e-19,0,0,0,-0.017083114511543,0,0
