,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000568.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X002241.SZ,X002371.SZ,X300014.SZ,X002007.SZ,X000100.SZ,X000596.SZ,X300142.SZ,X300003.SZ,X600741.SH,X600183.SH,X002129.SZ,X300124.SZ,X002236.SZ,X000625.SZ,X002049.SZ,X000157.SZ,X000800.SZ,X601877.SH,X000977.SZ,X600584.SH,X002456.SZ,X300136.SZ,X002414.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X600118.SH,X002223.SZ,X002180.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0944553378142525,0.142948938367017,0,0,0,0,0,0.0590905131847606,0,0,0,0.0352622963477833,0,0,0,0,0,0.0457594944045595,0,0,0,0,0.1286568280039,0,0,0,0,0,0,0.0260355193133565,0,0.036858750499082,0,0,0,-0.032986034687517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240785527225495,-2.16840434497101e-19,0,0,0,0,0,0
X000858.SZ,0.164224026433053,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.256872754000479,0,0.192515130070784,0,0,0.00065015533705623,0.0487093172320893,0,0,0,0,0,0.171024499259644,0,0,0,0.0377237989225033,0.0271123003473352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134411255313424,0,0,0,0,0,0,0,-0.0036835764846169,0.00612861219988574,0,0,0,0,0,0
X600276.SH,0,0,0,0.0567084384478537,0,0,0,0,0,0,0,0.0734963828025535,0,0,0,0,0,0,0,0.0733923952245895,0,0.0891749852201597,0,0,0.239119517477737,0,0,0.142744669728754,0,0,0,0,0.0934522494933583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034083193194703,0,-0.015239770004295,-0.00485425228685008,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410542905390642,0.22138126410449,0,0,0,0,0,0,0,0,0.0417568876888969,0,0,0,-0.105398449989795,0.0352435880376201,0,0,0,0,0,0.0653732820283843,0.105875984038994,0,0,0,0,0.0633180881995762,0,0,0,0.0360795463544162,0,-0.0346881209957198,-0.0120022877585068,-0.0117309963187904,0,0,0,0,0,0
X000651.SZ,0,0.0394823887458689,0,0,0,0,0,0,0,0.270826202511825,0,0,0.00237692447974298,0,0,0,0.204006283583121,0,0,0,0,0,0,0,0,0,0,0,-0.0248782224692842,0,0,0,0.0823880195084974,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.000137249012364989,0,0,0,0,0.035995816965976,0,0.00487264479455009,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299645582057844,0,0.198727617731693,0,-0.0430225625165702,0,0.0830078864127399,0,0,0,0,0,0,0,0,0,0.0691139467416708,0,0,0.378692022623679,0.00300021920988373,0.000216674833614009,-0.00584999470040015,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0135110500489047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104358547075759,0.058880784313015,0,0,0,0,0.46617629119079,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.157490554587651,-0.0332829335624253,0,0,0,0,0,-0.0394729767796892,0.00125671099859804,0.00290929863487124,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.021937379082839,0,0,0,0,0,0,0,-0.225167889976133,0,0,0,0,0.05541305268136,0,0,0.0882432989055962,0.0485968842506597,0,0,-0.0113428384408671,0,0,0,0,0,0,0.0375572099260834,0,0,0,0,0,0,0,0,0,0,0,0,0.0326484803799255,0,0,0,0.1574820682647,0.181692533328797,0.151088921843717,-0.031867669642219,0.0421971107984427,-0.0404537241762334,0,0,0,0,0,0
X002304.SZ,0,0.30088916094904,0.0454416399611447,0,0,0,0,0,0,0,0,0,0.165262581689767,0,0,0.304115152402155,0,0,0,0.0221290727197622,0,0,0,0,0,0,0.0394785642227266,0,-0.0194272322944804,0,0,0,-0.0370688558677731,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976319969594825,0,0,0,0,0,-0.0076149677503425,0.0106951460211113,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0956282999654945,0,0,0,0.0464335165645653,0,0,0,0.0765345856005138,0,0,0.210926241546352,0,0,0,0,0.0199655011005739,0,0,0,0,0.0665983034208165,0.0614171820437893,0,0,0,0,0,0.0336227741154034,0.137555909331402,0.0206986772491111,0,0,-0.0775494926424526,0,0,0,0,0,0,0,0.200365172370424,0,0,0,0,0,-0.0156873648437022,0,0,0,0,0,0,0
