,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X002292.SZ,X600066.SH,X002506.SZ,X002049.SZ,X600118.SH,X600031.SH,X002465.SZ,X002236.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600177.SH,X601877.SH,X002456.SZ,X000869.SZ,X000550.SZ,X600584.SH,X600582.SH,X000050.SZ,X300146.SZ,X002008.SZ,X002129.SZ,X600498.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0267365531566723,0,0.085304658660157,0,0.10048453407149,0,0,0,0,0,0,0,0.300204157344551,0.0493561687647994,0,0,0,-0.03498117838785,0,0,0,0,0,0,0,0,0,0,0,0,0.146615779923368,0,-0.0734204589720607,0,0,0,0,0,0,0,0,0.0122687503260265,0,0,0,0,0,0,0.0124971865112874,0.0146944123200967,0,0,0,0,0,0
X600104.SH,0,0,0,0.162532455042501,0,0.0979275705523992,0,0,0.0527940776519428,0,0,0,0.217201619052078,0,0.0419643015553506,0,0,0,-0.0133307886253267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.115292824142813,0,0,0,0,0,0,0,0,0,0,0,0.0125896742824794,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.251945310109753,0.174575979270788,0,0,-1.38777878078145e-17,0,0,-0.0068131727696833,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00549972989766948,0,0,0,0.390943219584923,0,0,0,0.0753525517781745,0,0,0,0,0,0,-0.00108538648590011,0,0,0,0.0326033228716075,0.144747389684877,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.229786213924246,0.109909410815621,0.0358414669941724,0,0,0,0.0166815885569406,0,0,0,0,0,0,0,0,0,0.190928293201875,0,0,0,0,0,0,0,0,0,0.249199855360146,0,0,0,0.0496417082645599,0.0346099240919419,0.0447189938186564,0,0,0,0,0.0189026534692258,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.138987618091087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15686347470102,0,0.223050564824603,0,0,0,0,0,0.0761042183473393,0.0188642010131604,0.0608041040984391,0,0,0.0093322074679603,0,0,0,0,0,0,0
X002304.SZ,0,0.0517017664340983,0,0,0,0,0,0,0,0,0,0,0,0,0.0403774398494136,0,0,-0.0662731072680766,0,0.0629626455747289,0,0,0,0,0,0,0,0.233066000905018,0,0,0,0.229701512449944,0,0,0,0,0.0318158226806113,0,0.123248854113187,0,0,0,0,0,0,0,0.0519992967831695,0,0,0,-0.0156516665070217,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.178716409729622,0,0,0,0,0,0,0,0,0,-0.131392054746993,0.0228915259910231,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.040548013810202,0,0,0.121203004968635,0,0,0,0.028733004897516,0.0293532398546374,0,-0.167877573191666,-0.0474161843492819,0.00366485111266239,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059637677316481,0,0.110302634627561,0,0,0.273033594140849,0.0633029547055647,0,0,0,0,0,0,0,0,0.0999769904954316,0,0.0341290070319776,0,0,0,0,0,0.080949549548428,0,0.0643168508568616,0,0.0575129386340449,0,0,-0.0068216414150953,0,0,0,0,0,0
X000625.SZ,0,0,0.0798443618155668,0,0.0688446705518996,0,0,0,0,0,0,0,0.16552010915203,0,0,0,0,0,-0.0128464534865808,0.0355135426158597,0,0,0,0,0,0,0.22166559012916,0,0,0,0,-3.46944695195361e-18,0,0.0242779743873413,0,0.106019566800729,0,0,0,0.167572044270115,0,0,0.0355798368471155,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0547660590766641,0,0,0,0,0,0.0828181051335699,0.0490687896542143,0,0,0,0,0,0,0,0,0,0,0.072807951422789,0,0.156243652758658,0,0,0,0,0,0,0.134301088901854,0,0.0473117589691247,0,0,0,0,0.107891649866122,0,0,0,0,0,0,0,-0.0220735883596156,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,-0.0920111540840378,0,0,0,0,0,0,0,-0.140371537053159,0,0.0637157852141393,0.0777398458092138,0,0.305351338827079,0,0,0,0,0,0.170326383103475,0,0,0,0,0,0,0,-0.201380444218327,-0.122429622342393,0,-0.262931238561991,0,-0.16637923070757,0,0,0,0,0,0,0,0,0,0,0,-0.142034536291943,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127181722550947,0,0,0,0,0.00800825668774131,0,0,0,0,0,0,0.106093184382652,0,0,0,0,0,0,0,0,0.023147821458744,0.0544499494855585,0.0706688004585083,0,0,0,0,0.0555700553592282,0,0.142506250141756,0,0.106211415752942,0,0,0,-0.026805726872035,0,0,0,0,0,0
X000100.SZ,0,0,0.119938983337007,0,0,0,0,0,0.124756148393118,0,0,0,0,0,0.0239593181589128,0,0,0.0403317653570999,0,0,0,0,0,0,0,0,0,0,0.0117578812050118,0,0,0,0,0.0540786180488388,0,0,0,0.160347037781957,0,0,0,0,0,0,0,0.0867769124839632,0,0,0,0,-0.0603817515428944,0,0,0,0,0,0
X600741.SH,0,0,0,0.316374744085606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154404244541261,0.0314851313772205,0,0.0578407139563433,0,0,0,0.0601618847498802,0.0201730856188073,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0183112930145942,0,0,0,0,0,0,0,0,0.0711675106621732,0,0,0,-0.0925978387943511,0,0,0.0138743622521013,0.327398230114777,0,0,0,0.0240680794405796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680970943712426,0.0460138711889789,0,0,0,0.116582712127763,0.0631467246363912,0.0350123569879245,0.226874769991955,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109498131548962,0,0,0,0,-0.000156116173526535,0,0,0,0,0,0,0.394953588828238,0,0,0,0,0,0,0,0.165787737282154,0,0,0,0,0.409194373946293,0,0,0,0,0,0,-0.0102970312632887,-0.0199954943103875,0,0.493780186447571,0,0,0,0
X600066.SH,0,0,0.0472314223320558,0,0,0,0,0,0.225400115464346,0,0.207218951009149,0,0,0,2.77555756156289e-17,0,0,0,-0.070616187555899,0,0,0,0,0,0.0931404460241538,0.0478934649943109,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0.120782566227673,0,0,0,0.0730669082776657,0.14551945141218,0,0,0,0,0,0,0.0071747427282102,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186413176987926,0,0,0,0.0124733451316895,0,0.445558699462952,0.013351939412264,0,0,0,0,0,0,0,0,0.0934147633422942,0,0,0.349195253783876,0,-0.0646295506249738,0.164028369773611,0,0,0,0.0980656129414886,0,0,0,0,0.0182944691564743,0.0437055914570074,0,0.0558607719738059,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.14027944379494,0,0,0,0,0,0.00218973614989423,-0.0700797809426039,0,0.0606293310405386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315675168436829,-0.0448779244041756,-1.73472347597681e-18,0,0,0.313518667287223,0,0,0,0,0.0872888711082151,0,0.134752606928806,0,-0.128260913072893,0.195049769085669,0,0,0,0,0,0
X600118.SH,0,0,0.00934148347075793,0,0,0.128429566271507,0.0343898118732707,0,0,0,0,0,0,0,0,0.165873014578707,0,0,-0.077377864325608,0,0,0,-0.0636344368637303,0,0.261393884259207,0,0,0,0,0,0.144524890415537,0,0,0,0,0.111416094289938,0,0.103538456952078,0,0,0,0,0,0.105350052934524,-0.0303620269772298,0,0,0,0,0,0.00778022870395328,0,0,0,0,0,0
X600031.SH,0,0,0.0222052224215005,0,0,0,0,0,0,0.0500577852380918,0.0234768384028948,0,0,0,0,0,0,0,0,0.0300815203601684,0,0,0,0,0,0.267707546437325,0,0,0,0.167649529841424,0.16526168083082,0,0,0,0,0.170546876973559,0,0.0445814992464688,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0119762265578158,0,0,0,0,0,0
X002465.SZ,0,0,0,0.0164614557207253,-0.0180142050323294,0,0,0,0,0,0,0,0,0,0,0,-0.184772323947688,0.0996520169206606,0,0,0,0,0.0563810438369368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059583835042236,0,0.0569803470490369,0,0,0,0,0,0,0,0.0563523600260482,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348625217448731,0.0479685504296382,0,0.0682682749033539,0,0,0,0,0,0,0,0,0.0356325000695888,0,0,0,0.200348434482984,0,0,0,0,0.0616345991563336,0.17491382976102,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.389656983272064,0.0244344294276094,0,-0.0346050903988496,-0.0227267904284075,0,0.242516758376373,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0617313220777369,0,0,0.0123730743970283,0,0,0,0.0277789135699676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155093505023972,0.111020537445254,0,0,0.119201216271762,-0.0392572806192432,0.128857857540735,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.00869261792561894,-0.0752380293735256,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120792464629327,0,0.00682736008956477,0,0.0396261646713769,0,0.643784142202518,0,0,0.0247333691507216,0,0,0,0.108258634753918,0,0,0,0,0,0,0,0,0,0,0,0.0446698394975296,0,0,0,0,0,0,0,0.00916053131584729,0,0,0.00408821787933398,0.01807020515213,0,0,0,0,0,0
X000157.SZ,0,0,0.124417340614075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395510573321524,0.209371390215837,0.0129296017066419,0,0,0.270987810365735,0,0,0,0,0,0,0,0,0,0.0115937862206198,0,0,0.182808400637211,0,-8.67361737988404e-19,0,0,0.0386343556581686,0,0,0,0.0964945473806474,0,0,0.0854383039424446,0,0,0,0.00950839509840598,-0.0212077606945376,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0109051553766371,0,0,0,0,0,0.185374160658015,0,0.120257956314967,-0.0224319697070732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855233595050825,0.0401781021400694,0,0,0,0,0,0.118623752778024,0.211233731745424,0.0907356190661205,0,0,0.0211048523520209,0,0,0.0383190145361346,0,0,0,0,0,0
X000568.SZ,0,0,0.109890505116355,0,0,0,0,0,0,0.0722095123601596,0,0.00944253648418941,0,0,0.0675787247373506,0,0,0,0,0,0,0,0,0,0,0,0.0234549039644034,0,0,0,0,0,0,0,0,0.0172471183665114,0.0502982945206998,0,0,0,0,0.0903932814583448,0.0654765666464663,0,0.0023135502267608,0.119017261022758,0,0,0,0,-0.017460125557755,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.116884950732369,0,0,0,0,0,1.38777878078145e-17,0,0.073462043869295,-0.22621411784726,0,0,0,0,0,0,0,0.332342980314037,0,0,0,0,0,0,0,0,0,0,0.0881259084468218,-0.0253012052644773,0,0.15219777294792,0,0.0519173976694496,0,0.224551557551962,0,0.114326619720513,0,0,-0.0428962868986317,0.0151614604541525,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.040593423723573,0,0,0,0,-1.0842021724855e-19,0.0238641960599873,0,0,0,0.160840193766916,0.267669206414722,0,0,0,0.043301515046312,0,0,0,0,0,0.100273677100807,0,0,0,0,0,0,0.119694262210633,0,0,0,0,0,0,0,0.0127280449955763,0,0,0,-0.0317743847618921,-0.0419023488227816,0,0,0,0,0,0
X600089.SH,0,0,0,0.0381563793609602,0,0,0,0.0212619457759556,0,0,0,0,0,0,0,0,0,0,0,0,0.116342398796592,0,0,0,0,0.0139590119059416,0.040155799165329,0,0.0497774010899696,0,0,0,0,0.0729426124890431,0,0.330798803301475,0,0.119340424550619,0,0,0,0,0,0,0,6.93889390390723e-18,0.00412658111404243,0.0278648030250706,0,0.013354764168535,0,0,0,0,0,0,0
X600867.SH,0,0,0.122497576257199,0.140190940106632,0,0,0,0,0,0,0,0,0,0,0,0.00757313864144793,0,0.0132900363789768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236925114969711,0,0,0,0,0,0,0,0,0.186532271625956,0,0.090862063551678,0.14438964201171,0,0,0,0,-0.0461989179296164,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0489736072647126,0,0,0,0,0,0.0597888655000595,0,0,0.0740990213179401,8.67361737988404e-19,0,0,0.0616392765403082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2283531033017,0,0,0,4.33680868994202e-19,0,0,0,0.0663151447715988,0.128962845179212,0,0,0,0,0.10520598175105,0,0.0268984274616756,8.67361737988404e-19,-0.159683158186005,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133033157863967,0.0717702392946188,0,0,0.0511922726414862,0,0,0,0,0,0,0.10132818347905,0.013789276394583,0,0.0287084339006121,0,0,0,0,0,0,0.474860713905846,0,0.0394647508597391,0,0,0.0274991529379761,0,0,0,0,0,0,0.0294745523777282,0,0,0.00832988849854108,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412383554560726,0,0,0.0486759924170841,-0.0125396256175807,0,0,0,0.0351225880342336,0,0,0,0,0,0,0,0,0,0,0.2686833404123,0,0,0,0.125444288531158,0,0,0,0,0,0.083561895667549,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.106961830748834,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0420031470456099,0,0,0,0,0,0,0,0,0,0.046222619639648,0.160808359685915,0,0,0,0.0120798928011185,0,0,0,0.356330357087561,0,0,0,0,-0.000659643021375941,0,0,0,0,0,0
