,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X002241.SZ,X000100.SZ,X000559.SZ,X600271.SH,X600118.SH,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X600177.SH,X000568.SZ,X300124.SZ,X002049.SZ,X002465.SZ,X002129.SZ,X601877.SH,X000977.SZ,X002456.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002074.SZ,X600867.SH,X600582.SH,X002506.SZ,X002426.SZ,X002085.SZ,X600498.SH,X000623.SZ,X002008.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0.368671759339612,0,0,0,0,0,0,0,0,0,0,0,0.0385366810173584,0,0,0,0,0,0,0,-0.141629935437918,0,0,0,0,0,0,0,0,-0.0859333046928481,0.355000991645822,0,0,0.266240811228232,0.239259390216536,0,0,0.0908189245872213,0,0,0,0,0,0,0,0.00269370407870901,-0.0484775525763778,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121152740668312,0,0.0641080701075754,0,0,0,0,0,0,0.00157993782973319,0,0,0,0,0.0722862822327032,0,0.0740980885264563,0,0,0,0,0.000369874623307098,0.0952549262357299,0,0,0.117941335506401,0,0,0.0192215152257984,0,0,0,0,0,0.027565801354616,0.0200508896498422,0,0.0166457727112891,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515170020511443,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.107382503905037,0.0026489177589907,0,0,0,0,0.0303436874077385,0,0,0,0,0,0,0,0,0,0.0130801230905501,0,-0.114354153939984,0,0,0,0,0,-0.0350392340083413,-0.00254115319259805,0.00652552087176127,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,-0.112856205209728,0,0,0,0,-0.0469675709032844,0,0,0.1230083038765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42509819426861,0,0.123514765999782,0.00540272855928571,0,0,0,0,0,0,-0.0216038559441198,0,0,0.0441399989641845,0.132889587571509,0.115946872950561,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0189968636042957,0,0.0554500336404459,0,0,0,0,0,0,0.0372745161211006,0,0,0,0,0,0,0,0.00450450367695872,0,0,0.0362091267770086,0,0,0,0.058552565956917,0,-0.0104066512794906,0.0503452054953286,0,0,0,0,0,0,0.00968535480953542,0,0,0,0.111676975263135,0,0.169479849202877,0,0.030906432172209,-0.0329379325738508,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.170898133705258,0,0,0,0,0,0,0,0,0,0,0.0508034330497925,0,0,0,0,0,0,0,0,0,0.165001959484687,0,0,0,0,0.0569566719084227,0.117849395264281,0,0,0,0.161415110418372,0,0,3.46944695195361e-18,0,0.161918432061299,0,0,0.0104690871083104,0,0,-0.0417507742803764,0.0167157841045478,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160436807322142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621876760057551,0.0374540320998671,0,0,0,0.0774089727705745,0,0,0,0,0.0295516606973853,0.119904760969096,0,-0.0196845500023949,0,-0.157679268127269,0,0,0,0,0,-0.0297609037843956,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0574973812103084,0.104352561377171,0,0,0,0,0,0,0,0,0,0,0,0.140010941176839,0,0,0,0.044984576013325,0.0883153081422339,0,0,-0.00662630849268722,0,0,0,0.118236286950148,0.0842005575475999,0,0,0,0,0,0.110483421861619,0,0,0,0,0,0,0.0938823113468327,0,-0.0174517506974865,0.0111451925472861,0,0,0,0,0,0
X600031.SH,0,0,0.0667466681444286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189479063177828,0,0,0.0879298466768457,0,0.180044780328472,0,0,0.0290867404117335,0,0.0728851107360283,0,0.0262263825863191,0.14924529982969,0,0,0,0,0,0,0,0,0,0,0,0,0.118266391791315,0,0,0.00516142300504427,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0220865409020079,0,0,0,0,0,0,0,0,0.0686631945553422,0,0,0,0,0,0,0,0,0,0.016029070221697,0,0,-0.0257253680147107,0,0.0395946977649152,0,0,0,0,0.0760052341001999,0,0,0,0,0,0,0.0504663146146032,0,0.461493739275241,0,0,0,-0.00683668230749507,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117190055308298,0,0,0,0,0.00916314976224797,0,0,0,0,0,0.00638443982232238,0,0,0.274403172898238,0.0164705646131737,0,0,0,0,0,0,0,0,0.0873837869336648,0.00540591357468808,0,0.0160036295942734,0,0.0188988626735261,0,0,0,-0.00535158484152576,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.115647501508172,0,0,0,0,0,0,0.0127201769453368,0,0.14278602370191,0,0,0,0,0.021647158550966,0,0,0,0,0,0,0,0,0,0.0484705362496294,0,0.0613159742687821,0.106868894006004,0,0,0,0,0,0.00731517274895038,0.0148363276506098,0,0,0,0,0,0.0361186171951892,0,1.73472347597681e-18,-0.00734921476163828,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595768569600343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408363175866383,0,0.0659207000359509,0,0,0.0639121586400952,0.227153856806745,0.00200542855648758,0,0.0139395432746533,0,0,0.0675583244988763,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0717786634793543,0,0,0,0,0.0197276196750756,0,0,0,0,0,0,0,0,0,0.054224544475442,0,0,0,0.0910653240044895,0,0,0,0.264219139451912,0.187522651640831,0,0,0,0,0.0244727469984655,0,0,0.0217457575470037,0,0.154832348307922,0,0,0,0,0.0123921787729636,0,0,0,0,0,0,0,0.0104632205560978,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312913825051672,0,0.049966514473308,0,0,0.20908095247671,0,0.0698007180905238,0,0,0,0,0,0,0,0,0.15337568912182,0,0,0.0939285722495782,-0.00336042163087004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010046234601958,-0.0371085731127301,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.00934896615653793,0,0,0,0,0.045787210246594,0,0,0,0.0567390003936233,0,0,0,0,0.00434601207083748,0,0,0,0.0237525136313218,0,0,0.0733147037116778,0.0147046366298329,0,0.0863088804247533,0,0,0.0227894575113511,0,0,0,0.0798861178795123,0,0,0,0,0,0,0.107408295438032,0,0.142321305040177,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.154712317974125,0,0,0,0,0,0,0,0,0,0,0.0233738083197118,0,0,0,0,0.12419326324402,0,0,0,0.0478825517834313,0.10063956907215,0,0,0,0.0979095589865177,0,0.0168573022186172,0.00753800892606638,0,0.0175742126745512,0,0.0346476162320546,0.0931144040282636,0,0,0,0,0,0,0,0,0,0,0.0863325601873304,0,0.00924594939227699,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0924283588880436,0,0,0,0,0,0,0.0283482649600784,0,0,0,0,0,0,0.00694245652173001,0.0241050740446637,0,0.146105895832082,0,0,0,0,0,0,0.056214636344945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433424867402486,0,0,0,0.00255259158844191,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0561769399008823,0,0,0,0,0,0,0.0425209227616966,8.67361737988404e-19,0,0,0,0,0,0,0.0581552983861689,0,0,0,0,0,0,0,0,0,0.0840221763751206,0,0,-4.33680868994202e-19,0,0.116690988985326,0,0,0,0,0,0,0,0,0,0.0546620876659177,0,0,0.0587104532135277,0,0,0,0,0.00534114440576033,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.186147097732527,0,0.23509969946213,0,0,0,0.190665070753438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223875648195985,0.068198841737305,0,0,0,0,0,0,0,0.226259827089212,0,0,0,0.0581655236699804,0,0,0,0.0453771150460696,0,0,0,0,0,0
X002049.SZ,0,0.155650197146255,0,0,0,0,0,0,0,0.0888631170109313,-0.0521363246881913,0,0,0,0,0.122341832046619,0,0,0,0,0,0,0.0324923139130119,0,0,0.0269518238518244,0,-0.441569373175524,0,0,0,0,0,0,0.0672566203530395,0.325269395050364,0,0,0,0.12268777626795,0,0,0.148712456721487,0.299447461614481,0,0,0,0,0,0,0,0.0398676685007667,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0222471531775207,0,0,-6.93889390390723e-18,0,-0.0378483158549776,0,0,0,0,0,0,0.10227200590546,0,0,0,0,0,0,0.0395019122240459,0,0,0.162555080147935,0,0.0589925798077142,0.0659264882218337,0,0,0.021242593000632,0,0,0.111398333584403,0.0397548722182148,0,0,0,0,0,0.0751415783438176,0,-0.00922045201736102,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.116990641302004,0.04001234810956,0,0,0,0.0600625772016573,0,0,0,0,0,0,0,0,0.0822328746675959,0,0,0.157642039025179,0,0,0,0,0,0,0,0,0,0.173537717284853,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.141278088545277,0,0.227420192406711,0,-0.0312029479025302,0.0421616711621096,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00399351605351894,0,0.0260180732642224,0,0,0,0,0,0,0,0.202989393388367,0,0,0,0,0,0,0.216796009322096,0,0,0,0.0585642565247088,0,-0.472372256226738,0,0,0,-0.175234529420102,0,-0.0107898301042761,0.286122464203105,0.0563195279504715,0,0,-0.0754664540939988,0,0,-0.0151235854240854,0.148709760974454,0,0.1779832974867,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248672867534787,0.213727747867588,0,0,0.0197153907459952,0,0.0165323053373468,0.0648993054561228,0.0376210211007689,0.124129141772628,0.398752230554116,0,0,0,0,0.155988754811937,0,0,0,0,-0.0312425267881804,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.100417799825805,0,0.0882071486731731,0,0,6.93889390390723e-18,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.233501959215779,0.0469276605366371,0,0.290315044408353,-0.0558875292613552,0,0,0,0,0,0,0,0,0.0478698526328544,0,0,0,0,0,0.249856511711527,0,0.0187844763728966,-1.73472347597681e-18,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0294364274309397,0,0,0.0130555853287949,0,0,0,0,0,0,0,0,0.0137156014365376,0,0,0,0,0,0,0.0329823707869645,0,0.0524460535027018,0.145699839128058,0,0,0,0,0,0,0,0,0.0393391860773669,0.0177026469595114,0,0,0.0154966910381855,0,0,0,0,0.0109757739747176,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.00524349979930777,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32699303984298,0,0,0,0,0.136379641150333,0,0.111654693380414,-0.0151711902615014,0,0,0.0252249447169601,0.0382146855621838,0,0,0.0349889273491443,0,0.0406588756254451,0,0,0,0,0,0.0471242659980391,-0.0511799301243235,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.194403614212381,0,0,0.0237228501334121,0,0,0,0,-0.025522155535399,0,0,0,0,0,-0.0409096150615731,0.165765875362842,0,0,0,0,0,0,0,0,0.227162835407987,0,0,0,0,0.366270628252555,0.265819752115636,0,0,0,0.0404466547633057,0.0293236417744979,0,0.0364281682214475,0,0,0,0,0,0.0417401756279221,-2.16840434497101e-19,0,0,0,-0.186815008976572,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0693454489467916,0,0,0,0,0.437061839390377,0,0.177916345966479,0,0,0,0,0,0,0,0,0,0,0,0,0.0536689003313461,0,0.0729205299855347,0,0,0,0,0,0,0,0,0,0,0.0315590482890611,-0.0678002313207091,0,0,0.110834030877481,0,0,0.0259360920845692,0.0205824149155213,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0469400442291308,0.0515289164621217,0.124843557538126,0,0.060804214905175,0,0,0,0.0425046795963181,0,0,0.0576942340545055,0,-0.105932565074872,0,0,0,0,0.128187019707657,0,0.0421121739855266,0,0.0565240314964364,0.0344333360134858,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.060975375283502,0,0,0,0,0,0,0,-0.0487780817573498,0.0197497994441885,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,-0.0291418663517832,0,0,0.232789193495607,0,0,0,0,0,0,0,0,0,0,0,0,0.115406350994826,0,0,0,0,0,0,0,0,0,0.0950424366098651,0.104116264754666,0,0,0,0.0617411868892221,0,0,0.0880326644520256,0,0.0259958363828716,0,0,0,0.378614438465436,0,0.0279750542906184,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0.0230210943037705,0,0,0,0,0.236298146535648,0,0,0,0,0,0,0,0,0,0,0,-0.174873275001257,0,0,0,0,0,0.0340615695360104,0,0,0,0.142418712107982,0,0,0.376346827081567,0,0,0,0,0,0,0,0,0,0.286631434038226,0.214648270452431,0,0,0,-0.0308136528694749,0,0.041013212923803,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.0997710447886399,0,0,0,0,0,0,0,0,0,-0.0430257908661853,0,-0.0911336796787596,0,0,0,0,0,0,0,0,0,0,0,0.0346413099816613,0,0,0.0127652840773032,0,0.108820794532371,0,0,0.0378978381003658,0,-0.0352299164697137,0,0,0,0,0,-0.0145377780258033,0.0959821611220176,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.323105750856841,0,0,0,0.333671487497892,0,0,0,0,0.446081244389912,0,0,0,0,0,0,0,0,0,-0.246687527055236,0,0,0,0,0,0,0,0.101589942623347,0.14651851724866,0,0,0.159962678302668,0,0,0,0,0,0,0,-0.0221061781864541,-0.0908266188087176,0,-0.271899958675338,0,0,0,0
X600498.SH,0,0,0.0670102988662922,0,0,0,0,0,0,0.141658219790355,0,0,0,0.0420516377942583,0,0,0,0.024938890355385,0,0,0,0,0,0,0,0,0,0,0,0.245657703518832,0,0,0.117505938034447,0,3.46944695195361e-18,0,0,0,0,0.0659619405479916,0.0253972731891669,0,0,0,0,0,0,0,0.0649984886785562,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.03630925391659,0,0.0391318737796411,0,0,0,0,0,0,0.120592911761746,0,0,0,0,0,0,0,0,0,0.453367270671521,0,0,0,0,0.0588832134539962,0,0.0513845923892284,0,0,0,0,0,0,0,0,0,0,0,0,0.0540933682303002,0,0,0.0171884371311073,0.00144710413436043,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.051689608442144,0,0,0.0596799208148182,0,0.0470662392913015,0,0.0831115539129785,0,0,0,0,0,0,0,0,0,0,0,0.454533121406962,0,0,0.056606061143206,0,0.0574016044943179,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00935597227835457,0,0,0,0,0,0.0280499036136303,-0.02649278375216,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0.0742390691181623,0.0780628441676016,0,0,0,0,0,0.0373438013335733,0,0.0267077041894362,0,0,0,0,0,0,0,0.192720781242862,0,0,0,0.0376310037384004,0,0,0.258447286237826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202924909769542,0,0,0,0.00803555993011712,-0.0230714606626399,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0492631858866435,0,0,0,0.00770759494241039,-0.04153699935561,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0748052271778815,0,0,0,0,0,0,0,-0.0396662300288204,0,-0.0329273544560346,-0.175732313212016,0,0,0,0,0,0,0,0,0,0.00616526288402742,0.00354188725998359,0.0947080945981206,0,0,0,0,-0.0156233053083927,0.0221574046621234,-0.0735312567751639,0.0504477779885923,0,0,0,0
Slope,0,0,0,0.0080478906550587,0,0,0,0,0,0,0,0.619500631465771,0,0,0,-0.611489430695098,0,-0.239403094405718,0,0,0,0,0,0,0,0,0,0,0,0,0.691109007594379,0,0,0,0,0,0,0,0.274852105872844,0,0,0,0.06893704111994,0,0.661688210604968,0,0,0,0,0,0,0.277944178418898,0,0.616193556848194,0,2.28149293336343,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183784867500772,-0.0565391779509145,0,0,0,0,0,0,-0.223531379251592,0,0,0,0,0.0836213217969837,0,0,0,0,-0.092554256570375,0,3.46944695195361e-18,0,-0.11964709580658,0,0,0,0,-0.0559291208034496,0.400487747444598,0,0,0,0,2.55899388068444,0,0
RealEstate_excess,0,0,0,0.0666746123723044,0,0,0,0,0,0,-0.0656112565573956,0,0,0,0,0,0,0,0.356754586469314,0,0,0,0,0,0,0,0,0.156896137188467,0,0,0,0,-0.533942236289996,0,0,0,0,0,-0.189755764846028,0,0,0.071511437058388,0.0777055059370715,0,-0.0295114102013097,0,0,0,0,0,0.0308648194410673,-0.00625388326814121,0,0,0,-0.0296595222455301,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0808589852059184,0,-0.0621872093998369,0,0,0,0,0,0,0,0,0,-0.0533033479412498,0,0,0,0,-0.018616372461588,0,0,0,0,0,0,0,0.267012502443441,0,0,0,0,0,0,0.0977427050636572,0,0,0.0966383683211925,-0.0701297260838357,0.0158776615352976,0,0,0,0.0351736652117286,0,0.0154398113123599,0.204542199979036,0,0,-0.0163011373869049,0,0
MKvol,0,0,0,0.0105170604650527,0,0,0,0,0,0,0,-0.00599045739942654,0,-0.00594098130037892,0,-0.00283513275951041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108335823938017,0,0,0,0,0,0,0,0,-0.00637950778248229,0.0125538243113454,0,0,0,0,0,0,0,0,0.0166244968548555,-0.00983361191586253,0,0,0,0.155432157856839,0,0
CarbonVol_Shenzhen,0,-0.0600036516725443,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.0443627075690792,0,0,0,0,0,0,0,0,-0.0536535502028285,0,0,0,-0.0274756256764769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576721478747915,0,0,0,0,0,0.102426323910912,0.049948306568607,0,-0.236836642546225,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000413297479801192,0,-0.00856951144879545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832522017703933,0,0,0,0,0,0,0,0,0,0,0,0.000404447957969266,-0.00163612138810966,0,0,-0.00287397097737354,0,0,0,0.00502182527026319,0.00165665067996333,0,0,0,0.0568003007971371,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00153832337874156,0,0,-0.00180692628491948,0,-0.000858919932883331,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145719638203241,0,0,-0.00619980064852808,0,-0.00350631989822687,0,0,0,0,0,0.00591794811142058,0,0,0,0,0,0,0,0,0.00558673011106702,0,0,0,0,0.0396275418259073,0,0
