,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X002008.SZ,X002508.SZ,X600089.SH,X600177.SH,X300136.SZ,X002085.SZ,X300003.SZ,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600809.SH,X600118.SH,X600487.SH,X000050.SZ,X002074.SZ,X600699.SH,X000981.SZ,X300115.SZ,X600867.SH,X600372.SH,X600566.SH,X000559.SZ,X000066.SZ,X002179.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0431579490715695,0.107556174271102,0,0.0690362732371567,0.0545643369744225,0,0,0,0.290900896890048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556734679913217,0,0,-0.00791451279271798,0,0,0.125275539747352,0,-0.0234486935351489,0,-0.0852454541199065,0,0,0,0,0,0,0,0,0,0,0,0.00146452252433686,-0.00854236771238288,0,0,0,0,0,0
X600104.SH,0,0,-0.10727220226076,0.235725805074074,0,0,-0.0507886221533849,0.00518485404036268,0,0,0,0,0.104428835831177,0,0.459444949878763,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0230237708768913,0,0.11537313338161,0,0,0,0,0,0,0,-0.0240341787135311,0.0159448242411873,0,0,0,0,0,0,0,-0.181396199095192,0,0,-0.00937181016617942,0.0335059846988675,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.295260551085396,0,0.111760550445154,0,0,0.00700786368747343,0,0,0,0.20557800532331,0.10730548234554,0.185807129839077,0,0,0,0.0453338328761957,0,0,0,0,0,0.183937495818974,0,0,0,0,0,0,0,0.0467404818589602,0,0,0,0,0,0,-0.0974974264383793,0,0,0,0,0,0,-0.166790815399832,0,0,0,-0.00480973040977666,0.0226193724263286,0,0,0,0,0,0
X000651.SZ,0,0.111154303846298,0,0,0.223440505182493,0,0.0505615712728054,0,0.0904417128612949,0.239417014067988,0,0,0.0262244129231431,0.0415491137083842,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0811269067256146,0,0,0,0,0,0,0,-0.122294738972828,0,-0.032150436648188,0,0,0,0,0,0,0,0,0,0.0634550257845643,0,0,0,0,0,-0.00869960309688619,-0.0035347809042597,0,0,0,0,0,0
X000858.SZ,0,0,0,0.172597270643756,0,0,-3.46944695195361e-18,0,0,0.0247503466467721,0,0.609373250702429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430814811468989,-3.46944695195361e-18,0,0,0,0.0517077316367428,0,0,0,0.0557305985571278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463017203616572,0.017978498756388,0,0,0,0,0,0
X600276.SH,0,0,0.109169458186338,0,0.0633668050632043,0,0,0.0121476531964654,-0.0458858236814663,0,0,0,0,0,0.115548365822401,0,0,0,-0.00274741570658376,0,0,0,0,0,0,-0.0404744342353711,0,0,0,0,0.227404186997616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546421878425761,0,0,-0.060968340167208,0,-0.141658053470592,-0.0391215781861901,0.0212731521329778,-0.0149362647033707,0,0,0,0,0,0
X000725.SZ,0,0,0.0423733463206316,0,0,0,0,0,0.0831754193131317,0,0,0,0,0,0,0,0,0,0,0.0445395275003022,0,0,0,0,0,0.0143039374543566,0.265266406447246,0,0,0.27235360818723,0,0,0.541941551213481,0,0,0,0,0,0.174800308154195,-0.117914413215417,0,0,0,0.130296126259563,0,0,0,0,0.133566156485207,0,0,-0.00380928431763142,0,0,0,0,0,0,0
X002304.SZ,0.00367672054607629,0.198517592144912,0,0,0,0.112322288646168,0,0,0,0.366294472660434,0,0,0,0,0,-0.689427436334533,0,0,0,0,0.0893164775947127,0,0,0,0,0,0,0,0,0,0.107392489326652,0,0,0,0,0.457403732454945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332573318875502,-0.106202057773052,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.247912291054395,0,0,0.102815494721418,0.0563532986119575,0,0,0.0955037250192834,0,0,0,0,0,0,0.161644651975538,0,0,0,0,0,0.119575200660734,0,0,0,0,0,0,0,-0.00563216157481001,0,0,0,0,-0.0615296686846316,0.160841446996121,0,0.0842740281590871,0,0,0,0,-0.0265495114647191,0,0,0,0,-0.220172547479823,0,0
X600690.SH,0,0,0,0.365680494789356,0,0,0,0.0948441966793787,0,0,0.00929391117078481,0,0.177092617782929,0.124807789546892,0.0979559260676243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292996883541618,0.0051026579798758,0,0,0,0,0.0806284995483773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980581103375365,0,0,0,0.0344530106944056,-0.0294323104501213,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.127110881271327,0.111291397513099,0,0,0,0.0880791301805199,0.237592812199793,0,0.389326646375668,0.453251924726654,-0.0899624728854374,0,0,0,0,0,0,0,0,0,0,0,-0.146694032464497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755400772790032,0,0,-0.149268111855472,0.0286626330021614,0.00102102519260929,0,0,0,0,0,0
X000568.SZ,0,0,0.00857186856199516,0,0.689046229346652,0,0.0503988018130396,0,0,-0.0727047025485157,0,0,0,-0.018652232352823,0,0.132809601911806,0,0,0,0,0,0,0,0,0,0,0,0,0.0039158020885093,0,0,0,0,0,0,0,0,0.042334548032191,0,0,-0.062397448573213,0,0,0,0,0,0,0,0,0,0,0.01414862973204,-0.0177892525440899,0,0,0,0,0,0
X000625.SZ,0,0.25968282234905,0,0,0,0,0,0,0,0.199799437514784,0,0,0,0.00616504298272273,0,0,0.0821431242987768,-0.168313513537081,0,0,0.274042746596256,0,-0.0863374325523717,0,-0.0838098433012308,0,0,0,0,0,0,0,0,0.0231388552227879,0,0,0,0,0,0.0259677510041771,0,0,0,0,0,0,0,0,0,0,0,-0.0281022794579002,-0.0131244102747516,0,0,0,0.113750400113542,0,0
X002236.SZ,0,0,0.314837406427746,0,0,0,-0.113017668663889,0,0,0,0,0,0,0,0,0,0,0.0467194345404291,0,0.0440789352903602,0,0,-0.322727271165047,0,0.188536175277865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368073311771538,0,0,0.094041905578934,0,0,0.067109883040996,0,0,0.00408943752762882,-0.0060370823305864,0,0,0,0.0586428637952179,0,0
X600741.SH,0,0.649950318940052,0.00553657014017376,0,0,0,0,0.0238942372269777,1.38777878078145e-17,0,0.167304061489791,0,0,0,0,0,-0.161815435340017,0,0,0,0,-0.0891873626293505,0,-0.0630657530662496,0,0.123856642619394,0,0,0,-0.0629452869932252,0,0,0,0,0,0.0516616493644345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158372413831221,0.0337783634212803,0,0,0,0,0,0
X002475.SZ,0,0,0.0489396667875956,0,0,0,0,0,0,0,0.0207131411744547,0,0,0.175688513690098,0,0,0,0.0502122778258178,0,0,0,0,0,0,0.29328354594048,0.0649933055963247,-0.0447182980933588,0,0.221892854107288,0,-0.11457301328564,0,0,0,0,-0.00876094780866677,0,0,0,0.0652322691558387,-0.0529340758018943,0,0,0,0,0,0,0.0171965687510606,0,0,0,0.0191075816286833,-0.033381486871638,0,0,0,0,0,0
X600031.SH,0,0,-0.182736237349149,0,0.123392031045693,0,0,0,0,0,0,0,0.125804836012207,0,0,0,0,0,0,0.155431376257802,0.0222013884002557,0,0,0.0842890178884591,0,0,0,0,0,0,0,0,0.121900281010608,0,0,0,0,0,0.0840782572438713,0,0,0,0,0,0,0.0594051779484733,0,0,0,0,0.0357112329567779,-0.0303741025150806,0,0,0,0,-0.25989892401958,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.123222493616781,0,0,0,-1.73472347597681e-18,0,0,0,0,0.135245790070551,0,0,0.136790127186346,0,0.399245956935839,0,0,0,0,0.0384605511160577,0.148734979058559,0,0,0,0.221602331769231,0.0273592592292974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261723477512583,-0.0739231420683031,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.127051072038256,0,-0.0803331049520456,0,0,0.141557581282147,0,0,-0.0531917875040829,0,-0.0410805744942271,0,0,0.601730702177735,0,0,0,0,0,0,0.0141558991219075,0.270099833439067,0,0,0,0,0,-0.0680822551796449,0,0,0,0,-0.00361207365478504,0,0.032893661329288,0,0.0845824661191761,0.145996286513089,0,0,0,0,0,0,0,0,0,0,-0.00160983393523595,0,0,0,0,-0.156558341567853,0,0
X002456.SZ,-0.152199224482033,0,0,0,0,0,0,0,0,0,0,0,0,0.154654935585408,0,0,0,0,0,0,0,0,0.0548154847189945,0,0.178440300958369,-0.0578478931660642,0,0,0,0,0,0,0,0,0,0.120143337905345,0,0.10728099278455,0.130900373353502,-0.0748320664419853,0,0,0.166188569142802,0.0408719891752167,0,0,0,0,0,0,0,-0.00708053830052447,0.0740045692187169,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0333076168943676,0,0,0.0229530794574677,-0.00422950767971505,0,0,0,0.194012858427517,0,0,0,0,0,0,-0.0671810321540889,0,0,0,0,0,-0.0143379391941288,0,0,0,0,0,0,0,0,0,0.188626488089404,0,0,0,0.115793142052169,0,0,-0.0422371129525537,0,-0.0838102857032199,0,0,-0.0124313166127972,-0.0784852694115918,0,0,0.0130171407177316,0.01730290851391,0,0,0,0,0,0
X000100.SZ,0,0,-0.00217369205981667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385962759160461,-0.0174366194475374,0,0,0,0,-0.00639164968367508,0,0,0.0297025363095334,0,0,0,-0.00397020470258767,0,0,-0.0105809886191898,0,0,-0.0275650512285274,0,0,0.00543228638533253,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281844698848494,0.00700695257192026,0,0,0,0,0,0
X300124.SZ,0,0,0,0.166501889211158,0.0132192029033596,0,0.013204135878039,0,0.129625348480057,0,0.0809215054254332,0.0558452741279647,0,0,0,0,0,0.0525293965586841,0,0.151007863288771,0,0,0,0,0,0,0,0,0,0,0,0,0.119460642265195,0,0,0,0,-0.0260459281046634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185905647989686,-0.00986790860155038,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0811975880860231,0,0,0,0,0,0,0,0.04267400644501,0,0.130665578902649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197115479289148,0.173607515982761,-0.0597372778675822,0.146752659516964,0.0120123029724921,0,0,0,0,0.0567927297818789,-0.115151618541912,0.0437053561404022,0,0,0,0,-0.00187806439624927,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.102091705787676,0,0.239159247034472,-0.00787894615663547,0,4.33680868994202e-19,0,0.322227146149626,-0.0597008376181387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126547617462172,0,0,-0.130157039348363,0,0.338932892105558,0,-0.00420105105735396,0,0,0,0.0986130307351768,0,0,-0.012711280691993,-0.0184122279442391,0,0,0,0,0,0
X002508.SZ,0,0,0.157713718533296,0.527381920766397,0,0,-0.174831694029353,0,0,0,0,0.11130335131442,0,0.174824019892966,0,0,0,0,-0.0417348534232426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202868982350342,0,0,0.00380832643708938,0,0.0276391349685787,0,0,0,0.13248659317167,0,0,-0.00331792028402668,0,-0.0923165647278196,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.292073714171681,0,0,0,0,0.0549665337065075,0,0,0,-0.17479487857333,0,0,0,0,0,0,0,0,0,0.14487257434986,0,0,0.0365489321428422,0,0,0,0.239519191317814,0,0,0,0,0,0,0,0,0,0,0,0.128736538535393,0.124173285860061,0,0,0.0460196854733645,0,0,-0.0114031908491223,0,0,0,0,0.107245442859251,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0542018297411104,0.00401325957737203,0,0,0.05546427532844,0.00744353601412511,0,0,0,0,0,0,0,0,0,0,0,0,-0.123196653112716,0,0,0,0,0,0,0,0,0,0,0.118734551692286,0.116848496308,4.33680868994202e-19,0,0,0,0,0,0,0.0799013742588614,0.0642837981354299,0,0,0,0.0172327980380962,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.00464274948103499,0,0,0,0,0.00204492958115873,0,-0.0648167134092652,0.166440646713642,0.397131949186388,0,0,0,0,0,0,0,0,0,0,0.241009930617963,0,0,-0.0614782587316702,0,0,0,0,0,0,0,0,0,0.0838428207272898,0.102969784833794,0,0.132242383169495,0,0,0,0,0,0,0,0,0.0266110773823347,0.0371504041208671,0,0,0,-0.0593403460972785,0,0
X002085.SZ,0.11439488914059,0,0,0.0468903726218161,0,0,0.531956528092324,0,0,0,-0.115799418518484,0,0,0,0,0,0,0.190611652348114,0,0,0,0,0,0,0,-0.0391179264841759,0,0,0,0,0,0,-0.100345402890201,0,0,0,-0.215815819811916,-0.0947517135136473,0.209513890540572,-0.278121455262846,0,0,0,0,0,0,0.093002839068995,0,-0.044653168532563,0,0,-0.031349437761556,-0.0509196305471664,0,0,0,0,0,0
X300003.SZ,0,0.101057008587924,0,0,0.224419627033218,0,0,0,0.108404857561164,0,0,0.138271726139679,0,0,0.126845441988134,0,0,0.041207621689965,0,0,0,0,0.0101184176817424,0.000289145694102367,0,0.0161096722742232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181709819628118,0,0,0.0262443992593115,0,0,-0.135881358732182,-0.00488931725584037,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.0337696584835453,-0.0865506259603944,0,0,0,0,0.0905093165318142,0,0,0,0,0.0581171005653546,0,0,0.121287920227138,0,0.0472917135702386,0,0,0,0,0,0.0217716942740263,0,0.0741136992242914,0,0,0,0,0,0,0,0,0.029985936949859,0,0,0.0237620013975113,0,0.103046460136278,0,0,0,0.0693838286185993,0,0,0,0.00682209772156376,0.0828935458509941,0,-0.00461037660377776,0,0,0,0,0,0,0
X600271.SH,0,0,0,-0.101897723473137,0,0,0.181490621772219,0,0,0,0,0,0,0,-0.0715632379652749,0,0,0,0,0.142510673772456,0,0,0.228702905325978,0,0,0,0.364510743426846,0,0,0,0,0,0,0,0,0,0,0,0.0553663257513465,0,0,0,-0.223176266141774,0.0424483547108236,0.13504055969738,0,0,0,-0.245835647355678,0,0,-0.0357996943763252,0.0299374676190835,0,0,0,0,0,0
X600522.SH,0,0,0.0612880616063535,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.078291440165532,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0604190702341944,0,0,0,0,0,0,0,0.000791783385521405,0.0815117247284695,0,0.274978968155801,0,0.0338571936343939,0,0,0,0,0.0686661130090242,0,0.125915741228304,0.0816491118832041,0,0,0,-0.00342236718631926,0.0253089253648713,0,0,0,0,0,0
