,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X600741.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X002008.SZ,X300003.SZ,X002085.SZ,X600177.SH,X600089.SH,X300136.SZ,X002294.SZ,X600271.SH,X600522.SH,X000157.SZ,X600487.SH,X600118.SH,X000981.SZ,X600867.SH,X600699.SH,X600566.SH,X600372.SH,X000050.SZ,X002074.SZ,X600809.SH,X000559.SZ,X300115.SZ,X000066.SZ,X002007.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0692460392793407,0,0.0161270628601955,0,0,0,0,0,0.305909608268593,0,0,0,0,-0.0367485030532261,0.0289514408826524,0,0,0,0,0,0,0,0.110075721248073,0,0.141101248552449,0,0,-0.102898593404499,0,0,0.0541098043947509,0,0,0,0,0,0,0,0,0.270577417714507,0,0.0188802767996289,0,0,0,0,0,-0.0274694444173611,0,0,0,0,0,0
X600104.SH,0,0,0,0.204269951267672,0,0,0,0.0369106227714847,0,0,0,0,0.381390246509921,0,0.176684369819825,0,0,0,0,0,0,0.0140092713341125,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0942213305737679,0,-0.0396185227356006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682473855033993,-0.166939658856941,0,0,-0.0968253015345963,0.0350679471630537,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0831471159156503,0.0980334786845458,0,0,0,0,0,0.469943723218475,0.0371211157591816,0.089736636426956,0,0.0779023011511457,-0.0830305429847772,0,0,0,0,0,0,0,0.304004168472962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862509252524218,0,-0.115088661294386,0,0,0,0,0,-0.0858503080295409,0,0,0,-0.0308350029400356,0.0498038911104894,0,0,0,0,0,0
X000651.SZ,0,0.0497471168560476,0,0,0.187380965043612,0.0383201335414933,0,0,0,0.0551125071614438,0,0,0,0,0.110815696957994,0,0,0,0,0,0.15880385417209,0,0,0.142948660828065,0.0814890713835154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647636274256276,0,-0.0211835003476558,0,0,0,0,0,0,0,0,-3.56915657095388e-05,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0536215385652229,0.101830485735792,0,-6.7762635780344e-21,0,0,0,0,-8.67361737988404e-19,0,0,0.705874414723816,0,0,0,0,0.0131491480390977,0,0,0.00912761089062405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880988165720607,0,0,0.0256004146891966,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.185111911451186,0,0,0,0,0,0.137837092498536,0,0,-0.0836155497293615,0,0.0208643752288751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299135631941573,0,0.218838619790401,0,0,0.589916410624078,0,0,0,0,0,0.179569314422487,0,0,0,0.0549895142445463,-0.0439118759382707,0,0,0,0,0,0,0,-3.3881317890172e-21,0.0356895728984775,0,0,0,0,0,0
X600276.SH,0,0,0.0738500802503344,0,0,0,0,0,-0.0609635273579959,0,0,0,0.058308371406358,0,0,0,0,0,-0.0360499794289487,0,0,0,0,0,0,0,0.227381537581054,0,0,0,0,0,-0.10127307751598,0,0,0,0,0,0,0,0,-0.0624396085632837,0,0,0,0,0,0,0,0,0,0.00781593463120414,0,0,0,0,0,0,0
X002304.SZ,0.430476794111252,0.472563825966407,0,0,0.0393523453331315,0,0.0781871528941902,0,0,0.256118676623938,0,0,0.0195118925388796,0,0,-0.482804047015674,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695495457883385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264714120447293,0,0.102779925725456,0,-0.201312942550808,-0.0815564282125593,-0.324906803833134,0,0,-0.0209563304295796,-0.0651147981966909,0,0,0,-0.116442067441104,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0288483506762323,0.0791402199727517,0,0,0.119630573330201,0,0,0,0.09327840532219,0,-1.38777878078145e-17,0,0,0,0.20443989149143,0,0.20789060725354,0,0,0,0,0.0829245518150806,0.0131231379341442,0,0,0,0,0,0,0,0,0,0,0.102043424318723,0,0,0,0,-0.145451378808816,0,0,0,-0.0178329047112962,0,0,0,0,-0.039071302920118,0,0
X600690.SH,0,0.197880292947908,0,0.313697546199561,0,0,0,0.0208550097575452,0,0,0,0.102848322322629,0.16258136277463,0,0,0,0,0,0,0,0,0,0,-0.0529267819308603,0,0,0,0,0,0,-0.0732881505073804,0.305210346691616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110853491652492,0.0344829621366215,0,0,0.0202060146783805,-0.0106492874171653,0,0,0,0,0,0
X600703.SH,0.283807603055936,0,0,0,0,0,0,0,0.147181713576444,0.0987077653477047,0,0.0573230424251469,0.303892112474302,0,0,0,0,0.295424554352447,0,0,0,0,0,0,0,0.000856205642199446,-0.134059675637467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153473964182266,0,0,0,0,0.0589391673169266,0,0,0,0,0,0
X002236.SZ,0,0,0.262299598001571,0,0,0,0,0,0,0,0,0,0,0,0,0.14125461952752,0,0,0,0,0,0,0,-0.336214325477509,0,0.16055565221946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129893376908142,0,0,0.346045502634271,0,0,0,0,0.00392475038789213,0,0,0,0,0,0,0
X600741.SH,0,0.699194131681962,0,0,0,0,0,0.0047628066981884,0.163673315298825,0.0396969654809052,0.0106874813105338,0.028584221677626,0,0,0,0,-0.0824699198558201,0,-0.0980551375252709,0,0,-0.0303756955850711,0,0,0,0,0,-0.022484411154641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053593530123306,0,0,0,-1.0842021724855e-19,0.0287646386591884,0,0,0,0,0,0
X000568.SZ,0,0,0,0.000361397188635617,0.713524759820751,0,0,0,0,-0.072045722896122,0,-0.0513755872865507,0,0,0,0.0896176879663419,0,0,0,0,0,0,0,0,0.0703431465724377,0,0,0,0,0,0.0295994523366977,0,0,-1.73472347597681e-18,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.00488979343818834,-0.00776318441883379,0,0,0,0,0,0
X000625.SZ,0,0.144715280773238,0,0.144467315206732,0,0,0,0,0,0.132605242886805,0,0,0.201740432826365,0,0,0,0,0,0,-0.126410172325959,0,0,0,0,-0.0411929259238762,-0.172860430771074,0,-0.0400496565634777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160112778518709,0.202496605049511,0,0,0,0,0,0,0,-0.00888781225295459,-0.00601858734827938,0,0,0,0,0,0
X002475.SZ,0,0,0.00650412477352894,0,0,0,0,0,0,0,0,0.0520234546887679,0,0,0,0,0,0.197059089656238,-0.00437973935914982,0,0,0,0,0,0.0173028653199405,0.264107478670006,0,0,0,-0.0015830376326173,0.222740822952949,0,0,0,0,-0.034332975266451,0,0,0,-0.0192302262761778,0,0,0,0.152033903605076,0,0,0,0,0,0,0,0.0306705639427272,-0.0717986079925394,0,0,0,0,0,0
X600031.SH,0,0,-0.140958244816642,0,0.153151705850838,0,0,0,0.084411889311754,0,0,0,0,0,0.0610354737438055,0,0,0,0,0.0621837648757895,0,6.96272011127078e-05,0,0.0181335761662033,-0.214437897397252,0,0,0,0,0,0,0,0.21246132808023,0,0,0,0,0,0.0129564078977212,0,0.170116584672382,0,0.0683333888033445,0,-3.46944695195361e-18,0,0,0,0,0,0.101276617532671,-0.0241437970467326,0.0355651478644655,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.171767129756752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345862269386018,0.241775939939908,0.20000628353686,0,0,0,0.397823471823532,0,-0.282741837640399,0,0,0,0,0,0.117677751090366,0,-0.0404777576815001,0.0200706390379891,0,0.0996374265409856,0,0,0,0,0,0,0.00906050803710338,-0.0325706327097535,-0.00791335028306048,0,0,0,0,0
X000338.SZ,0,0,0,-0.170381451244645,0,0.0744380438978875,0,0,0,0,0,0,0,0,0,0,0.563568480553423,0,0,0,0,0.101365333994027,0,0,0,0.142213456914981,0,0,0,0,0,0,0,0,0,0.022992247007249,0,0,0,0,0,0,0,0,-0.123144532278346,0,0,0.154308395110153,0,0,0,-0.00572309805405556,-0.00614948240316885,0,0,0,-0.0587740005847678,0,0
