,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000625.SZ,X002241.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X300136.SZ,X600487.SH,X002085.SZ,X002508.SZ,X600809.SH,X002008.SZ,X600089.SH,X000157.SZ,X600177.SH,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X000050.SZ,X300115.SZ,X000559.SZ,X600699.SH,X000981.SZ,X600372.SH,X002074.SZ,X600566.SH,X600498.SH,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0581104299588215,0,0,0,0.0572658984127907,0,0,0,0,0.292467321739637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905383256790334,0.00320006270578795,0.049750753622515,0.106760330095843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116803507153184,0,0,0,0,0,0.00623201039992787,-0.00671032908098506,0,0,0,0,0,0
X600104.SH,0,0,0,0.0461709773161142,0,0,0,0,0,3.46944695195361e-18,0,0,0.10505711099341,0.425250418839151,0,0,-0.0494991370153314,0,0,0,0.207399685231475,0,0,0,0.238757244348759,-0.0852837023504652,0,0.167604210730628,0,0,0,-0.00661094508624767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656829473771515,0,-0.355616599847981,0,0,0,0.00867749174411786,-0.0225004687414652,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.154678116262499,0,0,0.158198516502458,0.221602398406234,0,0,0,0,0,0.0207868703303929,0,0,0,0,0.0576982870565835,0,0,0.0252020567413231,0.152310502825554,0,0,0,0,0,0,0,0,0,0,0,0.132744484150983,0.00045393809258921,0,0,0,0,0,0,0,0,0,0.00762476998989706,0.0130828102721323,0,0,0,0,0,0
X000651.SZ,0,0.0850464527243031,0,0,0.137909495811356,0,0,0,0,0.106272273004041,0,0,0.0786628574551004,0,0,0,0,0.116329436723843,0,0,0,0,0,0,0,0,0,0,0.123612482285263,-0.030007996066903,0,-0.0626346780336507,0,0,0,0,0,0,0,-0.0248075541008048,0,0,0,0,0,0,0,0,0,0,0.0774993426871098,-0.00813635494176677,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0870457996204174,0,0,0,0,0,0,0,0.50981428445445,0.0288267564397266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783925674811046,-0.0077128516888347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26462540418588e-05,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.363350583721167,0,0,0,-0.0311509446207908,0,0,0,0,0.0236993018855809,0,0,-0.117060813468929,0,0,0,0,0,0,-0.156225510664371,0.0301193163514602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332274443571978,0,0,0,0,0.150265673289073,0,0,0,0,-0.089382627590083,0.0203757035567932,-0.0103689159599627,0,0,0,0,0,0
X000725.SZ,0,0,0.164288338095986,0,0,0,0,0,0.0250694096581993,0,0,0,-0.0397118334015051,0,0,0,0,0,0.326580521215355,0,-0.0300687241724449,0,0,0,0,0,0.05968162167259,0.275203934608988,0,0.0870387232382579,0,0,0,0,0,0,0,0,0,0.117869159803658,-0.0424890205184628,0.0263311699308963,0,0,0,-0.0192346351398637,0,0.0606497969642271,0,0.164797046032932,0,0.00260109412638449,-0.00237338034854854,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.25922747630848,0,0,0,0,0,0,0.385574980948388,0,0.0396585377361248,0,0,0,0.0393187764272471,0.0202333158475062,-0.159106001412715,0,0,0,0,0,-0.0199957939716232,0,0,0,0.0826655155592564,0,0,0,0,0,0,0,0,-0.0417217147563,0.0152950134238111,0,0,0,0,0,0,0,-0.0247158800227038,0,0,0,-0.0093904850868626,0.0166837614042647,0,0,0,0,0,0
X000063.SZ,0,0,0.0327356025890995,0,0,-0.0665376121479872,0,0,0,0,0.241026342738385,0,0.254074434973592,0.0636360207423517,0,0,0,0,0,0,0,0,0.0916574037827431,0,0,0,0.0341363529698944,1.73472347597681e-18,0,0,0.0812235795736461,0,0,0,0,0,0.0747672879588631,0,-0.00594790503391407,0,0,0.0813234552533504,0,0,0.10807120754847,0,0,0.147924349052917,0,0,0,-0.0187682987058469,0.0022710158201957,0,0,0,-0.100480772012707,0,0
X600690.SH,0,0.0841744091667175,0,0.413177919732645,0,0,-1.73472347597681e-18,0,0.0666407753300407,0,0,0,0.0388002026039479,0.237468285247277,0,0,0,0,0,0,0,0,0,0,0,0.0241774144696154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450515357128385,0,0,0,0,0,0,0.111978480404187,0,0,0,0,0.0169706214041806,0,0,0,0,0,0,0
