,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X000596.SZ,X002236.SZ,X002241.SZ,X000100.SZ,X300003.SZ,X601877.SH,X600183.SH,X300124.SZ,X000157.SZ,X000625.SZ,X300014.SZ,X002008.SZ,X000066.SZ,X300142.SZ,X002007.SZ,X600271.SH,X002371.SZ,X300136.SZ,X002456.SZ,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600177.SH,X002180.SZ,X002129.SZ,X000050.SZ,X600487.SH,X600498.SH,X600066.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0310575108767793,0.241167120355752,0,0,0,0,0,0,0.290892995848691,0,0,0,0,-1.73472347597681e-18,0.304904658346306,0,0,-0.0393701877097218,0,0,-0.00172311851513695,0,0,0,-0.0185300380310196,0,0,0.0825375880894788,0,0,0,0,0,0,-0.0921866070452007,0,0,0,0,0,-0.0598404765327665,0,0,0,0,0,-0.0624968105802081,-0.0153979647803603,0,0,0,-0.0130201461694315,0,0
X000858.SZ,0,0,0,0,0,0,0.0478258524103216,0,0,0,0,0,0.0461506724143317,0.485015743907401,0,0,0,0,0.0848808518740221,0.0168240433756376,0.00125579542536376,0.0376403061461125,0,0.0243052114346472,0,0,0,0,0,0,0,0.0268623631325588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121709262084897,-0.00120087942460296,0,0,0,-0.0110033820949282,0,0
X000651.SZ,0,0,0,0,0,0.19090679383828,0,0,0,0,0,0,0.292054628611548,0,0,0,0,-0.0377234587904675,0,0,0,0,0.0382514478448732,0.00897738460607162,0,-0.112322284101429,0,0,0,0,0,0,0,0,0,0,0.0583327126069317,0,0,-0.0828131164241273,0,0,0,0.159750850578532,0.0458478125294409,0,0,0,0,0,0,0,0.0226274512708135,0,0,0,-0.00899171505168051,0,0
X600276.SH,0.177293649342794,0,0,0,0,0,0,0,0,0,0,0,0.0569496581066157,0,0,0.252007184095157,0,0,0.0338406210062848,0.0986502663798179,0,0,0,0,0,0,0,0,0.12077092155668,0,0,0,0,0.120849013407853,0,0,0,-0.00134069850077329,0,0,-0.100649560072094,0,0,0,0,0,0,0,0,0,0,0.0133922863873924,-0.0113264172298945,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0972350931950969,-0.128289218507343,0,0,0,0,0,0,0.0728988538852822,0.0850618182731407,0,0,0,0,0.620508160335279,0,0,0,0,0,0,0,0,0,0,0,0.0455225517349453,0,0,0,0,-0.0410729374591349,0,0,0.0597554508864885,-0.114428088110951,0,0,0,0,0,0,0,0,0,0.0330163619939019,-0.0075837003255117,0,0,0,-0.0212888382699643,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119099108789822,0,0,0,0,0,0,0,0.00618036547861171,0.105756548268012,0,0,0,0,-0.0161724684058232,0,0.253503431688648,0,-0.076149105453436,0,0.0532194539848792,-0.0308733125014718,0.0250540838051249,0,0,0,0.00913879653108839,0,-0.0472032634980806,0,0,0,0,0,0.00215919830469509,-0.00170961634236261,0,0,0,0,0,0
X002475.SZ,0,0,-0.0535578000771271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646142767208521,0,0,0,0.384503586541454,0,0,0,0,0,0,0,0,0.279823772111124,0.170645897343046,0,0,0,0,0,-0.0302273115799555,0,0.0702815870478875,-0.104112748011822,0,0,0,0,0,0,0,0,0,0,-0.00502324378001044,0.0832150478886675,0,0,0,0.114486372528466,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.147580939096155,0,0,0,0,0,0,0,0,0,0,0,0.11785431584517,0,0,0,0,-0.0932450067731427,0,0,0,0,0.115486122102653,0,0.0892216639076274,0,0,0.0384940138038532,0,0,0,0.00278572980337502,0,0.147617247838405,0.00734452607140295,0,0,0,0,0.0465550599005954,0,0,0,0,-0.00480786682823402,0,0
X002304.SZ,0,0,0.011497132839404,0,0,0,0,0.028567998313388,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.184429293502744,0,-0.0373524961407802,0,0,0,0.058980059699594,0,0,0,-0.0339392938691278,0,0.0213007093998754,0,0.180241286762539,0,0,0,0,0,0,0,0,0,0,-0.0633533018364833,0,0,0,0,0.0524627012723701,0,-0.0286793571600495,0.0156854891175602,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186334037874173,0,0,0,0,0,0,0.0797901326227785,0,0.0548540053391,0,0,0,0.0562107594477133,0,0.0171980237171972,0,0.0609418999097229,0.0572327374229588,0,0,0,0.0301731456396265,0,0,0,0,0,0,0,-0.0108523068732357,0,0,0,0.0187970533942305,0,0
X000063.SZ,0,0,0,0,0,-0.00636711478493381,0,0,0,0,0,0,0,0,0,0.299538925391692,0,0,0,0,0,0,0,-0.261635687443555,0,0,0,0,-0.036304179010944,0,0,0,0,0,0,0.14065498203823,0.223082366527121,-0.0169168557663393,0,0,0.0558971689818655,0,0,0,0.0224653320285495,0,0.26087433131092,0,0,0,0,0,0.0039563046487292,0,0,0,-0.00794384176213336,0,0
X600031.SH,0.116356383194195,0,0,0,0,0,0,0,0.113473385684258,0,-0.124143712021845,0,0,0,0.215516911295323,0,0,-0.013248466796715,0.0898084677006253,0.0308044847178168,0,0.108698718672111,0,0,-0.120692111736478,0,0,0.0921114925846068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115018118143365,0,0,0,0,0,0,0,0,0.043578874269311,0,0,0,0.0580895356981438,0,0
X600690.SH,0.199717562463493,0,0.243858619779785,0,0,0,0,0,0,-0.0463364711391327,0,0,0,0,0,0,0,0,-0.041167400522453,0,0,-0.127995315164702,0,0.209179994689639,0,0.0118465032969215,0,0,0,0,0.0309111098666625,0,0,0,0,0,0.0253127481167342,0,0,0.215548199084379,0,-0.0390800155500013,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0136745729760832,0,0,0,0,0,0
X000568.SZ,0.246209420727709,0.3885711572429,-0.0127493661132556,0,0,0,0.0520850514731441,0,0,0,0,0,0,0,0,0,0,0,0.103037441965075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00275247565378095,0,0,0.0231893311947664,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0474643742453941,0.145918739480933,0,0,0,0,0.297102316310019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189473513369253,0,0,0,-0.165095523257879,0,0.130969258085081,0,0,0,0,0,-0.0217900967264955,0,0,0,0,0,0,-0.0720784523546788,0,0,0,0,0.0357297051033881,0,-0.058411965941269,-0.0314181839188894,0,0,0,0.026245213063085,0,0
X000661.SZ,0,0,0,0.403135409380912,0,0,0.0064051933672707,0,0,-0.0083971784406588,0,0,0,0.0821989521776519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661186561102136,0.0736742141385137,0,0.0849283267849393,0,0,0,-0.212506704609557,0.0305790725224935,0,0,0.0513793301866743,0.0670675219437177,0,0,0,0,0,0,0.0727675648808288,-0.0187383918535543,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0834516528202198,0,0.369248208532903,0,0,0,0,-0.0734674268410971,0,0,0,0,0,0,-0.0178881850565449,0,0,0,0.092328517913518,0,0,0,0.202841946275931,0,0.123074306012329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470829744430759,0.0266455836139033,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980713554077977,0.0592205956996575,0,0,0,0,0,0.12092041848193,0,0.28921371765557,0,0,0.0298469938996517,0.159852307300941,0.0625056613573775,-0.0885177203750098,0,0.222926251110122,0,0,0,0,0,0.00445874708694094,0,0,0,0,-0.0634391735820656,0,0
X600809.SH,0,0,0,0.0459605165136786,0,0,0,0,0,0,0,0,0,0.393206228479171,0,0.0372425865932968,0,0,0,0.0774013403004419,0,0.0365233966488114,0,0.127603099683176,0,0.0526634688019589,0,0,0,0.0713533271117124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623213037097068,0,0,0,0,0,0.00831729434880459,-0.0201314404299242,0,0,0,0,0,0
X000596.SZ,0.29454115664362,0,0,0,0,0,0,0,0,0,0,0.184615427219281,0.0993235883938724,0,0,0,0,0,0.141023060714062,0,0,0,0,0,0,0,0,0,0,0.0251845956129632,0,0,0.0522507309166291,0,0,0,-0.0623972589709365,0,0,0,0,0,0,0,0,0,0.0743510320377046,0,0,0,0,-0.0204471862635108,0.0308424025032761,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.0282898629739103,0.925181942180232,-0.119482802369789,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801839557631988,0,0,0,0,0,-0.044034986631246,0,0,0.071869419573504,0,0.167828839472816,0,0,0,0,0,0,0,0,0,0.0426617018931504,-0.00855632134161574,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0267014008302259,0,0,0.133803448143145,0,0,0,0,0.127749822756173,0,0,0,0.141202121375643,0,0.242586045821386,0,0,0,0,0,0.132302734506397,0,0,-0.0977728787762176,0,0,0.129026392602559,0,0,0.108262105788161,0,0,0,0.0282725367356204,0.0581848499520426,0,0,0.228761966802022,0,0,0.0840747376617494,0,0,0,0,0,0.03572115781844,0,-0.0400383667355343,0.0308234871230981,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.400340076636027,0,0,0,0,0.198910712090867,0,0,0,0,0,0,0.033191480778143,0,0,0,0,0,-0.213301269521795,-0.0357442715261858,0.037733147192919,0,0.0292702787401376,0,0,0.0882496979764829,-0.106227594919744,0,0.0160619985728543,0,0,0,0,-0.022076826328217,0,0,0.333552110116543,0,0,0,0.0388317221847546,0,0.0270465466226594,0,0,0,0,0.0175268672180015,0,0
X300003.SZ,0,0,0,0.0851174623999251,0,0,0,0,0,0,0,0,0.053433198166487,0,0,0.0859204238483556,0,0,0,0.115736191021459,0,0.0269306960037054,0,0,0,0,0,0,-0.123717010012027,0,0,-0.0229690406418675,0,0,0,0.192228916055674,0,0,0,-0.14607277750184,0,0,0,0.213391132363252,0,0,0,0,0,0,0,0.044933080510846,-0.043226729585602,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.102034431802513,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193884482465935,0,0,0,-0.0610374011804231,0,0,0,0.0381042806082524,0,0,0.0187519598996983,0,0,0,0,0,0,-0.0132882887500637,0.081566860155285,0,0,0.0969213523270822,0,-0.0763808301956184,0,0,0.0595862837494223,0,0.18115761673011,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12306871392281,0.288416436213866,0,0.0453321600076391,0,0,-0.206565376211041,-0.345893910589242,0,0,0,0,0,0,0,-0.0829140851286987,0,0,0,0,0,0,0.317742564902749,0.0423868447619338,0,0.587654110208252,0,0.29409245341989,0,0,0,0,0,0,0,-0.00171481440787619,0,-0.0675979561867945,0.0704614046765661,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00197237463837507,0,0.030918126967044,0.0552826894113988,0.060267166064189,0,-0.357233402254188,0.173032072916948,0.0235691309514139,0,0,0,0.217554195803569,0.0317461252459455,0,0,0,0,0,0,0,0.042495013939235,0,0,0,0.06003345233371,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185149486540477,0,0,0,0,-0.0402568635838934,0,0
X000157.SZ,0,0,0.159546634690105,0,0,0,0,0,0.0789664485387721,0,0,0.0902773107971023,0,0,0.0950790336072211,0,0,0.0277809546448799,0,0.0369494296940633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127036265158586,0,0,0,0,0,0.0505073632926633,0,0,0,0,0,0,0,0,0,0.0416182349349616,0,0.0107477745443698,0.00846633101105334,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420998579762399,0.0519566934463098,0,0,0,0,0,0,0,0.499998348644063,0,0,0,0,0,0.352983081495781,0,0,0,0,-0.125436877506526,0,0.145637866026291,0,0.0511406279749319,0.243494760590656,-0.214163211534704,0,0,0,0,0,0,0,-0.0523871645879747,0,0,0,0,0,0,0.0502303127616896,0,0
X300014.SZ,0,0,0,0,0,0,0.226383546358079,0,0,0.245349096036667,0,0,0,0,0,0,0,0.206814132181958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106669626212597,0.127334687790968,0,0,0,0,0.0743090350806066,0,0,-0.110739877441674,0,0,0,-0.0866955142689017,0,-0.0165833101712361,0,-0.276992037046997,0,0,-0.0175546113023044,-0.024008803220644,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.257956808564635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298606766192839,0,0,0,0,0,0,0,0,0,0.0620611316770629,0,0,0,0,0,0.235876016029121,0,0.0364609840271804,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0572773650411774,-0.0524567646295954,0,0,0,-0.0887603486775114,0,0
X000066.SZ,0,0,0,0,0,0,0.188115369947606,0,0,0,0,0,-0.0667305362026163,0,0.150586077420595,0,0,0,0,0,0,0.0421673071741395,3.46944695195361e-18,0,0,0,0,0,0,0.118231387137426,0.0905472444749977,0,0,0,0,0,0,0.149732181957999,0,0.227253605100608,0,0,0,0,0,0,0,0,0,0,0,-0.102842753810595,0.112803991069773,0,0,0,0.0269979404441174,0,0
X300142.SZ,0,0,0,0.133777365078688,0,0,0,0,0,0,0.159094819835868,0,0,0.397706771236425,0,0,0,0,0,0,0,0,0,0,0,-0.0530387669262244,0,0,0,0.0520797708760592,0,0.0416271872224545,0,0.206749884732715,0,0,0,0,0,-0.166952310229599,0,-0.0727788073833016,-0.0940564485600835,0,0.132911926233484,0,0,0,0,-0.101445896213949,-0.128034683096985,-0.0115726813221164,-0.0264134572021749,0,0,0,0,0,0
X002007.SZ,0,0,0.0990322592296771,0,0,0,0,0,0,0,0,0,0,0,0.092933006357788,0.122433577974893,-0.287554848188892,0,0.189754569421135,0,0,0,0,0,0,0,0,0,0,-0.0304059771961023,0,0,0.244291212841634,0,0,0,0,0,0,0.212794186132143,0,0,0,0,0,0,0,0,0,0,0,-0.058273254484811,-0.0342264428710953,0,0,0,0.00501966412334603,0,0
X600271.SH,0,0,0,0.0771952624493875,0,0,-0.0210707843259928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138893533762747,0,0,0,0,0,0,0,0.256743998356591,0,0,0,0,0,0,0,0.09845927969498,0,-0.0267574215521094,0,0.130226852902016,0.0588025488190857,0,0,-2.16840434497101e-19,0,0,0,-0.035391449131741,0.0125990786751201,0,0,0,-0.0265057831624506,0,0
X002371.SZ,0,0,0,0,0.0679650028114747,0,0,0,0,0,0,0,0,0,0,0,0,0.046161681193039,0,0,0,0,0,0,0,0,0,0,0,0.0447959750590882,0,0.157660747782966,0,0.0999323426993786,0,0,0.125197320508132,0.108289566609852,0,0,0,0.249598251235066,0,0,0,0,0,0,0,0.0754589083356818,0,-0.0153270262620726,0,0,0,0,-0.0180597683851815,0,0
X300136.SZ,0,0,0.311583563661162,0,0,0,0.262151113589282,0.124319911354036,0,0,0.0304496468243804,0,-0.264050880655548,0,0,0,0,0,-0.0811526397270493,0,0,0,0,0,0,0.0845088733776034,0,0,0,0,0,0.0091854451861439,5.42101086242752e-20,0,0,0,0,0,0,-0.0949953183255346,0.158957694582543,0.0175385967811102,0,0,0.433860757285105,0,0,0,0,0,0,0,0,0,0,0,0.0207869940056461,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.221277186133172,0.0182937965243949,0,0,0,0,0.137771624785995,0,0,0.107365122027027,0.298252927547541,0.244843421862707,0,0,0,0,0,0.336044156913356,0.0650408896053707,0,0,0,0,0,0.150711865650263,0,0,0,0,0.0590872237581988,0,0,0,0,0,0,0,0,0,0,-0.0272197087653121,0,0,0,0,-0.0892247928237559,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751723148767058,0,0,0,0,-0.0388282898223576,0.0279385671104205,0,0,0,0,0,0,0,0,0.24966422695038,0,0,0,0.0948929716520921,0,0,0,-0.0340012520936436,0,0.0395526111091926,0,0.150464372241305,0,0.0584691912699884,0,0,-0.0974957949170024,0,0,0,0,0.0565899508857679,-0.0139004360723596,0,0,0,0,0,0
