,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X000625.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X000157.SZ,X002179.SZ,X002236.SZ,X600703.SH,X000977.SZ,X002463.SZ,X600741.SH,X600372.SH,X002241.SZ,X002049.SZ,X000661.SZ,X002028.SZ,X600066.SH,X600584.SH,X002129.SZ,X600522.SH,X000921.SZ,X601877.SH,X000800.SZ,X601799.SH,X600183.SH,X600418.SH,X002074.SZ,X600566.SH,X002007.SZ,X002223.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.2504289737629,0,0.0933981807500164,0.10523126243377,0,0,0,0.14678888362338,0,0,0,0,0,0,0,0,0,0,0,0.0423234553173727,0,0,0,0,0,-0.0653653230126648,0,0,0,0,0,0,0,0,0.0785869333711148,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0277510798641032,0,0,0.00641756207262306,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.548579049088944,0,0,0,0,0,0,0,0,0,0,0,0.0247525425985234,0,0,0,0,0,0,0,0,0,0.0496510719472801,0.0151635746126653,0,0,0,3.46944695195361e-18,0,0,-0.0421803179838012,0.0166529881549804,0.0633263437189307,0,0,0,0,0,0,-0.0161696303377428,0.0419595934407713,0,0,0,0,0,-0.063266591563388,0.027741650518334,0.00960095295620298,0,0,0,0,0
X600809.SH,0.172142165569025,0,0,0,0,0,0,0,0.0343091258605536,0,0,0,0,0.203839090282422,0,0,0.256345758355169,0.276204748252165,0,0,0,0.140209849982325,0,-0.0439476869077257,0,0,0,0,0,0,0.0825297888129895,0,0,0,0,0,0,0.00507005261633288,0,0,0,0,0.0549014457348772,-0.165875730909524,0,0,0,0,0,0,0,-0.0108196884625283,-0.00528240673389378,0.013397074999154,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.152618450822986,0,0,0.0941064912077665,0,0,0,0,0,0,0.00982370202263461,0,-0.0564993942003101,0,0.0271723438934107,0.199199841667945,0,0,0,0,0,0,0,0,0,-0.0251324396245066,0,0,0,0,0,0.0432375175447056,0,0,0,0,0,0,0,0.046303529563026,0,-0.0170456266336399,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.100090851211187,0,0,0,0,0,0,0,0,0,-0.0664304403897931,0,0,0,0.0343584073176459,0,0,0,0.215087634172098,0,0,0,0,0.107687960329168,0,0,0.246294693998781,0,0,0.119855583977801,0,0,0,0,0,0.0536879002149878,0,0,0,0.107737611921998,0,0,-6.93889390390723e-18,-0.0243597150408028,0,0,0,0,0,0,0,0
X000568.SZ,0,0.879165799987981,0,0,0,0,0,0,-0.0718960399821673,-0.0373471893836193,0,0,0,0,0,0,0.125161119656162,0.0276270699647453,0,0,0.096739899373228,0,0,0,-0.0475028751995982,0,0,0,-0.0750294533583443,0,0,0,0,0,0,0,0.0294734676813402,0.109058489767859,0,0,0,0,0,0,-0.0288275911630512,0,0,0,0,0,0,0.00778452645127551,0.0185724861634089,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.12442288763343,0,0,0,0,0,0,0,0,0.0871009537480512,0,0,0,0,0,0,0,0.075574027781341,0,0,0,-0.136359052977352,0,0,0,0,0,0,0,0.0620823404670062,0.00849092520338892,0,0.235640625874756,0,-0.101503455638952,0,0.0723463990523314,0,0.0131050709534949,0,0,0,0,0,-0.0238085372705133,0.00957318939711048,-0.0348292458463497,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0991847598646921,0,0,0,0.0697558727637465,0,-0.0329972276433381,0,0,0.138588150716424,0,0,0,0.0965107775543087,0,0,0,0.0960857180419898,0,0,0,0,0,0,-0.0147740420554261,0,0,0,0,-0.0763957976580966,0,0,0,0,0,0.231365501130894,0,0,0,0,-0.0576037563637693,0,0,0,0,0.00861779743329737,0,-0.0133403952039289,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.339942548874398,0,0,0,-0.00691347940210506,0,0,0,0,0,0,0,0,0.080874835989648,0,0,0,0,0.0964342909744756,0,0,-0.13205707384316,0,0,0,0,0,0,0,0,0.0271604938038721,0,0,0,0.110222615707465,0,0.0521938436762987,0,0,-0.158671458879039,0.249390337431889,0.343044519298936,0,0,0.137246198680717,0.022495809872094,0,-0.0783097522702837,0,0,0,0,0,0
X002475.SZ,0.0232681446459825,0,0,0,0.102000581379568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278724640805208,0.283315520285168,0,0,-0.081404868110026,-0.0199449316576223,0,0,0.479319087715087,0,0,0,-0.0158299152482665,0,0,0,0.0279145742370917,0,0,0.142466635431149,0.186821439516524,0,-0.124039452691789,0,0,0,0,0,-0.0427221966519172,0,-0.217763182425113,-0.0856638534066194,0,0,0,0
