,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600498.SH,X600487.SH,X000100.SZ,X002008.SZ,X600809.SH,X000625.SZ,X002007.SZ,X000661.SZ,X000157.SZ,X000596.SZ,X600867.SH,X300142.SZ,X600566.SH,X002456.SZ,X002179.SZ,X600177.SH,X300146.SZ,X600066.SH,X600089.SH,X002506.SZ,X600522.SH,X600372.SH,X002180.SZ,X000977.SZ,X002241.SZ,X600699.SH,X002294.SZ,X300136.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600498.SH,-0.214212253953803,0.12574459163404,0,0,0,0,0,0,0,0.579232775006733,0,0,0,0,0,0,0,0,0.145493835223712,0,0,0,0,0,0,0,0,0,-0.179220379264047,0,0,-0.0649163425620603,-0.192641187468632,0.0467126930544796,0,0.0591932102974893,0,0.0728557154720846,0,0,0,0,0,0,0,0,0,0,0.268662479167909,0,0.0735394730256767,-0.0283843763899527,0,0,0,0,0,0,0
X600487.SH,0.206096043830577,0,0,0,0,0,0,0.170670650109044,0,0.473763107625136,0,0,0,0,0,0,0,0.13148227523398,-0.0990226975075807,0,0,0,0,0,0,0,0,0.325102351076064,-0.123001825232946,0,0,0,0,0,0,0,0,-0.109285332699978,0.0333302858220404,0,0,0.0700906898721339,0,-0.152603295367428,0,0,0,0,0,0,0,-0.0224463678820977,-0.023740962494946,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0988758286537955,0,0,0,0,0,0,0,0,0,0,0.211300037309631,0,0,0,0,0,0,0,0.00123933475888594,0,0,0.229933279693998,0,0,0,0,0.0552685351089432,0,0,0,0,0,0,0,0.024471656398089,0,0,0,0,0,0,0.201076283065249,0,0.0250246434025704,-0.0630625989954416,0,0,0,0,0,0
X002008.SZ,0,0,0.14249353818568,0,0.157241475090312,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711739917560646,6.93889390390723e-18,0,0,0,0,0,0.108699145964255,0,-0.196799282711678,0,0,0.0912765566434001,0.219047414784434,0,0,0,0,0,0,0,0,0,0,0,0.183743176867268,0,0,0,0,0.0349054850195862,0,0,-0.00856361019286719,0.0404352514788057,0,0,0,-0.149540259195452,0,0
X600809.SH,0.184499662405545,0,0,0,0.158896674539714,0,0.217241852432246,0.00385403269398773,0,0,0,0,0.222548366056089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146543607371871,0,0,0,0,0,0,0,0,0.0685519428590067,0,0,0,0.23438797020887,0,0,0,-0.0158816328078328,-0.00230379461002951,0,0,0,-0.0199189061954476,0,0
X000625.SZ,-0.0482199002987448,0,-0.0726215454285065,0,0,0,0,0,0,-0.0249731024348016,0,0,0,0,0,0,0.189608414885604,0,0,0,0.23367566628818,-0.0542294878448476,0,0.42802355759959,-0.00924007387524364,0,0,0,0,0,0,0,0.0779964085337036,0,0,0,0,0,0,0,0,0,0.0328998169384683,0,0.166406132139324,0,0.00407914172566731,0,0,0,0,-0.0109257709103011,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.00438066684891972,0,0,0,0,0,0.16304400650775,0,0,0,0.470244212861612,0,-0.16703928668268,0,0.529487640091377,-0.225339694052541,0,-0.0705514165548735,0,0,0,0,0,0,0,0.282747125154003,0,0,0,-0.0234721670060473,0,0,0,0,0,-0.063935856206836,-0.092535885397963,0,0.0723381566739428,0,0.22646103896042,0,0.063066013242938,0,0,0,0,0,-0.128467818257326,0,0
X000661.SZ,-0.242544098442906,0,-0.0652527596165547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269793121339779,0,0,0,0,0,0,0,0,0,0,0,0,0.341423783899182,0.171990552005798,0,0,0.143921562601717,-0.191863672655944,0,0,-0.0750878106546411,0,0,0,0,0.019578159867351,0,0,0,0,0.116144142399305,0.330912361261235,0,-0.0689142079299179,0,0,0.524075518538529,0,-0.318432986834902,0,0
X000157.SZ,0,0,0,0,0,0,0,0.191555544765819,0.0127630530037313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628979582072331,0.0973787157406421,0,0,0,0,0,0,0,0,0,0,0,0.0455194919203448,0.184541913154471,0,0,0,0,0,0,0.00223393360864279,0.211553667564062,0,0.0164884814679869,0,0,0,0,-0.00283661510258073,-0.0103238219210849,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.25886955259938,0,0.420906033484849,0,0,0,0,0,0,0,0,0,0,0.0942125364327299,0.0135367558123972,0,0,0,0.0774923760999945,0,0,0,0,0.0176344360038758,0.0356485765533642,0,0,0,0,0.0429763382075651,0,0,0,0,0.118174246925661,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215994159425341,0.055600946199385,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284229221859072,0,0,0,0,0,0.561076118981173,0,-0.173590745832869,0,0.259823899129227,0,0,0,0,0.121602742662733,0,0,-0.597849117703604,0,-0.127482466306394,0,0,0,-0.135232147301667,0.34701181418302,0,0,0,0.234530164265295,0,0,0,-0.0833366461814662,0.351396756077132,0,0.131691503990672,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.171938098873705,0,0,-0.0558063307123987,0.6217139924733,0,0,0,0,0,0,0.108046307014744,0,0,0,-0.30516486750243,0,0,0,0,0,0,0.603256326319178,0,0,-0.017508167382095,0,0,0,0,0,0,0.315821725816077,0,0,0,0,0,0,0,0.135135698721523,0,-0.107228647493367,0,0,-0.00732768236416198,-0.00172983285124627,0.426218002908903,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.320591383549392,0,0,1.38777878078145e-17,-0.202942137247214,0,0,0,0,0,0,0.301032296089142,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0991469398093368,-0.0339341202401584,0,0.51565779601021,0,0,-0.225378173760244,0,0,0,0,0,0,0,0,0,0.230722869504497,0,0,0,0.0170472496596107,-0.118673477303169,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.164803215842147,0,0,0,0,0,0,0,0.0437708122247829,0.0666619102087402,0,0,0.025457163486945,0,0.0399073086717895,0,0.220208839299721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736420078424614,0,0,0,0.279114372417437,0,0,0.0241968865806747,-0.0516745791423618,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218020589957022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164455092742324,0,0,0,0,0,0.0873512231209243,0,0,0.335618790773136,0,0.0426093314729497,0,0,-0.0344124549210596,0,0,0,0,-0.375670691458662,0,0
X600177.SH,0,0,0,0,0,0.215948570071231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133293742238645,0,0,0,0,0.0779731690384082,0,0,0,0.332882238097971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122642901875628,0,0,0,0,0.0841205365677868,0,0,0.00559320399343014,0.00648314164884326,0,0,0,-0.0129831956825177,0,0
X300146.SZ,0,0,0,0,0,0,0.148629250448975,0,0,0,0,0,0,0,0.321730903666212,0,0.0828677645766378,0,0,0,0,0,0,0,0,0,0,0.142041901645672,0.321142364806822,0,0,0,0.177487490278331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148869648156292,0,0,0,0,0,0.131016018613854,0,0,0,-0.21136473331951,0,0
X600066.SH,0.19106875305543,0,0,0,0.239102659515756,-0.109208131322476,0,0,0,-0.031204279002697,0,0,0,0.428235478317655,0,0,0,0.0281732026645558,-0.0564051536787319,0,0,0,0.0927342364630018,0,0,0,0,0,-0.0313723681488907,0,0,0.0845817615003016,0.251873272845341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690502939615962,-0.0190193722128081,0.0522789774256748,0,0.0968523112094364,0,0,0,0
X600089.SH,0,0,0.00514072291224441,0,0,0,0,0.0305864881029355,0,0,0,0,0,0,0,0,0,0,0,0,0.0389455971761762,0,0,0,0,0,0,0,0,0.194754005291097,0,0,0,0,0.043910127399724,0,0,0,0,0,0,0.120971380608192,0,0.0155673132349739,0.0178334007935371,0,0,0,0.0152576287129253,0.149928138273171,0,-0.00115109512054906,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431438550045808,0,0,0,-0.0239559472845421,0,0,0,0,0,0.114774841962938,0,0,0,0,0,0,0,0.0851095124184639,0.0512515213372952,0.0436577422213395,0,0,0,0,0,0,0,0,0,0,0.0375338380437318,0,0,0.0243263203692349,0,0,0.0291448902339586,-0.0666937674448812,-0.178694745279387,-0.0113780373237544,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453715052698823,0,0,0.149448910284082,0,0,0,0,0,0.0366982393303173,0,0,0,0,0,0.0175819344138146,0,0,0.0127055540744966,0,0,0,0,0,0.159784993644082,0.196902544367043,0,0,0,0.097166209490156,0.073605649669823,0,-0.00466091337664883,-0.0429801200321992,0,0,0,0,0,0
X600372.SH,0,0,0.115434102791241,0,0,0,0,0,0,0,0.165203746596335,0,0,0,0,0,0,0.0936550466463682,0,0,0,0,0,0.00870798951455267,0,0,0.0584464596152268,0,0,0,0,0,-0.0285070559681609,0,0,0.0883542764355324,0,0.0310095379083828,0,0,0,0,0,0,0,0,0,0,0,0.108725816235474,0,0.00961540068775527,-0.0347150180075282,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972483917237643,0,0,0,0,0.0454346690099071,0.0286660689856567,0,0,0,0,0.155444326702677,0,0,0,0.250029775269143,0,0,0.135129544886916,0,0,0,0.0799217679809615,0,0,-0.0131000960796513,-0.0150185122366765,0,0,0,0,0,0
X000977.SZ,0,0.271217490757313,0,0,0,-0.0590099944154325,0,0,0.426569484380715,0,0,0,0,0,0,0,0,0.314442582160799,0,0,3.46944695195361e-18,0.0320995231132948,0,0,0,-0.148947329061726,0,0,-0.169100501657743,0,0,0.166456183460724,0,0,0,0,0,0,0,0.156722269112281,0,0,0,0,0,0.489003026510789,0,0,0,0,0,-0.0149435669351838,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0117738868305772,0,0,0,0,0.0795836784308989,0,0,0,0,0,0,0,0,0,0,0,0,0.131632900367525,0,0,0,0,0,0.152187604938247,0,0,0,0,0,0,0.00694789096255237,0,0,0,0,0.0495642574353861,0,0,0,0,0,0.0301705480495954,0,0,0,0.165541038562743,0.0617382396856783,0,-0.00416258652867557,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.160111198751074,0,0.0606347195755281,0,0,0.0313465451218265,0,0,0.0871325363591208,0,0,0,0,0,0,0.163219405599791,0,0,0,0,0.0404640124641797,0,0,0,0,1.0842021724855e-19,0,0,0,-0.00167943306936372,0,0,0,0,0,0,0,0.124042936055375,0,0,-0.0111398280746898,0,0,0,-0.0412510877518629,0,0
X002294.SZ,0,0,0,0,0,0.153116794541175,0,0,0,0,0,0,0,0,-0.0568008005281881,-0.0749317846329562,0,0,0.371750500193469,0,0,0,0,0,0,0.153826341484893,0,-0.0784372966475337,0,0,0,0.239536778794063,0,0,0,0,0,-0.0374570462161462,0.0999275612841372,0,0,0,0.129084416118575,0.0869716341656215,0,0,0,0,0,0,0,-0.00762413122503229,-0.0359607664831083,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0830226005657123,0.190923088359557,0,0,0.355683340528758,0,0,0,0,0,0.725534654769053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974356703729115,0,0,0,0,0,0.0507122412956334,0,0,0,0,0,0,0.340294482227699,0,0,0,0,0,-0.0261063348681787,0,0,0,0,0,0.00250729979488476,0
X002129.SZ,0,0.178141954518763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300244073701337,0,0,6.93889390390723e-18,0,0,0,0.177282857061982,0,0,0,0,0.0618423216535017,0,0,0.154720265220234,0,0,0.196672430199133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114459222583508,0,0,-0.0155972572997888,-0.0808207664149759,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.122656933248123,-0.110106921132151,0,0,0,0,0,-0.240197281110208,-0.117745649191645,0.203765459808915,0,0,0,0,0,0,0,0.278460239312647,0,0.275476671334153,-0.122758584815771,0,0,0,0,0,0,0,0,0,0.00862359527122292,0,0,0,0,0,0,0,-0.102013735745035,0,0,0,0,-0.0306634834956427,-0.0779292359520079,0,0,0,0,0.375625679854688,0
Slope,0,0,0,0,0,0.250671528046243,0,0,0,0,0,0,0,0,0,0,0,0.201700876374439,0,0,0,0.471277482278384,0,0,0,-1.70705064708035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650176536633649,0,0,0,-2.91009190683168,0,0
TED,0,0,0,0,0,-0.114414263525354,0.282015740443916,0,0,0,0,0,0.141019191138617,0,0,0,0,0,0,0.644742077816497,0,-0.327152488846864,-0.252539746516377,0,0,0,-0.338721640920242,0,0,0,0,0,0,0,0,-0.29263815654592,0,-0.0717580697530059,0,0,0,0,0,0,0,0,0,0,0,0,-0.505025275179783,0.232363329549808,0,0,0,0,0,0.437608982576123,0
RealEstate_excess,0,0.0214473585635449,0,0,0,0,0,0,0,0,0,0,0,0,0.175438910702709,0,0,0,0,-0.0413646605982531,0,-0.0524343238604,0,0,0,-0.0446566324233323,0,0,0,0,0,-0.0105981841169806,0.0743203216595203,0,0,0,0,0,0,0,0,0,0,-0.0159819305955813,0,0,0,0,0,0,-0.0328556072115084,0.00585198505268917,0,0,0.182815237736547,0,0.0738834559664376,0,0
MKreturn,0,0,0,-0.274154164825168,0,0,0,0,0,-0.0531509615373457,0,0,0,0,0,-0.0741987249024998,0,0.0440156063767464,-0.0875834320077784,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0356921895465679,0.107832791835256,0,0,0.0545861203685499,0,0,0,0,0,0,0.113478285807304,0,0,0,0,0,0,0,0,0,0,0,0,0.00716388736799979,-0.0280829005692294,0.18091195855835,0,0,0,0,0
MKvol,0,0,0,0,0,0.00227295413677647,0,0,-0.00141862727792291,0.000108649354591592,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.00153844941774019,-0.000437863048564415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416120929362417,0,0,0,0,0,0.00406225366410681,0,0,0,0,-0.000226618002087896,0.00321032993797073,0,-0.00299982857924557,0.00328643086713354,0,0,0,0.00211295448064988,0.0325576379360043,0
CarbonVol_Shenzhen,0,0.0853335990449375,0.139382142556527,6.93889390390723e-18,0,0,0,0,0,0.113235063431424,0,0,0,0,0,0,0,0,0,0,-0.0146310791926231,0,0,0,0,-0.206095673743005,0,0,0,0,-0.0989773318565569,0,0,0,0,0,0,-0.00184714470565635,0,0,0,0,0,0,0,0,0,0,-0.100075050453971,0,-0.0734940409247322,-0.0945207669211865,0.00510320845019918,0,0,0,0,0.278283113276913,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200217910471002,0,0,0,0,0,0,0,0,0,0,0,-0.0170204924062028,0,0,0,0,0,0,0,0,0,0,0,0,0.0255809622622668,-0.048593973787033,0.0724580615662966,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00234652859293777,0,0,-0.00973009157539554,0,0,0,0,0,0,-0.0130163882616488,0,0,-0.00054747074990661,0.00705047502508202,0,0,0,0,0,0,0,0,0.00303693272648452,0,0.00401574097017458,0.0052470420692348,-0.00943536687638624,0,0,0,0,0.00202383840984156,0.000313685959595441,0,0,0,0,0,0.0122389007600345,0,0,0,0,0,0,-0.00622950955259252,0.00760412034739907,-0.0309800582268738,0,0,0.0294538191481183,0,0
