,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002371.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X000100.SZ,X600089.SH,X600741.SH,X600702.SH,X600460.SH,X000799.SZ,X002236.SZ,X000157.SZ,X600779.SH,X601799.SH,X002180.SZ,X600522.SH,X000733.SZ,X002414.SZ,X600584.SH,X600884.SH,X002008.SZ,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.550015429945471,0,0,0.0696489384828562,0,0,0,0,0,0,0,0,-0.0863902290001369,0,0,0,0,0,0,0,0.0213955789793353,0,0.00924573636290419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195702392364433,0,0,0,0.0242867453194425,0,0,0,0,0,-0.00361815324400196,-0.00400886308242995,0,0,0,0,0,0
X000858.SZ,0,0,0,0.411130735237656,0.0847624271219602,0,0,0,0,0,0,0,0,0,0,-0.010900280166428,0,0,0,0,0,0,0,0,0,0.323084694527657,0,0,0,0,0,0,0,0.0725233263230821,0,0,0,0,0,0,0,0,0,0,0,0.0292896496996142,0,0,0,0,0,-0.00525283224563032,0,0,0,0,0,0,0
X002415.SZ,0,0.0255706245621194,0,0,0,0,0.0302877151386159,0.0822042227870354,0.3392329381957,0,0,0,0,0,-0.0213150018680815,0.0408820420839062,0,0.0880580621169145,0,0,0,0,0,0.000109934413064621,0,-0.103980841662379,0,0,0,0,0,-0.0451123897632572,0,-0.068339254233609,0,0,0.100518847079319,0,0,0,0,0,0,0.0593895634226093,0,0.0123968081885384,0,0,0,0,0,0.0169003599752136,0,0,0,0,0,0,0
X600809.SH,0,0.113937790778079,0,0,0,0,0,0,0.019643644682839,0,-0.0991273544602483,0,0,0,0,0,-0.0673524363097835,-0.193067544445741,0,0,-0.0775759235503847,0,0,0,0,0,0,-0.321384411063815,0,0,-0.0730337870730594,0.0327500777181987,0,0,0.260091010023557,0.601795834036072,0,0,0.0682670221062043,0,0,0,0,0,0,0,0,0,0,0,0,0.00776485836380624,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0783965705732848,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0806862423587105,0,0,0,0,0,0,0.508848372766689,0,-0.010151280107109,0,0.076866558589367,0,0,-0.00554840785745151,0,0,0,0,0,0,0,0,0,0.229266946890524,0,-0.0514654127472049,-0.114748848022332,0,-0.197294368003646,0,0,0,0,0,0,0,0,0.0195956091804836,0,0,0,0,0,0
X600276.SH,0,0,0.186293958822644,0,0,0,0,0,0,0,-0.0632545079394382,0,0,0,0,-0.0114788208060588,-0.0219821765680561,0,0,0,0,0,0,0,0,0.0531625368660632,0.0886710537567129,-0.212172785989744,0,0,0.122939434478617,0,0,0,0,0,0,0,0,-0.00204517309090254,0,0.0310951616835672,0,0,0,-0.0914022768785686,-0.0913615063032513,0,0.26651450603063,0,-0.0324171644504975,-0.00709831230691197,0.00461516103167586,0,0,0,0,0,0
X002475.SZ,0,0.325849981470966,0,0,0,0,0,0,0,0,-0.0838705934788203,0,0,0,0.138905988044529,0.115097318433961,0.0213595035725755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121889585693484,0,0,0,0,-0.0589110986629711,0,0,0,0,0,0.158309940743326,-0.148877520486303,0,0,-0.0967601256440487,0,0,0,0,0,0.00892568212062123,0,0,0,0,0,0,0
X600690.SH,0,0,0.104784685032062,0,0,0,0,0,0.113240621922168,0,0,0.0603318435264355,0,0,0,-0.0237176222869457,0,0,0,0,0,0,0.00510057129257659,-0.0588296683302608,0,0,0,-0.0608102962029972,0,0,0.306988131573099,0.00785521248883938,0,-0.0634245184654616,-0.0197617360620479,0,0,0,0,0,0,-0.00544705213054234,0,0,0,-0.0198992605688901,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.296346574719539,0.0672443154160194,0,0,0,0,0.197627616117546,0,0,0,0,-0.0970747259708166,0,0,0.0619950721417372,0,0,0.0793950675204207,0,-0.118926993609635,0,0,0,0,0,0,0,0.0132064819505505,0,0,0,0,0,0,0,0,0,0.212736142237311,0,0,-0.110036982507608,0,0,0,0,0,0,0,0,0,0,-0.00486784762525041,0,0,0,0,0,0
X600104.SH,0,0,-0.0276991978146149,0,0.0273545995730829,-0.0418635051176421,0,0,0,0,0,0,0.302427804987128,0,0,-0.0299698681285231,0.0464910589974174,0,0,0,0,0,0,-0.0521885069339448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188128000400322,0,0.0372954775406038,0,0,0,0,0,0.0458195520461781,0,0,0,-0.141234016907047,0,0
X300014.SZ,0,0.123890791803887,0,0,0,0,0,0,0.0628443031448613,0,0,0,0,0,-8.67361737988404e-19,0,0.0280343491037767,0,0,0,0,0,0,0,0.083137373613297,0.0930853139032799,3.46944695195361e-18,0,0.091090272603219,0.106863009266366,0,6.93889390390723e-18,0,0,0.195327206621549,0,0,0,0,0,0,-0.0097015754623632,0,0,0,0,0,0,0,0,0,0.0422610163919753,0.0179697295151704,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-5.42101086242752e-20,-0.0409049271669436,0,0.169896038449409,-0.00879281448886241,0,0,0,0,0,0,0,0.184246625832298,0.0640371661715947,0,0,0,0.16157323719827,0,0,0,0,-0.0636476602113162,0,-0.0311148357010582,0,0,-0.164934719467604,0,0.129506141873687,0,0,0,0,0,0,0,0,-0.0231948611240243,0,0,0,0,0,0,0,0,-0.0222776702653461,0.0602967437601988,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0969325949174236,0.0412071705357911,0,-0.0673429503732073,0,-0.0436782190131514,0,0,0,0,-0.108159770464487,0,0.205471225565143,0,0,0,-0.00762771336696035,0,0,8.67361737988404e-19,0,0,-0.0856238809791504,-0.0299206994487984,0,0,0,0,0.0636464625107894,0,0,0,0.332952294712936,0,0,0,0.0166784569724994,0.0788595731967432,0.0632673710314711,0,0,0,0,0,-0.0232244940883175,0,0,0.017922233790293,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0347219461367549,0,0.0312172378076843,0.0368581108479769,0,0,0,0,0,0.00861121668068799,0,0,0,0,0,0,0,0,0,0.000816253463758905,0,-0.0301564406300382,0,0.0580667596248073,0,0.279267808668723,0,0,0,0,0,0,0.143576366820442,0,0,0,0.043292583538096,-0.00185615509580452,0,0,0,0,0,0,0,0,0,-0.0438571286612527,0,0,0,0,0,0
