,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X000559.SZ,X600066.SH,X600372.SH,X000157.SZ,X002236.SZ,X002241.SZ,X002475.SZ,X600741.SH,X600089.SH,X002292.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X600839.SH,X000568.SZ,X600177.SH,X002074.SZ,X300003.SZ,X002129.SZ,X002294.SZ,X000977.SZ,X600867.SH,X600582.SH,X002506.SZ,X002276.SZ,X600498.SH,X000800.SZ,X002008.SZ,X000869.SZ,X000547.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.564835535403984,0,0,0,0,0.089031584953522,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524828571438847,0,0,0,0,0.0630343478960388,0,-0.0343266121492881,0,0,0,0,0,0,-0.0349366519467125,0,0.00349991698354341,0,0,0,0,0,0,0,0.0728996815238946,0.155906110034886,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0459433980852519,0,0.295093006482707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163492120416164,0.137532951456754,0,0.0426398629544054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339230459985665,0,0,0,0,0,-0.060085433923206,0,0,-0.057048552091821,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.187309966736251,0,0,0,0.192237721302664,0,0,0,0,0.0963837585263152,0,0,0,0,0,0.0153817718330305,0.151375331787945,0,0,0,0.0173575397738911,0,0,0,0,0,0,0.0335723094558099,0,0,0,0,0,0,-0.134622099799058,0,0.0073060982122535,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105803905436455,0.0332696663545855,0,0,0,0.225522196632884,0,0,0,0,0.121919076349706,0.00377389842947608,0,0,0,0,0.0785296608249867,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130786967799946,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411421645769638,0,0,0,0,0,0,0,0.014724537704385,0.0117217825316335,0,0.0192587012561988,0,0.0108248588438211,0,0,0.132324032784193,0.0349011681084789,0,0,0,0,0,0,0.0409165494733966,0,0,0,0,0,0,0,0.0890007599656735,0,-0.0407861999840371,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.217263416707746,0.0573861739597087,0,0,0,0,0,0,0,0,0,0,0,0,-0.166483455434392,0,0,0.283538102791555,0,0,0,0.0350072038019375,0,0,0,0,-0.148732424527408,0,0,0,0,0,0,0,0,0,0.0168868614954033,0,0.116691783122176,0,0,0,-0.0261015704160743,-0.052946945703666,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34897730415333,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0667070193747847,0,0,0.102973159204329,0,0,0,-0.063144252465083,0,0.22591488180181,0,0,0,0,0,0,0,0.0976185552438716,0,0,0,0,0,0
X002304.SZ,0,0.155911574806287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592585623685294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077978232048797,0,0,0,0.415497967016722,0,0,0,-0.0203397003454352,0,0,0,0,0,0,0
X000063.SZ,0,0.14385411510622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065452275873196,0.116585102170419,0.0144928192943184,0,0,0,0.107875579576708,0,0,0.174334453018652,0.0463231109870822,0,0,0.127151166436874,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0240599875075368,0,0.142463270815301,0,0,0,0,0.0705785381860122,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0131920715459786,0,0,0.0964888319440952,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0989738320072557,0,0.18357611541271,0,0,0.211810362802595,0,0,0,0.0799477053218096,0,0,0,0.0451369156471978,0,0,0,0,0.00412726202057308,0,0,0.0194702055546336,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.236388741864565,0,0.0127756166325208,0,0,0.281689157462766,0,0,0,0,0,0,0,0,0.0482601902187869,0.052977144362332,0,0.0982831118177536,0,0,0,0.0232576144020168,0,-0.00381481749296377,0,0,-3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0229910416409504,0,0,0,0,0,0
X600703.SH,0,0,0,0.200326300705316,0,0,0,0,0,0,0,0,0.15199303617787,0,0,0.0108470502202775,3.46944695195361e-18,0,0,0,0.294355739128681,0,0,0.0227846801848552,0.0153571528401577,0,0,0,0,0,0,0,0,0.115344551225618,0.076197631269579,0,0,0,0,0,0,0,0,0,0,0.00763126511607675,0,0,-0.0199762986990512,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150753702922551,0,0,0,0.392303301700937,0,0,0,0,0,0,0,0,0,0.0158781606326936,0,0,0,0,0.00859846478987646,0,0.00233723839027633,0,0,0,0,0,0.0127389473352166,0.229588516774147,0,0.0098269418688106,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111123721965505,0,0,0.287649278223289,0,0,0,0,0,0,0.0907465370919823,0,0,0,0,0,0.0300198705160702,0,0.0981052482992717,0,0,-4.33680868994202e-19,0.0255241323436975,0,0.202826302362346,0.021374095482929,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961509513936021,0,0,0,0.401848449682014,0,0,0.0292853419140266,0,0,0,0,0,0.0332805773058653,0,0,0,0.0288229228819905,0,0,0,0,0,0.128771687727777,0.0477198328058175,0,0,0.0434889642831388,0,-0.0149386572698695,0.015166486513699,-0.118032089959311,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0704145263589718,0,0,0,0,0,0.638005421723207,0,0,0,0,0,0,0,0,-0.0369286384555939,0.103670037231913,0.00893280107972557,0,0,0,0,0,0,0.0951504663303762,0,0.254163111222905,0,0,0,0,0.115392381681314,0,0.0967316572837814,0.0330481653152052,0,0.0184576037890082,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000852255877491733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231322601740166,0,0,0,0,0.306800750998494,0,0.0968004225149176,0,0,0.0498435314043833,0,0,0,0.122184821468944,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.163347445186867,0,0,0,0,0,0,0,0.075210783546144,0,0,0,0,0,0,0,0,0,0,0,0,0.248374378383526,0,0,0,0,0.0022385207344469,0,0,0.037750721976282,0,0.117834999184264,0,0,0.0534225723453986,0,0,0,0,0,0,0,0,0,0,0.038414377288425,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0716067101929923,0,0,0,0,0,0,0,0,0.352932043841906,0,0,0,0,0,0,0,0.13224858723466,0,0.185514336427051,0,0.317927094793375,0,0,0,0,0,0,0.217230980344329,0,-0.032178767111118,0,0,0.0465597447471395,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
