,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X002241.SZ,X600372.SH,X002049.SZ,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X002007.SZ,X002074.SZ,X000800.SZ,X600183.SH,X002463.SZ,X601799.SH,X600418.SH,X300142.SZ,X600460.SH,X002028.SZ,X002180.SZ,X600702.SH,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.258346110088557,0,0,0,0,0.0994404674676917,0,0.0616339475523519,0,0,0,0,0,0,0,0,0.104918197123718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433219567488271,0.0128846752647989,0,0,0.539413902615348,0,0,0,-0.193684000729252,0,0.0146148918748324,0.0347116366791869,0,0,0,0,0
X000858.SZ,0.11789576222367,0,0,0,0,0,0,0,0,0,0,0,0.0751434483653565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330340834210964,0,0,-0.129277850393668,0.0656203338054907,0,0,0,0,0,0,0,0,0,0,0,-0.0988534936641183,0,0.0372770768350297,0,0.0493312008397169,0.125423226403761,0.292640960228088,0,0,-0.0154750659005121,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130714865970768,0.0868388247966938,0,0,0,0,0,0,0,0,0.0668994835498374,0,0,0,0,0,0,0,0.0945582401120931,0,0,0,0,0,0,0,0,0.039538278955323,0,0,0,0,0,0,0.126167163972738,0.00762157368113829,-0.0160353575999708,0,0,0,0,0,0
X000568.SZ,0.40821590056028,0,0.0484292238380769,0,0,0.371012328428205,0,0,0,0,0,0.181138546136156,0,0,0,0.17752512946175,0,0,0,0,0,0,0,0,-0.0277169115322889,0,0,0,0,0,0,-0.0659179075443015,0,0,0.00858430894190417,0,0,0,0,0,0,0.00714391208715523,-0.0452018551046754,0,0,0,0.0269333699424848,0,0,0,0.0357661376058566,0.0014704103851983,0.0123825294510412,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.11077053125331,0.115243333519133,0,0.276731317528295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876384057246441,0,0,-0.0405172315850312,0,0,0,0.184388823127823,0,0,0,-0.0790333763368273,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.100338713867863,0,0,0,0,0.00199830778583856,0,0,0,0,0,0
X600809.SH,0.255453859192261,0,0,0.346248930129683,0,0,0.0337389815136729,0,0,0,0,0,0,0,0,0.0739073099105781,0,0,0,0,0,0.0544175654455939,0,0,0,0,0.0752712422114275,0,0,0,0.043597974531305,0,0,0,0.0328243184683291,0,0,0,-0.113644432624881,0,-0.0183573078747022,0,0,0,0,0,0,0,0,0.0323127658869519,0,0.0272674636498146,-0.0556782005651992,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0624313793814025,0.156733081378641,0,0,0,0,0,0,0,0,0,0,0,0.226143475547153,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.148294530678637,0,0,0,0,0,0,0.445254460230112,-0.0204792343967772,0,0,0,0,0,0.214634545825089,0.0408594567945835,0,-0.0956884386769008,0.119315160615535,0,0,0,-0.271559964130305,0,0
X600690.SH,0.128522643443812,0,0,0.0630291123586439,0,0,0,0,0,0,0,0.0127285354126741,0,0,0,0,0,0,0.0586645107560704,0.0756754074121645,0.0626157885920289,0,0,0,0,0,0,-0.00919679163341273,0,0,0,0,0,0,0,0,0,0,0,0.0515211013310601,0,0.0569609719294388,0,0,0,0,0,0,0,0,0,-0.0252851711922262,0.0378226037391442,0,0,0,0.000368808665161272,0,0
X000651.SZ,0,0,0,0,0.118039778557494,0,0.024430805154104,0,0,0,0,0.205035377920256,0,0,0,0,0,0,0,0.193873022265352,0,0,0,0.0783739818129506,-0.0602271980678295,0,-0.0680145923795373,0,0,-0.0550771595122887,0,0,0,0,0,0,0,0,0,0,0,0,0.0258965755721052,-0.000557799456411502,0.0537868854699858,-0.122372849770326,0,0,0,0,0,0.0127077267424732,-0.0478939562933341,0,0,0,0,0,0
X002304.SZ,0,0,0,0.195723915167803,0,0.0578864254730876,0,0,0,0,0,0,0.114241496463548,0,0,0,0,0.111932978216614,0,0,0.186498501637851,0,0,0,0,0,0,0,0,0,0,-0.0967525095502576,0,0,0.00259062008874304,0,0,0,0,0,-0.0070142672048959,0,0,-0.0412447194077892,0,0,0,0,0.0932500638831666,0,0,4.33680868994202e-19,-0.0218282326469065,0,0,0,0,0,0
X600104.SH,0.0738844729851354,0,0,0,0,0,0,0.16277377102322,0,0,0,0,0.0984535759173359,0,0,0,0,0,0.125560631819427,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684733191773241,0.13183008739685,0.0952167729327011,0,0,0,0,0,0.0612996125062861,0,0,0,0.0274646635946842,0,0,0,0,0,-0.0217742532702676,0.0289232622381732,5.59794909970645e-05,4.33680868994202e-19,-0.00463462246247261,0,0,0,0,0
X300124.SZ,0,0,0,0.0359360690003254,0,0,0,0,0.218095350103883,0,0,0,0,0,0,0,-0.200168793919009,0,0.270883119901066,0,0.0214452004746539,0,0,0,0.0110824646887037,0,0,0,0,0,0,0.0775138443800758,0,0,0,0,0,0,0,-0.0225175889097647,0,0,0,-0.0272486229990221,0,0,0,0,0,0,0,-0.0247305663314513,0.0503625954018127,0.081831340162093,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.147721101191823,0,0,0,-0.142017862926024,0,-0.404240470024265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324627452108389,0,0.359514180573536,0.0884207947027772,0.402883408222549,0,0,0,0,0,0,0,0.329223007599239,-0.0265164821918539,0,0,0,0,0,0,0,0.00560742416690711,-0.0716137257655916,0,0,0,0,0
X000725.SZ,-0.141444466610633,0,0.0801792362016564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832660621673851,0,0,0,0.022314224944406,0.268873206481255,0.434449152123096,0,0,0,0,0.0419551920537262,0,0,0,0,0.172670244729182,0,0,0,0,0,0,0,0.0019862150347702,0.0380068433134644,0,0,0,0,0,0,0,0,0,-0.0142425048843256,0.0504502046823933,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412994107097681,0,0,0.00316164204990573,0,0,0,0,0.014998147302777,0,0,0,0,-0.178724103412579,0,0,0,8.67361737988404e-19,0,0,0,0.0359625067175805,0,0,0,0,0,0,0,0,0,0,0,0,0.00444487777669973,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.30677188362914,0,0,0,0,0,0,0,-0.039059511349935,0,0,0,0,0,0.0266501172904162,0,0,0,0,0,0,0,0,0,0,0,-0.0822850699563782,0.13321425471248,0,0,0,0,0,0,0.0585925388329486,0,0,0,1.73472347597681e-18,-0.0107767282889805,0,0.0408028997761167,0.0933669145235871,0,0,0,0,0,0.0116932227624367,-0.0181083298456497,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.176044979395327,0,0,0,0,0,0.0885789163995922,0,0,0,0,0,0,-0.0326291914432754,0,0,0,0,0,0,0,0,0,0.0853987190890261,0,0.321616768257928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109022758507655,0.0439470370975987,0,0,0,0.118632461132727,-0.0340238955251587,0.0248232328735423,-0.230809648118731,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0372217576069063,0,0.139009744622839,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.196077401046499,0,0,0,-0.486769715931575,0,0.00725213971419029,0,0.406756244876446,0,0,0,0,0,0,0,0.246005006544785,0,0,0,0,0,0.142146547379567,0,-0.088995067002536,0.0105251904587511,0,0,0,0,0.044518422433276,0,0
X000338.SZ,0,0,0.0733647887174227,0,0.0784683306043234,0,0,0,0,0,0.178116053383455,0,0,0,0,0,0,0,0,0.0475035414555028,0,0,0.0764299457473957,0,0,0,0,0,0,0,0,0,0.0444401226297578,0.129529116321757,0,0,0,0,0,0,0.00145784260237538,0,0,0,0,0,0,0,0.090230700740264,-0.270687646978856,0,-0.00143561624426254,-0.0195279017746095,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.103314798789794,0,0,0,0,0,0,0,0,-0.043551918007258,0,0,0,0,0,0,0,0,0,0,0.0182274262699044,0,0,0,0,0,0.687644518660633,0.122221911644904,0,0,0.141035830185806,0,0,0.00721343524313225,0,0,0,0.0408702584369081,-0.0802474139414456,-0.0132171647921835,0,0,0.0442743139981256,0,0,0,-0.0184841043279284,-0.00990738827939627,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.176587625252596,0,0,0,0.0387548452785606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32286559111374,0,0,0,0.0647839455115602,0,0,0.00254068139633541,0,0,0,0.0395750978810535,0,0,0,0.0206724155775932,0,0,0,0.0895077021392,-0.0245765318732443,0,0,0,0,0,0,0.0886091840236145,0.00122072400906387,-0.0128884174654201,0,0,0,0,0,0
X002179.SZ,-0.0683382851868916,0,0,0,0,0,0,0,0,0,0,0,0,0.36486901320674,0,0,0,0,-0.0930877559399574,0,0,0,0,0,0,0,0,0,0,0.0195647397166594,0,-0.142347753743652,0,0,-0.041179962619765,0,-0.029270601680111,0,0,0,0,-0.0700193031694769,0,0,0,0,0,0,0,0.297635775952086,0,0,-0.00521782544956393,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4547453075805,0,0,0,0,0,-2.77555756156289e-17,0,-0.0544043703003296,0,0,0,0,0,0,0,0,0,0,0,0,0.016378710269337,0,0.00404997174832605,0,0,0,0,0.204511402579365,-0.0259326736554882,0.0117540827747024,0,0,0,0,0.157215370219687,0,0.0356458324929217,-0.0106262622270128,0.0118861296887369,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408681443448207,0,0,0,0,0,0,0,0,0,0,0,0.0937654058969746,0,0.266632111177013,0,0,0.00441192442431486,0,0,0,0.41382507484397,0,0,0,0.0655728566675121,-0.040436358113293,0.191018124727183,0,0,0,0,0.0353038386031943,0,4.65486450354207e-05,0,0,0,0,0,0,0
X600703.SH,-0.0897589211640047,0,0,0,0,0,0,0,0,0,0,0,-0.432649083397635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265637758391912,0,-0.123486994429753,0.461214929398873,0,0,0,0.516582896322052,-0.344081882050323,0,0,0,0,0.174788984670872,0.0459544111711183,0,0.103158260011023,0.0621339722555315,0,0,0,0,0,0,0.0128945174663511,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0199154784499461,0,0,0,0,0,0.269552024147323,0,0,0,0.191730618359145,0,0,0,0,0,0,0.235804871641823,0,0,0,-0.056041343617145,0,0,0,0,0,0,0.031728564106189,0,0,0,0,0,0,0,0,0,0,0,-0.180001820979164,0.0848970945976758,0,0,0,-0.00393937047163458,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0508156331186373,0,0,0,0,0,0,0,0,0.439346039905684,0,0,0,0,0,0.598977188695612,0,0,0,0,0,0,0,0,0,0,0,0,-0.149864027522202,0,0,0,-0.051742084492439,0,0,0,0,0.0686585458796481,0,0,0.145682021928323,0,0,0,0,0,0,0.0236204268070267,0.0910182342837097,0,-0.032890213976864,0.0503974646074038,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0433342064986468,0,0,0,0,0,0.00921824656475839,0,0.035958789602645,0.123784695463164,0,0,0,0,0,0.0601442119300856,0,0,0,0,0,0,0,0,0,0,0.160843424582216,0,0,0,0.0825933751076372,0,0,0,0.324183827879916,0,0,0,0,0,0,-0.0214235215027413,0,0,0,0,0,0
