,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600809.SH,X002241.SZ,X601877.SH,X600066.SH,X002456.SZ,X002508.SZ,X002294.SZ,X300124.SZ,X300136.SZ,X300003.SZ,X600867.SH,X600522.SH,X600271.SH,X600089.SH,X000596.SZ,X000981.SZ,X000157.SZ,X002085.SZ,X600177.SH,X600566.SH,X000661.SZ,X600498.SH,X600699.SH,X300142.SZ,X002179.SZ,X600118.SH,X600201.SH,X000869.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.51559273939973,0,0,0,0.118057903163353,0,0,0,0,0,0,0,0,-0.0709151193194663,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270957991947638,0,0,-0.0268877472287778,0.0229079779434364,0,0,0,0,0,0
X002415.SZ,0,0,0.020109306798143,0,0,0,0,0,0,0,0,0.0848697948344128,0.0390973247262358,0,0.0668952172004892,0,0.0431496427188792,0,0.268397326871488,0.277324469167466,0,0,0,0.0838815031984227,0,0.013515883968944,0.026121302414824,0,0.00889127881643689,0,0,0,0,0,0,0,0,0,0,0,0,0.0605822636052219,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00378667513944915,-0.0115889326388425,0,0,0,0,0,0
X600104.SH,0,-0.0295375087162716,0,0,0.307391755390912,0,0,0.0198219841251073,0,0,0,0,0.215088265191257,0.0185679941202735,0,-0.0196688406895589,0,0,0,0,0.164368522958612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334725906892207,0.0357291143220064,0,0,0,0,0,0
X000858.SZ,0.130479762827253,0,0,0,0,0,0,0.149667657251324,0,0,0.114438464143533,0.0118504605176233,0,0,0,0,0,0,0.0804121271882746,0,0.0888102986046867,0.25001907029217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685461372029953,0,0,0,0,0,0,0,0.0223554178478117,0,0,0,0,0,0
X000651.SZ,0,0,0.15659533416859,0.0724109462734775,0,0,0,0.0302719429302241,0.0162364509251407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160027165079071,0.0751606327625266,0,0,0,0,0,0,0,0,0,0,0,0.0745108564653274,0,0,0,0,0,0,-0.00158426649371557,0.0436254320688996,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.551790310423396,0,-0.103758194431567,0,0.115241840631347,0,0.0523599451963403,0,0,0,0,0,0,0.088980955066507,0,0,0,0,0,0.0161258215939318,0,0,0,0.118667204670961,1.38777878078145e-17,0,0,0.324458635340179,0.164129050797245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666374483292496,0.132922845980385,0,0,0,0,0,0
X600276.SH,0.151906196369239,0.0576983046759035,0,0,0,0,0,0.110275708065361,0,0.041100096008468,0,0.0950429546795282,0,0,0,0,0.157890730970535,0,0,0.0198013567946984,0,0,0,0,0,-0.268314641988232,0,0,0.0836323785216593,0.0952972574546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513313338573197,0,0,0,0,0,0,-0.0271874622471877,0.0627469724560607,0,0,0,0,0,0
X002304.SZ,0.284455715479032,0,0,0.0949575059256089,0.0427615854938925,0,0,0,0,0,0.206680065684475,0,0.0960104716815912,0,0,0,-0.0375935712765265,0,0,0,0,0,-0.0741769807864477,0,0,0,0,0,0,0,0,0.0356867258946116,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0403087438226787,0,0,0.180223928427228,0,0,0,0,0,0,-0.0113328700986965,0.0144566757627102,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.0527793651251305,0,0.375862503103399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193399083570249,0,0,0,0,0,0,0,-6.93889390390723e-18,0.496219145196247,0,0,0,0,0,0,0,0,0.270081674324177,0.147737879481563,0,0,0,0,-0.218364010510825,0,0,0,0.0129182475773463,0,0,0,0,0,0
X600690.SH,0,0,0.47933881920556,0,0.100209024578945,0,0.0525914608400213,0.0876929773185079,0,0,0.0970004211683339,0,0.0938326607004949,0,-0.0336870402653397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896193386366214,0,0,0,0.0363704008519674,0,0,0,0,0,0,0,0,0,0.0376596073206967,0,0,0,-3.46944695195361e-18,0,-0.0146834548308961,0.0173217941076365,0,0,0,0,0,0
X000568.SZ,0,0,0,0.316154826875281,0,-0.0165779562650608,0,0.16292724466586,0,0,0,0,0,0,0,0,0.175056837718033,0,0.0410709879234609,0,0,0,0,-0.00712742632135149,0,0,0,0,0,0.0458027596326781,0,0,0,0,0,0.158266052773378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782045778424706,0.00670276788149948,0,0,0,0,0,0
X600703.SH,0,0.0251059034064097,0,0,0,0,0.0458031310439004,0.336729514578676,0,0,0,0,0,0,0,0,0.420777018844494,0,0,0,0,0,0,0.0937179422428069,0,0,0,0,0,0,0,0.131533390215125,0.0367997465861842,0,0,0,0,0,0,0,0,0.0880690466434902,0.424054153292629,0,0,0,0,0,0,0,0,-0.0311119428280396,-0.00462560014907447,0,0,0,0,0,0
X600741.SH,0,0,0,0.0179723637031639,0,0,0,0,0,0.0918235739250433,0,0,0,0,-0.107990063197273,-0.0763467305933219,0,0,0,0,0,0,0,0,0,0,0,0.0600951627591223,0,0.111861999415838,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.203562540986753,0,0,0,0,-0.0189710746023735,0.0613251799849525,0,-0.242336480870222,0,0.0111987457744841,-0.0352156100444149,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0969808871764718,0,0,0,0,0.0296432408100055,0,0.120960433450389,0,0,0,0,0,0,0.366392721553408,0,0,0.00966698548077777,0.0943573603829759,0,0,0,0,0,0,0,0,0,0,0,0.113988796124942,0.0246951663437114,0,0,0,0,0.0865615755170517,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.136867023775013,0,0.139320544833604,0,0,0,0,0,0,0.179178613764989,0,0,0,0,0,0.120518705650805,0,0,0,0,0.099050609840826,0,0,0,-0.0532990832609498,0.116182425942771,0.113561758914604,0,0,0,0,0,0,0,0,0,0,0,-0.226800057728723,-0.148965295729706,0.093384759732418,0.00864792743389587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048887619490742,0.124615839511467,0,0,0,0,0,0,-0.0322556268096152,0,0,0.0800430258542687,0,0.214793581430276,0,0,-0.0163990567387943,0,0,0,0,0,0,0,0,0,0,0,0,0.226390164204987,0,0,0,0,0.473806683774005,0,0.072604295717923,0,-0.00940288755606216,0.0227328825009025,0,0,0,0,0,0
X002236.SZ,-0.109796513693624,0.583446988763252,0,0,0.0587293182949986,0,0,0.0631851333429719,0,0,0,0.163063717086406,0,0.081300626743216,0,0,0,0,0.0473650771917235,0.097928715167977,0,0,0,0.041768516579248,0,0.0415463597293699,0,0,0,0,0,0,-0.143412713660075,-0.0160689075640784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210591565754548,0.0263235198627404,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000625.SZ,-0.0464122135641224,0,0,-0.124152648686265,0,0,0,0,-0.00913838290761791,0,0,0.106817577911294,0.0476714490291142,0,0,0,-0.0612894080131724,0,0.0198093200382495,0,0,0,0,0,0,0,0,0,0.120843012822565,0,-0.0156018207305759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713389718438676,0,0,-0.119839108714164,0,0.0648740565546459,0,-0.0198144963695568,0.0325640904704429,0,0,0,0,0,0
X002008.SZ,-0.0128704493963686,0.133193447910311,0,0,0,0,0,0,0,0.27966348014483,0,0.0562800243788147,0,0,0,0,0,0,0,0,0.0590626733917347,0,0,0.040222354485331,0,0,0,0.274798973941028,0.193503996002669,0.18153629359675,0,0,0,0.0511169789226418,0,0,0,0,0,0,0,0,0,0.116150278157452,0,0,0,0,0,-0.0479235675520386,0,0.0022423151222467,0,0,0,0,0,0,0
X600487.SH,0,0.23333455083745,0,0,0,0,0,0,0.267645035832473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192960875088429,0.122281411656096,-0.186934549981269,0,0.0555511151077409,0.0801114135866468,0,0,0,0.0575510620671141,0,0,0,0,0,0,0,0,0,0.18122316212191,0,0.113330741074097,0,0,0,0,0.0583247201727131,0,0.0142622582626553,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.163710521066236,0,0,0.027783453167908,0,0,0.0892595099206098,0,0,0,0,0,0,0.17210476577245,0.0889557158284993,0,0,0.000367511432646943,0.0899475064912928,0,0,0,0,0,0,0,0.19886252541413,0,0,0,0.109360100098544,0,0,0,0,0,0,0,0,0,0.0360417524253528,0,0,0,0,0,-0.00766680857989884,0.0409779143834055,0,0,0,0,0,0
X600809.SH,0.174606439420037,0,0,0.454593221080152,0,0.166411598564441,0,0,0,0,0,-2.16840434497101e-19,-0.0150415498659173,0,0,0,0,0,0,0,0.0527726073073072,0,0.0963363124795773,0.0129401095693862,0,0,0,0,0,0,0,0,-0.21121852301,0,0,0,0,0,0,0,0,0,0,0,0.0932697192756139,0,0,0,0,0,0,0.00883840221622081,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0212724765588575,0,0,0.144655788446696,0,0,0,0,0.196529042394092,0,0,0,0,0,0.0480980790832178,0,0,0,0.00199786831422985,0,0,0,0,0,0,0,0,0.265890255444531,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.178487666907929,0.0746162778943863,0,0,-0.0782617309158138,0,0,0,-0.0179387720388183,0.0582145290247671,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.011984672925611,0,0,0,0,0,0,0,0,-0.0529702015040978,0.0611185507975702,0,0,0,-0.125270099713405,0.350528825708895,0,0,0,0,0.0467527233641926,0,0,0,0,0.13330778310113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369157160715322,0.381943677435045,0,0,0,0,0,0,0.0468943342640843,-0.0024068690760273,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.254044658623684,0,0,0,0,0,0,0.183870577787292,0,0.357097370764968,0,0,0,0.200053135808902,0,-0.142255224608162,0,0,0,0,0,0,0,0.422119697831911,-0.173091416711524,-0.122865409412902,0,0,0,0,0,-0.0972296390286745,0,0,0,0,0,0,0,-0.0334248174508891,0,0,0,0,0,0,-0.0075520774717098,2.16840434497101e-19,0,0,0,0,0,0
X002456.SZ,0,0,0,-0.0642266084451476,0,0,0,0,0.0549144402081811,0,-0.0989876932481821,0.0171663522011299,0,0.657031425320412,0,0,0,0,0,0,0.0897356060859782,0,0,0,0,0,0,0,0,0.0237719811419518,0,0,-0.167190187027705,-0.061035122207853,0,0,0,0,0,0,0,0.157868627528916,0,0.110195547971513,0,0,0,0,0,-0.0849509681206127,0,0,0.00165066106462467,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.171803381407326,0,0.0301541392771264,0,0,0,0,-0.0537001893603547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198599626226184,0.0826115222146551,0,-0.0152308903779841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358942080028914,0.0468592009311825,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0891823197779342,0,0.120900735625981,0,0,0.0946859024687964,0.0836583945488829,0,-0.014016416737523,0,0,0,0,0,0,0.069506185624184,0,0,0,0,0,0,0,0.124475345755718,0,0,0,0,0,0,0,0,0.0937880578128309,0,0,0.116110620309101,0,0,0,-0.0836257415054875,0,0,0,0.0376000198302123,0,0,-0.0267128926874964,0,0,0,0,0,0
