,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600703.SH,X600741.SH,X002241.SZ,X600271.SH,X600177.SH,X600066.SH,X002129.SZ,X600118.SH,X600582.SH,X601877.SH,X002236.SZ,X000550.SZ,X000568.SZ,X000581.SZ,X000623.SZ,X000800.SZ,X002475.SZ,X002294.SZ,X000559.SZ,X600839.SH,X300146.SZ,X000050.SZ,X600060.SH,X000869.SZ,X000977.SZ,X300124.SZ,X000400.SZ,X002465.SZ,X300003.SZ,X002292.SZ,X600166.SH,X002007.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0924544777444151,0,0,0,0,0.150378992786095,0,0.176450343054259,0,0,0,0,0,0,0,0.0854768365713294,0.0820884041069688,0,0.0737043793505901,0.00658018808771828,0.0484091590842769,0,0,0,0,0,0,0,0,0.0112204773675615,0,0,0,0,0,0,0,-0.0223283577656647,0,-0.0470457792830289,0,0,0,0,0,0,0,0,0,-0.00597777077910472,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.228680063082805,0.261126553819019,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249675087702032,0,0,0,0,0,0,0,0,0,0,0,0.00692140886922251,0,0,0,0,-0.0215705790225872,0,-0.0263962886909251,0,0,0,0,0.0160671916811089,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.084146475820304,0,0,0.0044451465485826,0,0,0,0,0,0,0,0,0,0,0,0.143757939802647,0,0.182063578761351,0,0,0,0,0.0991706726971993,0,0,0,0,0,0,0,0.124675779992781,0.176002432705389,0.0533314351775917,0,0,0.287934552452014,0,-0.0408224190134278,0,0,0,0,0,0,0
X000651.SZ,0,0.149882851236467,0,0,0,0,0,0.0647056627625276,0,0,0.122926600782074,0,0,0.240590225214428,0,0,0,0,0,0,0.00808579434971323,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0386594060658006,0,0,0,-0.0293923312441669,0,0,0,0,0,0,0,0,0,0,0.0552093299326665,0,0,0,0,0.00535923115882284,-0.0299817760044689,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.100918965923643,0,0,0,0.0750350667541322,0,0,0,0,0,0.00210378305087775,0,0,-0.119382497795019,0,0,0,0,0,0.145748087119432,0.304631932006689,0,0,0.161449745027838,0.145148545578995,0,0,0,0,0,0,0,0,0,0.11203610156349,0.17212712549853,0,0,0,0,0,0,0,0.0140883839602314,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.176530997717493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19037908727542,0.0900094502550198,0,0,0.0206099597100654,0,0.0856378641859737,0,0,0,0,-0.1184393893018,0,0,-4.33680868994202e-19,0,0,0,0.0772886558754097,0,0,0,0,0,0,0,0,0.0126271983009302,0,0,0.00745358854997092,-0.10993470149685,0,0,0,0,0,0
X000858.SZ,0,0,0.158713978806862,0,0,0.00150204586881928,0,0,0,0.107308990415932,0,0,0,0.0482544096114758,6.93889390390723e-18,0,0,0,0,0,0,0.061587292653831,0.041518130504664,0,0,0,0,0,0,0,0,0.194845235089836,0.011018583569471,0,0,0,0.0501394384655882,0,0,0,0,-0.00621129951353022,0.0532905789038932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0.124222658389211,0,0,0,0.0209841649736284,0,0,0,0.156368932483435,0,0,0.0705481417484748,0.0692667419759586,0,0,0.0622057177832547,0,0,0,0,0.0426506536689371,0,0,0,0,0,0.0439481389720662,0,0,0,0.142661415549898,0,0,0,0,0,0,0,0,0.102434030579118,0,0,0,0.00701137046010481,0,0,0,0,0.169826933545247,0,-0.00607657208402849,-0.00337433671596981,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.176164002626074,0,0,0.0397039993119604,0,0.0363432840089223,0,0,0,0.0544037762639549,0,0,0,0,0.174123883565818,0,0,0,0.00157303515910925,0.0440994701657271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115507168278903,0,0,0,0,0.0601917019949152,0,0,0,0,0,-0.0700294034828025,0,0,0.0155121356219742,-0.0380749739233332,0,0,0,0,0,0
X600031.SH,0.135039364867523,0,0,0,0,0,0,0.0305012875880391,0,0,0,-0.0371596102606149,0,0,0.696476463652431,0,0.0695658345093014,0,0,0,0,0.0120910924658534,0,0,0,0,0,0,0,0,0,0.0451843322378344,0,0,0,0,0,0,0,-0.00965734867578555,0,-0.0335770341106496,0,0,0,0,0,0,0,0,0,0,0.0103077504086755,0,0.086688743068402,0,0,0,0
