,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X002236.SZ,X300142.SZ,X600703.SH,X600271.SH,X300124.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X002241.SZ,X600177.SH,X600183.SH,X600498.SH,X002371.SZ,X600867.SH,X600487.SH,X300014.SZ,X002008.SZ,X600066.SH,X000050.SZ,X000066.SZ,X300146.SZ,X600118.SH,X600522.SH,X002049.SZ,X002129.SZ,X000977.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0381576101055148,0,0,0,0,0,0,0,0.152040114025158,0,0,0.0452493671774659,0,0,0,0.127876540644924,6.93889390390723e-18,0,0,0,0,0,0.20631182844591,0,0,0,0,0,0,0,0,0,0,0,0,0.0903403583597574,0,0,0,0,0,0,-0.275472953801635,0,0,0.0753153166253138,0,0,0,0,0,0.0418074946782511,0,0.134039844795276,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.409814946922799,0,0,0.186363230369595,0,0,0.0814699481255702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029032669416878,0,0,0,0.0823416941265147,0.0142302602339306,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0298466768058494,-0.0383751911320785,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.524135069401962,0,0,0,0.143911010114959,0,0.0877999884585788,0,0.160832812431568,0,0,0.301415100050748,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.180144702372036,0,0,0,0,-0.0473448868517981,0,0,0,0,-8.67361737988404e-19,0,-0.0219492390595367,0,0,0,0,0,0,0,0.0259073634871588,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.120612653437804,0,0.16750974127896,0,0,0.16608671889333,0,0,0,0,0,0,0.128106538009399,0,0,-0.146150927319877,0,0.0456175166168522,0,0,0,0,0,-0.014807916076136,0.179804160507131,0,0.0444653796816827,0,0,0,-0.0848985940337218,0.0392809884560713,0,0,0.140910982441836,0,0,0,0,0,0.0279742864807999,0,0,0,0.0307778266555936,0,0
X600104.SH,0,0,0.0311856866152563,0,0,0.0139976103626242,0,0,0,0,0,0,0,0,0.313012332717284,0,0,0,0.0344378947469891,0,0,0.12969651492856,0.0162272191652375,0,0,-0.000933443048226487,0,0,0,0.219830483510303,0,0,0,0,0,0,0,0,0.0318473141072881,0,0,0,0.00815497013710998,0.0124929781983869,0,0,0,0,8.67361737988404e-19,0,0,0.00750742890843363,0.0086056373559209,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.24176712143088,0,0,0,0,0,0.112455589772027,0,0,0,0,0.516724334340148,0,-0.0807693255272892,0,0,0,0,0,0.200369648823573,0,0,0,0,0.011625463427055,0.131122545691906,-0.0128946064026098,0,-0.0887878714464846,0,0,0,-0.0102539620136146,0,0,0,-0.110728320018495,0,-0.101600651146254,-0.00218126011436039,0,0,0,0,0.0346787660918004,0,0
X002304.SZ,0,0,0.0791397548247472,0,0,0,0,0,0,0.165918397367629,0,0,0,0,0.0716135913765406,0.110739839324491,0.069145687413824,0.00244057949037958,0,0,0,0,0,0,0,0.0118579343019889,0,0,0,0,0.0666047271533302,0,0,0,0,0.0751559015421661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120217337525145,-0.0174982543684542,-0.0674528994992382,0,0,0,-0.0104635786535649,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.146471759552877,0,0.0601126343908687,0,0,0,0.367894065137592,0.0447319285095792,0,1.73472347597681e-18,0,0.0256298196423656,0,0.00128374099237528,0,0,-0.00654898229051453,-0.000892988299530446,0,0,0,0.0431041474675107,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.012404962269576,0,0,0.0226663345022794,0,0,0,0,0,0,0,0,0,0,0,-0.0316926752623697,0,0,0.0601869174857352,0,0,0.328415993757725,0,0,0.197428179215872,0.513861376300255,0,0,0,0.0650214273401252,0,-0.247302374677501,0,0,0,0,0,0.0402927148317665,0,0,0,0,0.0585850147722895,0,0,0,0,0.057874345259962,0,0
X000568.SZ,0,0.485711346155473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891474148994977,0.0272377779845041,0,0,0,0,0,0,0.0865920628268386,0,0.0671101646010282,0,0,0,0,0,0,0,0,0,0,0,0,0.0350390159539882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178043114950702,0,0,0,0,0,0,0
X600031.SH,0,0,0.390402814347637,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.115482969314978,0,0,0,0,0,0.143252554522312,0,0,0,0,0,0,0,0,0,0,-0.0566254290663621,0,0,0.0203531911179994,0,0,-0.0084581170168254,0,0,0,0,0,0.00468812767128835,0,0,0,0,0,0,0,0,-0.0198660628240448,0,0,0,0,0.0954498006950466,0,0
X600690.SH,0,0,0.0446157342601072,0,0,0.0939174468399901,0,0,0,0,0,0,0,0,0.154876326168887,0,0.128693933931765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743022535461276,0,0,0,0,0,0.0462474282386231,0,0.0486164619213413,0,0,0,0,0,0,-0.0654948299637153,0,0,0,0,-0.0198947991700201,0.0623968035920131,0,0,0,0.0387970129792311,0,0
X002475.SZ,0,0,0.114058486537108,0.0679842859074369,0,0.259834828466509,0,0,0.247852267747197,0,0,0,0,0,0.0315807202599814,0,0,0,0,0,0,0,0,0,0,0.195585620769116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.197295815336775,0,0,0,0,0,0.463906938217008,0,0,0.0992883117346089,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.237404056838313,0,0,0,0,0,0.0286662516089106,0,0,0,0,-0.0313007312121223,-4.33680868994202e-19,0,0,0,0.00787470710946137,0,0
X600741.SH,0,0,0.18816387702682,0,0.0441838578079724,0,0,0,0,0,0,0.235165049478899,0.224952059093488,0,0,0,0,0,0,0.0330597866262085,0,0,0,3.46944695195361e-18,0,0.0720502717082498,0,0,0,0,0,0,0,0,0,0,0,0.0316887900338168,-1.73472347597681e-18,0,0.0715019873400281,0.00172601096374791,0,0,0,0,0,0,0,0,0,-0.00362993552400006,0,0,0,0,0.000451417965485191,0,0
X600809.SH,0,0.237793328161211,0,0,0,0,0,0,0,0.0724082749886865,0,0,0,0,0,0,0.203098320115955,0.0774187562551096,0,0,0,0,0,0,0,0.0498100516424465,0,0,0,0,0,0,0,0,-7.50999027954089e-05,0,0,0,0,0,0,0.0970097853570036,0.0358182847484944,0,0.0596664062473214,0,0,0,0,0,0,0,-0.0272392392672837,0,0,0,0.0390786021337501,0,0
X000596.SZ,0.295689284795541,0.100787223442468,0,0,0,0,0,0,0,0.48806450624817,0,0,0,0,0,0.216593736973988,0,0.0818819782070933,-0.31051177219823,0,0,0,0,0,0,0,0,0,0.139261537589301,0,0,0.0513682256066631,0.0712773693673748,0,0,-0.114776327420236,0,0,0,0,0,0,0,0.0103443378789658,0,0,0,0,0,0,0,0,-0.0319495717060839,0,0,0,0.0416370017934211,0,0
X000661.SZ,0,0.074536262449497,0.15485658946445,0.264109289820759,0,0,0,0,0,0,0.0311221217899965,0,0.0102512714720352,0,-0.0501964854392478,0,0.178771418437881,0,0,0,0,0,0.239068523770565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720276736042444,0,0,0,0,0,0
X601877.SH,0,0,0,0.174329760042182,0,0,0,0,0,0,0,0,0.00964494898518208,0,0.0714095012600891,0,-0.182820813349135,0,0,0,0,0,0.0853079569325759,0,0.00367628689394447,0,0,0,-0.055287587590005,0,0,0,0,0,0,0,0,0,0,0.00915915372689594,0,0.287823045921955,-0.0231569552149351,0,0,0,0,0,-0.0450625898729403,0,0,-0.0122931294142066,-0.0253890530830066,0,0,0,0.0280907485809853,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.173384383916872,-3.46944695195361e-18,0.0386574961797136,0.0134260881037514,0,0,0.165481469003604,0.0723850899885507,0.00608229071622676,0.0020535999403727,0,0,0,0,0,0,0,0,-0.117321014809506,0,0,0,0,0,0,0,0.124933271426127,0.0619287655251489,0,0.177074425465469,0,0,0,0,0,0.0787663952867068,0.0916454211742071,0,0,-0.070968245340883,0,0,0,0,-0.0446111079779815,0,0,0,0,-0.0120715584850924,0,0
