,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X600809.SH,X000063.SZ,X003816.SZ,X600690.SH,X002241.SZ,X600703.SH,X000338.SZ,X000596.SZ,X000100.SZ,X002007.SZ,X300124.SZ,X300142.SZ,X300014.SZ,X600741.SH,X002371.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X002236.SZ,X000157.SZ,X601877.SH,X002414.SZ,X000625.SZ,X002129.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X600118.SH,X601799.SH,X002456.SZ,X002294.SZ,X002185.SZ,X000050.SZ,X002008.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0.227390054519978,0,0,0,0,0,0,0,0,0,0,0,0.486604783290973,0,0,0,-5.42101086242752e-20,0.00599403224399866,0.0755167249278648,0,0,-0.0989109599977146,0,0,0,0,0,0.127902501321359,0.00735357265025217,0,0.151534827009085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410674285253279,0,0,0,0,0,0
X000661.SZ,0,0,0,0.201358163243597,0,0,0,0,0,0,-0.0704787197101083,0,0.0742052077826226,0,0,0,0.0792999166452909,-0.111266301105571,-0.0172984210664246,0,0,0.0812672728210658,0,0,0,0,0.235850329382769,0,0,0,0,0,0,-0.0331837967064335,0,0,-0.0529988857549936,0,0,0,0,0,0,0,0,0.0599473789550486,0,0,0,-0.0173705147045744,0,0.0214290319147113,-0.0496436022343648,0,0,0,0,0,0
X600809.SH,0,0.685974871544447,0,0,0,0,0,0.0108261022030638,0,0,0,0,0,0,0,0,0,0,-0.0188393909475798,0.0322852423985475,-0.00485398071702034,0.133331937046322,0,0,0,0,0,0,0,0,0,0,-0.00396052090084255,0,0,0.046172687688983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590815550886035,-0.00994073593841855,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182449971883087,0,0.28938017480771,0,0,0,0,0,-0.0119052225712681,0,0,0,0,0,0,0.0176070082358952,0,0,0,0,-0.219544926766139,0,0,0,0,0.113854308049969,0,0,0,0,0,1.38777878078145e-17,0,0.127364844959701,0.221028434692928,0,-0.0305844926126894,0.0225931083004232,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0164261478262706,0,0,0,0,0,0,0,0,0,0,0,0.00450355550594148,0,0,0,0,0,0,1.0842021724855e-19,0.00702980062713534,0.0385634767187956,0,0,0,0,0,0,0.00340583107204195,0,0,0,0,0.120677315713452,0,0.0653092454959147,0,-4.33680868994202e-19,0,0,0,0.0135295235123741,0,0,-0.00545985719291931,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.123766846715257,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0299398895001385,0,0,0.161771659859972,0,0,0.0756813372364774,0,0.0725524985367243,0.0509960130822286,0,0,0,0,0.0705412949184103,0,0,0,0,0.0630230426362755,0,0,0.0385884285275328,0,0,0,0.0517907607554187,0,0,0,0,0,0,0,0,0,0.0146107538570319,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.044202490889191,0,0,0.233085976788243,0.0991488931117554,0,0,0,0,0,0,0,0.0223076213502654,0.0897416527605894,0,0,0,0,0,0,0,0,0,0,0,0.0675515934710185,0,0,0.0109966827205113,-0.0363377871384767,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.219398970417477,0,0.0493320953115489,0,0,0,0,0,0,0,0,0,0,0,0.21118247680038,0,0,0.00733061533647059,0,0,0.0947150172708601,0,0,0,0.131297608318288,0,0,0,0,0,0.015591299789746,0,0,0,0,0.117620597711541,0,0,0,0,0.126360307433845,0,0,0,0,0.0620797759233083,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.089418931915319,0,-0.0956820758068196,0.19895105781921,0,0,0,0,0,0,0,0.013495475917857,0,0,0,0,0.114877289701175,1.73472347597681e-18,0,0,0,0.0916466970365068,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.00590227631412781,0,0,0,0,0,0,0,0,-0.053294301830534,0,0.0200840991973877,0,0,0,0,0,0,0
X000596.SZ,0,0.653100932213386,0,0,0,0,0,0.165416956035146,0,0,0,0,0,-0.0983535196119171,0,0.178530123878549,0.0225710270632541,0,-0.0968958488019543,0,-0.0589715041303936,0,0.1991804185004,0.0772159944528586,0,0,0,-0.0127266004316141,0,-0.140175872684716,0,0,0,0,0,-0.0183720253448657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245111784554897,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.501087631926714,0,0,0,0,0.0757863497463043,0.0926430385006251,0.0903306041393904,0,0,0,0,0,0,0,0,0.049978680781029,0,0,0,0,0,0.0517396312466329,0,0,0,0,0,0,0,0.0127996742144103,0,0,0,0,0.0281210011459539,0,0,0.153031261522913,0,0,-0.00556250633997832,-0.0322645370955342,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0890553514387236,0,0,0,0,0,0,0,0,-0.0357677305158181,0,0,0,0,0,0,0.318031434365119,0,0,0.0413460108215178,0,0,0,0,0,0,0.140026410322488,0,0,0,0,0,0,0,0,0.0642581734741229,0,0,0.33067536105227,0,0,0,0,0,0.00771251866031087,-0.0180220567423396,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12780319170091,0,0,0,0,0,0.0607320772974238,0.0562847518512171,0,0,0.0374140080879428,0,0,0.119982977063277,0,1.0842021724855e-19,0,0.206922902961959,0,0,0,0.184423480338312,0,0,0.0205310157317646,0.288649418832917,0,0.00596305251155397,0,0,0,0,0,0,0.0351574936427321,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.196188234125824,0,0,0,0,0.0250156598308085,0,0,0,0.614092612958888,0,0,0,-0.200926544033424,0,0,0,0,0,0,0,0.062295883394117,0,0.209760195254261,0,-0.0432684988196431,0,0,0,0,-0.0983128541489951,0,0,0,0,0,0,0.412452401163498,0,0.0248027429313244,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.162345384273899,0,0,0,0,0,0,0.0781323683714415,0,0,0,0,0,0,0.0279103644624933,0,0,0.0299519069585207,0,0,0,0.0925107853134084,0,0,0,0,0.355889776294139,0,0.091106448876393,0,0,0,0,0,0,-0.0634092183688153,0,0,0,0,0,0,0.00154395599398854,0.0345315395158243,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0357031806442794,0,0,0,0,0,0,0,0,0,0,0,0,0.113852504046871,0,-0.0500706360009978,0.0290310835628896,-0.0409092014761016,0,0,0.139565489131474,0,0,0.177585708160461,0,0,0,0,0,0,0,0,0,0.084996416641434,0,0,0.0322343557000742,0,0,0,0,0,0,0,1.73472347597681e-18,0.0219932811903077,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104678817849044,0,0,0,0,0.0443895974250878,0,0,0.157527279438919,0,0,0.0980567458474845,0,0,0,0,0,0,0,0,0.278836089978978,0,0,0.0976643206260996,0,0,0,0.241654961424636,0.052212690923212,0.00878058035917426,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353911648717996,0.0485953987349409,0,0,0.407671104235754,0,0.114102214910222,0,0,0,0,0,0,0.18318320710456,0,0,0.282082422735567,0,0.026144450288746,0,0,0,0,0,0,0,0,0,0,0,0,0.0257637870469999,-0.0518127900084983,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148653164737907,0,0,0,0,0,-0.050161820933019,0,0.0591803202663331,0,0,0,0,0,0,0,0.153270076552996,0.398711538035432,0,-6.93889390390723e-18,0,0,0,0.226746378550383,0,0.01164049416001,0,0,0,0,0,0,0,0,-0.0193334689053178,-0.00466740536412023,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0702710052019511,0,0,0,0,0,0,0.182900316869162,0,0,0,0,0.000807020597751978,0,0,0.0613645949272358,0,0.00588957123658334,0,0.0582389195918019,0,-0.127770318573302,0,0,0,0,0.0474559112985743,0,0,0,0,0,0,0,0,0,0,0,0.19525286058992,0,0,0,0,0,0.24275099088867,0,0,0,-0.0078564816448529,0,0,0,0,0,0
X002236.SZ,0,0,0,0.16612782006294,0,0,0,0,-0.0276171850473839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175157295798628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057428243667124,0,0.122060108551313,0,0.0290444283555569,0,0.0612001884070015,0,0,0,0,0,0.105357254318573,0.0489618201739976,0,0.0194794790466798,0.00967478423687688,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.042476465174664,0,0,0,0,0,0,0,0,0,0.0225545238470465,0.095778306708045,0.00704774732209657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158003860534022,0,0,0.0743133055172419,0,0,0,0,0.0132042004874542,0,0,0.00510963288899898,0,0,0,-0.00340087874393117,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0385804175370053,0,0.245075041225662,0,0,0,0,0,0,0,0.00828135142120518,0,0,0,0,0,0,0.129567167043688,0,0,0,0.15918208835028,0,0,0,0,0,0,0,0,0.059825937332742,0,0,0.0529468699707675,0.0667642106882722,0.0255490135312952,0,0,0,0,0,0,-0.0524801391767799,-0.0248036185844471,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538226779497677,0.017959566242668,0,0,0,0,0,0,-0.228003252136369,0.128603634377116,0,0,0.0669406287897548,0,0,0,0,0.0426006423371298,0.348602592731423,0,0,0,4.33680868994202e-19,0,-0.11541814030304,-0.00549278447891784,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.14437701642847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353844866303995,0,0,0.0572118492069044,0,0.0585797474255597,0,0.0193847767012875,0,0,0,0,0,0.0973932886196001,0,0.152129321292877,0,0.163684934393113,0,0,0,0,0,0,0.108079029864371,0,0.208222636740741,0,-0.0529046565794164,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.398430106305083,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.099494738485484,-0.135532570332799,0,0.022005921901317,0,0.283915327608462,0,0,0,0,0,0.059600476326849,0,0,0,0,0,0.48831447062301,0,0.0828777477968803,-0.131146414320573,0,0,0,0,0,0,0,0,0,0.0248043526136582,0,-0.123054554471828,0,0,0.335435259311003,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.421656035794136,0,0,0,0,0,0,-0.0351030859455134,0,0,0.0102881777390581,0,0,0,0,0,0,0.307792338515707,0,0,0,0,0,0,0.0235366256446827,0,0.166395355247756,0,0,0,0,0,0,0,0,0.101735619751873,0,0.492371791105794,0,0,0,0,0.0698656287678847,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.164215148141364,0,0,0,0,0,0,0,0,0,0,0,0,0.371145045215706,0,0,0,0,-0.137272188412852,0,0,0,0,-0.077148454258457,0.273095314393709,0,0,0,0,0,0.163879465859673,-0.0545461024368092,0,0,0,0,0,0,0,-0.0369186570332537,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0113626235719874,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,-0.156743045984815,0,0.0517412148909685,0,0,0,0,0,-0.00318598883756152,0.215329617579002,0,0,0,0,0,0.0285063709257492,0.0248964843767405,0,0,0.101637108088716,0,0,0,0,0,0,0,0,0.0392380202038684,0,0,0,0.261667501525295,0,0,0,0,-0.0848852813496175,0,0,0,0,0,0.0579069178654323,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,-0.0751473733776193,0,0,0.0590006540338786,0,0,0.0461530970721854,0,0,0,0,0,-0.0460232881483654,0.0453425580233378,0,0.110890074388229,0,0.0332945668946075,0.0555379480552784,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0596620358809542,0,0,0,0,0.19477735645826,0,0,-0.0128002548781636,0,0.6211960273979,0,0,-0.0516890723944065,0,-0.0318043974237272,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328286156707979,0,0,0.332944446500007,0,0,0,0,0,0,0.11347578363949,0,0,0,0,0,0.198541001103845,0,0.0978216113350697,0,0,0,0,0,0,0.118674944669909,0,0.179732768448506,0.0870148239672543,0,0,0,0.0548338640734934,0,0,-0.000145865592376253,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0576606078721663,0,0,0,0,0,0,-0.108420203374214,0,0,0,0,0.059425309630582,0,0,0,0,0,0,0,0.0965598318260129,0.50880675935858,0,0,0,0.161029479256839,0,0,0.256397465135937,0,0,0,0.182166928993815,0,-0.0487823659709479,0.0475559691439017,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0796023451032887,0.14650032962282,0.188140155197472,0.202758133018353,0,0,0,0,0,0,0,0,0.161953583182245,0,-0.274437744662382,0,0.358222622581547,0,0,0,0,0,0,0,0,0,0,0,0.0164212954963113,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.214078070685854,0,0,0,-0.0829777400985096,0.0494451957152109,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0196040326777094,0.205547800925842,0.0980950190916252,0,0,0.103371064571896,0,0.0907752975181512,0,0,-0.0288420866051463,0,0,0,0,-0.125134015566844,0,-0.0408649869283566,0,0,0.0338825423611146,0,0,0,0,0,0.000590474038708408,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110962309666219,0,1.38777878078145e-17,0,0,0,0.000454522297602865,0,0,0,0,0,-0.0680402892910169,0,0,0,0,0,0,-0.0435182611382776,0,0.20035670135512,0,0,0,0.140686133205772,0,0,0,0,0,0.0576799587560548,0,0,0.405283531505879,0.212010828753475,0.0781622781700066,-0.01271982563952,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.164135905140353,0,0,0,0,0,0,0,0,0.00494060700126972,0.142975783781266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988219868136835,0.239080664674231,0,0,0,0,0.133298009368707,0,0.173258998179305,0,0,0,0,0,0.0684428416836507,0,-0.0359235440261258,-0.00372062279653409,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912983582144662,0,0.151701184582742,0,0,0,0.0875714355723564,0,0,0,0.0290247007928337,0,0,0,0,0.105844163967213,0,-3.46944695195361e-18,0,0,0,0.315259148274675,0,0,0,0,0,0.0368500117203013,0,0.139391291314299,0,0,0.0466016056948558,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.291355897824267,0,0,0,0,0,0,0,0.122443094522605,0,0,0,0.0564323274023344,0,0,0,0,0,0.00076262552609712,0,0,0,0,0,0.212757707872557,0,0.0157615115791551,0,0,0,0,0,0.116631939850901,0,1.73472347597681e-18,0.0354321514860627,0,0,0.17257541995009,0,0,0.0130525156852557,-0.00168890158637521,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0914555828445196,0.167164343990736,0,0,0.0843616413288653,0.193109174462822,0.00986602271682176,0,0,0,0,0,-0.0124280393937052,0,0.245661732714241,0.10088849852595,-0.0572822417859313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109558055568143,0,0,0,0,0,0,0.0123630545330815,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.122847268937754,0,0,0,0,0.01454200869699,0.079359984158845,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0923363138375844,0,0,0,0,0,0,0,0,0,0.0890750079094789,0,0.0499940441570328,0.180808143041478,-0.0607987684462931,0.10665516102355,0,0,0.064439706582017,0,0,0,0,0.0147833718903503,0.0704168734040088,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.284822275340118,0,0.0217359227619217,0,0.0125022844161697,0,0,0,0,0,0,0,0,0,0,-0.0266481783255355,0,0.0388920555733384,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0378672687322627,-0.0814995451509421,0,-0.24459716746132,0,0,0,0,0,0,0,0,0,0,0,-0.0992870246778418,-0.00269971599422401,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312480626740739,0,0.0160660283997849,0,0,0,3.46944695195361e-18,0,0,0,0,0.573763931243431,0.583055560584323,0,0,-0.1049870163117,0,0,0,-0.270626579937499,0,0,0,0,0,0,0,-0.217167483817615,0,0,0,0,0,0,0,0,0,-0.0726289401489555,0,0,0,1.69706159046799,0,0
TED,0,0,0,0,0,0,0,0,0,-0.71033826988973,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-1.53220931408086,0,0,0,1.67877899035141,0,0,0,0,0,0,0,0,0,0.259761922142683,-2.77555756156289e-17,0.428397053282865,0,0,0,0,0,0,0,1.20242966141765,0.0757198886726139,0,-1.80081774724202,0,0,0,0,0,-3.25723285838788,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0961760302255719,0,0,0,0,0,0,0,-0.0190333530786892,-0.076123552832348,0,0,0,-0.0932227755553772,0.0461577848241307,0,0,0,0,0,-0.0136950860852614,0,0,0.0269902950388532,0,0,0,0.0156051584311716,0.0427441577762249,0,0,0,0,0,0,-0.101056336089111,0,0,0,0,0,-0.0141687239319732,0,0,-0.00163325483349479,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0541967698861214,0,0,0,0,0,0,0,0,-0.164871725947911,0,0,0,0,-0.0754487134961364,0,-0.0422573478389459,0.0836164712484998,-0.0246828951416003,0.0223044903188758,0,0,0,0,0,-0.099589247783799,0.0361200606067877,0,0.0744742213689548,0.173757896658031,0,0,0,-0.172790905824805,0,0.0469090952521854,0,0,0,0,0,0,0.0130089309593428,0,0,0,0,0,0,0.11909902734341,0,0
MKvol,0,0,0,0,0,0,0,-0.00282280806420865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418074710927145,-0.00995790334594823,0,0,-0.000931682036565686,0,0,0,-0.00572201082578236,0,-0.000356132205192556,0,0,0,0,0,0,0,0.0109529878346173,0,-0.000319213899487015,0,0,0,0,0,0.000297748693096874,0.00443415671262463,-0.0179744361719003,0.005625955180829,0,0,0,-0.0083996542488949,0,0
CarbonVol_Shenzhen,0,0,0,0.0100194600415421,0,0,0,-0.06838651961819,0,0,0,0,0,0,0,0.0426230375316631,0.0283126179833581,0,0,0,0,0,-0.0306975749091235,0,0,0,0,0,0,0,0,0.0596326219562051,0,0,0,0.041360392733368,0,0,0,0,0,-0.134207939056477,0,0,0.0843034888598686,-0.0714479354987536,0,0,0,0,0,0.084489653216532,-0.0185490155106914,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0168925626481457,0,0,0,0,0,0.0014512146493627,0.000847048570965867,2.16840434497101e-19,0,0,0,0,0,0,0,-0.00621662427124432,0,0,0,0.0107861970355003,0,0,0,0,0,0,0,0,0,0,0.0242187503878085,0,-0.0157502955811693,0,0,0,0,0,0,0.00281397436946884,0,0.00304473441344358,0.00200935625441822,0,0,0,0,0,0,0.00233587504612444,0.00282799007448405,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00160623340040381,0.00863611462910166,0,0,0,0,0,0,0.00692947442733379,-0.0320948214704257,0,0,0,0.0178677647523835,0,0,0,0,0.00805292949242619,0,0,0,0.0107681968205214,0,0.0531272996071706,-0.0026215026126169,-0.0575251854586475,0,0,0,0,0,0,0,0,0.019568597214525,0,0,0,0,0,0,0,0.029888906025506,0.00136558346415408,0,0,0,0.126756965979154,0,0
