,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600741.SH,X600031.SH,X000338.SZ,X600703.SH,X002475.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X600487.SH,X300124.SZ,X002236.SZ,X000596.SZ,X600809.SH,X000661.SZ,X000100.SZ,X600867.SH,X002456.SZ,X002179.SZ,X000625.SZ,X300142.SZ,X002007.SZ,X600066.SH,X600498.SH,X000977.SZ,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X300146.SZ,X002180.SZ,X600522.SH,X600177.SH,X600089.SH,X600372.SH,X000050.SZ,X000869.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.136067866601486,0,0.683407145579391,0,0.00394534329718195,0.0578905599457348,0,0,0,0,0,0,0,0,0,0.0912916009383527,0.109360251328278,-0.0364621869250297,0,0,0,0,0.096277953161169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439654956331024,0,0,-0.11131727218059,0,0,0,0,0,0.00273321296501628,0.0099706623017808,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0709064479113925,0,0,0,0,0,0,0,0.0984084560350037,0,0,0,0.178993492177612,0,0,0,0.0916275395824919,0,0,0,0,0,0,0,0,0,0.114052303035794,0,0,0,0,0,0,0,0,0,0,0,0,0.132669939791117,0.0142239846317119,0,0,0,0.0218343929989018,0.0105194127125701,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.164699783761637,0,-0.12225888648984,0,0,0,0.0559383859680379,0.0449245056431176,0,0.126777215603214,0.184849916243311,0,0,0.225438925310096,0,0,0,0,0,0,0,0.00427926459700844,-0.22887617952909,0,0,0,0,0,0,0,0,0,0,0,0,0.0514275061931819,0.0360896605678093,0,0,0,0,0,0,0,0.0180436280089127,0.00388507566641411,0,0,0,0,0,0
X000338.SZ,0,0.106897941325767,0,0,0.5763233378313,0,0,0,0,0,0,0,0,0,0,-0.0818004784497434,0,0,0,0,0,0,0,0,0,0,0.121283290000676,0,0,0,0,-0.00408878671362453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174590849417399,0,0,0.0169823061897216,0,0.0106241369835832,0.00179891605430889,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.156282694361287,0,0,0,0,0,0,-0.147556090763885,0,0,0,0,0,0.317278853249745,0,0,0,0,0,0.0527886745222697,0,0,0.0647579665060299,0,-0.0879183884318575,0.0902990155610945,0.0634241719606442,0,0,0,0,0.0935875137693082,0,0,0,0,0,-0.00148531529474726,0,0,0,0,-0.00380944717533011,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0458007788439641,0,0.156386787807434,0,0,0,0,0.164680827517068,0,0,0,0,0,0,0,0,0.109213835094213,0,0,0.387488566142823,0,0,0,0,0,0,0.130877223391537,0,0,0,0.194025890782228,0,0,-0.172725979714233,0,0,0,0,0,0.0635929583434034,0,0.00917757967516643,0.00551738260254381,0.0372147558776805,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.73225262990746,0,0,0,-0.088030442236297,0,0,0.0498401908002207,0,0,0,0,0,0,0,0,0,0,0,0,0.0990784109621196,0,0.0839787050389405,0,0,0,0,0.0813042329092521,0,0,0,0.0838165475881888,0,0,0,0,-0.0403081853247268,0,0,0,0,0.0528024335545864,0,0,0,0,-0.00804240128628184,0.0230638651014595,0,0,0,0,0,0
X600271.SH,0,0,-0.0839316378918403,0,0,0.169740854479814,-0.235332545038628,0,0,0.152994990471121,0,-0.257994286824338,0.0659712099260484,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.217451114405773,0,0,0,0,0.108124588173953,0.393058049808976,0.0296175537667217,0,0,0,0,0.152995024421648,0,0,0,0,0.307291572762425,0,0,0,0,0.029152431611678,0.0279482974074865,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.00983944160200057,0,0,0,0,0,0,-0.117419097767624,0,0,0.272318096804388,0,0,0,0,0,0,0.220540918244402,0,0,0,0,0,-0.0457438901277504,0,0.0117561573625778,0,0,0,0,0.26393079669273,0,0,0,0,0,0,0.0728968094461021,0,0,0,0,-0.0083959753909089,-0.0596545705302599,0,0,0,0,0,0
X002008.SZ,0,0.141750303691177,0.169692873824244,0,0,0,0,0.162768977157622,0,0.134733661046436,0.103244423796884,0.0533073238713706,0,0,0,0.142506923162537,0.167352408100577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0381013145312061,0,0,0.0177962377144305,0.000174906470871957,0,0,0,0,0,0
X600487.SH,0,0,0.100571477848327,0,0,0,0,0.0814220645293723,0,0.072145419300042,0,0,0,0,0,0,-0.0407179558815823,0,0,0,0,0,0.0196280192784391,-0.00375453825783993,0,0.0254935125581878,0,0,0.0877384101877734,0,0,0,0,0,0.257284910665144,0,0,0,0,0,0,0.0577953357005914,0.115990171455174,0.562815639926887,0,0,0,0,0,0.156472321784293,0,0,-0.0150853160693303,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.160087817875548,0,0,0.152272042700173,0,0.198401720070894,0,0,0,-0.000196884055711082,0,-0.0278762812489301,0,0.0792236097174413,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0200570364675391,0,0,0,0,-0.0557627589462778,-0.0990659177375766,0,0,0,0.0283269901470957,0,0,0,0,0.00412927728576887,-0.00586642465456749,0,0,0,0,0,0
X002236.SZ,-0.454909435890992,0,0.664547131677354,0,0,-0.124437643524084,0,0,0,0.166061149859582,0,0,0,0,0.258130539660225,-0.0221843457562488,-0.00449741638757773,0,0,0,0.213374201274863,0,0,0,0,0,0,0,-0.124942426697076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358853238891986,0,0,0,-0.246382615953357,0,0,0,0,0.0748763561465447,0.0766658466761706,0,0,0,0,0,0
X000596.SZ,0,0,0.0915442688207058,0.253020639148541,0,0,0,0,0,0.026554902106488,0.306312063622867,0,0,0,0,-0.0567888864852737,0,0,0,0,0,0,0,0,0.19281793661894,-0.0106142972948787,0,0,0,0,0,0,0,0,0,0,0.106448297541398,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0610487851826489,0,0,0,0.0108771743353064,0.0135140655695931,0,0,0,0,0,0
X600809.SH,0,0,0.0329407000410056,0,0,0,0.282528176938232,0,0,-0.0179435415032663,0.00731186237915254,0,0,0.25948693101033,0,0,0,0,0,0,0,0,0,0.388685615397652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205542021058095,-0.0402671386290504,0,0,0,-1.38777878078145e-17,0.209362828114703,0.10681508245939,0,0.0786664977670271,0.0196387836635477,0.0190098183581756,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.277917320553134,-0.36456806558381,0,0,0,0,0,-0.0860481734530734,0,0.114865505154808,0.378788910423123,0,0,0,0,0,0,0,0,0,0,0,0.113028472140887,0,0,0.299565380865069,0.246855165577905,0,0,0,0.116277402618668,0,0,0,0,0.0675020343050326,0,0,0,0,0,0,0,0,0,0,-0.0404717135899304,0,0,0,0,0,0
X000100.SZ,0,0.0228609002552825,0,0,0,0,0,0.315801274670668,0,0.0190287536492767,0,0,0,0,0,0,0,0,0,0,0,0,0.0913772698644266,0,0.0271115241840652,0,0,0,0.0556530965370842,0,0,0,0,0.0462088271235592,-0.0142451201759754,0,0,0,0,0,0,-0.0338703355416797,0,0,0,0,0,0,0,0,0,0.00229909549745263,-0.00229619846234886,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.731232347324584,0.274780296886404,0,0,0.454961497703417,0,0,0,0,0,0,0,0,-0.149376330482917,0,0,0,0,0,0,0,0.1431738625285,0,0,0,0,0,-0.523300298737647,0.153062959021244,1.73472347597681e-18,0,-0.01308128962586,0,0,0.426398218277671,0.169905785143505,0,-0.314789480033781,0,0,0,0,-0.13764548914072,0,0.0213906829038549,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353648245061509,-0.0749236183187041,-0.00608559554308064,0,0,0,0,0,-0.0433734981964128,0,0,0,0.137977404182428,0,0,0,0,0,0,0,0,0.173725913046651,0,0,0.238917343083573,0,0,0.110148142730063,0,0,-0.211059684849701,0,0.477252774747439,0,0,0,-0.00294330714125441,0.00158416615668664,0,0,0,0,0,0
X002179.SZ,0,0.107171853353459,0,0,0,0,0,0,0,0.126140021625605,0,0,0,0,0,0,0,1.73472347597681e-18,0,3.46944695195361e-18,0,0,0,0,0,0.130284506692298,0,0,0,0,0,0,-0.179999630972698,0,0,0.146909580447185,0,0,0,0,0,0,0.113954323772362,0,0,0,0.055781312334221,0,0,0,0,0.0353241953986177,0.0337233431237119,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0210398099423433,0,-0.0686601402165726,0.0333040804808019,0.165482005254323,0,0,0.0133039945192388,0.0804692163642492,0,0,0,0,0,0,0.0611659545463487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842947076344482,0,0,0,0,0.147087477362857,0,0.0326241312658769,0,-0.0205383672647336,0,-0.029517300107933,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.152246601064463,0,0.160374662814857,-0.247899290398415,0,0,0,-0.0926580942935755,0,0,0.478874946301533,0,0,0,0,0,0,0.334886103586443,0,0,0,0,0,0,0.145100549384247,0,-0.102829368227851,-0.0140160634355407,0,0,0,0,0,-0.0796983109312654,0,0,0,-0.0619657041797346,-0.174838029342376,0,0,0,0.00880008490764066,0.0165630538406015,0.0138258679354263,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.267562432679161,0,0,0,0.0213743342642615,0,0,0,0,0,0,0.0868242889788031,0,0,0,0,0,0,0,0,0.33020589543035,0,0.0277900608167211,0,0,0,0.045140780542624,0,0,0,0.010955464589094,0,0,0,0,0,0,0,0,0,0,-0.285706272923905,0.226165871630922,0,0,0,0.0148302479374499,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0150652790360119,0,0.0555592594125187,0,0,0,0.0448479858200806,0.0321691049033262,0.10139511432914,0.0899091894809082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11305592315147,0,0,0,0,0.0614215827350224,0,0,0,0,0,0,0.172002856508301,0.0402603919301376,0,0,0,0,0,0,0.131490656776659,0,0,0,0.055892259253077,0.0225895147292212,0,0,0,0,0,0
X600498.SH,0,0.188484473863621,0.188170715931511,0,0,0,0,0,0,0.198304713715728,-0.0857385772929542,0,0,0,0,0,0,0,0,0.278512689323306,0.396045049014524,0,0.0628053563729159,0,0,-0.0714253996984244,0,0,0,0,0,0,0,0,0,0,0,0,-0.059452158554311,0,0,0,0,0,0,0,0,0,0.0647428657547148,-0.101399052056598,0.0263290773727131,-0.0303284553892724,0.00362053870552835,0,0.0562070563024843,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0201071227308903,0,0,0,0.147784062845984,0,0,0,0,0,0.108643207337634,0,0.567001622685136,0,0,0,0,0.180925244471661,0,0,0.26565522123989,0,-0.0717393506097787,0,0,0,0,0,-0.00149457185733014,0,0,0,0,0,0,0,-0.0385200637554524,0,0,0,0,0,0,0,0,0,-0.0290292188442044,-0.0182499393282093,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.123478803198703,0,0,0,0,0,0,0.243580348372178,0,0,0,0,0,0.0205170466716175,0.0624666328121788,0,0.108853929064163,0,0.256634145907562,0,0,0,0,0,0.101227507940908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107489073864081,0,-0.0212625550020101,-0.0143077478932514,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0718978881322467,0,0,0.0261333998795122,0,0.0727696626367943,0,0,0.032759341458874,8.67361737988404e-19,0,0,0,0,0,0.0301654555651657,0.0152850974782831,0,0,0,0,0,0,0.105254627201813,0,0.0171704562687003,0,0,0,0,0,0,0,0,0.0373381822739392,0.0329456536871159,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00614616428147318,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0545634469223845,-8.67361737988404e-19,0.243787080264883,0,0,0,0,0,0,0,0,0.021279970540197,0.0966132975991435,0,0.0498462354109226,0,0,0,0,0.00959358678492386,0,0,0,0,0.0856167155114809,0,0,0,0.0230573235969089,0,0,0.00274072319336646,0,0.14612396339443,0,0,0,0,0,0.00991363887464538,0,0,0,0,0,0,0,0,0.00652707062023027,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0368550079935809,0,0.066369967082749,0,0,0.0635647760614236,0.149200317405562,0,0,0,0,0,0,0.0474268128329289,0,0,0,0,0.00858942701308847,0.453493137063383,0,0,-0.0599264232866526,0,0,0,-0.0905172529381429,0,0,0,0,0.251685859299208,0.0377438882784078,0,0,0,0,0,0,0,0,0.105378247444603,0,0.0344289542880977,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0206645774504512,0,0,0.0789277349956759,0.00901681527672757,0,0,0.176017534077505,0,0,0,0.0549437900325012,0,0,0.124589652839436,0,0,0,0,0,0,0,0.130712951844489,0,0,0,0.0382049756979531,0,0,0,0,0,0,0,0,0.0595848998253621,0,0.0356865946565391,0,0,0.174201848309901,0,0,0.01594911564076,0,0,0.00938856224315416,0,0,0,0,0,0
X300146.SZ,0,-0.271231561766006,0,0,0,0.801244036448283,0.082928293869288,0,-0.110029602624731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893536339630507,0,0,-0.00350530971561783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950077647132573,0,0.0433004466823466,0,0,0,0,0,0
X002180.SZ,0,0,0.20119698132691,0,0,0,0,0,0,0,0.252257983828143,0,0.121986374586043,-0.367309135910159,0,0,0.0922182901447944,0,-0.146651593149055,0.0431001588073419,0,0,0.134083515841613,0,0,0.0877117132182825,0,0.0961315435752541,0,0,0,0,0.0618481060264853,0,0,0.19683618348019,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0214132291014939,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0333934854577989,0,0.0373321987412735,0.13771329577366,0.0140844835761277,0,0.0254985087450789,0,0,0.105332703616502,0.0280769847126874,0,0,0,-0.0610228809599543,0,0.34861685871359,0,0,0,0,-0.00252349339799596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145519738893487,0,0,0,0,0.00505326971236763,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0234465595911779,0,0,0,-0.00285631043658975,0,0,0,0,0,0.0496748878929024,0,0,0,0,0,0,0.0286114189376552,0,0.104870656094356,0,0,0,0,0,0.116767174864736,0,0,0,0,0,0,0,0,0.0547725109614454,0,0,0,0,0,0,0.13848668574897,0,0,0,0,0.00647147237066089,-0.00928187993114826,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.134109381148801,0,0,0,0,0,0,0,0,0,0.0476863003440764,0.00958570211779483,0,0,0,0.0359553002005931,0.00130112402205734,0,0,0.00458390116206363,0,0,0,0,0,0.0876874235157517,0,0,0,0.0298916782158696,0,0,0,0,0,0,0,0,0,0.020753421286092,0,0,0.0730443147401252,0,-0.00500402368425625,-0.0155791744807308,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,6.93889390390723e-18,0.294899499853099,0,0,0,0,0,0.163613359759273,0,0,0,0,0.395014003706573,0,0,0,0,0,0.169860503844232,0,0,0,0,0,-0.155566227700048,-0.158395014699119,0.247190360556262,0,0,0,0,0,0,-0.0407836698587204,0.0215992468444304,0.0106511762814719,0,0,0,0,0,0
X000050.SZ,0,0,-0.111286376192911,0,0,0.48435052451044,-0.582254671835884,0,0,0,0,0,0,0.12544918481906,0,0,0,0.10927018626756,0,0,0,0,0.00485783686019509,0,0.320198653124851,-0.0365944963957567,0,0,0,0,0,0,0.0702140082727962,0.444417825242127,0,0,0,0,0,0,0,-0.0735449677566547,0.234790778654296,0,0,0,0,0,0,0,-0.312172772787706,-0.0263367975284887,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.174666650427788,0.0334263379570304,0,0,0,0,0,0,0.171078258242605,0,0,0.299872578856378,0,0,0,0.165751994726422,0,0,0,0,0,0,0,0,0,0,0,0,0.045177760479869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108358746596266,-0.017730138701955,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.0288453188284622,0,0,0,0,-0.324650927254104,-0.062682808093608,0,0.120931783465044,0,0,0.10481786843808,0,0,0.000963405725999761,0,0,0.453848558566315,0,0,0,0,0.0149919108079432,0,0,0,0,0.182441696948263,0,0,0,0,0.0494399885768167,0,0,0,0,0,0,0,0,-0.0817387238598806,0,-0.0165716356039164,0,0,0,0,0,0
Change_TY3M,0,0,0.0537133011417966,0,0,0.0579840978895935,0,0,0,0,0,0,0,0,0,0,0,0.182628949481873,0,0,0,0,0,0,0,0,0,0,-0.0672879287730973,0,-0.0627797716754373,0,0.0361709276862049,0,0,-0.32235075443304,0,0,0,0.0971833886193501,0,0,0,0,0,0,0,0,0,0,0,-0.0340706118399065,-0.129914214024732,0.0748787199426502,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,1.27222091955588,0.71058084394569,0,0,-1.28706571787829,0.715093547694928,-0.741134326460703,0,0,0,0,0,0,0,0,-1.48871621282802,0,-0.207244550996045,0,0,0,0,0,1.05710370029983,0,-1.12412693018827,0,0,0,0,0,0.0616977795075497,0,0,0,0,0,0,0,0,0,0,-1.21536373562487,0,0,0,7.68280043877645,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0821026005887885,0,0,0,0.400012698285714,0,0.549053519765908,0,0,0,0,0,0,0,0,0,-1.28185837276556,0,0,0,0,0,0,0.385666318671168,0,0.0563340289264294,0,0,0,0,0,-1.01286925954678,0,0,0,0,0,0,0,0,0,-0.0201697629605311,-0.426408972703535,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.153443906826879,0,0.0683496314873351,0,0,-0.0745679412471435,0,0,0,0,-0.00581148891393094,0,0,0,0,0.0870377614406261,0,0,0.0218169721404251,0,0,-0.109164933333818,0,0,0,-8.67361737988404e-19,-0.043314663977504,-0.00855710491717191,0,0.0824486950704524,0,0,0,0,-0.0244206034674602,-0.0930931638470876,0,0,0,-0.0123956027825973,0,0,0,0,0.00604702421265899,4.33680868994202e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135767729889163,-0.0165548080937047,0,0.019809992419527,0,0,0,0,0,0,0.00446874231140303,0,0,0,0,-0.0726302221510912,0,0,0,-0.0747882518418754,0,0,0,0,0.0426808027293258,0,0.0359439476661923,-0.00151457854687533,0.0013805955669065,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00275185314498741,0,0,0,0,0,-0.00119607941890429,0,0,0,0.00120885753126341,0,0,-0.000116067881653328,0,0.00330677909933205,0,0,0,0,0,0,0,-0.00149570471884899,0,0,0,0.000120273487571765,0,0,0,0,0,0,0,-0.000926305269227233,0,0,0,0,0,0,0,0,0.00286222163805036,0.00159937110577993,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102982713446472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205440765092496,-0.0158869657608431,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00101898941523007,0,0,0.0129890656728611,0,0,-0.00524065398495767,0,0,0,0,0,0,0,0,0,0.00739647839654186,0.00753403263720007,0,0.00283803807866535,0,0,0,0,0,0,0.0135184081191086,0,0,-0.0118507689930695,0,0,0,0,0.00699722502318845,-0.0120152544858342,0,0,0,0,0,0,0,0,0.00978166103697428,-0.00313583254551753,-0.00186744906530424,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00929531494756881,0,0,-0.0104306000771467,0,0,0,0,0,0,0,0,-0.00465651451174451,0,0.00334236847642081,0,0.00401586089028323,0,0,0,0,0,0.00181149383305049,-0.0104001456313939,0,0,0,0,0,0,0,0,0.000536101203303844,0,0,0,0,0,0.00771338458906569,0,0,0.00209333580156025,0.00377767369629775,-0.0067316693977159,0,0,0,0,0,0
