,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X002371.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002241.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X600522.SH,X002180.SZ,X000733.SZ,X000661.SZ,X300142.SZ,X601877.SH,X000100.SZ,X600741.SH,X002074.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X601799.SH,X002236.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600487.SH,X600563.SH,X600372.SH,X600418.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.21058080713382,0,0,8.67361737988404e-19,0,0.0597470323066708,0,0,0,0,0,0,0,0,0,0,0,-0.0504599881626328,0,0,0,0,0,0,0,-0.0248725978665193,0,0.0366458682294569,2.16840434497101e-19,0.0293357218066913,0,0,0,0,0,0,0.0224945878542266,0,0,0,0,0.122533592680881,-0.026644857837811,0,0,0,0,0,0,0.0152402076446545,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0292216864866783,0,0,0.0270837624814443,0,0,0,0,0.0224141433078301,0.0250167017280178,0,0,0,0,0,0,0,0,0,-0.00886147241827295,0.0130291738729732,8.67361737988404e-19,0,0,0,0,0,0,0.138375214661574,0,0,0.322979296558059,0,0,0,-0.101240452577549,0,0,0,0,-0.0157308961562009,0.0392716432814468,-0.0314326274632761,0.0251612076396304,-0.0101646961538214,0,0,0,0,0,0
X600809.SH,0,0,0,0.0378433193792435,0,0,0,0,0,0,0,0,0,0,0,0,0.190945238550712,-0.0292756381675251,0,0,0,0,0,0,0,0,0,0,0,0,0.0522479007470775,0,0,0,0,0.0110883159192255,0,0,0,0,-0.137884018075337,0,0,0,0,0.0690872353415005,0,0.0280752031254182,-0.123322778433806,4.33680868994202e-19,0.300694513571369,0,-0.0102463905297488,-0.00482225291712184,0,0,0,0,0
X000568.SZ,0,0,0.072867429305697,0,0,0,0.010428010396222,0,0,0,0,0,0,0,0,0,0.0384459058164859,0,0,0.0566594013523847,0,0,0,0,0.0429256983282215,0,0,0,-0.00578609896390389,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.387157439872098,0,0,0,0,0.0772587163071981,0,0,0,-0.0133713345225251,0,0,-0.0187057173887458,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0271346786063073,0,0,0,0,-0.16034775280869,0,0,0,0,0,0,0,0,0,0,0,0.0410694892223364,0,0,0,0,0,0,0,0.0904581926857602,0,0,0,0,0.234194497490658,0,0,-0.0138289942228481,0.515728149293261,0.169252670987079,0,0,0,-0.112966735911913,0,-0.101835952535051,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.107682784874716,0,0,0,0,0,0,0,0,-0.0621878199583257,-0.00144567546105775,0,0,0,0.0628781867364996,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.224072260618443,0,0,0,0,0,-0.20200608473663,0,0,0,0,0.000723107357421907,0,0.0518173249727584,0,0,0,0,0,0,0,0,-0.0827174727107388,0.0674898212072119,0,0,-0.0103846054058991,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0654915047337406,0,0.292374574749371,0,0,-0.0468354614325114,0,0,0,0.0732673959308092,0,0.257993903257902,0,0,0,-0.0757305568129558,0,0,-0.163166088559709,0,0,0,0,0,0,0.028604682612871,0,0,0,0,0,0,0.10070360648562,0,-0.0309469730144787,0,0,0,0,0,-0.168503592630043,0.0274262891626135,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0625984607812363,0,0,0,0,0,0.00290426538233005,0,-0.19587725480487,0,0,0,0,0,0,0,0.0405323597963965,0,0,0.118744724277336,0,0,0,0,0.229535893656906,0.117777612509461,0,0,0,0,0,0,0,0,-0.270540927508327,0,0,0,0,0,-0.0476398049205289,0,0,-0.190565957794579,-0.0177937576057158,0,0.00518484086395189,-0.00622770608601052,0,0,0,0,0,0
X002304.SZ,0,0.34226408755884,0,0,0,0,0.0163724720087114,0.00951389183448437,0,0,0,0,0,0.0322368860845857,0,0,0,0,0,0,0.0462390569116963,0,0,0,0,0,0,-0.00626009643606603,0.130525254112422,0,0,0,0,0,0,0,0,0,0,0.0803307977795657,0,0,0,-0.0918923831903004,0,-0.033605829337964,0,0,0,0.00782925377203518,0,0,0.0385031068923973,0,0,0,0.0202919602471004,0,0
X000651.SZ,0,0,0,0,0,0,0.0312880351667714,0,0,0,0,0,0,0,0,0,0,0,0,0.060021055968866,0,0,0.0277934479663979,0,0,0.0496602146569455,0,0,0,0,0.0843005262238617,0.13494975205327,0,0,0.135173870500391,-0.0324793191698612,0,0,0,0,-0.0148869160946654,0,0,0,0,0,0,0,-0.0252822028256758,0.032152563633194,0,0,-0.0799820806415032,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0946540862070301,0,0.0761997058491597,0,0,0.0327818390707599,0,0,0,0,0,0,0,0,0,0,0.0923414995252182,0.0611727435555831,0.0131899970595397,0,0,0.0690190340825417,0.297488465388669,0,0,0,0,0.158738572683944,0,0,0.0657104729930067,0,0,0,-0.109301428398073,0,0.107124271652815,0,0.0301795659880124,0,0,0,0,0,-0.113961299302988,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20499662578714,0,-0.183374521293278,0,0,0,0.0925597533063645,0.147706606752811,0,0,0,0,0.562713026772865,0,0,0,0,0,0,0,0,0,0.134099329715627,0,0.00421509665490268,0,0,0,-0.0452099623831757,0,0,0,0,0,0
