,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X002241.SZ,X300142.SZ,X000733.SZ,X600702.SH,X600522.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X600884.SH,X002007.SZ,X600779.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.275757981937527,0.113211206098142,0,0,0.0138116414522071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385921039304407,0,0,0,0,0,0.0182262173634948,0,-0.0297022958258932,0.0847479003377886,0,0,0,0,0.0702206314660783,0,0,0,0,0.0565182645395443,0.0997655391457296,0,0,0.116710307255272,0,0,0,-0.017181082535352,0.0226082448347551,0,0,0,0,0,0
X000858.SZ,0,0,0.258440892194916,0.28714439600838,0,0.082735000941886,0,0,0,0,0,0,0,0,0,0.196391680945715,0,0.00815963080859247,0.00860030235445327,0,0,0,0,0,0,0,0,0,0,0,-7.28478542998904e-05,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0128321289818409,-0.0108735698999281,0,0,0,0,0,-0.0710485894193847,0,-0.0117710198639541,0.00661616222070575,0,0,0,0,0,0
X600809.SH,0.230562821658841,0,0,0.471335961387148,0,0,0,0,0,0,0,0.0760515440519754,0,0,0,0.120562834803413,0,0.0376222957857691,-0.0109884318628551,0,0,-0.0666626452190448,0,0,0,0,0,0,0,0,-0.0298440550527688,0.0651505387544078,-0.182683820786857,0.0747040114541165,0,0,0,0,0,0,-0.0219495199818533,0,0,0,0,0,-0.00110834541074943,0,-0.0307434808260442,0,0,0,0,-0.0263501285957175,0,0,0,0,0
X000568.SZ,0.150862497986817,0.42349280394988,0.510732903844572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197142627475201,0,0,0,0,0,0,0,0,0.0775682325382967,0,0,0,0.0708175090634571,-0.0305575369935834,0,0,0,-0.0532379173049552,0,0,0,0,0,-0.0231922947117685,0,-0.0120857338900861,0.00769578209585065,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0438638276466907,0,0,0,0,0,0,0.0116065354373672,0,0,-0.0139940200979508,0,0,0.170132690962918,0,0,0,0,0,0.0477063709114099,0.0672102731039725,0,0,0,0,0,0,0.117906786364311,0,0.0337561583439865,0,0.00651028522462111,0.114907640401841,0,0,0,0,0.0621471968587024,0,0,-0.0179054145070687,-0.0251911328468299,0,0,0,0,0,0
X002304.SZ,0,0,0,0.365799144325918,0,0,0.069718581583212,0,0,0,0,0,0,0.00341086337447295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666608649078613,0,0.0886450136497812,-0.0140772984900142,0,0,0,0.0365249454851929,0,0,0,0,0,0.0591042932855869,0.11690035162568,-0.0721040330339669,0,0,0,0,-0.0116729341457926,0.0158598453117225,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.177991526007857,0,0,0.0807519737469602,0.569819963338512,0,6.93889390390723e-18,0,0,0,0.093745301131836,0,0.0368164569478047,0.140527523494952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443022565387372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10359564682447,-0.0962075568881783,0,-0.0065650201790378,0.00697370487379087,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277017213629441,0,0.0694639808501147,-0.177733390976552,0,0.0325667489130698,0,0,0,-0.140623311032414,0.239053227942732,0,0,0,0,3.46944695195361e-18,0.0393664267771378,0,0,0,0,-0.0327799646765213,0.113398136164133,0,0.0564877207741629,-0.112315369944125,0.000737478194652118,-0.00752997347831602,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.358062109494702,0,0,0.0360791113037738,0,0,0,0,0,-0.0211785855186375,0.249043862572587,0,0,0,0,0,0,0,0.334996783963037,0,0.237194291758004,0.0233354722130315,0,0,0,0.203359930998256,0,0,0,0,0,0,0.0974131764380202,0,0,0,0,0,0,0.168054332263304,0.160554442768898,-0.0137570849719486,-0.0668841229858599,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0116295381533664,0,0,0.190923141812127,0,-0.0283310469582118,0,0,0,0,0,0,0.138868782585139,0,0,0,0,-0.0241631938158878,0,0,0,0,0.130136997080489,0,-0.118456748783795,0,0,0,0,0,0.0586312835459597,0,0,0,0,0,0,0,0,-0.0298429108497847,0.0147346299971234,0,0,0,0,0,-0.0746284689446973,0,-0.01600485066516,0.0235091929121908,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.219758729476601,0,0,0.10867872213836,0,-0.00821608353915203,0,0,0,0,0,0,-0.0848766349259981,0,0,0,0,0,0,0,0,0,-0.0469182933493898,-0.114857253189756,0,0,0.0905371470365211,0,0,0,0,0,-0.04884268421893,0,0,0.0669122820438903,0,0.143160451083706,0.0370514259999316,0,0,0,0,0.00278893449072651,-0.0150876315687901,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.357658272501966,0,0,0,0,0,0,0.0910647765759467,0.0620380606048984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.35087263134124,0,0,0,0,0,0.313150166148846,0,0,0,0,-0.0895343510665396,0,0.0179171791923074,-0.062832280449844,-0.058363144453464,-0.00997177920949152,0,0,0,0,0,0
