,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X000559.SZ,X002241.SZ,X600118.SH,X600031.SH,X000100.SZ,X600066.SH,X002236.SZ,X002475.SZ,X600741.SH,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X600582.SH,X601877.SH,X002074.SZ,X002294.SZ,X300003.SZ,X002506.SZ,X002085.SZ,X000869.SZ,X000977.SZ,X600252.SH,X300001.SZ,X600867.SH,X002426.SZ,X002129.SZ,X000547.SZ,X600839.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.114191998055048,0,0,0,0,0,0,0,0,0,0,0,-0.0529404827412277,0,0,0,0,0,0,0,0,0,0,0,0,0.110466794265575,0,0,0,0.0826260498536683,0,0,0,0,0,0,0.0482245011469145,0.0297115378107176,0,-0.0516484228949201,0,0,0.0457120666634777,0,0.0221536012023009,0,0,0,0,-0.0109369876345695,0.0220285539056626,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.274824209672277,0,0.0707363764696569,0.0496686918503174,0,0,0,0,0,0.131380915828398,0,0,0,0,0,0,0,0,0.0416973109779048,0.0303115620294507,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0345821202632586,0,0,0,-0.143660110031426,0.0301320163668133,0,0,0,0.0255544059720684,0.0297245942934697,0,0,0,-0.0171227042602197,0.0263137499019797,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0293404143167655,0,0,0.0556942711813741,0.164411624683029,0,0,0,0,0.0874820518501745,0,0,0,0,0,0.0979376020399842,0.175152286374719,0.0169172536075423,0,0,0.000297283750773394,0,0,0,0,0.0458038028288401,0,0,0,0,0,0,0,0,0.0211803199229714,0,0.0526229496205083,0,-0.0143287322541753,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105128462714068,0,0,0,0.1303638639972,0,0.00289041129975125,0,0,0,0,0,0,0,0,0,0,0,0.0992733863097469,0,0.0511240486840737,-1.73472347597681e-18,0,0,0.0481410286378169,0,0,0,0,0.00199318268047704,0.0428604336985947,0,-0.0854681681418176,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.080166203739228,0,0,0,0.0093692088504865,0,0.0454503928783847,0,0,0,0,0,0,0,0,0,0,0,0,0.0292078119392189,0,0,0,0,0,0,0,0,0,0.00831485965610439,0,0,0,0.0293307616611587,0,0,0,0.153557315995861,0.0463082127546213,0.123172822529253,0,0,-0.00799301371591486,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0932007926720859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109480183078775,0,0,0.115820239476369,0,0,0,-0.12947002137024,0,0,0,0.0942670901336264,0.0283311903195372,0,0,-1.73472347597681e-18,0,0,0,0.0582155601802274,0,0,-0.0703210273841844,-0.0575501462115684,0.0428863922559945,0,-0.086703849952705,0,0,0,0
X002304.SZ,0,0.132934480073374,0,0.0795998385373572,0,0,0,0,0,0,0,0,0,0,-0.0244570958238285,0,0,0.0730336057004783,0,0,0.0394267017570283,0,0,0,0,0,0,-0.0386076251345209,0,0,0.0377825471279008,0.0889928257290451,0,0,0,0.0343259569867383,0,0,0,0,-0.009150288748937,0,-0.0202593839407261,0.00662933668851677,0,0.0848440141328123,0.0466030467585763,0,0,0,0,0.0100663393080172,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0675017750087593,0,0,0,0,0,0,0.0649879645939506,-0.0473477774014606,0,0,0,0,0,0.157956658770924,-0.0983070025619418,0,0,0,0,0,0,-0.0675257993611995,0,0,0,0,0,0,0.0172954858180116,0,0,0.0439012608140273,0,0,0,0,0.105559901685345,0,-0.0536389063416715,0,0.0730068164166328,0,0,0,0,-0.00605448188969584,0,0,0,0,0,0
X000625.SZ,0,0.192229551125303,0,0,0,0,0,0,0,0,0,0,0,0,0.145462250648396,0,0,0,0,0.131413369572867,0,0,0.0696595768225909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966255192943473,0.148332929439236,0,0,-0.0112929098855284,-0.0203126860613281,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0409197069763167,0,0,0,0,0.0552650866663873,0,0,0,0,0,0,0,0.0227138289883516,0,0,0.232566603398774,0,0.0587097367980893,0,0,0,0,0,0,0,0.00789813183865917,0,0.0574596161522058,0,0.0156076787563042,0,0,0.0936823717742334,0.0206584805224184,0,0.030009726449426,0,0.000498562238472864,0,0,0,0,0,0,0
