,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X300003.SZ,X600177.SH,X600089.SH,X300136.SZ,X600271.SH,X002085.SZ,X600522.SH,X002294.SZ,X000157.SZ,X002008.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600809.SH,X600566.SH,X600867.SH,X600699.SH,X600372.SH,X002074.SZ,X000559.SZ,X000623.SZ,X300115.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0.514236559002666,0,0,0,-0.148488528930873,0.148057695972563,0,0,0,0,0.080304363437525,-0.161282672049729,0,0,0,0,0.195554908159071,0,0,0,-0.200424149858215,0,0.0255050537157806,0,0.0847178676458559,0,0.0956915106188454,0,0,0.0524744579255249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124082198657272,0.0137996102130308,0,0,0,0,0,0
X300003.SZ,0,0.0376645321463648,0,0,0.0834046156119472,0,0,0,0.124727563004295,0,-0.0160010031754656,0.225524713442966,0,0,-0.0267527966791242,0,0,0,0,0,0,0,0,0,0,0,0,0.00606182956777077,0,0,-0.0410378562423428,0,0,0,0,0,0,0,0,0,0,0.0590215873548235,0,0.119171253551248,0,0,0,0,0.034767754319266,-0.152796097928867,0,0.025767375383272,0,0,0,0,0,0
X600177.SH,-0.0231677553793085,0,-0.0407372057455545,0,-0.0319440627819355,0,0.0497291378119247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485118405335154,-0.0123516258417638,0,0,0.0395111217684237,0,0,0,0,0,0.131698656854248,0,0,0,0,0,0,0,0,0,0,-0.0577024371696718,0,0.0282239675078909,-0.000661794792337888,0,0,0,0,0,0
X600089.SH,0.505423921532622,0,0,0,0,0,0,0,0,0,0.398481349776281,-0.164453078462603,0,0,0,-0.191897934793208,0,0,0,0,0,0,0,0.012499061371376,0,-0.118742608136754,0,0,0,0.287342085902876,0,0,0,0,0,0,0,0.296946262782812,0,0,0,0,0,0.163492556778629,0,0,0,0,0,0,-0.0135918622859678,-0.00846283667849729,0.117278164908948,0,0,0,0,0
X300136.SZ,0,0,0,0.123263868568897,0,0,0,0,-0.0955595891577636,0,0.119202396144593,0,0,0,0,0.168472766919308,0,0,0,0,0.112472779135754,0,0,0,0,0,0,0,0,0,0,0.0075342963289408,0,0,0.171414942676602,0,0,0.0916352228616263,0,0,0.171681332756843,0,0,0,0,0,0,0.203152816958636,0,0,-0.00900076123894493,-0.00605520957777068,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.104421187585804,0.26759241195599,0,0,0,0,0,0,0,0,0.0013819974129148,0,0,-0.0554341091305886,0,0,0,0.0753251787810398,0,0.175059126352953,0,-0.11916739210463,0.186740868320511,0,0,0,0,0,0,0,0,0,0,0,0,0.0424891256014057,0,0,0.231415198743543,-0.0384945739813988,0,0,-0.0721310532608614,0,0,-0.0362705360357807,0.0183455173097379,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0299386889553896,0,0,0.166896924553667,0,0,0,-0.178072196630359,0,0,0,0,0.133844410988993,0,0,0,0,0,0,0,0,-0.338960415717096,0,0,-0.159162005141726,0,0,0,-0.275646681537936,0,0,0,0,0,0,0,0.121057078255973,0,0,0,-0.0808195747402026,-0.462306203247526,0.152160565193388,0,0,0,0,0,0.0337693179476007,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.371103889431699,0,-0.260715041653059,0,0,0,0,0.0228216670702549,0,-0.205109038385943,0.212272416922378,0,0,0,-0.119525335091916,0,0,0,0.371811390620527,0,0,0,0,0,0,0,0,0,0,-0.125170608685351,0,0,0,0,0.251140267304344,0,0.122277349491507,0.720916536953,0,0,0,0,0,0,0,-0.0130120035840495,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.423909483469829,0,0,-0.0106678429392215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105995163015395,0,0,0.153087136448424,0,0,0.156597870815793,0,0,-0.246164236146648,-0.243674780206141,0,0,0,0,0,-0.000951043065971122,0.0101716658706513,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00476537174652074,0,0,0,0,0,0,0,0,0,0,0.406948817235786,0,0,0,0,0,-0.0288618882157178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209632415961932,6.93889390390723e-18,0,0.123187656717886,0.0143948462855308,0.14341497085785,0.0211024949796096,0,0.0903054971540041,0,0,-0.000228993389299884,-0.00751084404743268,0,0,0,0,0,0
X002008.SZ,0,0,0.0687888957668818,0,0,0,0,0,0.0440022420018979,0,0,0,0,0,0.131444182025746,0,0.00543484224077271,-0.122146449564132,0,0,0,0,0,0.163039513972791,0,0,0,0,0.364229506850468,0,0,0,-0.307388804794935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287064804074598,0.0177117556164551,0,0,-0.0446086582655239,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0135495206856086,0,0,0,0.258779514428241,0,0,0,0,0,0.160185219618806,0,-0.0329243012916014,-0.0152245865195503,0,0,0,-0.0176984643196207,0,0,-0.0464118928038714,0,0,0,0,0,0,0,0,0.110286390411669,-0.0638540578839151,0,0,0,0,0,0,0,0,0,-0.0207210012070399,0.0153837076177643,0,0,0,0,0,0
X600118.SH,0,0,0.0126436611188835,-0.0375565697452536,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.061255043910442,0,0.0827498073218329,0,0,0,0,0,0.0865847084775861,0,0,0,0,0,0,0.0760442617957335,0,0,0,0,0,0,0,0,0,-0.0283929705385806,0,0,0,0.397404030851678,0,0,0,0,0,0,-0.0122044476641662,0.0206287905625137,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0152765583513364,-0.0117123172166237,0,0,0,0,0,0,0,0,0,0.232833335485457,0.0675172243041097,0,0,0,0,0,0,0.199240276805501,0.0925002536224688,0,0,0,0,-0.131484585291368,0,0,0,0,0,0,0,0,0.232261422635044,0,-0.0805869544672448,0,0,0.617282455743911,0,0,-0.017374190618291,-0.00406671960901587,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0504778643639128,0,0,0.00964455970178238,0,-0.00690357312188416,0,0.0654220815790361,0,0,0,0,0,0,0,0.0410691815444408,0,-0.130830799006823,0,0,-0.00488675082719491,0,0.0661051005405936,0,0,0,0,0,0,0,0,0,0,0,-0.00853046126425754,0,0.0105195298683247,0,0,0,0,0,0,0,0,0.0845260903810822,0,0.0343268149198255,-0.00578845751785547,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.369184945096588,0,0,0,0,0,0,0,0,0,-0.0426186091516445,-0.0973463127841588,0,0.0664995096955884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166629023996419,0,0,0,0,0,0.367184392332558,0,-0.00378237643398658,0.00176905793654285,0,0,0,0,0,0
X600566.SH,0,0,0,0.172016467991064,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523596465455006,0,0,0,0,0,0,0,0,0,0,0.00337192615247419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158124872217376,0,0,0.142887167562906,0.116229169026818,0,0,0,0,0,0.0142325655897349,0,0,0,0,0,0
X600867.SH,-0.00895380637405094,0,0,0,0,0,0.137115346884964,0,0,0,-0.0995756625319857,0,0,0,0,0.18070266960594,0,0,0,0,-0.00856048184997768,0.663481426426779,0.0856351070497586,0,0,0,0,0,0,0,0,0.0114932768491602,0,0,0,0,0,0,0,0,0.348325788465468,0,0.00962042010338883,0,0.150144224908487,0,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.130233646104279,0,0,0,-0.13876578573296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165202689718493,0,0,0,0,0,0,0,0,0,0,0,0.459310309567114,0,0.0446245297767106,0,0,0,0,-0.00198649079827576,0,0,0,0,0,0,0
X600372.SH,0,0,-0.237226935641299,0,0,0,0.0317133012997075,4.33680868994202e-19,0.0494819761380656,0,-0.138245662456825,0.168742292204806,0,0,0,0,0,0,0,0,0,0,0,0.0359062397461022,0.157629152792922,0,0,0.177142336019372,0,0,0,0,0,0,0.0326662039041427,0,0.70458783957899,0.0343029415989312,0,0,0,0,0.119098049422708,0,0,0,0,0,0,0,-0.0158875096570652,0.0212473316274958,0,0,0,0.185704037790783,0,0
X002074.SZ,0,0,0,0,-0.090805853211665,0,0,0,0,0,0,0.0356064329046472,0,0.200580253978848,0.0619650028937784,0.128785959936845,0,0,0,-0.309868630658034,-0.133706420988761,0,0.20117139565329,0,0,0,0,-0.106216063138222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550565512328777,0,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.32048914333413,0,0,0,0,0,0,0,0,0,0,0,0.0620361388729035,0.0291234745727335,0.109097949660293,0,0,-0.0683132309338108,0,0,0,0,0,0,0,0,0,0.598185482764199,0,0,0.442206572495425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862244344771185,0,0.016780243357885,-0.0314028271856157,0,0,0,0,0,0
X000623.SZ,0,0,-0.0481191678936599,0,0,0,0,0.0759404363735516,0,0,0,0,0,0,0.0208165583563515,0,0,0,0,0,0.113323065671447,0,0,0,0,0,0,0,0,0,0,0.0305511604746709,0,0.0244376213159283,-3.46944695195361e-18,0,0,0.0367786315707971,0,0,0,0,0,0.103778390331084,0.160798988063001,0.0416866200800305,0,0,0,0,0.00434317145494773,-0.0245175831601467,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.175408429803863,0,-0.00437165417538746,0,0.175492407888842,0,-0.389180101512102,0,0,0,0.406626771327036,0,0.0871735707473201,-0.0686629161221351,0,0,0,0,0,0,-0.125621428436154,0,0,0,0.0538960144253918,0,0,0,0,0,0.0946490224322945,0,0,0.293820581926114,0,0.135166989409969,0,0,0,-1.73472347597681e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0125790645981324,0.0156007746818179,0,0,0,0,0,0
X000596.SZ,0.0108641349651245,0,0,0,0.0302957681913618,0,0,0.323931254069588,0,0,0,0,0.268309065210634,0,0,0,-0.106509270897439,0,0,0,0.213473079599915,0,0.0321513289562939,-0.12896413495034,0.116202050042442,0,0,0,0,0,0,0,0,0,0.0960699677305596,0,0,0,0,0.200194179676566,0,0,0.089892043566721,0,0,-0.19993497972919,0,0,0,0,-0.038536205891397,0.0126568289796069,0,0,0,0,0,0
Change_TY3M,0,0,-0.0063788001563721,0.168809223291113,0,0,0,0,0.0320205918298702,0,-0.0376126670041064,0,0,0,-0.0945132552449064,0,0,0,0,0,0,0,0,-0.131773330180267,0,0,0,0,0,0.0557382354414108,0.00731437144216063,0,0,0.0275031883287056,0,0,0,0,0,0,0,0,0,0,0,0.0685499511043759,0.0196930288710881,0,0,0,-0.00371633960968483,0,-0.0299017949291451,0,0,0.0143010934432886,0,0
Slope,0,0,0,-0.125480031212635,-1.38777878078145e-17,0,0,0,0,0,2.22044604925031e-16,0,0,0,0.210990911392609,0,0,0,0,0,0,0,0,0.309063217901771,0,0.642323159359925,0,0,0,0,-0.279557132195493,0,0,0,1.5173000807104,0,0,0,3.31635952185581,0.812228610074581,0,0,0,0,-1.5619348790512,0,0,0,0,0,0,0.920007158192506,0,0,0,-5.68991804591988,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332687361939373,0,0,0.116393895891754,0,0,0,0,0.0738365773852017,0,0,0,-0.0404455690784379,0,-0.00936570714699885,0,0,0,0,0,0,0,-0.176218395939744,0,0,0,0,0,0,0,0,0,-0.305100964567939,0.272928901765766,0,0,0,0,2.09968686597874,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15987943413962,0,0,0.0439302084844339,0,0,0,0,0,-0.0112959940404982,-0.0597559769917622,0,0,0,0,0,0,-0.108771533694092,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219354052239243,0.0166125663321895,0,0,0,0.0637858652210619,0,0
MKreturn,0,0,0,-0.0237581205567874,0,0,0.062720418037923,0,0,0,0.0317828591514279,0,0,0,0,0,0,0,0,0,-0.0426495276632435,0,-0.0269315382383925,0,0,-0.00281610488010215,0,4.33680868994202e-19,-0.0652939422076456,0,0,0,0,0,0,0,0,-0.0120758953108018,0,0,0,0,0,-0.0116340458137584,0,0.0194160008548577,0,0,-0.0298195142242811,-0.0020066937927419,0,-0.00319747598502423,0,0,0,0,0,0
MKvol,0,0,0,0.000381659184843105,0,0,0,0,0,0.00162347339265074,0,0.00183834404449369,0,0,0,0,0,0,0,-0.00100918982733327,0.000856018399900821,0,0,-0.00314565676013259,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82812587001233e-05,0,2.71050543121376e-20,0.000669448174904929,-0.000422158505787133,0,0,-0.000241081004162899,0,0,0,0,0.000964349868386596,0,-0.00215869391071517,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0561491678280233,0.00945863251735363,0,0,0,0,0,0,0,0,0,0,0.0442102458722043,0,0,0,0,0,0.0133332722160802,0,0,0.0240663866924142,0,0,0,0,0.0172371621160119,0,-0.0467206796372626,-0.0451996615771724,0,0,0,0,0,0,0,0.00817419978873164,0,0,-0.0728416285177908,0,-0.0338248676368582,0,0,0,0,0,-0.0480423654799754,0.0895948833791602,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00200099230676797,0,0,-0.0076370058301383,0.0114009869391821,0,0,0,0,0,0,0,-0.00074526641567519,-0.00124683382590551,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992667536523677,0,0,0,0,0,0,0,0,0,0.00383607585380617,0,0,0,0,0,0,0,0,0,-0.0172527464895435,0.022068077356419,0,0,0,0.0994668094875249,0,0
CarbonVol_Hubei,0,0.00783534537526664,-0.00110512932546848,0,0,0,0,0,0,0,0,0,0,0,-0.0206538715619616,0,0,0,0,-0.014799618856901,0,0,0,-0.0148430945269312,0.0258405116111463,0,0,0,0,0,0.126400664475191,0,0,0,-0.00970552944178163,0,0,0,0,0,0,0,-0.00924777084314826,0,-0.0343906376219764,0,0,0,0,0,0.0285559522123845,0.0045626427927823,0,0,0,0,0,0
