,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600104.SH,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600418.SH,X600089.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002049.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600839.SH,X600741.SH,X600183.SH,X002129.SZ,X600460.SH,X601877.SH,X600487.SH,X002456.SZ,X000800.SZ,X601799.SH,X000661.SZ,X002074.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.489718750098453,0,0,0,0,0,0.0331260005116226,0,0,0,0,-0.0176138579769146,0,0,0,0,0.130239899644664,0,0,0,0,0,0,0,0.0113990363689561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154363149642059,0,0,0,0.038990287527095,-0.136221042527414,-0.0352783283018526,0,0,0,0,0
X000858.SZ,0.291933281848717,0,0,0.0032110838965327,0,0,0,0.504339909541017,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.121443384379982,0,0,0,0,0,0,0,0.158728077774921,0,0,0,0.0101099505581031,0,0,0,0,0,0,0.086936624791375,0,0,0,0,0.059897268739422,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0478168551171471,0,0,0,0,0,0,0,0,0.0166968956178891,0,0,0,0.0237804726050021,0,0.139705962920864,0,0.714243723249315,0.0110349750488706,0,0.0543066303117961,0,0,0,0,0,0,0,0.0196525789807902,0,-0.0356484223045232,0,0,0,-0.0593353243554246,0,0.127620115436081,0.0161551475724619,0,0,0,0,0,0,0,-0.0476658192507275,0,0,0,0,0,0
X600276.SH,0,0.290163231310584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150911479985297,-0.17483149803914,0,0,0,0,0,0,0.07048624229213,0,0,0.300796149560296,0,0,-1.73472347597681e-18,0,0,0.178080951980824,0,0,0,0,0,0.0394654845620797,0.289255462983175,0,0,0,0.0480312804779298,-0.192851811070427,0,0,0,0.0941735404149406,0,0
X600690.SH,0,0,0.0242038477475149,0,0,0,0.344148349996299,0,0,0,0,0,0,0,0,0,0,0,0.113299399482899,0,0.031724242870105,0,0,0,0.0646442269884688,0.0654067947217638,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.175068453531553,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,-1.73472347597681e-18,0.117419644868916,0,0,0.0103492877803308,0,0,0,0,0,0,0,0.0231305023202015,0,0,0,0,0.101675945584094,0,0,0,0,0,0,0,0,0,0,0,0.0014090832949011,0,0,0,0,-0.0230758793571236,0,0,0.136965663349522,0.0856488819756074,0,0,0.154840470155881,0,0.0456460674382313,0.0753891220026439,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.339498199908109,0,0,0,0,0,0,0,0.0774997634480769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576579002499188,-0.101838765425418,0,0,0.00482142030232755,0,0,0,0,0.104857095105282,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.250040287964543,0,0,0,0,0,0,0,0.145241508645575,0.354052396089011,0,0,0,0,0,0,0,0,0.261166672787364,0.0787854882072485,-0.0175731386912115,0,0,0,0.0980466275888987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043851648345174,0,-0.0966075255156766,-0.0450907720326183,0,0,0,0,0,0,-0.00695880910283726,-0.0155754837408401,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0286352184741386,0,-0.0587579489679798,0,0,0.352957737098523,0,0,0,0,0,0,0,0.0337313801955015,0,0.0262584650317838,0,0,0,0,0.145960742571227,0,0,0,0,0,0,0,0,0,0.0271669796390109,0,0,0.025137363956034,0.204978048240397,0,0,0,0,0,0,0,0,0,0.037084551320564,-0.0352105482508161,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.119481091048847,-0.0449109813765935,0.0105773956173725,0,0,0,0,0,0,0.0872766643017573,0,0,0,0.139572150333531,0,0.426383337555961,0,0,0,0,0,0,0,0,0,0,0,0.0535307220955608,0.261499375477803,0,-0.40569830585327,0,0,0,0,0,0.0427136533639963,-0.0773726328711949,0,0,0,0,0,0,0,0,-0.395622059886501,0,0,0,0.0235421650481456,0,0,0,0,0
