,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X600104.SH,X300124.SZ,X002304.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X002371.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X601799.SH,X600183.SH,X600460.SH,X002463.SZ,X002074.SZ,X300142.SZ,X600418.SH,X002180.SZ,X002028.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.212877337635612,0,0,0,0,0,0,0,0.0839237287230237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836144175160356,0.246216390895368,-0.0887928742321535,0,0,0,0,0,0,0,0,-0.0242443041367802,0,0,0,0.0220693752940217,0,0,-0.0343282234985362,-0.0105615257656114,-0.0805602447692422,0,0.0207970801444541,0,0,0,-0.0336479700058649,0,0
X300124.SZ,0,0,0,-0.0592103688093077,0.225083362329385,0.137521084558902,0,0,-0.125919967671404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549588913078655,0,0,0,0,0.106484879859912,0,0,0,0,0,-0.0679588305686871,0,0,0,0,0,0,0.141030001910881,0,0.0301768924297372,0,0,0,0,0.0184612141490424,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.105768139223633,0.234597840294221,0,0,0.0117505460630854,0,0,0,0,0,0,0,0,0.0440316932498616,0,0,0.0188699640604034,0.115309392273899,0,0,0,0.0267793041257868,0,0,0,0,0,0,0,0,0.0900317002051921,0,0,0,0,0,0,0,0.0236653673341323,0,0,0,0,0,0,0,0,0.0301292342655886,-0.075033569399257,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.027225906328221,0,0,0,0,0,0,0,0.114147710878936,0.0540529283263163,0,0,0,0,0,0,0,0,0,0,0,-0.0410847750791124,0,0,0,0,0,0,0,0,0,0,0,-0.0379307501943115,0,0,0,0,0,-0.0159488629592788,-0.0916799505129428,0,0,0.0376549736463379,-0.0352590759964141,0,0,0,0.132457413947338,0,0
X000725.SZ,-0.172129139947722,0,0,0,0,0,9.7411702338332e-05,0,0.087187345874113,0,0,0,0,0,0,0,0,0,0.0288537113892927,0,0.283527185699148,0,0.348151860119575,0,0,0,0,0,0,0.0940429379499091,0,0.227868298621154,0,0,0,0,0,0,0,0,0,0,0.0250236046618594,0,0,0,0,0,0,0,0,-0.0403662494302777,0.0830379007140919,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.343875245683964,0,0,0,0,0,0,0,0,0,0,0,-0.0629690061909376,0,0,0,0,0.0659984167021497,0.00656167538186255,0,0,0,0,0,0.357148597907114,0,0,0,0,0,0.0333300072430973,0,0,0,0.0705685222350554,0,0,0,-0.0626399333541003,0,0,-0.103726109051538,0,0,0,0,0,0.0268747938354095,-0.0471003212882297,0,0,0,-0.0289000649243202,0,0
X000338.SZ,0,0,0,0.257671815432061,0,0,0.0620733687376729,0.498551509139952,0.307791112693234,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0974589401144136,0,0,0,0,-0.249060333288003,0,0,0,-0.117754246694643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249165413918145,0,0,0,0,0,0.00391065072718182,0.00546880378658232,0,0,0,-0.061280495086815,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343939945476205,0,0,0.334401199247013,0,0,0,0,0.262196186937295,0,-0.281432028034591,0.202223916613825,0,0.0105302693170481,0,0,0.248456891394388,0,0,0.239181463011931,0,0,0,0,0,0.0426183384003936,0,-0.151868942439883,0,0,0,0.0523035641747043,-0.234851689300017,0.00822501925990313,0,0,0,0,0.0655268012688758,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0.16854652617696,0.0570767806625922,0,0.273084666888085,0,0,0,0,0,0,0,0,0.0330593379745186,0.160456030322625,0,0,0.0512577403920099,0,0,0,0,0.0926422787360259,-0.0302224445114944,0,-0.197295131478309,0,0,-0.0383426495594423,0,0
X600031.SH,0,0,0,0,0,0,0.0226029366107484,0,-0.0130672476468842,0,0,0,0,0,0,0,0,0,0,0,-0.119271596334089,0,0,0,0,0,0,0,0.107708290838367,0.0320409739514602,0,0.485115889137299,0,0,0.0473285305691605,0,0.127246092692026,0.0373491266719442,0,0,0,0,0,0,0.00705817898103902,0.057954338774636,0,0,0,-1.73472347597681e-18,0,0.0407945540789602,-0.0649185259787077,0,0,0,0,0,0
X002179.SZ,-0.189138778056214,0,0,-0.0382190293939371,0,0.0900515360679539,0,0,0,0,0,0,0,0,0.271376633478573,0,-0.0854716692255362,0,0,0,0,0,0,0,0,0,0.0692907203077125,0,0,0,0.0607386140598526,0,0,-0.0265196219459368,0,0,0,0,0,0,0,0,-0.0678128553097065,-0.0376935197898067,0,0.141294633130498,0,0,-0.0433990705101334,0,0,-0.0121290130544363,-0.00145638944251709,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.098723169466861,0,0,0.00898196118630661,0,0,0,0,0,0,0,0,0.0827984316430523,0,0,0,0,0,0,0,0.390873718334145,0.0147866382697034,0,0,0,0,0,0,0,0,0.0982084935323629,0,0,0,0.0405841352899129,0,0,0,0,0,0,0.198076049832,0,0,0,0,0.0324763486839844,-0.0553072740910891,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378394340245956,0,0,0,0,0.135619634983459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306207364459691,0,0,0.270186348502466,0,0,0.0225538235606581,0,0,0.0362569998105236,0,0,-0.000927453934765033,-0.0119859695959358,0,0,0,0.0665523758795353,0,0
X600089.SH,0,0,-0.1193832976166,0,0,0,-0.017314384117834,0,0.074681087679289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841682209912247,0,0,0.0826910793621485,0,0,0,-0.0513248156402212,0,0,0,0,0.196105331733272,0,0,0,0,0,0,0,0,0.21536184073621,0,0,0,-0.0158958348760115,0,0,-0.0605050637142281,0.00302574476445451,0,0,0,0,4.33680868994202e-19,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239042869956672,0,0,0,0.036582851549455,0,0.167595170271623,0,0,0,0,0,0,0.342585981557473,0,0,0,0,0.0834418589877931,0,0.0269166071087301,0.0244967442614154,-0.301985174790045,0,0.094785614508968,0,0,0,0.132601392154731,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0244998182267983,0,0,0,0,0,0,0,-0.0458888659904126,0,0.0569071205689954,0,0,0.00746487827350291,0,0,0,0,0,0,0,0,0.0366671492616567,0,0.244594199109286,0,0.0786988910530727,0,0,0,0,0,0,-1.73472347597681e-18,0,0.300754434830601,0.261304092062393,-0.0621148610367441,0,0,0,0,0,0.0234391285683234,-0.0326736891673179,0,0,0,0.0239579668599164,0,0
X002236.SZ,-0.0997394119336127,0,0,0,0,0,0,0,0.0423776162298933,0,0.0975706115731249,0.160583268725626,0,0,0,0,0.113416152011172,0.574931778345213,0,0,0,0,0,0,0,0,0,0,-0.134911570391449,0,0,0,0,0,-0.0592640142983402,0,0,0.01650910404751,0,0,0,0,0,0,0,-0.0256104356146455,0,0,0.0850949023030227,0,0,-0.0108072987186681,0,0,0,0,0,0,0
X600372.SH,0.0247029967507255,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090769733466676,0,0,0,0,0,0,0,0,0.00914802826003258,0,0,0.106627364648873,0,0,0.0108125633487281,0,0.00117168190630222,-2.16840434497101e-19,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,-0.0372045822690701,0,0,0,0,0.165540500128215,0,0,-0.103455090493613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872631441768133,0,0,0,0,0,0.408434713043879,0,0,0,0.204859466602797,0.00583287100732246,0,0,0,0.0459317891459809,-0.0390347850494905,0.00184525676333961,-3.46944695195361e-18,0,0,0,-0.0789794199743999,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789733244686744,0,0,0,0,0,0,0,0,0.036823314279483,0,0,0,0,0,0.191539944224968,0,0.0159828013118863,0,0,0,0,0,0.216012226764359,0,0.0985198419752245,0,0,-0.00118947078099494,0,-0.0190596241026918,0,0,0,0.046572834653252,-0.0902568797816182,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491657476904762,0,0.113583751858953,0,0,0.218637547140403,0,0.0694606142413155,0,0,0,-0.00904153144132134,0,0,0,0.0609497937656096,0.0289393939455797,0,0,0,0,0,0,0.316055050028403,0,0,0.0317508894134853,0.118952966020931,0,0,-0.203129312138093,-0.236216112127746,0,0.0814478627354044,-0.198057274732374,0,0,0,0,0,0
X000157.SZ,-0.0522281783371845,0,0,0,0,0,0,0,0,0.0486826370905269,0.0373508655242127,0.136298108293193,0,0.123314416987869,0,0,0,0,0,0.327641764580546,0,0,0,0,-0.162387562032788,0.146885180672158,0,0,-0.0228565319720681,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0561767363779159,0,0.00178672081460909,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0517773835094956,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.082684204744551,0,0,0,0.175719970450963,0,0,0,0,0,0,0,-0.0127555531727735,0,0,0,0,0,0,0.32159915790355,0.0544984126237708,0,0,0.00408014185400841,0.0820823596077838,0,0,0.103207019855721,0,-0.0288733251288611,0.0157601567952588,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288642565687813,0,0,0,0,0,0,0,0,0.0539990680888335,0,0,0,0,0,0,0.131717918684632,0,0,0,0,0,0,0.204448666845257,0,0,0.195441203979103,-0.00356314693501918,0,-0.214800997562941,0,0.0438516826731272,0,0,0,0.103379009449152,0,0
X000977.SZ,0,0,0,0,0,-0.116738596842793,0,0,0,0,0,0,0,0,0,0,0,0.493183490710995,0,0,0,0,0,0,0,0.42603345723496,0,0,0.165996957989545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489507898144383,0,0.124448211815107,-0.177189212307416,0,0,0,0.12089877496409,0,0.0226263286261473,-0.0692203128113683,0,0,0,0,0,0
X601877.SH,0,0.3364327987143,0,0,0,0,0,0,0.129074035155871,0,-0.00628256455341275,0,0,0,0,-0.343220681758964,0,0,0,0,0,0.05401241203898,0,0.0488559589121115,0,0.0494037963999165,0,0,0,0,0,0,0,0,0.0435781205423765,0,0,0,0,0,0,0,0,0,0.0809135141333432,0,0,0,0,0,0,-0.0278035411666093,0.0516315835931953,0,0,0,0,0,0
X600522.SH,0,0,-0.0411162671437668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100488358991659,0,0.287786218954587,-0.141331161097793,0,0.0731149671035536,0,0,0,0,0,0,0,0,0,0,0,0.0915686144861105,0,0,0,0,0.112167955865263,0,0,0.00841595530520928,0,0,0.120950692289041,0,0,0,0,0,0,0.0145851154292457,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0214351973154579,0,0.3341198746034,0,0,0,0,0,0.332995563166674,0,0,0,0,0,-0.0230737537514235,0,0,0,0,0,0,0,0.00534873631379907,0,0,0,0,0,0,0,-0.428867070166379,0,0,0,0,0,0,0.162549703666692,0.114732812014416,0,0,0,0,0,0.0534021045765892,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0444162168204792,0,0,0,0.0267571843909744,0,0,0,0,0,0.0194557952121147,0,0,0,0,0,0,0.0313358470239776,0,0,0,0,0,0,0,0,0,0,0.0680810814979296,0,-0.0393920516434575,0,0,0.0115200528758156,-0.0373775225633827,0,0,0.226375861865722,0,-0.0447800872332681,0.0380019135347025,-0.0808062276262314,-0.118753795876447,0,0,-0.0456895534583912,0,0
X601799.SH,0,0,0,0,0,0,0.0809273248617391,0,0,0,0,0,0,0,0,0,0,0,0.218938924938664,0,-0.0772482011443945,0,0,0,0,0,0,0,0,0,0,-0.0576246285447515,0,0,0,0,0,0,0.177085582026133,0,0,0,-0.0515007467600988,0,0,0,0,0.260932291007574,0.182336161012286,0,0,-0.00122147759217163,0,-0.116127504842876,0,0,0.0126985342270435,0,0
X600183.SH,0,0,0,0,0,0,0.122330738825701,-0.254391357934159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855787674668802,0,0,0,0.143189658895922,0,-0.0627440263293562,0,0,0.0604322679225243,0,0,0,0,0,0,0,0,0,0,0,0.0241278242102002,0.0827739927451594,0.0788048895417186,0.0030739863804479,-0.0243738719340904,0,0,0,0,0,0.0460924730953905,-0.0796727611655247,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0797809588481866,0,0,0,0,-0.0579097939854475,0,0,0,0,0,0,0,0,0,0,0.221304833583517,0,-0.0218367642751687,0,0,0.0452312027585667,0.120942119007534,0,0.234257980559299,0,0.0515607625194286,0,0.139704390484695,0.0294873227757483,-0.185022207029089,0,0.0449710355784114,0,0,0,0,0,0,0,0,0,0,0.0184564734130078,-0.0238756406063979,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.0417642795978642,0,0.206562294743758,0,0,0,0,0,0,0,0,0,-0.140836511972768,0,0,0,0,0,0,0,0,0,0.330359214631344,0,0,0,0.0968994946632854,0,0.0524978740619871,0,0.170604217604087,0,0,-0.157928108161277,0,0,0,0,0,0,0,0,0,0,0,0.156994618890323,0,-0.0366236649782756,0.0816599963167573,0,0,0,0.0708560952254532,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0993915853433407,0,0,0,0,0,0,0,0,0,0,0,0,0.325769004949181,0,0,0,0.211746681303062,0,0,0,-0.0275952582651419,0,0,0,0,0,0,0,0.0302496095914717,0,0.0851363246412785,0,0.0390405356273969,0,0,0,0,0.0341449597640225,0.0187099521696831,0,0.13589469101416,0,0.0152508009737495,0,0,0,0,0.0268425874504301,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0943981738300284,0,0,0,0,0,0,0,0.215370895801622,0,0,0,0,-0.188460139004397,0,0,0,0.567316824758954,0,0,0,0,0,0,0,0.363198401626328,-0.000219588343494706,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.13478076020938,0,0,0,-0.0497377891425988,0.00592061372126288,0.0109128143789059,0.0444288313498544,0,0,0,0,0
X600418.SH,0,0,0,-0.113924288420115,-0.271406042624616,0,0,0,0.544920116644454,0,0,0,0,0,0,0,0,0,0,0.342343388350455,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0783458914000963,0,0,0,0,0,0,0,0.62471727313435,0,0,0,0,-0.0431636435636005,0,0,0,0.274497089217101,0,0,-0.197964842768693,0,0,0,0,0,0,-0.279844040974228,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158054401453459,0,0,0,0.326445556991236,0,0,0.102775820179798,0,0,0,0,0,0,-0.0753330277396676,0,0,0,0,0,0,0,0,0,0,0.120306047677904,0,0,0.0130896329851762,0,0,0,0,0,-0.0088529512350462,0,0,0,0,-0.0451720578307607,0,0
X002028.SZ,0.179136264534688,0,0,0,0,0,0,0,0.0962709066365263,0,0,0,0,0,0,0,0,0,0,0,0.147255635896495,0,0.0826681825177022,0,0,0,0,0,0,-0.258813715840525,-0.0131053439039756,0,0,0,0,0,0,0,0,0.222737645614301,0,0,0.00436658445086256,0.0823662165366703,0,0,0,0,0,0,0.0967320566814121,0,-0.000400178626118339,-0.0181977726041237,0,0,0,0,0
X002294.SZ,-0.0351545509770849,0,0,0.341178863012642,0,0,0,0,0,0,0,0,0,0,0.112549327312949,0,0,0,0.0280030142790805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705685671029253,0,0,0,0,0,0,0,0.0974701494932175,0.176824227865548,0.0141946818973676,-0.0559081009499995,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.121844378735742,0,0,0,0,0,0,0,0,0.122296014672608,0,0,0,0,0,0,1.73472347597681e-18,0,0.067508404253953,0,0,0.150850803285639,0,0,0,0,0.0986491661789333,0,0,-0.225538905234002,0,-0.106611749749089,0.175471422938186,0.129985860936753,0.145995892698093,0,0,0.0967307112728665,0,0,0,0,0,0.0532389203867989,-0.0322513503210211,0,0,0,0.0410553590302637,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0809227144476122,0,0,0,0,0,0,0,0.00355402238453844,0,0,-0.119335119889066,0,0,0.0759608435000549,0,0,0,0,0,0,-0.295527137172365,-0.0280573026956675,0,-0.0008381096506388,0,0,0,0,0,0,-0.122999250122754,0,0,0,0,-0.311135316726628,0,-1.73472347597681e-18,0,0.0975833355999985,0,0,-0.0510304452979047,0,0,0,0,-0.315891609469781,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733472699904339,0,0,0,0,0,1.12817235902413,0,0,0,-1.77098745660615,0,0
TED,0,0,0,-0.215762357235752,0,0,0,0,0,0,-0.0559432093232096,0,0,0,0,-0.289869432650583,0,0,0,0,0,-0.0740485676962666,0,0,0,0,0,0,0,0,0,0,0,0.026196948873735,0,0,0,0,0,0,0,0,0.0606054859835064,0,0,-0.028336337471453,0,0,0,0,-0.0864480392518207,0.531226976746545,0,0,0,0,0.290333330289224,0,0
RealEstate_excess,0.0279978551087764,0,0,0.114264357699522,0,0,0,-0.0939024046125848,-0.0548436280077068,0,0,0.0207959465381776,0,0,0,0,0,0.00294175716846942,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320990560307839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127217609593703,0,0,0.0208295069149941,0.0270622234631674,-0.0259649958101865,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634149301790087,0,0,0,0,0,0.0708988170988892,0,0.0598648319372718,0,0,0,0.0104923884816695,0,0,0,0,0,0,0,0,0,0,0,-0.0125109917260444,-0.015279376799005,0,0,-0.0812025969129586,-0.0524853669396119,0,0,-0.125898982363914,0,0,0,0,0,0.0294544631941173,0,0
MKvol,0,0,0,0,0,0,-0.00104126043157568,0,0,0,0,0.00141855104070277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.00106312696483995,0,0,0,0,0.00186861310716955,0,0,0,0,0,1.8034357478871e-05,0,0.00260854360965663,0,0,0,0.00143627391276523,-0.00173026621977902,0,0,0,-0.00980439062058086,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529695806394448,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.00717988107789946,0,-0.00879009114196357,0,0,0,-0.0124089743606087,0,0.000574429815511774,0,0,0,0,0,0,0.00558850844992799,0.0034672253849067,0.0138238868004459,0,0,0,0,0.00737565742732951,0.0097118133211443,0,0,0,0,0.00680510163549648,-0.0041076192474834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388819692429798,-0.000114647985262973,0.00198071871602312,0,0,0,0.0197577291586468,0,0
CarbonVol_Hubei,-0.000917486277277751,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700875788692181,0,0,-0.00522759298650537,0,-0.011164379906122,0,0,0,0.00798136839017715,-0.00355729918433917,0,0,0,0,0.0027913207543979,0,0,0,0,-0.00432562143329554,0,0,0,0,0,0,0,0,0,0,0,-0.0179313640714984,0.016904343299108,0.00128734451767963,0,0,0.0483709356904021,0,0
