,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600031.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600809.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000157.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X600741.SH,X002179.SZ,X002007.SZ,X601877.SH,X002049.SZ,X300142.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600183.SH,X300003.SZ,X000800.SZ,X601799.SH,X000066.SZ,X002074.SZ,X000977.SZ,X002008.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600460.SH,X600118.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.294766075852819,0.0379084572332399,0,0,0,0.165952737610017,0,0.0141591025554753,0,0,0,0,0,0,0,0,0,0,0,0.0677377229506874,0,0,0,0,-0.0750731619382713,0,0,0,0,0,0,0,0.00922226961919519,0,0,0,0,0,0.0351228535743292,0,0,-0.00496117656376922,0,0,0,0,-0.0284580421447748,0,0,1.73472347597681e-18,-0.0101325318676148,-0.0146281071137346,0,0,0,-0.00603548476294113,0,0
X000858.SZ,0,0,0,0,0,0,0.32155917259149,0,0.125482206634083,0,0.130934044902821,0,0,0,0,0,0,0,0,0,0.0300212171978202,0,0,0,0.047283434888582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110250545947914,0,0.0119255191956821,0,0,0,0,-0.0263362442873462,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0561098303750271,0.0584582953246487,0,0.0474583630796204,0,0,0,0,0,0.148591255483641,0,0,0,0,0,0,0,0.0627475662507433,0,0,0,0,0.0272999494639753,0.169529805020706,0,0,0,0.358523548638866,0,0,0,0,-0.275135206738703,0,0,0,-0.0241169062618802,0,0,0.0846217024677348,0,0,0.0233917967728399,0,0,0,0.00841986221613786,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0417968704757367,0,0,0,0,0,0,0,0,0,-0.0376321724185709,0,0,0.122006588934388,0,0.0650149523038381,0,0,0,0,0,0,0,0,0.073755357338483,0,0,0,0,0,0,0.218097162440831,0,0,0,0,2.71050543121376e-20,0.000283464631852001,0,0,0,-0.0598086352787472,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00225337067346737,0.0869939105378477,0.0256155937185,0,0,0,0,0,0,0,0.0789474572221041,0,0.0538107325865463,0.0241253700609727,0,0,0,0,0,0,0,0,0,0.180689097476459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351423934916835,0.0153528214455791,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0713955579074375,0.0272318508694077,0,0,0,0,-0.0900505348279482,0,0,0.0737343012221782,0,0.0959398408219472,0,0,-0.0671704946301562,0,0,0.0792457173183762,0,0,0,0,0,0.0181399421409256,0,0,0,0,0,0,0,0,0,0,0,0,0.033343567156462,0,0.138757487640375,0,0,-0.00340434280772818,-1.0842021724855e-19,-0.0016082980754563,0,0,0,0,0,0
X000568.SZ,0.166935873431904,0.494837670312022,0.0652596151552633,0,0,0,0,0,0,0,0.0597103517440268,0.027507705602393,0,0,0,0,0,0,0,0,0,0,0.0280811499432487,0,-0.106773393013311,-0.0332617132177872,0,0,0,0,0,0,0,0,-0.0423373904454331,0,0,0,0,0,-0.0571227413203437,0,1.73472347597681e-18,0,0,0.267116217839675,0,-0.0141647375862476,0,0,0,0,-0.0268222935678579,0,0,0,0.0116363725106531,0,0
X002475.SZ,0,0,0,0.290212198509067,0,0,0,0,0,0,0.018593536846035,0.0695386043287023,0.00836924840823125,0,0,0,0,0,0,0,0.062741143612629,0,0,0.248654778593692,0,0,0,0,0,0.0692900004845309,0,0,0,0,0,0,0.166362499734349,0,0,0,0,0,0,0,-0.0204821786811966,0,0,-0.0380880871147023,0,0,0,0,0.002203670512785,0,0,0,-0.0476372901732878,0,0
X002304.SZ,0,0.190715265550974,0,0,0,0,0.0489644284307626,0,0,0,0.0583961876999546,0,0,-0.15301805295544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318762172525393,0.0886435245440565,0.00503935679203851,-0.108823924775573,0.141327876545388,0,0.0362728199541154,0,0,0,0.129345849598506,0,0,0.0261487446570319,0,0,-0.0572844606323575,0,0,0,0,0.111190527259898,0,0
X600690.SH,0,0.0578405247476851,0.127770999584977,0,8.67361737988404e-19,0,0.0188774653419164,0,0,0,0.321706765408736,0,0,0,0.122033382773007,0,0,0,0,0,0,0,0,0,0.0288535511989812,0,0,0.113492369978376,0,0,0,0,-0.00974332915663946,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0818946312178827,0,-0.0107031191199549,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.05575697887003,0,0,0,0,0.409839073923534,0,0,0,0,0,0.0764818067404909,0.122888742747542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701780641669028,-0.148088976933792,0,0,0,0,0,0.0672679115246763,0,0,0,0.0349471096576706,0.136281295179708,0,0,0,0,0,-0.056930323371739,0,0,0,0.0468563351302972,0,0
