,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000596.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X600702.SH,X000733.SZ,X600741.SH,X002074.SZ,X600522.SH,X000157.SZ,X600460.SH,X000799.SZ,X600584.SH,X300003.SZ,X600779.SH,X600884.SH,X002007.SZ,X300146.SZ,X002294.SZ,X600487.SH,X600563.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.277900608840746,0.100015829786647,0,0,0,0.00939020926814144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02284860803135,0,0,0,0,0,0,0,0.0238381932956916,0.092623650018431,-0.0319443930629333,0,0,0,0,0,0.0578251950528764,0,0,0.123454008287821,0,0.062537911392249,0,0.094604091227166,0,0,0,0,-0.0171216310000319,0.0248045174998026,0,0,0,0,0,0
X000858.SZ,0,0,0.15243421645891,0.411928200031271,0,0.0450318499358775,0,0,0,0,0,0,0,0.043519235318206,0,0.111117989292088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019283716671692,0,0,0,0,0,0,0,0,-0.084290716404546,0,0,-0.009178349912362,0.00502864938163303,0,0,0,0,0,0
X600809.SH,0.142213672781905,0,0,0.526807097865655,0,0,0,0,0,0,0,0,0.0636551361978389,0,0,0.112660204971711,0,0,-0.00834257721538812,0,0,-0.0120993412176765,0,0,0,0,0,-0.0265895820510316,0,0,0.0771632077179072,-0.0226030991500097,0.0613847926346423,-0.200133010547024,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839133446398953,0,0,0,-0.00959667426313911,0.0085679053861854,-0.0354676330662753,0,0,0,0,0
X000568.SZ,0.17392153610091,0.459286128363395,0.458992808719134,0,0,0,0,0,0,0,0,0,0,0.0273572934746253,0,0,0,0,0,0,0,0,0,0,0,0.15565072466723,0,0,0,0,0,0,0,0,0,0,0.0888813424688593,0,0,0.0772605424763721,-0.0152808737388859,0,0,0,-0.0643561631341,0,0,0,-0.0536985371329851,0,0,-0.0139001618157857,0.0120590540151229,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0751782212854395,0,0,0,0,0,0.0993524289498244,0,0,0,0,0,0,0,0,0,0,0,0.0389535621790266,0.133938480170535,0,0,0,0,-0.0304923102491972,0,0.0666297768370952,-8.67361737988404e-19,0,0,0,0.104903904822047,0.0778268300181544,0,0,-0.0432658498387403,-0.0546425011378508,0,0,-0.000456514129145298,-0.00764343487254416,0,0,0,0,0,0
X002304.SZ,0,0.144381398629061,0.0129511664659124,0.384069914747519,0,0,0,0,0,0,0,0,0.0283258091738275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423059745791787,-0.0236403431519778,0,-0.0339409062088526,0,0,-0.0122174652144719,0,-0.0357191736575803,0,0,0,0.084857036836423,0,0,0.0805290885999074,0,0,0,0,0,0.0113348524746648,0.0104918460784937,-0.0417636268200708,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240048252885078,0,0,-0.210097076150217,0,0,0.0274630071636131,0,0,0.36878629318374,0,-0.0959382315403434,0,0,0,0,0.0522231053669499,0,0,0,0,0.163133183195045,0,0,0,-0.0700914625405915,-0.012422312576578,0,0,0,0,0,0,0
X600690.SH,0.172884991034593,0,0,3.46944695195361e-18,0,0.0783929075731554,0,0,0,0,0,0,0,0.0856131363987746,0,0.152331469550238,0,0,0.0472546699560543,0,0,0,0,-0.0264603070438018,0,0,0,0,0,0,0,0,-0.0101504269491403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204370104748556,-0.0389314442768931,0,0,-0.00524892110006711,0.00902352721177452,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.406217845728176,0,0,0.113749644690887,0,0,0,0,0,0.200287252087225,0,0,0,0,0,0,0,0,0.269345719964057,0,0.0280055127754621,0.274617896032163,0,0,0.14315884995803,0,0.0395104175019321,0,0,0,0,0,0,0,0,-0.0811095679392324,0,0,0.192242260801958,0,0.266847124160864,-0.0198720005626953,-0.0382746027666243,-0.0530072553174665,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204586711158966,0,0,0,0,0,0,0,0,0,0.0982145991419266,0,-0.0993946428851105,0,0,0,0,0.0983943663302008,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.107680983047006,0,0,-0.0196797018141662,0.0254888459038141,0,0,0,0,0,0
