,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X600741.SH,X000661.SZ,X002241.SZ,X600183.SH,X000596.SZ,X600703.SH,X002007.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X601877.SH,X000100.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X002008.SZ,X600271.SH,X300124.SZ,X300136.SZ,X600867.SH,X000625.SZ,X002506.SZ,X002129.SZ,X002180.SZ,X300014.SZ,X600177.SH,X000977.SZ,X600498.SH,X600066.SH,X002049.SZ,X600487.SH,X002371.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0320647535805766,0,0,0,0,-0.0242287571570318,0.0101242061172306,0,0,0,0.612419730307735,0,0,0,0,-0.053920196742143,-0.0282602205800694,0.0383991786706624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162097321672953,0,0,0,0,0,0,0.0318073356860449,0.0155015962419692,-0.061288466261323,0,0,0,0,0,0,0.0249245587550571,0,0,0,0,0,0,0,0.0179846827742639,0,0
X000858.SZ,0.196935585956317,0,0,0,0,0,0,0.0287872022391174,0,0,0,0.470372414589112,0,0,0,0.181760546069645,0,0,0,0,0,0.0242789835932989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391708292213027,0,-0.0971778019875821,0.0194463213266203,0,-0.0143876855169552,0,0,0,0,0,0,0.0356332567557139,0,0,0.00882585506656091,0,0,0,0,-0.00330440385435114,0,0
X600276.SH,0,0,0,0,0,0,0,0.101330949531471,0.115719763982263,0,0,0.149773687426412,0,0,0,0,0.0624211777109789,0.0344403278206926,0,0,0.097432550142618,0,0,0,0,0,0,0,0,-0.0466589545501583,0,0,0.0109201636965758,0,0,0,0,0,0.0667400814323891,0.022348538819902,0,-0.0298356311422146,0,0.0119425809219592,0,0,0,0,0.00198607168519734,0,0,8.67361737988404e-19,-0.0123974908156537,0,0,0,0.0122095141327149,0,0
X000651.SZ,0,0,0,0,0.0430806333834308,0,0,0,0,0,0,0,0,0,0,0.136039016570183,0,0,0,-0.04800885088401,0,0,0.259844639955875,0,0,0,0.0384751998115327,0,0,0,0,0.11571545568514,0,0,0.0542022931470723,0,0,0,0,0,-0.0250154123733391,-0.00808390739556655,0,0,0,0,0,0,0,0,0,-0.000999429006052773,0,0,0,0,0.0103915366069035,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0331840492297318,0,0,0,0,0.0940673585135744,0,0,0.027970431139869,0,0,0,0,0,-3.46944695195361e-18,0.501876834936284,0.149377062364129,0,0,0,0,0.00612010521339234,0,0.0574788032289474,-0.0561806552533391,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00510021185431296,0,0,0.0106460445671058,0,0,0,0,-0.0139269636848975,0,0
X600104.SH,0,0,0,0,0,0,0.0274194174590366,0,0,0,0,0,0,0,0,0,0.202214722482788,0,0,-0.112670430314569,0,0,0,0,0,0,0,0.09272830746567,0,0.0017863286509738,0,0,0.0576272258979738,0,0,-1.73472347597681e-18,-0.0631078289327336,0.0521338027807978,0,0,0,0.00407406931144308,0,0.00629995936355807,0,0,0.0772322206814435,0,0,0,0,-0.0148902771397073,0,0,0,0,0.00532365067039204,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984119634343155,-0.047430305912699,0,0,0,0.136951026011548,0,-0.211963265455193,0,0.0968579871756894,0,-0.059685110454965,0,-0.173605696194867,0,0,0,0,0,0,0,0,0,-0.0801551316111483,0,0,0,0,0.0616983413916475,0,0,0,0,-0.000553527036289252,8.67361737988404e-19,0,0,0,0.131897333903248,0,0
X002475.SZ,0,0.0286381430473534,0,0,0.226561936673459,0,0,0,0,0.0109130483042802,0,4.33680868994202e-19,0,0,0,0,0.0217922729489941,0,0,0.0355584637371913,0,0,0,0,0.161456358469032,0,0,0,0,0,0,0,0.183495604158666,0,0,0.0223174554796275,0.0902965994967194,0,-0.0689163561893969,0,0,0,0,0,0,0,0.0939919315135363,0,0,0,0,0.036296969247578,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0484162959378969,0,0,0,0.159137283078353,0.0277254796348678,0,0,0,0.192486852023582,0,0,0,0,0.0993455641982649,0,0,0,0.0700218519041194,0,0,0.00966548715322321,0,0,0,0,0,0,0,0,0.0415458958324309,0,0,0,0.111477923193166,0,0,-0.0383236557555087,0,-0.0167742573029783,0,0,0,0,0,0,0,0,0,0,0.0319262228715015,0,0,0,-0.0398518384816077,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186091865699761,0,0,0,0,0,0.184895389826398,0,0,0,0,0.572856593045899,0,0,0,0,0.0124902325470504,-0.174341574413978,0,0,0,0,0,0,0,-0.0149102055602892,0,0,0,0.0209965866728788,0,0,0.109751728673008,0,0.190406991460738,0,0,0.0136099026839878,0,0,0,-0.099509718153536,0,0
