,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X000625.SZ,X300003.SZ,X600498.SH,X600487.SH,X002008.SZ,X000661.SZ,X600809.SH,X002007.SZ,X300142.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600066.SH,X600867.SH,X000596.SZ,X600177.SH,X600522.SH,X002506.SZ,X600566.SH,X600372.SH,X002180.SZ,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X600183.SH,X002294.SZ,X000977.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.201519046299004,0,0,0,0,0,0,0,0,0,0,-0.120440104269893,0.446088797376666,0,0,0,0,0,0,0,0.0522530102332417,0,0,0,0,0,0,0.175175270161959,-0.135373708038603,0,0,0,0,0.0695188408235834,0,0,0,0.0733416605248804,0.188500273494784,0.0196662926202432,0.0261337937904943,0,-0.062320235341538,0,0,0,0,0,0,-0.00483324401208088,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0842645119534187,0,0,0,0,0,0,0.0177375290586478,0,0,0,0,0,0,0,0,0.0496466228994837,0,0,0,0.0565690881734695,0,0.112348871698072,0,0.0766797779493614,0,5.42101086242752e-20,-0.0629481733344994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515979740905752,0,0,-0.00664847714038683,0.00952828766647012,0,0,0,0,0,0
X000568.SZ,0.218803143950305,0,0,0,0.119950688572531,0,0.131754632204417,0,0.00745772098849199,0,0,0,0,0,0,0.0802859635707277,0,0,0,0,0,0,0.0528544268393796,0,0,0,0,0.310055843192608,0,0.0677183903316746,0,0,0,0,0.0256877099952652,0,0,0,0,0,0,0,0,0.0572372807332876,0,0,0,0,0,0,0.0944224580484031,-0.0226231772875737,0.0400700311520894,0,0,0,-0.00976280652025202,0,0
X002475.SZ,0.162439367745595,0,0,0,0,0,0,0,0,0,-0.141572195400927,0,0.119041507707108,0,0,0,0,0,0,0,0,0,-0.0842973386527403,0,0,0,0.188907096880252,0,0,0,0,0,0,0,-0.210601472093472,0,0,0,0,0,0,0,0.673509571768129,0.0121425953297062,0,0,0,0,0,-0.038607809834352,0,-0.0355990190361292,0.0187360208672797,0,0,0,-0.294962461652384,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711778637357004,0,0,0,0,0,0,0,0,0,0.0872087812100494,0,0,0,0,0,0.0109536477693397,0,0,0,0.260944895368593,0.118243172427336,0.164574287286167,0,0,0,0,0,0,0.0154338679566455,0,0,0,0,0,0.0798749492066332,0,0,0.00117047968092776,-2.16840434497101e-19,0,0,0,-0.0728992546471856,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.00493097979852219,0,0,0,0,0,0,0,0,0,0,0,0,0.0905533593641343,0,0,0.0949624257332517,0,0,0,0,0.166806730079451,0,0,0,0,0.0813916842386222,0,0,0.0718821739237206,0,0.0705247980677657,0,0,0.0415138045606729,0,0,0,0,0,0,0.0255313388115189,-0.00325507910279066,0.0113108720507374,-0.00786184981150371,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190629092129635,0,3.46944695195361e-18,0,-0.290468128021963,0,0,0,0,0.456756840680354,0.0404639151962024,0.163863768982248,0.208323944681266,0,0,0,-0.0800106605726947,0,0,0,0,0,0.349419224337307,0,0,0.392544569690042,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.411750906434374,0,0,-0.266382254801264,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319125309711838,0,-0.16041752430169,0,0.147475180370625,0,0.167875402323552,0,0,0.21155074445964,0.0774177088973205,0,0,0,0,0,0,0,0,-0.262510200209991,0.24620725308229,0,0.249711660737699,-0.023673331686635,0,0,0,0,0.344063079377355,0,0.0685587694723835,0,-0.0984310197772026,0,0,0,0.0179126988866589,0,0
X002236.SZ,0,0,0.668924795169107,0,3.46944695195361e-18,0,0,0,0,-0.00521648124990187,0,0,0.131965082241663,0,0,0,0,0,0,0,0.0225650055511019,0,0.139106797022581,0,0,0,0.116748903866224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282855612232678,0,0,0.0229450496617117,0,0,0,0,0.172633185326297,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0384692385071025,0,0,0,0,0,0,0,0,0,0,0,0.0897085129236256,0.210163464673847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862800979997448,0,0,0,0,0.459412025448731,0,0,0.0440062739290581,0,0,0.0271133337862475,-0.0525529586220414,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.163904903171376,0.0159103422618939,0,0,0,0,0.07602782061947,0,0,0.02358093326117,0,0,0,0.557154164676397,0.018841603128858,0,0,0,4.33680868994202e-19,0,0,0.0622887894623887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17468481969598,-0.129097253892891,-0.0657252561564948,0.0116885772778022,0.0234020303237812,0,0,0,0.129207326318372,0,0
X000625.SZ,0,0,-0.0424878175998077,0,0,0,0,0,0,-0.0163274006660297,0,0,0,0,0,0.107345878476016,0,0,0,0.42790631160542,0.296425493940868,0,0,0,0,-0.10825471683717,-0.00031641800979525,0,0,0.0633262570708751,0,0,0,0,0,0,0,0,0,0.031299920448313,0,0,0,0,0,0,0,0.00861700204316109,0.177673199720441,0.0173274686959768,0,-0.0171222265343179,0.0442783368598095,0,0,0,0.0158955927916501,0,0
X300003.SZ,0,0,0,0,0.132724300481522,0,0,0,0,0,0,0,0,0,0,0,-0.31383209557364,0,0,0.534070275922306,0,0,0,0,0,0,0,0,0.153075783657974,0,-2.16840434497101e-19,0,0,0,0.0280261504156495,0,0,0,-0.178175337204467,0.291360148761973,0.0454556163481238,0,0,0,0,0,0,0.369606183691916,0.130823653039355,0,0,0.0445608838362033,-0.149763596123242,0,0,0,0,0,0
X600498.SH,-0.302905940885075,0,0,0,0,0,0,0,0,0.778698802767381,0,0,0,0.00799356954490226,0,0,0,0,0,0,0,0,0.182850993864963,0,0,0,-0.0464891048144197,0,0,-0.200905453946238,0.12675704970717,0,0,0,-0.0967232182948177,0,0,0,0,0,0,0,0,0.0684966888752382,0,0,0,0,0.0374556442104247,0,0.108704363030015,-0.00518636560897186,-0.0329647797724467,0,0,0,0,0,0
X600487.SH,0.0498605446118579,0,0,0,0,0,0,0,0,0.44854758205986,0,0,0,0,0,0,0,0.103488881602349,0,0,0,0,-0.0391162687837984,0.312339218314537,0,0,-0.126207311409573,0,0.299871407716851,0,0,0,0,0.074992215511364,0.0154065449785682,0.141990767604316,0,0,0,0,0,-0.148683826834051,0,-0.091762770206489,0,0,0,0,0,0,0,-0.0253962869912813,-0.00142158563458275,0,0,0,0,0,0
X002008.SZ,0,0,0.357414933133935,0,0,0.158940446393758,0,0,0,0,0,0,1.38777878078145e-17,0.0511377954718256,0,0,0,0,0,0,0,0,0,-0.0719605118538614,0,0,0,6.93889390390723e-18,-0.014760747981202,0,0,0,0,0,0.23141539137865,0,0,0,0,0,0,0.0991011643750495,0,0,0,0,0,0,0,0,-0.0356491826344619,-0.0278879664455411,0.0404987664321786,0,0,0,-0.18312723782243,0,0
X000661.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.103862048796986,0,0,0,0,0.0515586535119033,0,0,0,0,0,0.120719864386867,0,0,0,0,0,0,0.143525537643823,0,0,0,0,0,0.0267426283023027,0,0,0,0,0,0,0,0,0,-0.100957199262728,0.0112115682272796,0,0.434455881105396,0,-0.182752373488431,0,0
X600809.SH,-6.93889390390723e-18,0,0,0,0,0.399500139630215,0.26389728169215,0,0,0,0,0,0.0780921200688029,0,0,0,0.0374874928758492,0,0,0,0,0,0,0,0.00227120143821181,0,0,0,0,0,0,0,0,0,0.0190400296907759,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.162558202358485,0,0.0934928749520289,0,-0.0121603611228889,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432511307796946,0,0,0,0,0,0,0,-0.159246191909392,0.453099726008242,0,0.550667263127163,0,0,-0.299165096935875,0,0,0,0,0,0,0,0,0,0,0,0.380591890298282,0,-0.0576131890317776,0,0,0,0,0,0,0,0,0.0993503669839352,-0.050990327867375,0,0,0,0,-0.242784641049252,0,0
X300142.SZ,0,0,0,0,0,0,-0.209567742348224,0,3.46944695195361e-18,-0.0874681332343071,0.666509151574459,0,0,0.103965003039326,0.0819959093050517,0,0,0.0720629494979821,0,0,0.155022151817757,0,0.310779651145645,0,0,0,0.192346239345396,0,0,0,0,0,0,0.19430679716579,0,0,0,0.10448052999183,0,0,0,0,0,0,0,0,0,-0.140647102355928,0,0,0,-0.030338733254739,0.0470980320637649,0.960145212877689,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475735796704707,0,0,0,0,0,0,0.231845225963309,0.219645739500796,0,0,0,0,0.119210036813114,0,0,0,0,-0.189674135044973,0,0,0,0,0.0433379516651693,0,0.436153977592198,0,0.237268491524174,0,0,0,0,0,0,0,-0.0295298516508083,0.166196615122083,0,0,0,-0.119940425431613,0,0
X000157.SZ,0,0,0,0,0,0,0,0.426838259089072,0,0.0206775444620556,0,0,0,-0.0264527617640639,0,0,0,0,0,0,0,0.0361330409955808,0.0416854763596496,0,0.0782520210627312,0,0,0,0,0.0550939365051331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326107253313023,0,0.0677909304762268,0.0490666831731863,0,0,0.00151088078482368,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.00703630639239985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102710169634907,0,0,0,0,0,0,0.0508045224361134,0.093319920943327,0,0,0,0,0,0,0,0,0,0,0.0940250626095053,0,0,0.0356105180352771,0,0,0.110052671609071,0.075409593892431,0,-0.0103687408188102,0,0,0,0,0,0,0
X600066.SH,0.0892765546244221,0,0,0,-0.116717740548138,0.307127258526414,0,0,0,0,0,0,0,-0.0985984475192257,0.432989831181455,0,0,0.0577767436033324,0,0,0,0,0,0,0.0771315989641124,0,-0.03101603553995,0.0254351934562041,0,0.216901102301994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539839302451386,0,0,0,-0.0292289250946266,0.0703733845563541,0,0,0,-0.0112726251222439,0,0
X600867.SH,0,0,-0.552351019689724,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.365367199601926,0.285479766127266,0,0,1.14740078797717,0,0.186620304906306,0,0,0,0,0,-0.335969601459052,0,0,-0.132771598028983,0,0,0.313757571528447,0,0,0,0,0,0,0,0,0.0593207401648674,0,0,-0.039923066443131,0.0989668735394701,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.16318435725097,0.401364723789892,0,0,0,0,0,0.152170665700118,0,0,0,-0.0813952866123274,0.0559292590999556,0,0,0,0,0,0,0.185118331621446,0,0.047130163985865,0.064190058807206,0,-0.00821932089064583,0,0,0,0.0197060246319356,0.0318524245937047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307823562022132,-0.00988391233827083,0.0507455027483489,0,0.0885906534007638,0,0,0,0
X600177.SH,0,0,0,0,0.172877383905778,0,0,0.0307526678242684,0,0.00215015509983109,0,0,0,0,0,0,0,0,0,0,0.0492760179854402,0,0,0.0211063842160085,0,0,0.0708724469317556,0,0,0,0,0.331975743312956,0,0,-0.000309121208387801,0,0,0,8.67361737988404e-19,-0.0964010146793512,0,0,0,0.0154480665313589,0,0.16112988963791,0,0,0,0,0,0.0086898346047955,0.0240750312741873,-0.209411586299994,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740554045761136,0.0405044615129968,0.0240888798928156,0,0,0,0,0,0,0,0.0520263617694696,0.2214885889357,0.035907813009706,0.0317358530251603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653428335631093,0.00934420454754083,0,0,0.0272661137780195,0.135147741592956,0,0.155505494127411,0.136485441709818,0,-0.00100642769781141,-0.0316748177247011,0,0,0,0,0,0
X002506.SZ,0,0,0.0548186017166753,0,0,0,0,0.0953564590439416,0,0,0.102022242451323,0,0,0,0,0,0,0,0.0273044671603949,0,0,0,-0.0451237434559137,0,0,0,0,0,0,0,0,0,0,0,-0.0263624131869777,0,0,0,0,0,0,0,0,0,0.11524577567279,-0.150166824082352,0,0,0,0,0,0.0117548312820499,-0.0235560493320022,0,0,0,0.0653872020457888,0,0
X600566.SH,0,0,0,0,0.0757774841986193,0,0,0,0.169125698824698,0,0,0,0,0,0,0.313668989772381,0,0,0,0,0,0,0,0,0,0,0,0,0.535595547835122,-0.072091181646163,0,0,0,-0.0557636891421795,-3.46944695195361e-18,0,0,0,0,0,0,0,0.183470310103842,-0.146917823782724,0,0,0,0.351933569182392,0,-0.24031897178501,0,0.0141596324996495,-0.022792126967926,0,0,0,0,0,0
X600372.SH,0,0,0.0252754074899425,0,0,0,0,0,0,0.0169847914117136,0.203885579458276,0,0,0,0,0,2.16840434497101e-19,0.0981513402768849,0,0.0381921663794189,0,0.266237241753638,3.46944695195361e-18,0,0,0,0,0,0,-0.0347411534047081,0.114617119232733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750332247825861,0,-0.00179118549710685,0.0516973636707059,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0972146518163791,0,0.123148192555681,0,0,0,0,0,0,0.0474462761312516,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0392702866170391,0,0,0,0,0,0,0,0.0246397982308804,0,0,0,0,0,0.163997928054909,0,0,0,0,0.231704189002051,0,0,-0.0253214991595426,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.145456562632475,0,0.206651767316753,0.397431737305699,0,-0.00189458922051204,0.170943413360705,0,0,0,0.169814354811963,0,0,0.0288213593388043,0,0.113403698215979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186330225323536,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00419058594267382,0.0320216914841919,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.0860835778095457,0,0,0,0,0,0,0,0,0.372811022741812,0,0,0.0627793218273715,0,0,0,0,0,0,0,0,0,0.492831349856095,0,0.0582229451671035,0.0952317393677535,0.132790517227179,0,0,0,0,0,0,0,0,0,0,0.141819551852543,0,0,0,0,0,0,-0.132711074420596,0,0,-0.0400059041231727,0.114826976221999,0,0.0521408756304638,0,-0.207031301605058,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286681265423271,0,0,0.0541255832728512,0.0638903278779381,0.0592176893076167,0,0.00937124345691643,0.133090580848256,0,0,0,0,0,0,0.0543659295342454,0.0406359576229687,0,0,0,0,0,0,0,0,0,0,0.0289318584727728,0,0.126267317432082,0,0,0,0,0,0.105399586709201,0.0431824557460913,0,-0.00873019896346245,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0335927564039989,0,0,0.226280808549602,0,0.0073464811050677,0,0,0,0,0,0,0.0349962056749402,0,0,0.0429556018414018,0,0,0,0.145549772044944,0,0,0,0,0,0,0,0.220309334743023,0.0373277423113708,0,0,0,0,0,0,0,0,0.0170857715468552,0,0,0,0,0,0,0.0496854961570941,0.0685466507296755,0,0,-0.0201664490034598,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0918215110564105,0,0,0,0,0,0.0225886843260984,0,0,0,0,0,0,0,0,0,0,0,0.0660545423939725,0,0,0,0,0,0.259389610976439,0.0153593384510712,0.0255521713622836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611291930249477,-0.0276796702942492,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.217220076039414,0,0,0,0,0,0,0,0,-0.0480676210668756,0,0,0,0,0,0,0,0,0.333677092132638,0,0,-0.0424472794956413,0,0.00278351960359942,-0.0885788567593553,0,0,0,0,0.179909274514234,0.0883298591502924,0,0,0,0,0.189247074712007,0.0184785992023106,0,0,0,0,0.130124280467177,0,0,0.0937334516394436,0,0,-0.0136207776257408,0,0,0,0,0,0,0
X000977.SZ,-0.0116405952917155,0.509794166218873,0,0,0,0,-0.0543675385104202,0,0.507861583376779,0,0,0,0,0,0,-0.102440904143251,0.155868786506354,0.311241430880014,0,0,0,0,-0.140928148816518,0,0,0,-0.089442117113804,-0.0624813996694848,0,0,0,0,0.386098462169876,0,0.09021696040324,0,0,0,0,0,0.0712280324838304,0,-0.101055822051793,0,0.139081406459378,0,0,0,0,0.123647930950149,0,-0.00105421649486915,0.0305827586958853,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.000426262893155643,0,0,0.02846545830529,0,0,-0.101420444564699,0,0,0,0.203201755695461,0,0,0.290789676874681,0,0,0,0,0.0184146907086314,0,0.28997066860986,0,0,0,0,0,0,0,0.0796278528034517,0,0,0,0,0,0,0.0372141622644789,0.0937910711112644,0,0.120276797928886,0.301657965629093,0,0,-8.67361737988404e-19,0,0,-0.0056960566905187,0,0,3.46944695195361e-18,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0075023685984163,0,0,-0.248271110586286,0,0,0,0,0,0,0,0,0,0.0741830384261,0,0,0,0.176883513493168,0.0695352049938591,0,0,0,0,0,0,0,0,0,0,0.071320047451793,0,0,0,0,0,0,0,0,0,0,0,0.00165669621686341,-0.142802181091675,0,0,0,0,0.743212505674042,0
Slope,-0.733565048281063,0.15008417774816,0,0,0,0,0,0,0,0.423665421369542,0,0,0,0,0,0,0,0.360951031896945,0,0,0,0,0,0.169794956447031,0.0810609644403369,0,0,-1.76359299324914,0,0,0,0,0,-0.2251011624827,0,0,0,0,0,0.564449297947923,0,0,0.264329094956338,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.708488622197443,0,0,0,-2.97581364073881,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.410645211118453,0,0,0,0,0,0,0.0876212911037336,0,0,0,-0.618134335547549,0.0226223430962635,0,0,-0.302323615281395,0,0,0,0,0,0.0437697342703293,1.32863116100978,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.370421964214039,0,0,-0.867191459550129,0.27976948706336,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0494144727345315,0,0,0,0,0,0,0.168951047034401,0,-0.0836918998054214,0,1.73472347597681e-18,0,0,-0.0166640781619046,0,0,0,-0.0516226130925361,0,0.0644000323314941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854004177448284,0,0,0,0.00269192124180383,-0.00423895542107303,0,0.155858357710573,0,0.0432043141986763,0,0
MKreturn,0,0,0,-0.1360585071817,0,0,0,0,0,-0.000441666919241774,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017294135837023,0,0,0,0.0607295006766845,0,-0.0435432469771078,0.0034035716242623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247434247346693,0,0.119750314742655,0,0,0,0,0
MKvol,0,0,0.00793511512934003,0,0,0,0,0.000596966017392761,0,0.000722587299408232,0,0,0,-0.00785047976526213,0,0,0.00626477257650809,-0.00305031850191444,0,0,0,0,-0.000509495953507338,0,0,0,0,0,0,0.000773535151940275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000968228737423596,0,0,0,0,0,0,0.00832719809631952,-0.00189525250144592,-0.000792127987940758,0,0,0,-0.00283827676532459,0,0
CarbonVol_Shenzhen,0,0,-0.0103314892608191,0,-0.115444686471266,0,0,0,0,0.0547290633280686,0,0,0.129011544781802,0,0,0,0,0,0,0,0,0.0482007084641618,-0.0480430088194444,0,0,0,-0.151519505471322,-0.370700898638383,0,-0.0347562504351541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736782870998462,0,0.00954444767140331,0.281678477405115,0,0,0,0,-0.0813793687957747,-0.0984538628082177,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00661107078235997,-0.0159541304318952,0,0,0,0,0,0,0,0,0.0954223638598315,-0.114644671912908,0,0.0644303050230704,0,0,0,0,0,0,0,0,0,0,0.0109636504549881,0.000523118590789453,0,0,8.67361737988404e-19,0,0,0,0.0202571328450387,0,0,0,0,0,0,0,-0.0258159126712202,0,0,0,0,0,0,0,0.203229301988348,-0.0105696242588724,0.0155990260089672,0,0.111837526066818,0,-0.0394077662969826,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175352311856696,0,0,0,0,0,0,0.00130040003444222,0.00254296449838545,0,0,0,0,0,0,0.00597958627451069,0,0.00252795368188951,0,-0.0184430755551786,0,0,0.000692415708543139,0,0,-0.00541652341446719,0.00797251319039848,0,0,0,0.0342736979163754,0,0
