,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X000568.SZ,X002236.SZ,X600271.SH,X000100.SZ,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X002475.SZ,X000338.SZ,X600372.SH,X002007.SZ,X000559.SZ,X002180.SZ,X300003.SZ,X002456.SZ,X002506.SZ,X000157.SZ,X002074.SZ,X600522.SH,X600867.SH,X002426.SZ,X002294.SZ,X002508.SZ,X600089.SH,X000981.SZ,X002085.SZ,X300124.SZ,X000869.SZ,X601877.SH,X002465.SZ,X000050.SZ,X600498.SH,X002179.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0.0934252368395044,0,0,0,0,0,0.524860705000985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589760441611,0,0,0.102327066007136,0,0,0,0,0,0,0,0,0.0759101360313506,0,0,0.15434954559127,0,0,0,-4.33680868994202e-19,0,0.00603559763830964,0,0.295572279240479,0,0,-0.00488448259502727,-0.00205388920058418,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.102694541419943,0.0630365367987272,0,0,0,0,0,0,0,0.134344305120152,0,0,0.0450296100198301,0.0120346898484342,0,0,0.0337439391684411,0,0,0,0.009242886079426,0.0889657767339555,0,0,0.0880794642316042,0,0,0.0379670193282075,0,0,0,0.0581640806897869,0,0.283640972858032,0,0.0112532629204893,0,0.0893003404040636,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.140239558844234,0,0,0,-0.124593428445832,0,0,0,0,0,0.464120884656457,0,-0.185137765682809,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.337579384901805,0,0,0.0223717613168968,0.140557822020298,0,0,0,0,-0.183140972109373,0,0,0.0730123020337755,0,0,0,0.670161678591847,0,-0.213685431099006,0,0,0,-0.297911739755712,0,0,-0.202583965420993,0.253810408781339,0,0,0,0,-0.00894989829763443,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240097825834388,0.107589537762613,0,0.0262661187195809,0,0,0,-0.101248697916424,0,0,0,0,0,0.0465386699593284,-0.0464281404437809,0,0,0.144152019604124,0,0.0136334683797556,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200846070135817,0,0,0,0.063471046139414,0,0,0.187978573568887,-0.0627273609976895,0,0.0424541099150806,0.00164407122295065,0.266625020326146,0.120881590869711,0,0,0,0,0.121734766746126,0,0,0,0,0,0,0,0,0,0,0.0914478856930963,0,0.0765923587069279,0,0,0,0,-0.0204623276236195,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.0305598900425707,0,-0.0702457261950113,0,0,0.0222080889504303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807955891565729,0,0,0,0,0.155780414218266,0,0,0,0,0,0,0,0.543634533278712,0,0,0,0.0366078327383448,0,0,0.141781659306713,0,-0.0914399613168353,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.327170423472116,0,0.0138500224193598,0,0.0174650779739218,0,0,0.0631175228633421,0.0920710118110519,0,0.0169879996629423,0.0230523261608527,0,-0.0257435492834507,0,0,0,0,-0.0403441132928193,0,0.00705548534199367,0,0,0,0,0,0,0,0,0,0.0426344283818983,0,0,-0.00312384567203064,0,0,0,0,0,0,0
X002074.SZ,0,0,0.155999199065358,0,0,0,0,0,0,0,0,0,0.0760238801937339,0.202883446529134,0,0,0,0,0,0,0,0.275290198047167,0,0,0,0,0,-0.0553721389865458,0,0,0.204206997740186,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.538884535851772,0,0,0,0,0.139457003100362,0,0,0,0.106650152362966,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0886931150919812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123210132688566,0,0,0,0,0.171241637133776,0.0576588915223095,0.0296396552249808,0.0405869190155857,0.134984948151221,0,0,0,0,0.0733583199078113,0,0.178425804682168,0,0,0.0504796938201739,0,0,0,0,0.0511427324620451,0,0,0,0,0.0679394008153633,-0.0363444572445592,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.020963025765165,0.183691652194779,0,0,0,0,0,0,0,0,0,0,0,0.0113145714185774,0,0,0,0.0226417512999927,0,-0.0522793625472638,0,0,0,0,0,0,0,0,0,0.151350894169516,0,0,-0.00507632328016741,0,0,0,0,0.0451480977470969,0,0.00244597781555161,0,0,0.0231557887827748,0.0109296951803486,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0393395306740147,0,0,0,0.0108002758314512,0,0,0,0,0,0.305448933950179,0,0,-0.0557606700934832,0,0,0,0,0.224510322691611,0.224630493873594,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0527654071764771,0,0,1.73472347597681e-18,0.181579801084656,0,0,-0.107833534182704,-0.160523122488286,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150909327224008,0,0,0,0,0,0,0,0,0.0949615366187702,0.193628462280397,0,0,0,0,0,0,0,0.0457270757385758,0,0.0785683817354406,0,0,0,0.0550357367073771,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0319952053227155,0,0,0,0,0,0
X002508.SZ,0,0,0,0.210274065608734,0,0,0,0,0.0554826045884347,0,0,0,0,0,0.0439663402097953,0.2362748781845,0,0,0,0,0,0,0.0571242228094293,0,0,0.0947810050998814,0,0,0,-0.0428934804137844,-0.0781932678084198,0,0,0.0602868759142042,0,0,0,0,0,0,0,-0.11788171628347,0,0,0,0,0,0.0758865796560872,0.0419588094521463,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.063848954410742,0,0,0,0,0,0.0596364427146458,0,0,0,0,0,0,0,0,0,0,0,0.154245708623725,0,0,0,0,0,0.0333713457521789,0,0,0,0,0,0,0.000950398482099063,0,0,0,0,0,0.0962306876686786,0,0,0,0,0,0.0102368139436348,0.202724266927371,0,0,0,0.0102325098508143,0.0145170142200631,0,0,0,0,0,0
X000981.SZ,-0.000374021751561772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490285197755971,0,0,0,0,0,0.217682070952073,0,0,0.0457946143485565,0.0732658301097095,0.168159675775768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330855371947442,0,0,0,0,-0.0113653333424028,-0.160077851719408,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.0107463642859832,0,0,0,0,0,0,0,0,0,0,0,0,0.274435832530661,0,0,0.0437970458856525,-0.10595033925273,0,-0.0894174830034419,0,0,0,0,0,0,0,0.0735622710367283,0,-0.104186904734577,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223446293906123,0.114929073445393,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550877821213001,0,0,0,0,0.0846041276042543,0.156052507487659,0,0,0,0,0,0,0,0.0657991817180164,0.0992881401680564,0,0.0784461943589811,0,0.119341928579675,0,0,0,0,0,0,0.00893248959121997,0,0,0,0,0,0.180801606859532,0,0.0651581123331922,0,0,-0.0518347699570908,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.359624243981453,0,0,0,0,0.113726901449256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532648306849251,0,-0.0661621410812962,0,0,0,0.00153190113228907,0,0,0,0.112397112510175,0,0,0,0,0,0.0323292545000867,0,0.159565076699591,0,0.162229859166481,0,0,-0.0202806817951813,0.0520705540532798,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144313627435144,0,0,0,0.236374633755307,0,0.220539630805737,0.0722470358619141,0.0948517453364464,0,0.384578212147448,0,0,0.154957818771001,0,0,0,0,0,0.016122749738864,0,0,0,0,0,0.0723079343893897,0,-0.0132223841565246,0,0,0.0163347611161264,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795636141166257,0,0.189005233771046,0,0,0,0,-0.0477003860646516,0,0,0,0,0,0,0.0721051642026021,0.0540837357046585,0,0.0261355588897197,0,0.103271433264452,0,0,0,0,0.082274765312418,-0.0536365687669981,0,0,0,0,0,0,0,0.095893022615701,0,0.0298623027564043,0,0,0,0,0,-0.111067381988274,0
X000050.SZ,0,0,0,0,0,0,0.293933487933567,0,0,0,0,0,0.112360395138757,0,0,0,0,0,0.222224594700827,0,0,0.130649641992897,0,0,0,0,0.357417968194061,0.0174841826109557,0,0.11782844011161,0.051506080344329,0,0,0,0,0,0,0,0,0.039610510003402,0.13409063217366,0,0,0.00459984193413458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0.112897594976768,0,0,0,0,0,0,0,0.0636403258782399,0,0,0,0,0,0,0,0,0.197085586765844,0,0,0,0,0,0.0414585744931586,0,0,0,0,0,0,0,0.351487721030354,0,0,0,0,0,0,0,0,0,0,0,0.0624600253777421,0,0,0.0821990204477921,0,0.034446628738169,0.0557466609587772,0,0,0,0,0,0
X002179.SZ,0,0.0395521772333023,0,0,0,0,0,0,0.0866112122359722,0.167546245297775,0,0,0,0.0495371284640361,0,0,0,0,0.030517089486019,0,0,0,0,0,0,0,0,0,0,0.0819799974614696,0,0,0.0194495902394943,-0.0951104573413115,0,0,0,0,0,0.0442521710444024,0,0.106354619146436,0.208188715858583,0,0,0,0,0,0,0,0.0402818611064846,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-0.66437674255555,0,0,0,0,0,0,-0.534960979758109,0,0,0,0.0682699577876412,0,0,0.178239639579724,0,0,0,0,0,0.148945414213916,0,0,0,0,0,0,0,0.152441187352593,0,0,0,0,0,0.101225972652937,0,0,0,0,8.10166799878482e-05,0,0,0,0.0418288186315655,0.447961089033838,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0356596970991243,0,0,0,0,0,0,0,0,0,0.0216254093079355,0.0860710282502449,0,0,0,0.0288725096802453,0,0,0.0531595150895813,1.0842021724855e-19,0,0,-0.0047885916591154,0.0723914533689088,0,0,-0.0591415898693822,0,-0.0263408588362789,0,0,0,0,0,0,0,0,0,-0.0211967623618755,0,0,0,0,0,-0.0152751918747616,0,0,0,0,0,0
Slope,0.287887555606434,0,0,0,0,0,0,0,-0.523722901655774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142228344075821,0,-0.281476372771334,0.317363636303813,0,0,0,0,0,0,0.357137833080373,0,0,0,0,-0.105883252461215,0,0,0,0,0,0,0,-0.216169536141397,0,0,0,0,0,0.394323009126618,0,0,0,-2.28845656368924,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011023274949862,0,0,0,0,0,0.115105569898848,0,0,0,0,0,-0.00472573486891045,0,0.0727495869920653,0,0,0,-0.0411897364915534,0,0,0,0,0,0,0,0,0,0,0,0.0674177222162345,0,0,0.0291063890808519,0,0.388459156096961,0,0,0.0348180114634454,0,0.871281815829242,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686031776360353,0,0,0,-0.152707737439043,0,0,0,0,-0.0202391778775616,-0.0605208110830822,0,0,0,-1.73472347597681e-18,0,0,0,-0.034830132215432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304362813880152,0,-0.0490655360138535,0.0660459521170369,0,0.0431719308213179,0,0,0.4215729398533,0,0,0,0
MKreturn,0,0,0,0,-0.142380024053553,0,0,0,0,0,0,0,0,-0.161857727654663,0,0.195438624886272,0,0,0,0,0,0,0.0363238797546453,0,0,0,0,-0.113829957920491,0.0511806644147487,0,0,0,0,0,0,0.0695077119597542,0,0,0,0,0,0,0,0,0,-0.0343739195889983,0,0,0,0,0.00279182724450126,0.0870891058715112,0.305082180058062,0,0,0,0,0
MKvol,0,-0.00399304154070055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508813451540647,0,0,0,0,0,0,-0.000835920509905405,0,0,-0.0052561403190962,0,0.000785196100943787,0,0,0,0,-0.000468019599386713,0.001550738677967,0,0,0,0,0,0,0,0,0,0,-0.00582712572236257,0,0,0,0,0,0.00230031054171324,0.00716611371476314,0,0,0,-0.024058715478552,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0315868954323071,0,0,0.00891126617418593,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081330294429328,0,0,0,0,0,0,-0.0166105024752177,0,0,0,0,0,-0.00743585589502541,0,0,0,0,-0.0790977306455196,0.0656325997172863,0,0,0,0,-0.800955900116423,0
CarbonVol_Guangdong,0,-0.0049208102978126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865961785979632,0,0,0,-0.0311278540162216,0,0,0,0,0,0,0,0,0,0.015363088482861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019535485637551,0,0,0,0,-0.212922956961878,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00252753895653203,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00815840483862474,0,0,-0.00502302790463151,0,0,0,0,0,0.0104701868353935,0,0,0,0.10438738794597,0,0
