,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002475.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X002456.SZ,X600372.SH,X000157.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600089.SH,X300003.SZ,X002294.SZ,X600699.SH,X600522.SH,X600867.SH,X002180.SZ,X000559.SZ,X000066.SZ,X002508.SZ,X002292.SZ,X600498.SH,X002074.SZ,X002426.SZ,X000623.SZ,X300136.SZ,X000550.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0577678574391882,0,0.0750771543770265,0,0,0.0766455921848589,0,0,0,0,0,0.0696145806505695,0,0,0,0,0,0.215096155859376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212168239486901,0,0,-0.000896125779251023,0.000158846889936041,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744525734696864,0,0,0,0,0,0,0,0,0,0,0,0.0380739331409082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607942390910967,0,-0.0462145573591758,0,-0.0137390456559047,0,0,-0.162752311964752,0.156720144778063,-0.0899154291385497,-0.0442231219458071,0.000923526088475828,-0.00203893998165384,0,0,0,0,0,0
X002415.SZ,0,0,0,0.00561157804011551,0,-0.0161985983925667,0,0,0,0,0,0.00147932690421687,0.110096014408797,0,0,0,0.112794401502843,0,0,0.0277306795184095,0,0,0,0.078018661281476,0,0,0.0831506487190796,0,0,0,0,-6.93889390390723e-18,0.0407753597236029,0,0,0,0,0,0,0,0,0.163582598883226,0,-0.109745978405169,0,0,0,0,0.00746418745750158,0,-0.0333388484379725,0.0221992293800266,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.531682758353595,0.825034504549144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966413467722426,0,0,0,0,0.226047361745426,0,0.0176080430387018,0,0,0.202759015930153,0,-0.151684231808293,0.316408408037854,0,0,0,0,0.0243784584061575,0.0172007582255162,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.130982267091205,0,0,0.118912756204535,0.0398767687273265,0,0.369001599775173,0.0634769398872855,0,0,0,0,0,0,0,0.0404198368424216,0,0,0,0,0,0,0,0,0,0,0,0.0251009362920287,0,0,0,0.0673827961860211,0,0,0,0,0,0,0.0373826963777274,0,0,0.00702308864895642,0,0.00915202020373969,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0517522405289617,0,0,0,0,0,0.257196168195479,0,0,0,0,0,0,0,0.0622975341858786,0,0.253737085726112,0,-0.0710214949429649,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0210530923865008,0,0,-0.0216376636220092,0,0,0,0,0,0,0,0.035813364191025,-0.148055958969958,0,0.0584105826282859,0,0.0217859011338505,-0.03453137354085,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.117485466059918,0,0,0,0,0,0,0.19778550735988,0,0,0.0136778772544676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074850441160762,0,0.0370632731408396,-0.065710680163997,0,0,-0.0096139870916279,0.0173014863171181,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0344780693949108,0,0,0,0.0606624744617371,0,0,0,0.418105615500339,0.1054904163234,0,0,0,0,0,0,0,0,0,0,0.0256289524599732,0,0,0,0.0305665019658789,0,0,0,0,0,0,0,0,0,0.050366896805781,0,0,0,0,0,0,0,0.070325903921644,0,-0.0552148546728473,0.00708737871661521,0,0,0,0,0,0,0
X000625.SZ,0,0.176359038552254,0,0.106380254867918,0.0921161838401552,0.0318428306672826,0,0,0,0,0,0,0.138494505904471,0.014971038254966,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00339623802822115,0,0,0,0,0,0,0,0,0,0,0,-0.0149593814559776,0,0,0,0,0,0,0,0,0,0,0,0,-0.00939420930353289,-0.00690858179923785,0,0,0,0,0,0
X000063.SZ,0.0911300882648809,0,0,0.163728774445248,0,0,0,0,0,0,0,0,0,0,0,0,0.0826365558144942,0,0,0,0,0,0,0,0,0.107333505606899,-0.096140266345359,0,0,0,0,0,0.0620004164192958,0,0.0808321717661977,0,0,0,0,0,0,0,0,0.131978254983276,0,0.0968378478039078,-0.0386335734411439,-0.251882573505559,0,0,0.00108568014238075,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.12547447103348,0,0,0,0,0,0,0,0,0.021983715957828,0,0,0,0,0,0,0,0,0,0,0.0878175757047775,0,-0.0530674780919852,0,0,0,0,0,0,0,-0.162876936622812,0,0.122175068563839,0,0,0,-0.0258669260186594,0,0,0,0,-0.0142936807330625,0,-0.131277284694536,-0.0312775568011654,0.0231985815501933,0,0,-0.00630150138014894,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0246989389432584,0,0,0,0,0,0.176986692690316,0,0,0,0,0,0,0,0,0,0,0.0826940057414811,0,-0.0307753193809296,0,0.133083283912361,0,0,0,0.451207405887774,0,0,-0.0462549023100463,0,0.101210396227452,0,0,0,0,0,0,0,0,0,0,0.0193643531733421,0,0.34280212207452,0.0101445837729487,-0.00812969525256516,0,0,0,0,0,0
X600031.SH,0,0,0.0789580097199967,0,0.267722828191391,0,0,0,0,0,0,0.0395452257648474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702494946324217,0,0.311336161269715,0,0,0,0.374574062691893,0,0,0,0,0,-0.0604907170984947,0,0,0,0,0,0,-0.13286492256058,0,0,0,0,-0.124578020570515,-0.00438993426320513,0.00130896528408188,0,0,0,0,0,0
X600741.SH,0,0.493169103640382,0,0,0.099295249080799,0,0,0.0445983837368664,0,0,0,0,0,0,0,0.0282231655880593,0.0947679387976023,0,0,0,0,0,0,0.0823476930238995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209786069244869,0,0,0,0,-0.0243851741135299,0,-0.00647160907217929,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.533939744956565,0,0,0.017978514140191,0,0,0,0,-0.0170421539731488,0,0,0,0.0168162250790088,0,0,0,0,0,0,0,0,0.0820898434734537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682815484166508,0,0.0599218846015071,0,0,0.0114777640195876,-0.0189383742752141,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.104447828630348,0,0,0,0,0,0.102896597084409,-0.17156872912251,0.212739170954304,0,0,0,0,0,0,0,0.0269430472338241,0,0.167891446079427,0,0,0,0,0.202451106136659,0,0,0,0,0,0.0869230686250064,0.173233475870149,0,0,0,0,0,0,0,0,0,0.123615008837453,0,0.111143716870519,0,0.0820119778068871,-0.0344938085935959,0.0121565571275637,0,0,0,0,0,0
X000338.SZ,-0.142918993692771,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.138943488981516,0,0,0,0,0,0.064757815735723,0,0,0,4.33680868994202e-19,0.00287460968115769,0.481011213241133,0,0,0,0,0.25049603813497,0,0.12507202625878,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0.011461350851396,0,0.254600623017693,0,0.0161457619495786,-0.0253626116123219,0.0103850300228457,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0745890901882521,0,0,0,0,0,0,0.00338796839364871,0,0,0,0,0,0,0,0,0,0,-0.0293636730595532,0,0,0,0,0,0,0.074965281650021,0,0,0,0.0133982428416827,0,0,8.67361737988404e-19,0.0526489753839637,0.0204813875576736,0,0.0929114639945557,0,0.0593823873876738,0,0,-0.0951279430015008,0,0,0,0.0455641761513751,-5.42101086242752e-20,0,0,0,0,0,0
X002475.SZ,0.223677906238464,0,0,-0.135093856205895,0,-0.185205059746063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187475485831416,0,0.260835024743273,-0.265848713252049,0,0,0,0,0,0,0,0,0,0,0.140951283033532,0,0,0,0,0,0,0,0.0763161255092967,0.186635580264532,0.00673276054900582,0,-0.0514044146318739,-0.0398230985828573,0.0142361068595233,0,0,0,0,0,0
X002241.SZ,0,-0.143837379402055,0,0.00952321734710138,0,0.132048826185118,0,0,0,-0.115989527925378,0,0,0,0,0.0960089396997421,0.252287492329263,0.156428346686907,0,0,0,0,0,0,-0.0689212075810751,0,0,0,0,0,0,0,0,0,0,0.084517303962293,0,0,0.0966312233560712,0,0,0,0,0,0,0,-0.0726971023894664,0.168085605225529,0.252949193095618,0,0.0543004391633094,-0.0354986474754081,0.0163348484963806,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0434224068028924,0,0,0,0,0,0.140266327631022,0,0,0,0,-0.0721639608169684,0,0,0,0,0,0,0,0,0.0493944148409056,0,0,0,0,0.28856944802614,0,0,0,0,0,0.119833598659459,0,0,0,0,0,0,0,0,0,0,0.0609494182426643,0.034844235035403,0,0.14698094190737,0.0895468201406802,-0.00467607997276821,0.00853687152135486,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0796819229255355,0.0732788283526025,0,0,0,0.144078245633893,0,0,0,0.105111238849158,0,0,0,0,0,0.374998201311186,0,0,0,0,0.0741638715194138,0,0,0,0,0,0,0.0502355995821858,0.0807458523152041,0,0.03352777710163,0,0,0,0,0,0.0380307236380897,0,0,-0.00461943434470203,0,0,0,0,0,0,0
X600271.SH,0,0,0.050009414904883,0,0,0,0,-0.0372367965622472,0,0,0,0.100990347016203,0.0564836099066444,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181458906567137,0,0,0,0,0,0,0,0,0,0.116574929358148,0,0,0,0,0,0,-0.0861258255162185,0,0.065720788888674,0,-0.043004089551736,0,0,-0.176947083472012,0.0160384361340523,0.00827941587400841,0,0,0,0,0,0
X601877.SH,0,0.0943380693136316,0,0,0,0,0,0,0.378814472016738,0.0602153077829485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142606616521667,0,0,0,0,0,0,0,0,0,0.0291565885038656,0,0,-0.0564105008952513,0,0,0,0,0,0,0,0.0470405054331012,-1.73472347597681e-18,0,0.129326828664208,0,0.0138185497018529,0.00317846767461782,0,0,0,0.177595156529383,0,0
X600177.SH,0,0.0618510250468371,0,0,0,0,0,0.0165468232188929,0,0.0797411488846324,0.257517678875232,0,0.101809674697673,0,0.0189534228693906,0,0,0,0,0,0,0,0,0.0898870845295552,0,0,0,0,-0.020719064900945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251124248326164,0,-0.0102603004697111,0,0,0,-0.00720957573827841,0.003052227185951,0.0256575773116119,0,0,0,0,0
X002456.SZ,0,0.0728878114582144,0,0.0125427948905516,0,-0.00856043457763648,0,0,0,0,0,0,0,0,0,0,0,0,0.44277200903513,0,0,0,0,0,0,0,0.181442536939464,0,0,0,0,0,0,0,0,0.101318790974181,0,0.0411090350890898,0,0,0,0,0,0.153530175550219,0,0,0.111068541235627,-0.00521787607447413,0,0.265618487749017,0.00658253208531683,0.0364030321568077,0,0,0,0,0,0
X600372.SH,0,0.0481866467798242,0,0,0,0,0,0,0.0632185697246934,0,0,0,0.0014255772279982,0,0,0,0,0,0,0,0,0.350690281159451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113891386508359,0.0502858952943337,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0320423556309622,0,-0.0883826285866557,0.0291320652792693,-0.00983642412896652,0,0,0,0,0,0
X000157.SZ,-1.73472347597681e-18,0,0,0.0885935801627877,0,0,-0.0821538028218948,0,0,0,0,0.0244588428068113,0.450825574248469,0,0,0,0.0614132336496708,0,0,-0.0717746762456294,0,0,0,0,0,0.0288913264545289,0,0,0,0,0,0,0.0319515989255415,0,0,0,0,0,0,0.0328892060513344,0,0.0125625289647583,0,0,0,0,0,0,0,0,0,-0.0037358700876095,0,0,0,0,0,0
X002085.SZ,0,0.175807415559406,0,0,0,-0.0444104027327842,0,0,0,0,0,0,0.122367446673478,0,0,0,-0.0270442538981003,0,0,0,0.104196426768383,0,0,0,0,0.108915934814394,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113593893633927,0,0,0,0,0,0,0.054953155831334,0,0,-0.0584015655434069,0.00669780737065575,-0.0233884213154627,0,0,0,0,0,0
X300124.SZ,0,-0.0266149794827878,0,0,0,0,0,0,0,0.00299208868768369,0,0,0.0188129514816792,0,0.00255831119308727,0,1.73472347597681e-18,0,0,0.26260623739977,0,0,0,0,0,0.0893759439948516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474521016339588,0,0,0,0,0,0.152128224470807,0.205142275351845,0,0,0,-0.016274273558673,0.0109457841647718,0.0491365627726923,0,0,0,0,0
X002007.SZ,0,0,0,0.0193466802932969,0,-0.0449823463273853,0,0.104712935281429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209446111218539,0,0,0,0,0,0.119037719507235,0,0,0,0,0,0.0989167910216044,0.0725051843691026,0,0,0,0,0,0,0.0513167429271134,0.177169290752506,0,0,0.011069867446203,-0.01001769945458,0,0,0,0.0138017434447509,0,0
X600089.SH,0,0,0,0,0,-0.00771252376768525,0,0,0,0.034530616942714,0,0.0634400808900431,0,0,0,0,0.0259637763006109,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.113875978124297,0.186177777623888,0,0,0,0,0,0,0,0.119851360219741,0,0,0,-0.0526704389808084,0,0,0.0129026056776481,0,0,0,0,0,0,-0.131460681827766,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.259682775263846,0,0.133573202405947,0,0,0,0,0,0,0.0938364055795182,0,0,0,0,0.030517128871452,0,0,0,0,0,0,0.0521069702738261,0,0.0623453952550106,0,0,0,0,0,0,0,0,0.115239482031866,0,0,0,0,0,0,0.420985741887639,0,0,-0.0105435990828846,0,0,0.0574027653992077,0,0,0.00356235893082927,-0.013374936818237,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.1446497152283,0,0,0.0329847979293645,0,0,0,0,0.0176625122649669,0,0,0.170277522977237,0,0,0,0,0,0,0,0,0,0,0,0,0.034983751371772,0,0,0,0,0,0,0,0,0,0.0420359249990011,0,-0.0563155431064803,0,0,0,0,0.223784057722121,0,0,-0.00429567798337355,-0.00368538223103916,0,0,0,0,0,0
X600699.SH,0.145624187941466,0,0,-0.19685864979349,0,-0.00854780043339081,0,0,0,0,0,0,0,0,0,0.170913751424036,0.0292528742895814,0,0,0,0,0,0,0,0,0,0,0,0.0581703295204511,0,0,0,0.347132351703802,0,0,0,0,0,0.0398711565505472,0.19821353300685,0,-1.73472347597681e-18,0,0,0,0,-0.0583017247209582,0.0515377072828927,0,0.0162261001574478,0.0385491869571812,-0.0119877173439741,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.174042199238651,0,0,0,0,0.0438485176522495,0,0,0.028065995776678,0,0,0.22242989959095,0,0,0,0,0,0,0,0.170928108263315,0,0,0.213915309427311,0,0,0,0,0,0,0,0,0,0.159394356547711,-1.73472347597681e-18,0,0.107621260703919,0,0.105864911641827,0,0,0,0,0,0,0,0.0298565762949561,-0.0380193288896999,0.016085950094552,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.163696529652286,0,0.15703144779554,0,0.339068281145232,0.0522612165996514,0,0,0,0,0,0,0,0.323935782370516,0,0,0,0,0.0308254262447012,0,0,-0.253781392744145,0,0,0,0,0,0,-0.13309132841834,0,0.18144766951794,0,0,0,0,0,0,0,0.0118034795420125,0.148603544016349,0.105563640312017,0,0,0.00721120897183077,-0.0141863595897859,0,0,0,0,0,0
X002180.SZ,0,0,0,0.232549870411411,0,0,0,0,0,-0.598460127117196,0,0,-0.265404778311204,0,0,0,-0.0620078080820324,0,-1.73472347597681e-18,0,0,0,-0.194118335874507,0,0,0,0.0439937268720877,0,-0.111500885793658,0,0,0,0,0,0,0,0.212437015272354,0,0.328633101774175,0,0,0,0,0.508963489279496,-0.125562670040005,0,0,0,0,-0.0903629488341442,-0.0320291130633227,0.0351595961436652,0,0,0,0,0,0
