,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X002241.SZ,X600066.SH,X600031.SH,X002475.SZ,X002456.SZ,X000100.SZ,X002236.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X600867.SH,X000559.SZ,X002007.SZ,X600372.SH,X002180.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X002426.SZ,X600089.SH,X601877.SH,X600522.SH,X002508.SZ,X600566.SH,X002465.SZ,X000550.SZ,X000981.SZ,X000050.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0475186324205146,0,0.236983018633775,0,0,0,0,0,0,0,0.0701369953090026,0,0,0.00337193426381266,0.0608050943644224,0,0,0,0,0,0,0.120526195317976,0,0,0.134989466670399,0,0,0,0,0,0,0,0,0,0,-0.0486806152794046,0,0,0.160857551424882,0,-0.0859108236645923,0,0,0,0,0.00207198165861262,0,0.0599798755154709,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0494865196965024,0,0,0.00966942621829044,0,0,0.0460595684396642,0,0,0,0,0,0,0,0,0,0,0.167819358966584,0,0,0,0,0,0,0,0,0.0754901085216014,0,0,0,0.0669955606457031,0,0,0,0,0,0,0,-0.0237467827641538,0.141684365822467,0,0,0,0.0555587299375278,0,0.0869812617288411,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.282877038209287,0,-0.18613829735284,0,0.331458235123431,0,0.0546456208206808,0,0,0,0,0,0,0,0.0683682743327482,0.0329639967581594,0,0.0657418563448526,0,0,0,0,0,0,0.249212251660686,0,0,0,0,0,0,0.0277844485022971,0,0,0.0670365610376763,0.294417153885362,0,0,0,0.0329191136374314,0,0.0373879630917576,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236731826005735,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046722683987407,0,0,0.0778556699789942,0,0.176479722668303,0,0,0,0.0956399711641739,0.0821452195538741,0,0,0,0,-0.0351775174309722,0.0880496395133081,0,0,0,0,0,0
X000858.SZ,0,0,0.0244315755873641,0,0,0,0,0,0,0.00300737172202636,0,0,0,0.227657893082683,0,0,0,0,0,0,0,0,0.0209832137146638,0,0,0,0,0,0,0,0.114381917931665,0.129819495192997,0,0,0.074494059881383,0,0.139496484004823,0,0,0,0,0,0,0,0,0,0,0,0,0.0545443872061763,0,0,0,0,0,0,0,0,0
X600276.SH,0.0126321452555718,0,0,0,0.0350247326145083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735180005714907,0,0,0,0,0.0102922140316517,0,0,0,0,0,0,0,-0.163883563618919,0,0,0,0.246414076079022,0.0661385500486825,0,0.0423491706581298,0,0,0.0935817727519102,0,-0.0778772712759196,0.125452573530905,0,-0.0164571546073898,0.0549691274657803,-0.0856057490373119,0,0,-0.0338783851784378,-0.0494245872103098,0,0,0,0,0,0
X002304.SZ,0.188253299722661,0.157069417335561,0,-0.0123499867124785,0.109220328442561,0,0,0,0,0,0,0,0,0.0906262122263767,0,0,-0.0120799673872847,0,0,0,0,0,0,0,0,0,0.0704578352530091,0,0,0,0,0,0.0846632203146186,0,0.0605491626641722,0,0,0,-0.0493566344787257,0,0,-0.0715323639059866,0.0331558581242246,0,0.0392917595423709,0,0,0,0,0.070863428119241,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00693032517049932,0,0,0,0,0,0.152922241613751,0,0.109023245960876,0,0,0,0,0.0654123448682432,0,0.00129180637971117,0,0,0,0,0,0,0,0,0,0,0,0,0.0547644288320552,0,0,0,0,0,0,0,0.0614325006400792,0.039770651522423,0,0.0119518634338846,0,-0.0586810363862229,-0.0145075132005087,-0.0789760109121168,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0185409846379559,0,0.00978677236272849,0,0,0,0.082241967854475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105306988286571,0,0,0,0.151491393464447,0,0,0.0239676027222715,0.05071938721613,0,0.121936443877843,0,0.0538753741489582,-0.0132259899610458,0,0,0,0,0,0
X000063.SZ,0,0,0.0165674030633447,0,0,0,0,0,0,0,0,0,0,0.0921230899767013,0.0630373025383106,0,0.183198285284384,0,0,0,0,0,0.109938729982164,0,0,0,0,0,0,0.0515355720829587,0,0,0,0,0,0,0,0.0288900073437544,0.0574350191814845,0,0,0,0.0420963909987372,0,0,0,0.021805581697334,0,0,0,0.00560505676679544,-0.00618219739459738,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0491265860795787,0,0,0.165146233361344,0,0,0,0,0,0.0382450846478563,0.0980851524001438,0,0.129579546991874,0,0,0,0.0450814778950969,0,0,0,0,0,0,0,0,0,0.0530730698511913,0,0,0,0,0,0,0,0.0243508033956898,0,0,0.187036634061234,0.155522619306153,0,0,0,0,-0.0958835610641019,0,-0.0281932881559806,0,-0.0140440907427484,0.0345115294211849,0,0,0,0,0,0
X600741.SH,0,0.289242942453202,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0225557828383366,0.04636197016094,0.0722926833366018,0,0,0.0132451560690626,0,0,-0.0486739041336482,0,0,0,0,0.333620197735051,0,0,0,0,0,0,0,0,0.0608272025275902,0,0,0,0.0225679642686984,0,0,0,0,0,0.0684601239473317,0,0,0.0012591960797833,0,0,0,0,0.0111249337244557,0,0,0,0,0,0
X600703.SH,0,0,0,0.180189537811662,0,0,0,0,0.0685104144667011,0,0,0,0,0,-0.0219070485694918,0,0.184204857828335,0,0.0695098315523284,0,-0.0808166999937251,0,0,-0.093780051210365,0,0,0,0,0,0,0.0850517324320802,0,0,0,0,0,0.0364365918115983,0.0874182604933302,0.0609669167064859,-0.0427209892306714,0,0,0,0,0.0228539067738565,0,0,-0.0699708880306381,0,-0.129297981023612,0,-0.0502694881565704,0.0714936221612017,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.153744382408017,0.0331929775814524,0.256155109981523,0,0,0,0,0,0,0,0.0548970428978576,0,0,0,0.0188429432406816,0,0,0,0,0.0192952166771378,0,0,0,0,0,0.0418504531316715,0.193053684377789,0,0,0,0.0652106497738586,0,0,0,0.11148084283408,0,0,0,0,0,0,0,0,0,0,-0.045138634850376,0,0,-0.0387198633667363,0.0496440189591523,0,0,0,0,0
X002241.SZ,0,0,0.371910728460826,0,0,0,0,0.158967479471041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097330696194263,0.309854375709195,0,0,0,0,0,0,0,0,0.377755959295593,0,0,-0.17396933553425,0,0,0,0,0.0680197173412468,0,0.105665742652925,-0.0771796886946463,0,-0.0456508413666101,0.105504829753334,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0894945376726706,0,0,0,0,0,0,0,0,0,0,0,0.199199189311479,0,0,0,0,0,0.0338570781977974,0,0,-0.439911892489112,0,0,0.0416893502721496,0,0,0,0.490466050947292,0,0,0.0807984873129354,0,0,0.179083540763881,0.196318535307197,-0.177536579243208,0,0.0464275366164182,-0.0267485108693686,0,0,0,0,0,-0.420924512286826,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.233150078594805,0,0.0125487671639547,0,2.16840434497101e-19,0,0,0.101287652412687,0,0,0,0,0,0,0,0.190782745592303,0,0,0,0.029883403536784,0,0,0,0,0,0,0,0.143438019342005,0,0,0,0,0,0,0,0,0,-0.00494229619847409,0,0,0,0,-0.054170709678027,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191995568414363,0,0,0,0.187922529035249,0,-0.0471579553738421,0,-0.0766682660953587,0,0.149384883613372,0,0,0,0,0,0,0,0.0399859918298209,0,8.67361737988404e-19,0.00474262478473505,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341182091120636,0.147124847155505,0,0,0,0,0
X002456.SZ,0,0,0,0.107270653789079,0.0833117073254197,0,0,0.167486736211006,0,0,0,0,0,0.072003793422632,0.255846450948742,0,0,0.293411537801152,0,0,0,0,0.0225582872752626,0,0,0,-0.124341950969814,0,0,0,0,0,-0.0922766777076812,0,0,0,0,0,0,0,0,0,0,0,0.0383494031587854,0,-0.0116500813391759,-0.106068060931792,0,0,0.0717545654653216,-0.165165756233889,0,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.00571435387339174,0,0,0,0,0,0,0,0,0,0,0,0,0.00122862594848367,0.0131921516627098,0,0,-0.0223007670219974,0,-0.00882006793526345,0,0,0,0,0,0,0,-0.00345045798290391,0,0,0,0,0,-0.00593605104616691,0,0,0,0,-0.00413776195895156,0,0,0,0,0,0,0,-0.0142466603870302,0.00215283263437707,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121193519561775,0.00867955092567958,0,0,0.0164901834403629,0,0,0,0,-0.164100871608621,0,0,0,-0.781127823968747,0,0,0.136425126238722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411623417823345,0.257362647235153,0,0,-0.0145274551500636,-0.15993794889332,0,0,0,0,0,0
X600271.SH,0,0.0278946514311463,0,-0.0287125659590759,0,0,0,0,0,0,0,0,0,0,0,0,0.0475850153010438,0,0,0,0,0,0,0,0,0.0482148659031732,0,0,0,0.215640455773668,-0.0880115665262492,0.263297937675913,0,0,0,0,0,0,0.0219661548815403,0,0,0,0,0,-0.0290465464631014,0,0,-0.0118390599249219,0,0,0,0.0372712918785871,-0.00495093616884094,0,0,0,0,0,0
X000338.SZ,0,-0.0951106619586077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526334310859588,0,0,-0.102636308201406,0.0992447141786572,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.167892831598589,0,0,0,-0.0641932572134629,0,0.110411300743768,0,0.0258972708991846,0,0,0,0,0,-0.0702756639771823,0,0.368937221966578,0.0252840191071534,0,0.127435134081657,0,0.0693773779104695,-0.0655746270402323,0.0966138161415088,0,0,0,0,0
X002085.SZ,0,0,-0.0643004587742977,0,0,0,0,0,0,0,0,0,0,0,0.184036890249119,0,0,0,0,0,0,0,-0.200030961513367,0,0,0,0,0.210340570387705,0,0,0,0,0,0,0,0,0,0,0.0197770242659108,0,0,0,0,0.177987620077146,0,0,0.252491386869017,0,0,0.231487668463364,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.00483344183057494,0,0,0,0,0,0,0,0,0,0,0,0,0.129642881659894,0,0,0,0,0.105586578486717,0,0,0,0,0,0,0.1362138850392,0,0,0.132183717773582,0,0,0,0,0.0860073640606836,0.068041163956941,0.0822770109272216,0,0,0,0,0,0,0,0,0.015943532350518,0,0.123059161426652,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.121541994662203,0,0.0248903102934968,0,0,0,0,0,0.0704174168299868,0.147631141990082,0,0,0,0.0478459169479731,0,0.0663868267507138,0,0,0,0,0,0,0.039298916435575,0,0,0,0,0,0.0121085474725206,-0.0547155577245169,0,0,0,0,0,0,0,0,-0.070080503276942,0,0,0.18204634158815,0,0,0,-0.0122788581969519,0,0,0,0,0.0235753502682719,0.029332416014013,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715203434961224,0.0332891071270361,0,0,0,0,0.0237041705214,0,0,0,0,0,0,0,0,0.0969175457440915,0,0,0,0,0.0966319682892994,0,0.125336468354373,0,0,0.0408565188354804,0,0,0,0,0,0,0.0792371912185063,0.0127057782258708,0.0667195658176419,0,0,0,-0.0194542409669651,0,0,0,0,0,0
X000157.SZ,0.104468602375189,-0.237017882244451,-0.00227177702294135,0.0853627987014504,0,-0.125303894800093,0,0,0,0,0,0,0.145715206758974,0,0,0,0,0,0,0,0,0,0,-0.0276551753012288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169388855078928,0,0,0,0,0,-0.0284279002431459,-0.149626115969493,0,0,0,-2.16840434497101e-19,0,-0.0355807453032054,0,0,-0.246284812843502,0,0,0,0
X600867.SH,0,0,0.0871988456349672,0,0.049033650967151,0,0,0.135575540521747,0,0,0.0812913106862591,0,0,0,0.0914331987141378,0,0,0,0,0,0,0,0,0.0714785557316318,0,0,0,0,0,0.0678371418669524,0.0167062619598473,0,0,0,0.0302518115668296,0,0,0,0,0,0,-0.0514670059349546,0,0,0.0872100255380142,0,0,0.0136241338219549,0,0,0,-0.00606132704479468,0.00388503489615973,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100820269812314,0,0,0,0,0,0,0.0844912679370139,0,0,0,0,0,0,0.356642634676843,0,0,0,0,0,0,0,0.0699417638680454,0,-8.67361737988404e-19,0,0,0,0,0.152769746470719,-0.00904676369561397,0,0.0255923849359832,0,-0.0108150805730979,0.0972810345480164,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.206429638794049,0,0,0,0,0,0,0,0,0,0,0.0988685863595612,0,0,0,0.201119072213123,0,0,0,0.428639355907673,0,0,0,0,0,0,0,0,0,0.211095194870775,0,0,0.219579090632827,-1.38777878078145e-17,0,0,0,0,-3.46944695195361e-18,0.0143951255308532,0,0.0508415435495291,0,0,0,0,0,0,0.0415812336859288,0.0241667548708575,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0179285828648093,0,0,0.0373557553967785,0,0,0,0,0,0,0,0,0,0,0.0272873481474869,0,0,0,0.0941959384352159,0,0,0,0,0,0,0.0159458566333317,0.00144296194235232,0,0.0843343618217005,0,0,0,0.289065225584252,0,0,0,0,-0.0888108842542264,0,0,0,0,0.068077976841935,0,0,0.0418556014677713,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.198600326772501,0,-0.00325033819221003,0,0,0,-6.93889390390723e-18,-0.967443602025798,0,0,0.269681311435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187876405291733,0,0,0,0,0,0,0.532701998491148,0,0,0,0,0.0909488464533974,0,0,0,0,0,0.0988171179845003,-0.147841929047559,0,0,0,-0.0118950137689848,0,0,0,0,0,0
