,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600104.SH,X600031.SH,X000725.SZ,X000661.SZ,X600690.SH,X300124.SZ,X000063.SZ,X300014.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X601877.SH,X002129.SZ,X002179.SZ,X000157.SZ,X002049.SZ,X300142.SZ,X600584.SH,X002414.SZ,X002236.SZ,X600183.SH,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X002074.SZ,X000799.SZ,X002008.SZ,X300146.SZ,X002508.SZ,X600779.SH,X002456.SZ,X000547.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.552513812045048,0,-0.0611490784592409,0,0,0,0,0.128067551378818,0,-0.0328975073514423,0,0,0,0,0,0,0,0,0,-0.0215284814936627,0,0,0,0,0,0,0,-0.095212112220117,0,0,0.0901266285882762,0,0,0,0,0,0,0,0.0912749039455224,0,0,0,-0.0178338812073539,0,0,0,0,0,0,0,0,0.0257067486715502,0,0,0,0.0048848002319182,0,0
X000858.SZ,0.177618356833135,0,0,0,0,0,0.0631171035492786,0.421728795081944,0,0,0,0,0,0,0.00932912356730164,0,0,0,0,0.0284001496962611,0,0,0,0,0,0,0,-0.014745460179074,0,0,0,0.0371789686964719,-0.00533271119471105,0,0.00212643253736586,0,0.0320089454508257,0,0,0,0.0462609762785842,0,0.0951854622286425,0,0,0,0,0,0,0,0,0,-0.00614688241359157,0,0,0,0.0063077895441685,0,0
X600276.SH,0,0,0,0,0,0,0.0846107091249541,0.0360143658000403,4.87032003267766e-05,0,0,0,0,0,0,0,0,0,0,0,-0.071823929207914,0,0.0499132789555939,0,0,0.1486583363242,0,0,0,0,0,0,0.0210809401284758,0,0,0,0,0,0.03150305973967,-4.33680868994202e-19,0,0.147392905611623,0.116955890097838,0,0,0,0,0,0,0,0,-0.0262176082325538,0,0,0,0,0.000378162869796584,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482050741902424,0,0,-0.0179159899020545,0,0,0,-0.0985856645285079,0,0,0,0,3.46944695195361e-18,0.0164846512521541,0,0.0883412574028802,0,-0.149069494115442,0,0,0,-0.00373935813342722,0.0750469682730777,0,0,0,0,0,-3.46944695195361e-18,0.228918122994904,0,0,0,0,0,0,0,0,0.0126761377891999,-0.0253778412670384,0,0,0,-0.0116982156606961,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0304327891506754,-0.071354226509935,0,0.445994397012977,0.0535522695946081,0,-0.0268880358365395,0,0,0,0,0,0,-0.0195940651147209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690188662417907,0.303990495642119,0,0,0,0,0.040149641546796,0,0,0,-0.00340321433387018,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374970959204794,0.122186617880741,0,0,0,0,0,0,0,-0.0535127005005317,0,0,0,0,0,0,0,0.13047280296098,0.198584665024156,0,0.0964433942721083,0,0,0,0,0,0,0,0,0.0619119318921186,0,0.0268112090759691,0,0,0,0,0,0,0,0,-0.00650936806668247,0,0,0,-0.0248204243325033,0,0
X002304.SZ,0,0.133223638051338,0,0,0,0,0,0,0.180542169169781,0,0,0,0,0,0,0,0,0,0,-0.0283398040303997,0,0,0,0,0,0,0,0,0,0.0614867290715182,0,0.00720649703003243,0,0,0.121158578229027,0,0,0,0,0.163997082847839,0,0,0.0820540808309814,0.0207504689708543,0,0,0.210916998143693,0,0,0,0,0.0273305394750962,0,0,0,0,0.00407572795043661,0,0
X000568.SZ,0,0.16299550524616,0,0,0,0,0.0744254151959601,0,0.375183045369413,0,0,0,0.0306964070550913,0,0,-0.00276338384287253,0,0,0,0,0,0,0.0191993637042739,0,0,0,0,0,0,0,0,0,0,0,-0.0606155982821875,0,0,0,0,0,-0.040029052026749,0.0839173659648991,0,0,0,0,0.121055135426234,0,0,0,0,0,0,0,0,0,-0.00208648145675055,0,0
X600809.SH,0,0,0,0,0,0,0.251858740978455,0.154599229632437,0,0,0,0,0,0.192768869763536,0,0,0,0,0,-0.147888540877064,0,-0.122568315951592,0,0,0,0,0,0,0,0,0,0,0,0,-0.191061744567048,0,-0.0389257752902897,0,0,0,-0.0846390269771415,0,0.218748212547697,0,0,0,0,0,0,0,0,-0.00111558881142015,0.0671465485247406,0,0,0,0.0160338742912542,0,0
X600104.SH,0,0,0,0,0.0777479229700252,0,-0.00234890065067153,0,-0.0721754835983496,0,0,0,0,0,0.0551700553492194,0,0,0,0,0.170932850759044,0.102747815733998,0,0,0,0.183027723260544,0,0.0427403088694427,0,0,0,0,0.104585667824691,0.0105535666405313,0,0,0,0,0,0,0,0,0,0,0.14701283028988,0,0,0,0,0,0,0,0.00748094892383159,0,0,0,0,-0.0257918091982456,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.144845192220361,0,0,0,0.0485503404153111,0,-0.00967787221462232,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.114013289159732,0,-0.0860232592988309,0,0,0.303817075702098,0,0,0.185499934185039,0,0,0,0.0129494420773806,0.291626949003629,-0.0703146594983009,-0.140515417686288,0.0640322882257774,0.0772944229483087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464270642020576,0,0
X000725.SZ,0,0,0,0,0.0257478114323868,0,0,0,-0.0511655520722486,0.0117423720522268,0,0,0,0.00485535963529576,0,0,0,0,0,0.0440587397489084,0,0.133572312571859,0,0.388326996290115,0,0,0.148118964954736,0.140045306681094,0,0,-0.0350013148977561,0.0382898244135824,0,0.0489083825011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274374525687893,0,0,0,0,0,0,0,0,0.00431996209935926,0,0
X000661.SZ,0,0,0,0,0,0,0.0655104404352572,0,0,0,0.131884417915222,0,0,0,0,-0.0522737917014708,0,0,0,0,0,0,0,0,0,0.155886190165739,0,-0.398924578784738,0.186412863088686,0,0,0,0.165023799753365,0,0,0,0,0,0,0,0,0,0,0,0.0420893845910367,0,0.232130829432476,0,0.348184922894111,0,0,0,0,0,0,0,0.00673370450430281,0,0
X600690.SH,0,0,0,0,0,0.0896563769365222,-0.115614973429995,0,0.31409236312886,0.196260854971998,0,0,0.131945139664174,0,0,-0.0238010829726552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257505288515197,0,0,0,0,0,0,0,0,0,0,0,0.220350032466186,0,0,0,0,0,0,0.0118189439223873,0,0,0,-0.0110658019852224,0,0
X300124.SZ,0,0,0,0,0,0,-0.0916348680403493,0,0,0.219242157704045,0,0,0,0,0,-0.0353233232824805,0.104244911218488,0,0,0.0127427649543501,0,0,0,0.321191543721817,0,0,0.0796598325257233,0,0,0,0,0,-0.0140238676720446,0,0,0,0,0.0323266988905126,0,0,0,0.119320098321345,0,0,0,0,0,0,0,0,0,0.0413107545949,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.196345982970792,0,0,0,0,0.0887334384724923,0,0,0,0.0344917236170043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576540177934847,0.0305787814095585,0,0.0418761070112677,0,0,0,0,0,0,0,0.0976290845828621,0.0791811999459787,0,-0.0124139003286136,0,0,0.0954885397378376,0.0899342226899132,0,0.0278801827928596,-0.00239873159318366,0,0,0,-0.00138251851183713,0,0
X300014.SZ,0,0,0,0,0.00983734876205609,0,0,0,0,0,0,0,0,0,0,0.00669370006089489,0,0,0,0,0,0,0,0,0,0,0.13241593478859,0,0,0,-0.21285833807574,0,0.0151276585985451,0,0.0138223696241082,0,0,0,0.167029617495419,0,0.214627249766927,0.231254101250654,0.131642724225294,0,0,-0.25844470771936,0.139884527921767,0,0.171596430008627,0,0,0,-0.00517610338110192,0,0,0,0.00814154759176196,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0145711546212251,0,0,0,0,0,0,-0.00700255839498611,0.0739070305388876,0.0502753106207492,0,0,0,0,0,0.0420927070528824,0,-0.00266203158731967,0,0,0,0,0,0.0296284711745682,0,0,0,0.0389794350205628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114384647809485,0,0,0,-0.00437757588066847,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.030494306071547,0,0,0,0,0.0457499967391748,0,0,0,0,0,0,0,0.12371425936527,0,0,0,0,0,0,0.124229156889606,0,0.0130358295823348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44687009162215,0,0,0,0,0,0,0,0,0,0.020413575152233,0,0
X000625.SZ,0,0,0,-0.974815865613817,0,0,0,0,0,0,0.00585003668416347,0.167387290618132,0,0,0.447645801167173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320963985866357,0,0,0.106946404513519,0,0,0,0,0.0875797864017815,0,0,0,0,0,0,0,0,0,0,0,-0.184157022861105,0,0.00433451218210357,0.0714572255062079,0,0,0,-0.0120344763876568,0,0
X000338.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0.179350883898093,0.173741035609991,0,0,0,0,0.0313584320119663,0,0,0,0,0,0,0,0.1067641753082,0,0,0,0,0.0234772387161296,0,0,0,-0.0742560609825244,0,0,0,0,0,0.155569589737256,0,0,0,0,0,0.107903814499769,0,0,0,0,0,0,0,0,0,0,0,0,0.00880369748403854,0,0
X002241.SZ,0,0,0,0.0667145190319098,0.622783630864689,-0.0684254152393029,0,0,0,0,0,0,0,0,0,0,-0.16615813095453,0,0,0,0,0,-0.0256186070277436,0,0,0,0,0,0,0,0,0.00600905238306557,-0.0476838983935617,-0.104186375445928,0,0,0,0.500245610562005,0,0,0,0,0,0,0,0,0.035408706088141,0,-0.0486057503559705,0,0,0,0.0277963979416795,0,0,0,-0.00407066497116378,0,0
X600703.SH,0,0,0.0578952763198644,0,0,0,0.0839448381167133,0.0856489051568617,0,0,0.0423438515569963,0,0,0,0,0.107599387798755,0,0,0,0,0,-0.121760850447605,0,0,0,0,0.180957845635985,0,0,0,0,0,-0.0113982697100435,0,-0.0720663270125859,0,0,0,0,0,0.182480094169338,0.125580708912507,0,0.146508691161586,0,0,0,0,-0.137205215275749,0,0,0.00305344819907075,0,0,0,0,-0.00490899643826991,0,0
X000100.SZ,0,0,0,0,0,0,-0.172856885382097,0,0.00465136551343206,0,0,0.774941544451467,0,0,0,0,0.0412285528296741,0,0,0,0,-0.135869611236655,0,0,0.147060540737287,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.107164293550025,0,-0.0696060188406148,0,0,0,0,0,1.0842021724855e-19,0.0271011457861952,0,0,0,0.177266645001821,0,0,0,-0.00983547506287666,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0553235269255037,0.0221028149262747,0,0,0,0,0.0334001149677791,0,0,0,0,0,0,0,0,0.0462611603102309,0,0,0,0,0,0.090760080633007,0,0.0298671683755472,0,0,0,0,0,0,0,0,0,0,0,0.0781677110483715,0,0.0256513796821694,0,0,0,0,0,0,0.0165241501500365,0,0,0,0.00129061958025743,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.18984867414498,0,-0.125209796193596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991967454131154,0,0.0715160156291144,0.0134193258540376,0,0,0,0,0,0.180728978392785,0,-0.0532682506132239,0.0352885339226514,0,0,0,-0.12703386600822,0,0.379630997745023,0.306337129752389,0,0,0,0,0,0,0.0156605784527835,0,0
