,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X002028.SZ,X600372.SH,X000157.SZ,X600522.SH,X002049.SZ,X000066.SZ,X600741.SH,X002236.SZ,X600839.SH,X600183.SH,X600066.SH,X601877.SH,X002156.SZ,X002456.SZ,X600460.SH,X600487.SH,X000661.SZ,X000800.SZ,X002129.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.324010577422248,0,0,0,0,0,0,0,0.0386699913465293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395411500891378,0,0,0,0,0,0,0,0.00118365300782079,0,0.138331533937098,0,0,0.0714167759757804,0.0396386708874308,0,0,0,0,0,0,0.0108656348860996,0,0
X600418.SH,0,0,0,0,0,0,0,0,0.26257220826888,0,0,0.125885062873843,0,0,0,0,0,0,0,0,0,-0.253792113074739,0,0,0,0,0.0425734630497397,0,-0.160576182026038,0,0,0.467581644785128,0,-0.262550143162816,0,0.0362066746996631,0.219987289280098,0,0,0,0,0,-0.0642066536932767,0.46879109694352,0,-0.00771912986913825,0,0,0,0,0,0,0,0,0,0,0.0547547346923078,0,0
X002463.SZ,0,0,0,0.102002314018467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727569191917201,0,0,0.151704541810953,0,0,0,0,0,0.20442882439093,0.327016589695463,0,0,0,0,0.386602667554752,0,0,0,0,0,0,0,0,0,-0.097555533411138,0,0,0,0,0,0,-0.105105756362102,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114907188393274,0.151180021193266,0,0,0.163134754870648,0,0,0,0,0,-0.223265216140579,0,0,0,0.187768349475188,0.0987134089430493,0,0,0,0,0,0,0.155685763355545,0,0,0,0,0,0,-0.0467702387824893,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.129884081347121,0,0,0.0677643923289084,0,0.285396885823899,0,0,0,0,0,0,0,0,0,0.0451885415629821,0.0554706332334481,0,0,0,0,0,0,0,0,0.0318294211285998,0.0192169175963689,0,0,0,0,0,0,0,0,0.153903267887473,0,0,0,0.232092130102628,0,0,-0.0441593740243708,0,0.080601902218376,0,0,0.0420431374820453,0,0
X600089.SH,0.106908179223029,0,0,0,0,0,0.271212137913439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19220213094346,0,6.93889390390723e-18,0,-0.03770860556991,-0.0419004214853389,-0.00371041271314081,0,0,0,0,0,0,0.11221192155413,0,0,0,0,-0.018625651456938,0,0,0.125167809987377,-0.0158963848732151,0,3.46944695195361e-18,0,-0.151454102741157,0,0,0,0,0,0,0,0,0,0.00861202009869902,0,0
X600703.SH,0,0,0,0.00377164388742472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862895638634716,0,0,0,0,0.0324295728930984,0.129018016777622,0.114100826551414,0,0,0,0,0,0,0.210996007960645,0.0280475924982955,0,0,0,0,-0.0188564694074175,0,0,0,0,0,0,0,0.0506108716050846,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.194956570540712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827377958800758,0,0,0,-0.0839667368360901,0,0,0,0,0,0,0,0,-0.0776347020383685,0,0,0,0,0.450637503941502,0,0.0306785981230972,0,0,0,-6.93889390390723e-18,0,0,0.0453586086142017,0,-0.0363806901827553,0,0.0559044028317083,0,0,-0.0111954305989775,0,0
X600372.SH,0,0,0,0.000412524823218586,0,0,0.0870088649158931,0,0,0,0,0,0,0,0.140533175047141,0,0.0735422695598947,0,0,0,0.163693548271018,0,0,0,0.0552878672613032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244955043910131,0,0,0,-0.0245648410958472,0,0,0,0,0.110692893649401,0,-0.12554908078307,0.210841718802467,0,0,0,0.0641667024450359,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0375992516162581,0,0,0,0,0,0,0.377251641461492,0,0.248767330532327,0.0188375406188402,0,0.121109233204834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864097007284214,0,0,0,0,-0.00607199373585003,0,0,0,0,0,0,-0.0646261062231119,0,0,0,0,-0.0265250388256806,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.272067732060565,0,0,0,0,0,0,0,0.0285069197794951,0,0,0,0,0.217303879904959,0,0,0.211339125163977,0,0,0,0,0,0,0,0,0,-0.0117480860252034,0,0,0,0.0125288898797718,0,0.0182614970818884,0,-0.115447631416771,0,-0.0943630998672465,0.0877047757615652,0,0,0,-0.0692712974780616,0,0,-0.0138772366945048,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.243670987630617,0,0,0.225787206615403,0,0,0,0,0,0,0,0,0,0,0,0,0.0611013156257252,0,0.144756398380146,0,0.233563376916676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205020604790948,0,0,0,0,0,0,0,0.0931144288162467,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527676107040183,0,0.312273761434502,0,-0.286186492510105,0,0,0,0,0,0.853163222556412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797942550258938,0,0,0.1096213377985,0,-0.0589457150872266,0,0,0,0,0.0108743506824295,0,0,0,0.144243279022863,0,0,0.246741532257902,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0732402341920643,0,0,0,0,0,0.016399147090879,0,0,0,0,0.159981249781592,0,0,0.0341505413119073,0,0.0710838970819095,0,0,0.142785633756502,0,0,0,0,0,0,0,0.0281277336942329,0,0,-0.202306970103893,0,0,0,-0.144146026576208,0,0,3.46944695195361e-18,0,0.401619481783161,0,0,0,0,0,0,0,0,0.00477559502976782,0,0
X002236.SZ,0,0,0,0,0,0.0564935825117346,0,0,-0.0571286873554483,0,0,0,0.0611982875709758,0,0.128323556323391,0,0,0.0681667901458565,0,0,0.219036146080917,0.210374599926841,0.00460242189128728,0,0,0,0,0,0,0,0,0,0,0,0,0.0387725629494377,0,0,0,0,0,0,0,0.0122360786838991,-0.0203297437782595,0,0,0,0,0,0,-0.00533590159813346,-0.0381022014500232,0,0,0,0.0085286320547906,0,0
X600839.SH,0,0,0,0.0129946605309199,0,0.288863707047628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120810359536627,0.28799149556397,0,-0.1261079139938,0.112138537853858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504558112095809,0,0,0,0,0.293431505284431,-0.0440621739519355,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.0193093574122979,0,0,0.0112498460231208,0,0,0,0.144692323395387,0,0.0558461482676337,0,0,0,0,0,0,0,0.178799891394428,0.0884014128623736,0,0,0,0.142875386387362,0,0.0682433877544385,0,0,0,0,0.0183290788981832,0,0,0.0221887523371131,0,0,0.090260284065184,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0250677789660824,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.238196132244053,0,0,0,0,0.0362808148231401,0,0,0,0,0,0,0,0.0297861219177848,0.31602044458905,0,0,0,0,0,0,0.206065773906402,0,0.0816827930796644,-0.189754081398559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441894809247711,-0.040181647100786,0,0.126969239255178,0,0,0,-0.128350516927315,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.077885981637798,0,0,0,0.0474532296305821,0,0.0419842576841064,0,0,0,0,0,0,0,0.260405566527921,0,0,0,0,0,0,0,0.0240259019653518,0,0,0,0,0.0427940777683387,0,-0.0344854673285118,0,0,0,0,0.00661187036778494,0,0.017886788709576,0,0.00287539259652686,0,0,0,0,0,0,-8.67361737988404e-19,-0.0105087936976292,0,0,0,0.00108356383484414,0,0
X002156.SZ,0,0,0,0,0,0,0,0,-0.403590231208451,0.128676437637058,-0.0221746908059098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257256587711689,0,0,0,0.364189226799627,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.312511011500422,0.0356065190911011,0,0,0.353145647784725,0,0,-0.135655883654554,0,0,0,0,0.0382857971071261,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.254328588413833,0,0,0,0.609413169945737,0,0,0,0,0.0366691330613438,0,0,0,0.194639008589346,0,0,0.264641762615358,0,0,0,0,0,0,0,0,0,0,-0.244317022792838,0,0,0.112157495783707,0,0,0,0.0188258916540078,0,0,0,0,0,0,0,0,-0.0650161239189678,0,0,0,0,0.0180207352026583,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106699553072098,0,0,0,0,0,0,0.0781095013701885,0,0,0,0.147859420459876,0,0.127182582776789,-1.38777878078145e-17,0,0.215668067713529,0,0,0,0,0.422176647763342,0,0,0,0,0,0,0,0,0.161316134325984,0,0,0,0,0.04296680376074,-0.134444659796442,0,-0.0526756775904115,0,0,0,0,0.000546941610320727,0,0
X600487.SH,0,0,0,0.0346797044941153,0,0,-0.0143246522993428,0,0,0,0,0,0.135919946206824,0,0,0,0,0,0,0,0,0,0,0,0.0309674734956361,0.077525494554024,0,0,0,0,0.225356601401034,0,0,0.388379506479552,0,-1.73472347597681e-18,0.0981073784824395,0,-0.0602731172426156,0,0,0,0,0.0020097403480762,0,0,0,0,0,0,0,0,0,0,0,0,0.0237501285149669,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0419794223884629,0,0,0,0.463376926652874,0,0,0,0,0,0,0.0604010694751268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130132546713552,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0578061266660548,0.0418978926274476,0,-0.0602350735341555,0,0,0.0198285820533047,0,-0.00505509912934748,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.122038073846712,0,0,0,0,0,0.352781914189459,0,0,0,0.00763695016408511,0,0.13785767777658,0,0.0460198757957507,0,0,0,0,0,0,0,0,0,0,-0.00788347810141008,0.0492101575137352,0,0,0,0,0,0,0,0.0429804095277441,0,0,0,0,-0.0296904750066547,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420779359925002,0,0.108478192280843,0,0.0581800270227113,0.0670690710350565,0,0,0,0,0,0,0,0.178639188572712,0,-0.0152182676020494,0,0,0.0280775746217764,-0.205342489030877,0,0,0,6.93889390390723e-18,0.111655823654877,0,0,0,0,0.0490438743615526,0,-0.189191394059014,0,-0.0175022010993476,0,0,0.00925790384294567,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.015093959606229,-0.0630128290025347,0,-0.0545790126360335,-0.146784686570557,0,0,0,0,-0.0719481167933087,0,0,0,0,0,0,0.0959659982270459,-0.041131824486665,0,0,0,0,0,0.430232985791587,0,0,0,-0.0435073474193955,0,0,0.0974689388086215,0,-0.0641025031310103,0,0.608315232576339,0.118362426304439,0,0,0,0,0.491812242085035,0,0,-0.144829046693614,0,0,0,0,0.0102176050271973,0,0
Change_TY3M,0,0,0,0,0,-0.153779328304812,0,0,0,0,0,0,0,0,0,0,0.0201087945840494,0,0,0.0555952022314391,-0.0263726030944484,0.107049009996634,0,0,0,-0.0731582723886566,0,0.011948718643692,0,0,-0.0857705477872411,0,0,-0.0683506240272784,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0110588092031765,0,0,0,0,0,0,0.0103200571917865,-0.0281391246232042,0.0100389468294337,0,0,0,0,0
Slope,-0.0205846520297944,-0.354043481140694,0.147437200326888,-0.445424961153232,0,0,0,0,0,0.22129054332206,0,0,0,0,0,0,0,-0.146188792121799,0,0,0,0,0,0,0.0954164313455224,0,0,0,0,0,0,0,0,0,0,0.222774718519183,0,0,0,0,0,0,0,0,0,-0.0154930666967304,0,0,0,0.128456030626954,0,0,0,-0.245736980751607,0,0,0,0,0
TED,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495479499664736,6.93889390390723e-18,-0.290240929853739,0,0,0,0,0,0,0,0.0731364458037694,0,0,0,0,0,0,0.0198116213046736,0,0.125879964799675,0,-0.177722215688324,-0.0861299775514628,0,-0.0635605811355828,0,0,0,0,0,0.381228607503932,0,0,0,0,-0.428558357131741,0,0
RealEstate_excess,-0.0727198862670219,0,0,0,0,0,0,0,0,-0.0745807425390518,0,0,0,0,0,0.0839392536892014,0,0,0,0.266297993387426,0,0,0,0,-0.0332716376980368,-0.351689635600527,-0.213177091482552,0.420986413510462,0,0,0,0,0,0,0,0.0431333303929479,0,0,0,0,0,0,0.0760528250192739,-0.0197331736105524,0,0,0,0,0,0,0,-0.061340207061148,0,0,0.0857502757291286,0,-0.0477835141647953,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0748562919627957,0,0,0,0,0,0,-0.308419372740573,0,0,0,0,0,0,0,0,-0.00290036076344785,0,0,0.169216573697669,0,0,0,0,0,0,0,0.00323449768161668,-0.0587300858464144,0,0,0,-0.00166629325920128,0,0,0,0,0,0.338999699310909,0,0,0.0706113311164362,0,-0.0575372891747084,0,0.196495958366209,0,0,-0.0399447583094672,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015950883019653,0,0,0,-0.0527432963157543,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.493890305149791,0.0644005755029558,0,0,0,-0.0515705294773379,0,0,-0.0463830896077185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167000181402952,-0.0292746559633473,-0.0373560320259457,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-1.60601473857386,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00871695543041735,0,0,0,0.0434863806848196,0,0,0,0,0,0,0,0,0,0,0,0,0.00324805286836628,0,0,0,0,0,0,0,0,0,0,0,-7.49788724650512e-05,-0.00881970678399215,0.00514502089591158,0,0,0,0,0.00657335104749715,0,-0.00394001750760572,0,0,0,0,0.0686001065726138,0,0,0,-0.0451050605790657,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00463648333010512,0,0,0.020792850286908,0,0,0,0,0,0.00308707183498208,0,0,0,0,0,-1.0842021724855e-19,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00326191120161151,0,0,0,-0.0249016677498291,0,0,0,0,0,0,0.00504727199649931,0.00342285916030023,0,-0.00287679113371205,-0.00988679301187727,0,-0.00883054799262682,0,0,0,0,-0.029891485592697,0,0
