,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002456.SZ,X002008.SZ,X002241.SZ,X600487.SH,X000100.SZ,X600066.SH,X300136.SZ,X601877.SH,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X002294.SZ,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X000981.SZ,X600089.SH,X002129.SZ,X600498.SH,X000596.SZ,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X300142.SZ,X600566.SH,X002179.SZ,X000661.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.487308150939452,0,0,0.0550626699719756,0,0,0,0,0,0,0,0,0,0,0,0,0.0682557133777579,0,0,0.107568965215606,-0.00156092485381103,0,0.0682385918033549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115896306265932,0.0202948586688471,0,0,0,0,0,-0.137454963792556,0,-0.0462691807293079,0.0718170057889612,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.153035885685203,0,0,0,0,0,0.045221155207126,0,0.191739370137103,0.0987225989462692,0,0,0,0,0.0445902952662127,0,0,0,0.10035503584691,0,0,0,0,0,0,0,0,0,0,0.118138406611573,0,0,0,0,0,0,0,0,0,0,0.0171847111648571,0,0,0,0,-0.10676356906744,0,-0.0393427220832998,0.0503753587265765,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0502393436332087,0,0,0.0333875695231407,0.188136807239218,0,0,0,0,0.339960147764853,0,0.153649037894286,0.0296938034552907,0,0,0.00223551683456089,0,0.0574701871047282,0.0512822599661546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474488714531625,0,0.0389543609847486,0,-0.0222039231274661,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.115383294303176,-0.0641640706339036,0,0,0.318546269654414,0,0,0,0,0,0,0,0.050325339641192,0,0.0459330570269566,0,0,0,1.38777878078145e-17,0.242068671649574,0,0,0.0174582865827963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241215975105449,0,0.00995103344034851,0,0,0,0,0,0,0
X000651.SZ,0,0.239524062261451,-0.00115365755074307,0.151007698169994,0,0,0,0,0.0512893314187925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342778645581939,0,0.13998784662478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157490348255314,0,0,0,0,0,0,0.00563443041943348,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.380742067808608,0,0,0,0,0,0,0.16020273606117,0,0,0,0,0,0,0,0,0,0.174496928570688,0.177045340810494,0,0,0,0,0,0,0,0,0,0,0,0,0.205845812739678,0,0,0,0,0,0,0,0,0,0.188506154319912,0,-0.0899714511196891,0.126210803419302,0,0,0,0,0,0
X600276.SH,0.0024258260819641,0,0,0,0,0.0667111470060446,0,0,0,0.0763790598618609,0.0821771071837674,0,0,0,0,0,0,0,-0.080490732699862,0,0,0.0359255190706915,0,0,0,0,0,0.187519173458751,0,0,0,0,0,0,0,0,0,0,0,0.038520589124742,0,0,0,0,0.113323366518207,0,0,0,-0.0919004100133843,0,0,-0.0323476077972506,0.0678070297585892,0,0,0,0,0,0
X002304.SZ,0.281452175683683,0,0,0,0,0,0,0,0,0,0,0.320504270449844,0.0225963953459846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243977069082181,0,0,0,0,0,0,0,0.0944920810780561,0,0,0,0,0,0,0,0,-0.0833772565626112,0.00727386453596397,0,0,0.0888293307258497,0,0,0,-0.0367551878639707,0.038916955723893,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.260387900619811,0,0,0,0,0,0,-0.0528476809662042,0,0.210923186775743,0,0,0,0,0,0,0,-0.0175670921201006,0,0,0,0,0.0154041825546067,0,0.308293410876848,0,0,0.105695193979858,0,0,0,0,0,0.317908407783836,0,0,0,0,0,0,0,0,0,0.201947787711535,0.00148512432000014,0,-0.00396281551323568,0.013634863772265,0,0,0,0,0,0
X600690.SH,0,0.0319780974737741,0,0,0.13110367170836,0,0,0.0718781459406782,0,0,0.0442460558359632,0,0.0203166741039002,0,0.0991876103092437,-0.162716637540705,0,0,0,0.113735626360426,0.132814470765355,0,0.121725372014112,0,0,0,0,0,0,0.200730958340875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16403234316582,0,-0.00486020481629313,0,0,0,0,0,0,0
