,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X600522.SH,X002180.SZ,X600460.SH,X000733.SZ,X600702.SH,X000100.SZ,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X000800.SZ,X600584.SH,X002176.SZ,X601799.SH,X600779.SH,X002056.SZ,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.178740833743354,0.165803751918585,0,0,0.0460038659387422,0,0.0172880793671739,0,0,0,0,0.0760941327147784,0,0,0,0,0,0.0964816980484184,0,0,0,0,0,-0.0219460060533465,0,0,0,-0.0404898874558385,0,0,-8.67361737988404e-19,0,0,0,0.016600170301847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512086907868872,0,0
X000858.SZ,0.0852262236777266,0,0.0196508401959426,0.230158140024273,0,0,0,0,0.0150135955281217,0,0,0,0,0,0,0,0,0,0.00772351641957016,0,0.0700391358967431,0,0,0,0,-0.0105100255670677,0,0,-0.0331829800463425,0,0,0,0,0,0,0,0.0738045127268633,0,0,0.233124666863523,0,0,0,0,0,0,0.101202786571698,0.020006930081676,0,0,0,-0.0124311906818806,0,0,0,0,0,0,0
X600809.SH,0,0.534636971987889,0,0.0241656925529549,0.0221939342299107,0,0,0,0,0,0,0,0,0,0,0,-0.0298995872151353,0,0,0,0.144803597361846,0,0,0,0,0,0,0,0,0,0,0,0.117834340419576,0,0,0.0467878856259091,0.222141691457434,0,0,0,0,0,0,0,2.77555756156289e-17,0.00217291428398958,0,0,0,0,0,0.00161028797365493,0.0146226508899157,0,0,0,0,0,0
X000568.SZ,0,0.0410264043785092,0,0,-0.0879982059563501,0.210217630922478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565275225816795,0,0,0,0,0,0,0,0,0,0.00114029778081693,0,0,0,0,0,0.243273729442445,0,0,0.316776282732156,0,0,-0.0278038580063455,0,-0.00205556117360162,0,0,0,0,0,0,-0.00762424233840186,0.0728795526733021,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.248758275463389,0,0,0,0,1.38777878078145e-17,0,0.196172836178209,0,0,0,-0.204970991042216,0,0,0.0408297503144971,0,0,0,0,0,0,0,-1.73472347597681e-18,0.162723550956147,0,0.0864309066271385,0,0,0,0,0,0.0157805584480609,0,0,0,0,0.718712568934564,0,0,0,0,0,0.0364914020081546,0,0,0,0.0252731472699344,0.146559872821866,0,0,0,0,0,0
X002304.SZ,0,0,0.0345085850001873,0.14920725924785,0.0173734633596175,0,0.136934131671854,0.0396205266064302,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0133640499895874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745709581172493,0.230609392936053,0,0.000900242773941282,0,0,0,0,0,0,0,0,0.0370285231649502,0,0,0,0,0.00250921758805243,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.04479746459042,0,0,0,0,0,0,0.208848291019015,-3.46944695195361e-18,-0.0808892177086128,0,-0.0186158331956417,0,0,-0.005690276718706,0,0.00882765453925619,0.0278092615826846,0.188867738821564,0,0,0,0,0,0,0.0235614818192786,0,0,0,0,0,0,0,0,0,0,0,0,0.0197767656085876,0,0,0,0,0,0,0,-0.0315487257009035,-0.00438317407422088,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0519770878497758,0,0,0,0.0572579737682144,0,0,0,0,0,0,0,0,0,0.0174933911294138,0.391549682536678,0.141312459211446,0.0178341992149642,0,0,0,0,-0.091015330232088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138721227854965,0,0,0,0,0.00785360619509566,0,0,0.118142945046783,0,0.0107588482363154,0.0232534827692727,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.350934512594341,0.168967133638336,0,0,0,0,-0.0785463564358007,0,0,0,0.107356584110608,0,0,0,0,0,0,0,0,0,0,0,0.0259177755711183,0.011956633896851,0,0,0,0,0,0,0.0335821710203296,0,0,0,0,0,0.0559339983894246,0.172088744973201,0,-0.00714952583264947,0.23766452438609,0,0,0,0,0.0552884754143505,0,0,0,0,-0.0372664879816874,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117110226809247,0.0235984930070735,0,0,-0.0370701430382376,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.216778294180128,0.0625195611874091,0.0392763035202135,0,0,0,0,0,0,0,0,0.0784247124584484,0,0,0.0148850880507484,0,0,0,0,0.0370256584651978,0,0,0,0,0,0,0,0
