,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X600066.SH,X002456.SZ,X000338.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X300136.SZ,X002085.SZ,X600177.SH,X600271.SH,X002008.SZ,X300003.SZ,X600522.SH,X000157.SZ,X600089.SH,X002007.SZ,X600118.SH,X002294.SZ,X600867.SH,X600487.SH,X000066.SZ,X600699.SH,X600372.SH,X002180.SZ,X600809.SH,X600566.SH,X000559.SZ,X000050.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.124171130716014,0,0,0.17307721010936,0.0324714024993294,0,0,0,0,0,-8.02793096409609e-05,0,0,0,0,0,0,-0.104659142836335,0,0,0,-0.0347789206469032,0.213773029559592,0,0,0,0.138756755040144,0,0,0,0,0.158946975576686,0,0,0,0,0.0921736582274722,0,0,-0.0195409834811168,0,0,0.00351743978798334,-0.0163152874336898,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.000438277412877729,0,0.188760246740559,0,0.263610658125233,0,0.0269019545756765,0,0.267967875157894,0,-0.0491850841262057,0,0.20892733031438,-0.0500655439328996,-0.0523849751943974,0,0.0408375060464796,0,0,-0.0456582927083232,-0.0798248585747226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014592127682612,0,0,-0.0184651007804583,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.122434551378344,0,0,-0.176283817957108,0.052052441068524,0,0,0,0,0,0,0.300628320904074,0,0,0,0,0,0.26876936168589,0,0,0,0,0,0.0250372816028842,-0.0254748103224338,0,0.129326408747643,0,0,0,0,0,0,-0.0352589964936547,0,0,0,-0.115672627603999,0,0,-0.250567182851022,0.104981077799415,0,0,0.0112159778613089,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0905590990876744,0,0,0.0539320949439466,0,0.194837649145296,0.0377568907117649,0,0,0,0,0.00868706706372996,0,0.0954655572612416,-0.0226376133908763,0,0,0,0,0,0,-0.00400797399247862,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809768102937641,0,0,0,0.15563397443272,0,0,0,0,0,0.0178131540213101,0.00134140529938702,0,0,0,0,0,0
X000858.SZ,0,0,0,0.10363077206242,0,0,0,-1.38777878078145e-17,0,0,0,0.595032648486484,0.00871726573679477,0,0,0,0.0673984360724423,0,0,0,0.00387517117066466,0,0,0.0613506370833322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282178169438791,0,0,0.0452628742533551,0,0,-0.00811831406008685,-0.00297863085967406,0,0,0,0,0,0
X000725.SZ,0,0,0.392954682263637,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.249727180438726,0,0,0,0,-0.130210132092581,0,0.192205159198884,0,0,0,0.0885282112065519,0,0,0,0.432270231289744,0,0,0,0,0.144361698224864,0,0,0,0,0.0690885926460327,0.0330086331409644,0,0.0602067578075258,0,0,0.156496880435247,0,-0.0203123216953896,0.127654373544539,0,-0.0481744999916597,0.0333726848651105,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-0.0629034739403098,0,0.0791066896985973,0,0,0,0,0,0,0,0,-0.024932398099953,0,0,0,-0.0102085984084251,0,0.128090140171063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786138596099599,-0.0873602829913197,0,-0.0952609418265193,0,0,0,-0.0277359556175038,0,-0.0698870182925997,0,0.00962890316472957,-0.0021467516640616,0,0,0,0,0,0
X002304.SZ,0,0.276498935903462,0,0,0,0,0,0,0.29037754100772,0,0,0,-0.202915528286893,-0.120438324616428,0.423888334492706,0,0,0,0,0,0,0,0,0.0308780710317753,0,0,0,0,0,0,0.590048904972968,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.185229226019185,0,0,0,-0.206809862829674,0,0,0.0816004931504284,0,0,0,0,0,0
X600690.SH,0,0.352388597996376,0,0,0,0,0,0.132251120627277,0,0,0,0,0.117652320843877,0,0.0775522343646711,0,0.081738459739765,0,0,0,0,0.0314599698508637,0,0,0,0.0149337708681082,0,0,0,0,-0.0849932965791581,0,0,0,0,0,0,0,0,-0.0505714677490932,0,0,0,0,0,0,0,0.0796981329410448,0,-0.00152022119003606,-0.00725155294566024,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.128652974418649,0,0,-0.00518757538228435,0,0,-0.0383217360507126,0,0,0.0612615153515622,0,0,0,0,0,0,0,0.031890786677862,0,0,0,0,0,0,0,0,0,0,0,0.0974227018071356,0,0,0,0.0302221768568139,0,0,0.221267783185443,0,0,0,0,0.106660333964599,0.00434579805926892,0,0.0247821409148906,-0.0351742072231418,-0.120897294551548,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0999072351621442,0,-0.0028476154851972,0,0.0947709837253077,0,0,0,0,0,0,0,0.0171670201660238,0,0.192715737226797,-0.01906654444416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173855654214388,0,0,-0.0676499599306079,0,0,0,0,0,0,0,0.00486535155811425,-0.00560440141943249,0,0,0,0,0,0
X000568.SZ,0,0,0.150098921111295,0.0451713818698096,0.606237691865834,-0.0254401179033837,0,0,0,0,0,0,0,0,0,0,0.0194839541425076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457106323690367,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.147339694108717,0,0,0,0,0,0.00420133978925789,-0.00499179641614221,0,0,0,0,0,0
X000625.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0.150310500227387,0,0,0,0,0,0,0,0.0733071149304149,0,0.737236368380121,-0.0129010882480139,0,0,-0.0517252179052461,0.067663362064677,0.0571000420688384,-0.0963294441498427,0,0,0,-0.0564699361545852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975553799069253,0.0963786007217582,0,0,0,-0.0410460828961086,0.0496471337551893,0.313319961684214,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02049609659017,0,0,0,0,0,0,0,0,0,0.359705428051276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11524287335291,0,0,0.00262570228555421,0,0,0.0535153939458082,0.103315409601837,0,0,0.0100759149012511,-0.00450724775942812,0,0,0,0,0,0
X600741.SH,0,0.519418478491976,-0.0275550283423694,0.180756288597882,0,0,0.130196799548975,3.46944695195361e-18,0.00426413131797115,0.032068198814912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850157418737878,0,0.0363600224001666,0,0,0,0,0.0577988338540289,0,0,-0.176572375157397,0,0,0,0,0,0,-0.0046615187129748,0,0,0,0,0,0,0,-0.0315670476722838,0.0315137479432271,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0145312020268123,0,0,0,0,-0.0885121744667115,0,0,-0.067233470466805,0,0.557332941714474,0,0,0,0,0,0.101958396250063,0,0,0.162471558106391,0,0,0,0,0,0,0.0801997733059524,0,0,0,0,0,0,0,0.0595932325044799,0,0,0,0,0,0,0,0.0388671235193789,0.0177988248357332,0.182361108422837,0,0.0263126287641047,0.0336496619424228,0,0,0,0,0,0
X002236.SZ,0,0,0.0503156490536486,0,0.312012836813197,0,0,0.191745397934184,0,0,0,0,0.061041754628235,0,0,0,0,0,0.132890451584194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587848379706059,0,0,-0.184990485392181,0.0475086402033496,0,0,0.0426174073680161,0.565863445217119,0,0.00874128772024575,-8.67361737988404e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0721907441596596,0.147192647884096,0,0.086032505062541,0,0,-0.067066995356694,0,0,0,0,0,-0.129913472578597,0,0,0,0,0,0,0,-0.0572089173092896,0,0,0.403191616546549,0,0,0,0,0,0.067055717955536,0.124449771017975,0.265635541820792,0,0.0740837896777484,0,0,0,0,0,0,0,-0.0319572487315907,0,0,0,0,0,0
X600066.SH,-0.1388378908079,0,0,0.1586780126109,0,0,0,0,0,0,0,-0.129731706990888,0.106423141767191,-0.2768453490061,0,0,0.11669189775969,0,0,0,0,0,0.123128744648986,0,0.230026497883402,0,-0.114130039010042,0,0,0,0,0,0,-0.0622667889707154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115296791882308,0,-0.00804939029030917,0.0338240515929665,0,0,0,0,0,0
