,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X000568.SZ,X600271.SH,X000100.SZ,X002475.SZ,X600118.SH,X600177.SH,X002456.SZ,X002292.SZ,X000338.SZ,X002180.SZ,X000157.SZ,X000559.SZ,X002007.SZ,X600372.SH,X300003.SZ,X601877.SH,X600867.SH,X002506.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600522.SH,X600498.SH,X002294.SZ,X002426.SZ,X600089.SH,X002508.SZ,X000050.SZ,X600487.SH,X600418.SH,X000869.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0559137954970675,0,0,0,0.258639195457951,0,0,0.0358033551512943,0,0,0,0.018762905200447,0,0,0,0,0,0,0,0,0.209581360302232,0,0,-1.73472347597681e-18,0,0,0,0.0970342258889481,0,0,0.00959836350186715,0,0,0,0.178382035067569,0,0,0,0,-0.0990729426313972,0,0,0,0,0,0,0,0,0.0902596532351896,0,0,0,0,0,0,0
X600104.SH,0.00688618570829402,0,0.0799072619662933,0,0,0,0,0,0.337033282646722,0.00726381492746655,0,0,0,0.224740907381791,0.0431765746766609,0,0,0,0,0,0,0,0.107419627780172,-0.136983683942037,0,0,0.0369312497826714,0,0,0,0,0,0.00517603521343414,0,0,0,0,0,0,0.0210352899110397,0,0,0,0,0,0,0,0,0,0,0,-0.0941655730333761,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695100396228581,0,0,0,0,0.0337087267031043,0,0.144194171135591,0,0,0,0.0950178559083839,0,0,0.18974080623922,0,0,0,0,0,0,0,0,0.00714836805929463,0.0878608047088883,0.317338105178236,0,0,0,0,-0.0731811836764165,0,0.236425297912991,-0.300750108882954,0,0.0302744584981977,0,0,0.254236684051138,0,0,0,0
X000651.SZ,0.0353587606001426,0,-0.0342301614610317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817273258282163,0,0,0,0,0,0,0,0,0.0827459681757135,0,0,0,0.0416762550790771,-0.0963083126396228,0.0318803928813184,0,0,0,0,0,0,0.0374067782622745,-0.0169181708054435,0,0,0,-0.106743357401012,0,0,0,0,0,0,0
X000858.SZ,0.049887350374856,0,1.73472347597681e-18,0,0,0.0792456073616224,0,0,0,0.115566389132878,0,0,0,0.0919058485836523,0,0,0,0.546940660122652,0,0,0,0,0,0,0.008499525623035,0,0.0333036153795241,0,0,0.0846609458745063,-0.0297767325754968,0,0,0,0,0,0,0,0,0,0,0,0,0.00498852580853136,0,0,0.115591983095069,0,0,0,-0.00138351785959107,0,0,0,0,0,0,0
X600276.SH,0.13948166190406,0,0.116409785504225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588187267265886,0,0,0,-0.0575147509849238,0,0.171232152382443,0,0,0,0,0,0,0,0,0,0,0,-0.105138865659967,0,0.0340739183686741,0,-0.0567711391080473,0,-0.0566705882843752,-0.0215641382381832,0,0,0,0,0,0
X002304.SZ,0.106970098062874,0,0,0,0.107676415977943,0,0,0,0,0,0,0,0,0,0,0,0,0.242009600519947,0,0,0,0,0,0.0654553806890992,0,0,0.0399216108596259,0,0,0,0.17633980920224,0,0,0,0,0,-0.00513454931098764,0,0,-0.0347890081623427,0,0,0,0,0,0,0,0.0905532088801947,0,0,0.024849819720651,0.00717551420005754,0,0,0,0,0,0
X000725.SZ,0.020313995608225,0,0,0,0,0,0,0,0,0.000926483163127334,0,0.132412844633788,0,0,0,0,0.197344600468137,0.0415619481781401,0,0,0,0,0,0,0.0267674096314574,0.0393882955669253,0.00948288637978569,0,0,-0.0276549596411589,0.100326609836533,0,0,0,0,0,0,0,0,0,0,-0.014694958378189,0,0,0,0,0,0,0,0,-0.0818378726083722,0,-6.7762635780344e-21,0,0,0,0,0
X000625.SZ,0,0.0914647398420951,0,0,0,0,0,0,0,0.0250481037184961,0,0,0.020278694616186,0.114639602703142,0,0.0976721326847579,0,0.0262478217116964,0,0,0,0,0,-0.00681567182721731,0,0,0,0,0,0,0.0950918209135988,0,0,0,0,0,0,0,0.0496598533742872,0,0,0.0203846047688234,0,0,0,0.0262814290668061,0,0.0095830482445571,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0680268120507238,0.0806197281153461,0,0.0749934483849934,0,0,0,0,0,0.0588359799975103,0,0.129461349531811,0.0213826699807154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131241464676116,0,0,0,0,0,0,0,0,0.0253552666344273,0,0,0,0.0707264476451698,0.056071528443659,0,0.0111627654307755,0,0,0,0,0,0.048871897994624,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352811291439818,0,0,0.000483009734308758,0,0,0,0,0,0.122315219281441,0,0,0,0,0.0293643391569046,0,0,0,0.0288725579577953,0,0,0,0,0,0.0593111221651061,0.139258750221739,0,0.0777664219725408,0,0.0292932349115156,3.46944695195361e-18,0,0,0.145803946177613,0,0,0,0.0323838291355983,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233567103157868,0.132656522738075,0,0,0,0,0,0,0,0,0,0.163231182357534,0,0,0,0,0,0,0,0,0,-0.0579204289382221,-0.0885503498746528,0,0,-4.33680868994202e-19,0,0,0,-0.0538847077744406,0,0,0.142247225096504,0,-0.0438167736569314,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.108000402491371,0,0,0,0,0.367617301448933,0,0.145018041681767,0,0,0,0,0,0,0,0,0,0,0,0,-0.638506904610186,0,0,0,0.110373147814748,0,0,0,0.239215574495756,0,0.0673435603065334,0,0,0.348526065836513,0,0.0683255425997151,0,0,0,0,0,0,0,0.0505413847277465,-0.384375243830517,0,0,0,0,0
