,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000725.SZ,X000568.SZ,X003816.SZ,X600690.SH,X600809.SH,X000338.SZ,X002241.SZ,X300142.SZ,X600703.SH,X002007.SZ,X000596.SZ,X002371.SZ,X300014.SZ,X002049.SZ,X000100.SZ,X300124.SZ,X300003.SZ,X600741.SH,X600584.SH,X002129.SZ,X002414.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000800.SZ,X600183.SH,X000066.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X002456.SZ,X000625.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002180.SZ,X002463.SZ,X601799.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,-0.00226785637182181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332574876451603,0,0.115973601788637,0,0,0,0,0,0,0,0.344342619931746,0,0,0.215943073199592,0,0,0.20809965557789,-0.0396575205288157,0,0.0618690867436952,0,0,0,0,-0.102937955633707,0.28201209565314,0,0,0,0,0,-0.00645398295860993,-0.00722636019320193,0,0,0,0,0,0
X002049.SZ,0,0,0,0.621601543891524,0,0,0,0,0,0,0,-0.118550484093419,0,0,0,0,0,0,0,0,0.236369797342095,0,0,0.182423818976215,0,0,0,0.0140754281990845,0,0.289019584446174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156228568278865,0,0,0,0.205817941764225,0,0.0486024478022529,0.0337043048282734,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.507816133840741,0,0,0.044848431704553,0,0,0.135359189799978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220463893340004,0,0,0,0,0,0,0,0,0.0836552316491472,0,0,0,0.126219888522929,0,0,0,0,0,0.0121111400795194,0.0105838843435591,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011695816827634,0.0068327959549553,0,0,0.0975990099804055,0,0,0,0,0,0.147534529706753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14333577984726,0,0,0.24768834191865,0,0,0.0107819908208475,0.0266627751799738,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.2759423298053,0,0,0,0,0,-0.0106815911788446,0,0,0.047351547104932,0.0596755484619119,0,0,0,0,0,0,0,0,0,0,0,0,0.122284733112886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255902700374241,0,0,0,0,0,-0.068975134359727,-0.000722111868794357,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0982946430924246,0,0,0,0,0.0124601080502955,0,0.00376290061252922,0,0,0,0,0,0,0,0,0,0,0.0442094350218742,0,0.128822168163683,0,0,0,0,0,0,0,0,0,0,0,0,0.0780771120504023,1.73472347597681e-18,0.0137751017536036,0,0,0,0,0,0,0,0,0,0,0,-0.0212026822542761,-0.00728614766779538,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204830397901278,0,0.0387877660831566,0,0,0,0,0,0.08626220774749,0,0,0,0,-0.0515997749087526,0,0,0,0.26729805749526,0,0,0,0,0.697252916238141,0,0,0,0,0,0,0,0.0205829449048018,0,0.47883735949442,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0819431648819029,0,0,0.287355625409405,-6.93889390390723e-18,0,0,0,0,-0.00928092057551673,0,0,0,0,0.241809681421422,0,0,0,0,0,0,0.198196068840653,0,0,0,0,0,0,0,0.226203063818427,0,0,-0.27242739623383,0,0,0,0,0,0.281322779479278,0,-0.0980687639333516,-0.0301781597318458,0,0.016194082391713,-0.0265239817362861,0,0.0748134001361588,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,-0.00728147984148476,0,0,0,0,0,0,0,0,0.108675726581796,0,0,0,-0.10611560465214,0,0.0559756470172113,0,0,0,0,0,0,0,0,0,0,0.104731507786968,0,0.471974007114487,0,0,0,0,0,0,0.041255309837327,0,0,0,0,0.158983222144289,0,-0.0102752353564722,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0545088034804078,0,0,0,0,0,0,0.0577434405591362,0,0,0,0,0,0.00641827089717865,0,0,0,0,0,0,0,0,-0.0117897330351735,0.119264002896748,0.0432510672569567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263116168672742,0,0,0.126979708727509,0,0,0.0125382816844666,-0.0102162879301405,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.336873372971344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648996436895083,0.0351352492014561,0,0.0130355708290083,0.0402759411712379,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.10582503980153,0,0,0,0.0512931013342793,0,0.0269065883315672,0,0,0.0205846575780915,0,0,0,0,0,-0.0037098153895666,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.263808792492041,0,0,0,0,0,0.0961950080892265,0,0,0,0,0,0,0,0.0532903816484436,0.0413678966581993,0,0,0,0,0.0667611686332626,0,0,0,0,0,0,0.093249938421557,0.0541611765699925,0,0,0.0155586091571965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0420659209816295,0,0,0,0,0,0,0,0,0,0.0648271273490728,0,-0.0322914896899825,0,0,0,0,0,0,0,0.0209318363034308,-0.0476195870096133,0.18350377151233,0,0.139745746025603,0,0,0,0,0,0,0,0.0879344925412272,0.266551731508739,0,0,0,0,0,0,0.116233955991897,-0.113226858506037,0.0172945414882996,0.00459605354472784,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.0302716557809954,0,0,0,0,0,0.00252752366387226,0,0.01139035521121,0,0,0,0.0528854745187572,0.0701767112777254,0.106880282245664,0,0,0,0.0415902002757975,0,0,0,0.0846185550967111,0,0,0,0,0,0.0609833156206728,0,0.0814353096527706,0,0,0.0758924032362035,0,0.011307455630815,0.427483355086729,0,0,0,-0.0116368681279912,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.095655135906571,0,0,0,0,0,0,0,0,0,0,0,0,0.0184521079115817,0.04194286593236,0,0,0,0,0.0332318390777045,0.210935912475859,0,0.0285343198679363,0,0,0.158135644174167,0,0,0,0,0.142760106347134,0,0,0,0,0.073606737325155,0,0,0.223429301023893,0,-0.00396810690279171,0.0292535645147252,0,0,0,0,0,0
X300136.SZ,0,0,0,0.103704837239804,0,0,-0.0587184510909055,0,0,0,0,0,0,0,0,0,0,0.105373479542574,0.0853130473646929,0,-0.0640203023813977,0,0.101800757687493,0,0.119378442902449,0.0759065843379658,0,0,0,0,0.0909450246792592,0,0,0,0,0,0.0954864985126605,0,0,0.0926688315964711,0,0,0,0,0,0.0358279689867094,0,0,0,0,0.010885398172724,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275081434757731,0,0.0864552661222873,0,0,0,0,0,0,0,0,0,0.466379371229678,0,0.0550570771486213,0,0,0,0,0,0,0.255112223900863,0.109933277474469,-1.73472347597681e-18,0,0,0,-0.142135280988488,0,0,0,0.284082134172374,0,0,0,0,0.0138399426736596,0.0272316574395596,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0117388819853925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271050625738124,0,0.059904148659158,0,0,0,0,0.0141293796939819,0,0,0,0,0,0,0,0,0,0,0,0.0668782418850446,0,0,0,0,0,0,0,0.206926530955903,0,1.0842021724855e-19,0.00104950598649384,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0648098985370151,0,0,0,0,0,0,0,0.347817760409735,0,0,0,0,0,0,0,0,0,0,0,0.166080496522817,0,0,0,0,0,0.0656442507463685,0,0.143940750428554,0,0,0,0,0,0,0.149088668980418,0,0.109190882756983,0,0,0.0137748866098406,0,0,-0.0179801277726482,0,0,0,0,0,0
X000625.SZ,0.00222691646461726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672225641129146,0,0,0,-0.0434209471577942,0,0,0,0.12565658854703,0,0,0,0,0,0.0666155521402212,0.116292596354986,-0.114866140944124,0,0,0,0,0,0,0.165737064796726,0,0,0,0,0,0,0.193332251566612,0,0.135653623837199,0,0,0,0.0360689010199315,0.00537823355497214,0,0,0,0,0.0224596560603941,0,0
X600118.SH,0,0,0,0,0.0484134661067324,0,0,0,0,0,0,0,0,0,-0.0558048838860567,0,0,0,0.0715699638807369,0,0,0,0.237464215721803,0.164106201417564,0,0,0,0.089226160518459,0,0,0.0454219966393477,0,0,-0.0198242164540376,0,0,0,0.0239634594961573,0,0,0,0,0,0,0,0,0,0,0,0.326188816672917,0,0.00253209803241686,-0.00368865806181546,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224994567706201,0,0.0429558893881147,0,-0.0463827137944301,0,0,0,-0.00740435955082,0,0.366529559531351,0,0,0,0,0,0,0,0,0.0550060666990014,0,0,0.232499148007824,0,0,0,0,0,0.00399632117075674,0,0,0.0586443328043596,-0.0145089053815518,-0.00299986752934888,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488258917929381,0,0,0,0.22208511852877,0,0,-0.0478609803938296,0.0854336428310965,0,0.0829893027491653,0,0,0,0,0,0,0,0,0,0,0.387766052583761,0,0,0.0613369516548053,0,0,0,0,0,0,0,0,0,0.0139884455144962,-0.00720158379812643,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0142585321932169,0,0,0,0,0,0,0,0,0,0,-0.181837594307,0,0,0.0231813927628867,0.196430085076982,0,0,0,-0.0380953499002428,0,0,0,0,0,0,0,0,0,0,0,0,0.402731750749487,0,0,0,0,0.106272542605994,0,0.0883723846004752,0,0,0,0,0,0,0,0.025539371987671,0.0129103829206413,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0557408526079944,0,0,0,0,0.0312363502435914,0,0,0,0,0.0291161704250346,0,0,0,0,0.0530094136691596,0,0,0,0,0.00154213088420398,0,0,0,0,0,0.0530208629740747,0,0,0,0,0,0.477120042910785,0,0.0518210902347566,0,0,0,0,0,0.00502829876554439,0,0,0,0,0,0,-0.00392444335708705,0.00346419568160091,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0.208856639294831,0,0,-0.000173428802203007,0,0,0,0,0,0,0,0.0364602755228178,0,0.241626720125565,0,0,3.46944695195361e-18,0,0.129874422189116,0,0,-0.0902320645861638,-0.0470885778974571,0.10914308212763,0,0,0,0,0,0,0,0,0,0,0,-0.018400175930629,0,0,0,0,0,0,0,0,0.0245149964282754,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284296139982223,0,0,0,-0.0174542236608383,0,0,0,0,0,0.146113274725265,0,0,0,0,0,0,0,0,0,0,0,0,0.0277934421479501,0,0,0.129615380457879,0,0,0.376315926149667,-0.0452505742769002,0,0,0,0,0,0,0.00104080721327248,-0.0178262432684739,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.117465740256824,0,0,0,-0.0756518177463764,0,0,0,0,0,0,0.188924258029502,0,0,-0.0207011188220593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676123461829697,0,0,0,0,0,0,0.0512766474330054,-0.163350403543248,0,-0.14322106598801,0,0.163516880187552,0,0,0,0,0,0,0.134299634869549,0,0.0179368096917798,-0.0357606348644961,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.463973133568981,0,0,0,0,0,-0.313160321278849,0.394607692636737,0,0,0.270028281341816,0,0,0,0.115192897973364,0,0,0,0,0,0,0,0.119162261591943,0,0,0,0,0,0,0,-0.376932392856321,0,0,-0.0250673104326751,-0.188277681083211,0,0,0,0,0,0.0323562896516669,0,0,0,1.34246348285539,0,0
TED,0,0,-2.74718604267467,-5.26262189496688,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,1.6277934183996,0,0.267235533357245,0,0.479426915201674,0,0,2.63630287419166,0,1.61534484635597,0,0,0,0,0,0,-0.827571720910604,0,0,0,0.27329802040681,-0.131783786829205,0,0,0,0,0,0,0,0,0,0,0,-2.19731044632175,0.244114929199376,0,0,0,0,0,0,0
RealEstate_excess,-0.109792310754343,0,0,0,0,0,0,0,0,-0.00982319882325194,0,0,0.0152520746595087,0,0,0.039150386589992,0,0,0.0169602946885574,-0.0471723744013602,0,0,0,0,0,-0.107135989895327,0,0,0,0.132857232563362,0,0,0,0,0,0,0,0,0,0,0,0.0185978371438217,0,-0.132674953481833,0,-0.00133028225414105,0,0,0,-0.0091474301075504,0,-0.000153316158220353,-0.0126427235570028,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183952104494714,-0.060711324599782,0,-0.00969852191890292,0,0.188877845929564,0,0,-0.0697626274646202,0.0783404013230557,0,0,0,0.0810023099251075,0,0,0,0,0,0,-0.106286338631006,0,0,0,0,0.00956588292532754,0.0616895154006434,0,0,0.051985436054358,0,-0.0680318920282855,0,0,-2.16840434497101e-19,-0.017692433676125,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.0033321553022759,0,0,0,0,-0.0041736697867812,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00765602966762746,0,0,-0.00677210897045704,0,-0.00179904561908966,-0.0044671628770649,0,0,0,0,0,0,0,0,0.00761477466395615,-0.00456613472461257,0,0,0,0,0,0,0,0,0,0.00728514375574923,0.00602964345442111,-0.00276002745345357,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265879805084501,0,0,0,-0.0191824890273955,0,0,0,0.0429809191414862,-0.102754037247347,0,0,-0.010817714132732,0.037218946559408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864708024496262,0,0,0,0,0.0568476670360555,-0.0158473310937146,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254315102564667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155304945020643,0,0,0,0,0,-0.00345695705252377,0.00185504523424734,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354055024492278,0,0,0,0,0,0.00682287771793389,0,0.00216022481126737,0,-0.00635084899907391,0,0,0.00306174339909902,0,0.00418766684862791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164537280238469,-0.00426164257226119,0.00682785064642843,-0.00813246783887984,0,0,0,0,0,0
