,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X601877.SH,X300124.SZ,X002085.SZ,X000100.SZ,X002508.SZ,X300003.SZ,X600271.SH,X600089.SH,X300136.SZ,X002294.SZ,X002008.SZ,X600522.SH,X600177.SH,X600487.SH,X000157.SZ,X002007.SZ,X600118.SH,X600867.SH,X600699.SH,X600372.SH,X600809.SH,X600566.SH,X000981.SZ,X000559.SZ,X000050.SZ,X600498.SH,X002074.SZ,X000623.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.015280417337978,0,0,0,0,0,0,0,0,0.19416259672336,0,0,0,0,0,0,0,0.0902869679890796,0,0,0.0360084312158629,0,0.0588741506412725,0,-0.14079576766336,0.109393295597844,0,0,0,-0.148899979244438,0,0.141202019006765,0,0,0,0,0,0,0.362107022333962,0,0,0,-0.0169079184254001,0,0,0,0,0,-0.00140411075556522,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.216957107570025,0,0,0,0.0107199070100657,0,0.151129657067523,0,0.328006039753876,0,0.0870966570695168,0,0,0,-0.0182864597238505,0,0,0,0,0,0,0,0,0,-0.0676602145340115,0,-0.14939336892802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185464998918002,0.032710063566423,-0.00632752606537405,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.113343197494762,0.0948199861338037,0.0538299263709521,0,0,0,0,0,0.110356600990361,0,0.41303519184078,0,0,0,0,0,0,0,0,0,0,0.232866632471337,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182044883161025,0,0,0,0,-0.136345260819933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0630191558211862,0,0,0.118196507698048,0.0681944062161732,0,0,0,0,0,0,0,0,0.0666193724336227,0,0,0,0,0.161359747891416,0,0,0,0.00621799834429761,0,0.0572787819142119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219974943338058,0,0,0,0,0.0248445742145162,0,0,0,-0.00564607282516706,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.00419348608920734,0,0,0,0,0.712039030417008,0,0.0471467255061871,0,0,0,0,0,0,0.0736495381025627,0,0,0,0,0,0,0,0.0280439104775926,0,0,0,0,0,0,0,0,0,0,0,0.0278315685637039,0,0,0,0.0490218420744219,0,0,0,0,0,0.00715030407874984,0.00836640187883127,0,0,0,0,0,0
X000725.SZ,0,0,0.0552929412228955,0,0,0,0,0,0,0,0,0,0.0187608537166368,0,0,0,0,0,0,0,0,0,0,0.335340779436907,0,0.0639149703331212,0,0.647530690586431,0.257339806522077,0,0,0,0,0,0,0,0,0,0,0,0.0256554640857548,0,0,0,0,0.0989727215686232,0,-0.125023693314086,0,0,0,0,0.0369724962166362,0,0,0,0,0,0
X600276.SH,0,6.93889390390723e-18,0.127871049687129,0,0.0237573366090518,0,0,0.0050403209697052,0,0,0,0.187713688287669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945152691129487,-0.0248726549730409,0,0,0,0,0,0,0,0,0,-0.0620178635498115,0,0,0,0,0,0,0,0,0,0,0,-0.179307700046196,0,0.0103560250998351,0.0235661928452135,0,0,0,0,0,0
X002304.SZ,0.474629713827054,0.316205095171585,0,0,0.154333135772773,0,0.0422122368563925,0,0,0.240057201353538,0,0.173216232551855,0,0,0,0,-0.295137987431161,0,0,0,0,0,0,0,0,0,0.107593351655521,0,0,0,0,0.0953695178676374,0,0,0,0,-0.681934658375342,0,0,0,0,0.0650619890424238,0,0,0,0.0607749936183946,0,0,0,0,0,-0.0420059504540364,0,0,0,0,-0.353642901755547,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0789130861803195,0.198490989679705,0,0,0,0.0537369902039648,0,0,0,0,0,0.0105890740873206,0,0.145051381034746,0,0,0,-1.73472347597681e-18,0,0,0,-0.0563663536204226,0.0223682765825799,0,0,0.152154173889271,0,0,0,0,0,0.0140729155348756,0,0,0,0,0.138900520690908,0,0,0,0,0,-0.0134463129435551,-0.0165888318425935,0,0,0,0,0,0
X600690.SH,0,0.318871039805954,0,0.15678780847964,0,0.028960879036359,0,0.046384235189563,0,0,0,0.256040174470039,0,0,0.168718931215848,0,0,0,0,0,0,0,-0.101625657379919,0,0,0,-0.157589867899226,0,0,-0.0280070392626432,0.0592137617583438,0,0.00947500556008651,0,0,0,0,0,0,0,0,0.0110224407448984,0,0,0,0,0.0108644901402577,0,0,0,0,0.0210126526385982,0,0,0,0,0,0,0
