,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002241.SZ,X002371.SZ,X002007.SZ,X000596.SZ,X300014.SZ,X300142.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X000977.SZ,X002129.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000800.SZ,X000625.SZ,X600584.SH,X300136.SZ,X002456.SZ,X002049.SZ,X002414.SZ,X002463.SZ,X000066.SZ,X002179.SZ,X600118.SH,X002185.SZ,X600522.SH,X000021.SZ,X600498.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.275773907039539,0,0,0,0,0,0,0.0629041322261666,0,0.0387406320981731,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.175520738665418,0,0,0,0,0,0,0,0,0,0.0616847256995825,0,0,0.001632192944968,0,0,0,-0.00891883432857263,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0148150141390699,0.00388400713238141,-0.0133136872302861,0,0,0,0,0,0
X000858.SZ,0.137946205437174,0,0,0,0,0,0.00585526576106881,0,0,0,0,0,0,0.243264133919506,0.423837715851674,0,0,0,0,0.091598928888492,0,0,0.0789157504006121,0,0.0464001200336531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536138888776296,0,0,0,0.0002799551012011,-3.68961355820321e-05,0,0,0,0,0,0
X600276.SH,0,0.232960924086095,0,0,0,0,0,0,0.0938729699772671,0,0,0,0.203655562187081,0,0,0,0,0,0,0,0.0679504332409805,0.0415274821447698,0,0,0.0550682112087271,0.0349342470849241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825224162729794,0,0,0.014944452521334,0,-0.0146442671275808,-0.0136795571371838,0,0,0,0,0,0
X000651.SZ,0,0.226968530571529,0,0,0,0.0681363568138745,0,0,0,0,0,0,0.0598429108693551,0,0.0420860204510843,0.206383389219278,0,0,0,0,-0.00655257619299307,0,0,0,0,0.0569112669113328,0,0,0,0.0268336744668769,0,0,0,0,0,0,0,0,-0.0910325970186621,0.0910814865152175,0,0,0,0,0,0,0,0,0,0,0,0.000488674428803601,-0.00792184452394705,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134075680133837,0,0,0.124107557161351,0.144732552658804,0,0,0.0902364811280881,0.18860431036266,0,0,0.0670739214553999,0,0,0,0,0,0,0,0,0,0,0,0,0.174125559270464,0,0,0,0,0.0983577145097041,-1.73472347597681e-18,0,0,0,0,-0.00500917289098383,-0.000415022982771189,-0.0141227484661958,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.197848883626025,0,-0.0797658501724355,0.017492456764895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119584708994323,0,0,0,0,0,0,0.117085252317876,0,0,0.365193839972476,0,0,-0.0361599896656654,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0922099974825199,0,-0.044077823681619,0,0.222745615657032,0,0,0.0165701903046938,0.00411026220675859,0,0,0,0,0,0
X600104.SH,0,0.0137398667393093,0,0,0.00808693848263555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672880336685642,0,0,0.372377557759932,0,0.106108853947933,0,0.142303325553491,0.00499178279785598,0,0,0,0.0124439854062821,0.0631130878759157,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993493504335779,0,-0.00905443495654261,0.0230577547743032,0.0250625280583196,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180611429750376,0,0,0,0,0,-0.0492084667345705,0,0,0,0,0,0,0,0,0,0,0,0,0.0751826156442184,0.00870475328550779,0,0.275632638629599,0,-0.118436956034288,0.0514506372286336,0.323672185542354,0,0,0,0,-0.173808062510075,0,0.361385207465784,0,0,0.0292586130654513,-0.0169360788066625,0,0,0,0,0,0
X002304.SZ,0,0.35182259339472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0408461359373825,0.0103899957910262,0,0,0,0,0,0,0,0,0,0.0774362274349185,-0.0322722939806583,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0807166417203501,0.0489570373639919,0,0.00246326679190353,-0.00383742661775014,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0786172163939963,0,0.105263722760411,0,0.112290521410546,0,0,0,0.00676118136258297,0,0.124441605621128,0,0,0,0,0,0,0,0,0,0,0.0607003704302188,0.179463738315301,0,0,0,0,0,0,0.0910710420382983,0,0,-0.0434097497459744,0,0,4.33680868994202e-19,0.0564742537548293,0,0,0,0,0,0,0,0,0.0539759169081082,0,-0.00832845303286367,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.000401857788382606,0,0,0,0,0,0,0,0,0,0,0,0.107370099545076,0,0.299317711045351,0,0,0,0,0,0,0.362380619675303,0,0.0417704087781584,0,-0.0502414148793891,0,0,0,0,0,-0.12158675036803,0,0,0,0,0,0,0,0,0.0577888675792329,0,0,0.0276386417695049,0,0,0,0.0103917361088246,-0.00613411635832773,0,0,0,0,0,0
X003816.SZ,0.0215752513884926,0,0,0,-0.0264184066358916,0,0,-4.33680868994202e-19,0,0,0.0880680237351278,0,0,0,0,0.023005694072435,0,0,0,0,0,0,0,0,0,0.0784306330771868,0,0.0581020759380387,0,0,0,0,0.0936262361367301,0,0,0,0,0,0,0,0,0,0,0,0.0500980334844599,0,0,0,-0.00848561392595327,0,0,0.00217224492432491,-0.00270363524240497,0,0,0,0,0,0
X000661.SZ,0,0,0.0488144953652752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527319383605772,0,0,0.108911327682788,0,0,0,0,0,0.0651019998175595,0,0.0809818619153628,0,0,0,0,0,0,0,0,0.0554105335107121,0,0,0.112352187782716,0,0,0.0556206469776478,0.037364052656439,-0.0224359262921124,0,0,0,0,0,0
X000568.SZ,0,0.53693868637816,0,0,0,0,0,0,0.0377258223438649,0,0,0,0,0,0.199810639961912,0,0,0.027073128479363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101657314274625,0.0301801507718166,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,4.33680868994202e-19,0,0.0174350949221132,0,0,-0.0170943790924048,-0.010331855500528,0,0,0,0,0,0
X600809.SH,0,0.00985586049940248,0.0931080473641541,0,0,0,0,0,-0.11216438779734,0,0,0,0,0.468554140650327,0,0,0,0,0,0,0.0629992873489715,0.0798853561342912,0.198175810102527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14129629126882,-0.126493692386565,0,0,0,0,0.0546327737295582,0,1.73472347597681e-18,-0.0513343956831076,0,0,0.00416237239259176,-0.00505729815814001,0,0,0,0,0,0
X600690.SH,0,0,0,0.43318692901906,0,0,0,0,0.266765784788741,0,0,0,0,0,0,0,0,0,0,0,0.027785589098414,0,0.0516361602114894,0.0637534110587104,0,0,0,0,0,0,0.0304730143202564,0,0,0,0,-0.0856751790703544,0,0,0,0,0,0,0.013748489709334,0,0,0,0,0,0,0,0,0.00108952865638041,0.0166852143963667,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0470308028390311,0,0.155392438113611,0,0,0.134086533061428,0.0695288587142731,0,0,0.00187179445328983,0,0,0,0,0,0,0,0.0646532232582433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478924463861172,0.0887916685751568,0,0,0,0.0760052913163607,0,0,0,0,0.00902125635515684,-0.00012640763017662,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242361708349701,0,0.172495065883157,0,0,0,0.01176943476135,0,0,0,0,0,0.216031632455811,0,0,0,0,0,0.217248251511064,0,0,0,0.0466948201674632,0,0.0587311216340146,0,0,0,0,0,0,0,0,-0.00509826360591671,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.438153964021188,0,0,0,0,0,0,0.0213964831315088,0,0.144524793099358,0,0,0,0.0317126360930517,0,0,0,0,0,0,0,0,0,0,0,0.10710180351366,0.00155629596455861,0,0,0,0.0609461304583714,0,0,0,0,0.140970958079358,0,0.00989198564116609,0.00168544607362195,0,0,0.016725694973131,-3.00709179230771e-05,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0181229946658227,0,0,0,0,0,0,0,0,0,0,0,0,0.132063087136726,0.0741403129729792,0,0,0,0,0.259079488239933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465744401459622,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110692910247324,0.0151634521822072,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803991710713449,0,0.0128557354809116,0.174933654549162,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.473269902786665,0,0,0,0,0,0,0,0,0.200764683232813,0,0.0265402814848439,0,0,-0.282168788597492,0,-0.0567833291075977,0,0,0,0,0,0
X002007.SZ,0,0,0.103549105336308,0,0,0,0,0,0,0,0,0,0.0885610025767593,0,0,0,0,0,0,-0.0384499062599857,0,0,0,-0.0411149241255098,0.0342351932655578,0,-0.246201860938114,0,0,0,0,0,0,-0.350240677392512,0,0,0,0,0,0,0,0,0,0,0.178933912940897,0,0,0.147088204725881,0,0,0,-0.00372639603743216,0,0,0,0,0,0,0
X000596.SZ,0,0.126659178226595,0,0.139312616988966,0.0148029859835503,0,0.0966627000778022,0,0,0,0,0,0,0.219478598158091,0.181858978317278,0,0,0,0,0,0,0,0,0,0.114221958786224,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0086833101173641,0,0,0,0.0527280364087643,0,0,0,0,0,0,0.0188389665426799,0.00428507946695473,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.260626414423799,0,0,0.0458717111308642,0,0,0,0,0,0,0,0,0,0,0.229523505206041,0,0.0943971843850107,0,0,0,0,0,0.00836871139414308,0,0,0,0,0,0,0,0,0,0.0878444740781348,0,0.00742478297663977,0.135062210417227,0,0,0,0,0.0720416787277859,0,0,0.0266807982464199,0.0619614177522583,0,-0.122390224819447,-0.0140425176190653,0,0,0,0,0,0,0
X300142.SZ,0,0.101059304274475,0,0,0,0,1.73472347597681e-18,0,0.185271911794597,0,0,0,0,0.183876458959399,0,0,0,0,-0.0422802912862664,0,0,0.109928414829479,0,-0.0504116417212116,0,0,0,0,0.229496901752791,0,0,0,0,0,0,0,0,0,0,0,0.0226085978534432,0,0,0,0,0,0.088909785202933,0,0,0,0,-0.0235564723814365,-0.0290146994155758,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.22504426739799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14924663857967,0.0713349473526833,0,0,0,0,0,0,0,0,0.441901027583636,0,0,0.0724019034309146,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0145188745292026,0,0.0271214995106881,0.0439521848109681,0,-0.0144364467350404,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0828593171612085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451027144636949,0,0,-0.0352108977302096,0.129653462535241,0,0,0,0,0,0,0,0,0,0,0,-0.0808155614567738,0.0801341958141981,0,0,0,0,0.629334766107654,-0.0163701679683121,0,0,0.0503402630319969,0,0.0264133785942479,0,0,0,-0.00304885972512205,-0.000142823540923133,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.401913802092525,0,0,0,0,0,0,0,0,0,0,0,0,0.231246638465754,0,-0.044142628618841,0,0,0,-0.428079492008579,0,0,0,0,0,0,0,0.275284376468453,0.0496671950682143,0,-0.148908311778998,0,0,0,0.0946286605763871,0,0,0,0,0,0,0.321945238766134,0,0,0,0.0105320563036212,-0.00957113132206054,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.068957770753477,0,0,0,0,0,-0.215916973337497,0,0,0.119911855933284,0,0,0,0,0,0.116086265270928,0,0.0862741895907352,0,0,0.0252653928696531,-0.0716824417683022,0,-0.0304555634645306,0,0,0,0,0,0,0,0,0,0,0,0.135179537439612,0,0,0,0,0,0,0,-0.0335384118551515,0.094651109356824,0.195232805920154,0,0.0229296959596453,0.00809686505699461,0,0,0,0,0,0
X000977.SZ,0,0.24198759558882,0,0,0,0,0.137093193373268,0,0,-0.216138720859479,0,0,0,0,0,0,-0.0368923814069427,0,0,0,0,0.244568241245149,0,0.182830808580057,0,0.213176882314354,0,0,0,0,0.0720007994205277,0,0,1.38777878078145e-17,-0.0191233655255554,-0.0891893932517534,0.162063572144349,0,0,0,-0.0806134481624754,0,0,0,0,0,0,0,0,0,-0.0735011746105001,0.0189872213187349,0.0318947842858179,0,0,0,0,0,0
X002129.SZ,0,0,0.0565282327292277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349142934620268,0.225304219242083,0,0,-0.170088608783528,0.0632139390983998,0,0.0460411596066081,0,0,0,0.0703550487510467,0,0,0,0,0,0,0,0,0,0,0.0944484250928866,0,0,0.145422227425587,0,0,0.112543977388593,0,0,-0.0965162851529949,0,0,-0.00811220892900034,-0.0166049916869054,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.100400406792918,0,0,0,0.000826018522119343,0,0,0,0,0.0411526317039164,0,0.019803315853153,0,0,0,0,0,0,0,0,0,0,0.00915639026686827,0,0,0,0,0.0232148483064104,0,0,-3.46944695195361e-18,0,0.0910896345473055,0,0,0,0.0312446393209747,0,0,0,0,0.357913692253065,0,0.0103962088419924,0.00155672873428506,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.00890457503280272,0.219624381087689,0,0,0,0,0.24307948309016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199769849680101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436148028388943,0,0,0,0.0192238911593674,0.0675069244090345,0.0788639401272332,0,0,-0.0111654082895845,0.00552063951305574,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495912516753356,-3.46944695195361e-18,0.0144615997718551,0,0,0.0482857284258035,0,0,0,0.238548105473862,0,0,0,0,0,0,0,0.00214786639235281,0,0.0302819849606082,0.048279542824847,0.116719497014721,0,0,0,0,0,0,0.10256363255309,0.00168689267678516,0,0,0,0.0154015819751654,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0404345303939254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240822500495577,0,0,0.00497876387293572,0.00975291944881526,0,0,0,0,0,0,0,0,0,0,0.0557546762350295,0,0,0,0,0,0,0,0,0.15828675487923,0.062520967324548,0,0,0,0,-0.0811661163159444,-0.00274723228079403,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.115629807263554,0.100925790778335,0,0,0,0,0,0.160482047144768,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.105937405351916,0,0.126026760831684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114971575107139,0,0.045133203347744,0.0550212596923815,0.0244810219829273,0.00617367603411374,0,0,0,0,0,0
