,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X600104.SH,X002415.SZ,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X601877.SH,X002236.SZ,X300003.SZ,X002007.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002241.SZ,X300142.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X002463.SZ,X600867.SH,X300014.SZ,X002008.SZ,X000977.SZ,X002049.SZ,X600066.SH,X600498.SH,X002506.SZ,X000066.SZ,X300146.SZ,X600177.SH,X300136.SZ,X002129.SZ,X002371.SZ,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.37599177024181,1.73472347597681e-18,0,0,0.0253646961205894,0,0,0.0447796997131898,0.189418639585528,0,0,0,0,0,-0.16203698120096,0,0,0.0464076946458934,-0.0749735358150151,0,0,0,0.045469639633418,-0.0805579968558604,0.0876570958362003,0,0,0,0,0,0,0,-0.0180201322885718,0.0357345221810776,0,0.00773173889491224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128337268089632,0.0157410960623065,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.281769202693054,0.254038508919762,0.0494026801347253,0,0,0,0,0,-0.0307793431983571,0.235479498244944,0,0,-0.0562251769503288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225457967041964,0,0,0,0,0,0,0,0,0,0,0,0,0.0832253038698972,0.086405006128272,0,0,0,-0.0208904368282322,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0193563068268198,0,0,0.15974447939045,0.0270700045906459,0,0,0,0,0,0,0,0,0.195490399921676,0,0,0,0,0,0,0,0,0,0.187509041132858,0,0,0,0,-0.0262553806136065,0.179302144193926,0,0,0,0.172931897318655,0,0,0,-0.127550003109796,0,0,0,0,0,0,0,0,-0.00322010745413421,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.143759486360055,0,0.121412394988571,0,0,0,0,0,0.139770118534978,0.133712124636794,0.134513900633108,0,-0.0789926285686489,0,0,0,0,0,0,0,0.0451554692426216,0,0,0,0,0,0,0,0,0,-0.0723738822070769,0,0.142909288786428,0,0,0.0407120120616447,0,0,0,0,0,0,0,0,0.0046695735366752,-0.0180443140992145,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0332658083349715,0.241101252017152,0,0,0,-0.0572807969183166,0.0946281643779312,0,0,0,0,0,0,0,0,0.0814836022965384,0,0.0159300088280882,0,0,0,0,0,0.018071853234563,0,0,0,0,0,0.00676692306500234,0,0,0,0,0,0,0,-0.0113065787372192,0,0,0,0,0,0,0
X002415.SZ,0,0.0687079938728676,0,0,0,0,0,0,0,0.171025102452563,0,0,0,0,0,0,0,0,0.101191023395642,0,0,0.21557980025237,0,0,0,0,0,0.202329229267299,0,0,0,0,0,0,-0.0252554008524269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799792478305897,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.102684481372445,0,0,0.394171849094497,0,0,0,0,0,0,0.0479562358774545,0.131621668579546,0.0861336590227806,0,0,0,0,0,0,0,0.00506872730500211,0,0.0178699671829749,0,0,0,0,0,0.00503833600652019,0.0187466598678427,0,0.0203341506097778,0,0,0,0,0,0,0,0,0,-0.0836921407001884,0,0.0401395259738937,0,0.104330213442194,-0.0196753145044913,0.0331885060884906,0,0,0,0,0,0
X000568.SZ,0,0.631082623300787,0.196919909675442,0,0,0,0,2.16840434497101e-19,0,0.0230185584594119,0,0,0,0,0,0.0512180979766777,0,0.0958417768744049,0,0,0,0,0,0,0,0,0,-0.170510217746807,0,0,0,-0.115597657452022,0,0,0,0.0196776531945584,0.050800240290266,0,0.059048964076432,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158785796309045,2.16840434497101e-19,0,0,0,0,0,0
X002475.SZ,0.155390557326716,0.304543145007177,0,0.191759677463195,0,0,0,0,0,0,0,0,0.073239115506836,0,0,0.0696994246281638,0,0,0,0,0,0.281308054673258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100053015374973,0,0,0,0,0,0.0278385660545788,-0.0294849716884586,0,0.144615504420146,0,0,0,0,0,0.0488323819254141,-0.0428719678791184,0,0,0,0,0,0
