,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X300124.SZ,X002304.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X000661.SZ,X002236.SZ,X600372.SH,X002241.SZ,X002049.SZ,X000157.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X000800.SZ,X600522.SH,X002007.SZ,X601799.SH,X600183.SH,X300142.SZ,X002074.SZ,X002463.SZ,X002180.SZ,X600418.SH,X002028.SZ,X002294.SZ,X000066.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0.105610355584048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848635778901242,0,0,0,0,0,0,0,0,0,0.114208813884918,0,0,0,0.264455596932639,0,0,-0.0248577231711657,0,-0.119359251485045,0,0,0,-0.074191564615433,0.0923685531225038,0,0,0,-0.01122490505428,0,0,0,0,0,0.00589518452644466,0,0,0,0,0,0,0
X002304.SZ,0,0.105764849545133,0,0,0,0.274198556304996,0,0,0.061540643864602,0,0,0,0,0,-0.0385810302634915,0,0,0,0.0883089194573806,0,0.202311024747933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633788768080178,0.0251710372172398,0,0,-0.00731465028324135,0,0,-0.0246895010604515,0,0,0,0,-0.0416566060776872,0,0,0,0,0,0,-0.0225870846816224,0,0,0,0,0,0
X600104.SH,0.187528165769118,0,0,0,0,0,0,0,0.0823693198372645,0,0,0,0,0,0,0,0,0,0,0,0,0.0113328304782342,0,0,0,0,-0.0525725964002638,0,0,0,0,0.28216691054855,0,-0.0785846529005119,0,0,0,0,0,0,0,0,0,0,0,0.0520343390146388,0,-0.0261390817474629,0,0,-0.0945120703740559,-0.00986515254666122,0.0381887723866833,0,0,0,-0.0205861276981253,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0161056294412968,0.00458337475329639,0,0,0,0,0,0,0.147508550166741,0,0.074681130013188,0,0,0,0,0,0,0,0,0,0,-0.0742503424088355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143228991755381,0,0,-0.0608471157541375,0,0,0,0.0154090385096816,-0.0138843505313429,0,0,0,0.0686943935252861,0,0
X000725.SZ,-0.169517262657903,0,0,-0.0370181324605569,0,0,0.0329345663689469,0,0.134442898866308,0,0,0,0,0,0,0,0,0.0946066777253987,0,0,0,0.334776188168296,0.293213073846665,0,0,0,0,0,0,0,0,0.161512163076299,0,0,0,0,0,0,0,0,0,0,0,0.0470404279487018,0,0.0195098084052726,0,0,0,0,0,-0.0190204351102137,0.0520578053026181,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.319628882452935,0.0597413258317757,0,0,0,0,-0.0115602035254606,0,0,0,-0.000402756855715425,0,0,0,0,0,0,0,0,0,0,0.0433041661602256,0.097895575985215,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.000963509183757437,0,0,0,-0.0605286124469576,0,0,0,0,0,0,0.0226112074675559,0.0148362635269729,-0.0260712497737698,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0901846209396923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811196330894477,0,0,0.0901119579543981,0,0,0,-0.128501656109838,0.0725939880073057,0,0,0,0,0.0244634531417124,0,0,0.0766212513200653,0,0.0145630356513125,8.67361737988404e-19,0.0237454372041615,0,0.0457389545360479,0,0,0,-0.102136516281667,0,0,0.00487505667531544,0,0,0,-0.0357023701946223,0,0
X002371.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223119603311478,0,0,0,0,0.14317343973166,0.0409633532474534,0,0,0.265163311295921,0,0,0,0,0,0,0,0,0,0.212956221605729,0,0.0361952124738526,0,0,0,0,0.0568366972833118,-0.0346969238881763,0,-0.185568567256439,0,0,-0.0584484194313385,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0128823686844894,0,0,0,0,0,-0.0387608404418443,0,0,0.184928382868407,0,0,0,0,0,-0.343319370880132,0.201788672320887,0,0.192790059558675,0,0,0,0,0.364140798707938,0,0.292905451459611,0,0,0,0,0,0,0,0,-0.0898739534640745,0,0,0,0,-0.091207383875634,0.0143139000209544,0,0,0,0,0.0516451083390039,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.0831970405343534,0,0,0.112343082877274,0,0,0,0,0,-0.0503077289758241,0,0,0.0200741826970917,0,0,0,0,0,0,0,0,0,0,0.522495524487178,0,-0.025494422907196,0,0,0.0438416756595276,0.176944780831152,0,0,0,0.0206830380633202,0,0,0,0.0974745088047333,0,0,0,0,0,-0.0070507041980423,-0.00264084294457612,0,0,0,0,0,0
X300014.SZ,0,0,0.0495434410078559,0,0,0.102591527432565,0,0,0.0142544006695213,0,0,0.154506932331449,0,0,0,0,0,0,0.072066120611357,0,0,0,0,0,0,0.227696304875462,0,0.0449837419072309,0,0.07314700983099,0,0,0,0,0.00927094885397863,0.119794987326266,0,0,0,0.0473510401600023,0,0,0,0,0.181150807335142,0,0,0,0.0250637026651712,0,0,0.00977875249971477,-0.0272913127702974,0,0,0,-0.042551874772251,0,0
X002179.SZ,-0.0743982624633265,0,0,-0.0177417174755415,0,0,0,0,0,0,0,0,0,0,0.332433556665976,0,-0.156933066869978,0,0,0,0.00312284325968756,0,0,0,0,0,0,0.0775547197629554,0,0,0,0,0,-0.1366189568662,-0.0423134521696175,0,0,-0.055970300044838,0,0,0,0,0,-0.0703785676526969,0,0.0399300788382251,0,0,-0.013583168097594,0.278442106365596,0,-0.00396216235671707,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481613364707812,0,0,0,0,0.157434114601164,0,0,0,0,0,0,0,0,0,0.0259977968120171,0,0,0,0,0,0,0,0.0458519050097026,0,-0.0574860664681109,0,0,0,0.168941845479349,0,0,0,0.0962017719100903,0,0,0.0214948063702395,-0.00439754826817485,0,0,0,0,0.09801628947051,0,0
X600089.SH,0,0,-0.204563692016344,0,0,0,0,0,0.0611974694673336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208331972376494,0,0,0,0,0,0,-0.0146082800629195,0.029078556650502,0,0,0,0.169234020030604,0,0,0.0354221159501057,0,0,0,0,0.272715153457196,0,0,0,0,0,0,-0.0230305020179732,-0.0764268206503541,-0.0103654590257675,0.0182875651045126,0,0,0,0.0115940236133015,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143802281826841,0,0,0,0,0.257651669964939,0,0,0,0.280931788267427,0,0,0,0,0,0,0.0825706295482591,0.1734712605945,0,0,0,0,0,0,0,0,0,0.0428989267413072,0,-0.0464953416124264,0,0,0,-0.220883853469543,0.0255445859904169,0.0803045842245154,0,0,0,0.291685502098023,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306628341487953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953973497102114,0,0,0.145441312594821,0,0,0,0,0,0,0,0.241461550921876,0.159036493003709,0.0500264593782899,0,-0.00185873796488986,0,0,0,0.0731008210309702,0,0,-0.00376563486657344,0,0,0,0.0260633944137513,0,0
X000661.SZ,0,0,0,0,0,0,0.0493921829029888,0,0,0,0,0,-0.103019233456127,0,0,0.162773562495375,0.0739931259030448,-0.0944724787878808,0,0,0,0,0,0,0,0,0,-0.0484242474045684,0,0,0,0,0,0,0.0975015266566243,0,0,0,0,0,0.405888610086074,0.174400470183174,0,0,0,0,0,0,0.0319367060265502,0,-0.079934111019282,0,-0.00388636675626963,0,0,0,-0.0977568646521761,0,0
X002236.SZ,0,0,0,0,0,0,0.0111286165661502,0,0.102434844495335,0,0.345662916633351,0,0,0,0,0,0.0114029699696372,0,0.640563205366751,0,0,0,0,0,0,0,-0.108454292516508,0,0,0,0,0,0,0,-0.147910962744738,0,0,0,0,0,0,0,0,0,0,0,0,0.0160086629542171,0.0439243946345769,0.187107630876055,0,0,0.000693002036198587,0,0,0,8.67361737988404e-19,0,0
X600372.SH,0.0857207717283911,0,0,0,0,0,0,0,-0.0116230790739763,0,0,0,0,0,0.00663389510706778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372268216009212,0,0,0.104160181486334,0.0877723204061945,0,-0.0053052917501022,2.71050543121376e-20,0,0,0,0,0,0,0.0502327058500293,0,0,0,0.0214202757315926,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.157004258884221,0,0.0730915044540747,0,0,0,0,0,0,0,0,0,0.0545659269237989,0,0,0,0,0,0,0.0793784871234444,0,0.00439373304565595,0,0,0,0,0,0.180431125836785,0.0211191477476481,0,0,0,0,0,0.0999786154326391,0,0,0.063651943677368,0,-0.0263526473849098,-0.0874275957905398,0,0.0548942410419288,0,0,0.0547611231374608,-0.0959888563146855,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.105392575973137,0,0,0,0,0,0,0,0,0,0,0.153632880699254,0,0,0,0,0,0.120717108469654,0,0.246224322866215,-0.0195563048031063,0,0,-0.0540819504305987,0,0,0,0.0902208217561141,0,0,0,0,0,0,0,0,0,0,0,0.146192580763524,0,0,-0.257378518849532,0.145010301166802,-0.0833669031439676,0.0395576473531658,-0.127406905341431,0,0,0,8.67361737988404e-19,0,0
X000157.SZ,-0.00514476901635102,0,0,0,0,0,0,0,0,0.0567476239918048,0.153461368359346,0,0.0809501244450462,0,0,0,0,0,0,0.441317677147835,0,0,-0.0368696310452762,0,-0.169837451063943,0.01321355296811,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0294540364674586,0,0,0.13882008535195,0,0,0,0,-0.0378265843847911,0,0,-0.00860045281460849,0,0
X600741.SH,0.0745722864549758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248368286156276,0,0,0,0,0.131889055913229,0,0,0,0,0,0.132206832888083,0,0,0.0562460867748998,0,0.16885724390315,0,0,0,-0.00684712360500192,0.177325537894,-0.0165891351127348,0,0,-0.172757615692447,-0.0101318018482291,0.0717177347781519,0,0,0,0.123950728820849,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141340824296637,0,0,0,0.028342203925872,0,0,0,0,0.175599760719609,0,0,0.0834542353832047,0,0.101824144324029,0,0,0,0,0,0,0,0,0.0258446203644865,0,0.0476742264046881,0.035257078314251,0.0465427584869302,0,0,0.136045601334458,0,0,-0.0175873585160681,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644876407080149,0,0,0,0,0,0.173888947617253,0,0,0,0,0,0,0.319326506595358,0.170996274715709,0,0,0.0479685446181005,0,0,0,0,0,0,0,0,0,-0.0837653219827691,0,0.118292824869468,0,0.638412167608347,0.141667377483727,-0.127615195012241,0,0,0.127821331107334,0,0,0.0490727813169317,-0.126705626709899,0,0,0,0,0,0
X601877.SH,0,0.199461821224577,0,0,0,0,0,0,0.150770963788982,0,0,0,-0.0684322339951751,0,0,-0.373327969179487,0,0,0,0,0.11105894800274,0,0,0,0,0.171298982341375,0,-0.0166675236600108,0,0,0,0,0,0,0.00181464210268512,0,0,0,0,0,0,0.0514815433943455,0,0,0,0,0,0,0,0,0,-0.0110164284595345,0.0295005616937728,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0278971208234746,0,0,0,0.346322424491528,0,0,0,0.328344040199205,0,0,0,0,0,-0.0197084198079732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.418603480737567,0,0,0,0,0,0.115963376376452,0.163722706952523,0,0,0,0,0,0.00224611801357608,0.0503468375105979,0,0,0,0,0,0
X600522.SH,0,0,-0.0279628653949247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752043108046774,0.285595706828304,0,-0.101120486492258,0.110345785218943,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.102300784494687,0,0,0,0,0.149140263310659,0,0,0,0.0241438094134537,0,0.120939805434232,0,0,0,0,0,0.000577655136029136,0.0147797021542947,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,-0.15127590894602,0,0,0,0,0,0,0,0,0,0.0304556762570373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166671963126896,0,0.152954022786714,0,0,0,-0.041384913157353,0,0.138344545977915,-0.00472789252398798,-0.00680302084066536,0,0.0241594541798298,-0.0481776886451019,-0.0848353574896241,0,0,-0.0163265987392135,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24840612576503,-0.0233710324615749,0,0,-0.0517528301643719,0,0,0,0,0,0,0,0.0544432208443925,0,0,0,0,0,0,0,0,0.355094816211079,0,0,-0.0930690321697721,0,-0.0337036764628319,0,0,0.320939075786742,0.0351681616664471,0,-0.0257856471306124,0,0.00491913117095931,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0711872940795819,0,0,-0.130280241686056,0,0,0,0,0,0,0,0,0,0,0,-0.0719541587878839,0,0,0.223449146153997,0,0.113654332786084,-0.0623295454948042,0,0.0501154893077495,0,0,0,0.0733723689810193,0,0,0,0,0,0,0,0.0720127428263891,0,0.129771893134925,-0.0779707400867006,0,0,0,0,0,0,0.0582292370857923,-0.0941613538009892,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0425961591735438,0.110553814088945,0,0,0,0,0,0,0,0,0,0,-0.0285686873660084,0,0,0,0,0.392502640998357,0.0337613560023444,-0.113189191424255,0,0,0,0,0.645217168943239,0,0,0,0,0,0,-0.195506354176007,0,0,0,0,0.285379100199742,-0.08054120355452,0,0.0513162429763486,-0.12388056155053,0,0,0.0058931663017953,0.0057188940918776,0,0,0,0,0,0
X002074.SZ,0.0217375922194654,0,0,0,0,0,0,0,0.0919058048700518,0,0,0,0,0,0,0,0,0,0,0,0.327348436493805,0,0,0,0,0.242772246695161,0,0,0,-0.031331878098956,0,0,0,0,0,0,0.0235330247400567,0,0,0.0837830884881191,0,0,0,0,0.0414659410143888,0,0,0,0.134750981563457,0,0,0.0126753399960019,0,0,0,0,0.0061467208308408,0,0
X002463.SZ,0,0,0,0.203330837213058,0,0,0.310427736813806,0,0,0,0,0,0,0,0,0,0,0,0.155785323874865,0,0.0273248616306566,0,0,0,0,0,0,0.277059182824508,0,0,0.107674065623705,0,0,0.0446029445319583,0.163796624793761,0,-0.212405087967753,0,0,0,0,-0.128455176809587,0,0,0,4.33680868994202e-19,0,0,0.0380691896169841,0.0274022648276054,0,0,0.0537582962801155,0,0,0,0.164387367339005,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.248423389626049,0,0,0,0,0,0,0,0,0,0.15192421033101,0.112834698109419,0,0.230405580789748,0,0,0,0,0,0,0,0,0,0,-0.0626123323000773,0,0,0.120392000873901,0,0.0149090182932555,0,0,0.0290518854923142,0,0.212239663894004,0,0,0,0,0,0,0,0,0,0,0.00972105905198183,0,0,0,-0.040327564507102,0,0
X600418.SH,0,0,0,-0.0211474621418279,0,0,0,0,0.681890818291147,0,0,0,0,-0.0874953649904063,0,0,0,8.67361737988404e-19,0,0.23368855204428,0,0,0.442126163372696,-0.244433543210164,0,0,0,0,0,0.121919878121697,0,0,0,0,-8.67361737988404e-19,0,0.478189945522386,0,0,0,0,0,0,-0.0981995599977137,0,0,0,0,-0.261853717250617,0,0,0.0192743068192338,0,0,0,0,-0.165979346290686,0,0
X002028.SZ,0.197638925269869,0,0,0,0,0,0,0,0.0689810986315175,0,0,0,0,0,0.0382189119205675,0,0,0,0,0,0,0.0739206106126445,0.152289737455527,0,0,0,0,0,0,-0.249436508030712,0,0,0,0,0,0,0,0,0,0.239351893608947,0,0,0,0,0,0,0,0,0,0,0.100689870925134,0.00801208653243213,-0.0160907224291471,0,0,0,0,0,0
X002294.SZ,-0.0733468057747692,0,0,0.280494443596912,0,0,0,0,0.0197528213530704,0,0,0,0,0,0.0183335493686959,0,0,0,0,0,0,0,0,0,0,0,0.00440128574757202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645633736054081,0,-4.33680868994202e-19,0.1124858838797,0,0,0,0.0253730144018417,0,0.144710683983768,-0.0145434155141386,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.242917488603104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911801232790499,0,0,0,0,0.231150095583679,0,0,-0.152738681496868,0,0.129819388383652,0,0,0,0,-0.125392030872604,0.0818636643045191,0,0,0.173123838204439,0,0,0,0,0,0,0,0.0360230955188765,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6853523615051,0,0,0,0,0,0,0,0,0.0221877981831036,0,0,0.111341069392559,0.136418904442046,0,0.0729716568908304,0.375970533437164,0,0,0,-0.0870977018105336,0,-0.0113049189629076,0,-0.12354282794953,0,0,0,0,0,0.0262046759701554,-0.0826081614920245,0,0,0,-0.0244021070908978,0,0
Change_TY3M,0,0,0,0,0,-0.0345127031746577,0,0,-0.0171879518184602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253942629355857,0,0,0,0,0,0,0,0,0,0,0,-0.151120985628629,0.0374265125744966,0,-0.0933402073983513,0,0.135876044113749,0.142702751688745,0,0.0123893354449751,0,-0.0293665969939345,0,0,0,0,-0.110945365527801,0,0
Slope,0,0,0.0133655979554026,0,0,0,0,0,0,0,0.530641010722732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213728288647276,0.128075919450382,0,0,-0.0340076685657057,0,0,0,0,0,0,0.403119702895179,0.116386343696897,0,-0.229829208703726,0,0,0,-0.0448926666491989,0,0.325113333398623,0,1.20102051987302,0,0,0,-1.68840672535253,0,0
TED,0,0,0,-0.11641425004561,0,0,0,0,0,0,0,0,0,0,0,-0.342968090596338,0,-0.0623506337948224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106345838015562,-0.0839626513429767,0,0,0,0,0,0,0,0,0,0,0,-0.0334735020867156,0,0,0,0,-0.0591284763748934,0.532391491047093,0,0,0,0,0.318329218749102,0,0
RealEstate_excess,0.0698901490190804,0,0,0,0,0,0,-0.243249408762624,-0.00429332000068954,0,0.0030310844265014,0,0,0,0,0,0,-0.0295459724506198,0.0104184465259316,0,0,0,0,0,0,0,0,0,0,0,0,-0.293321401202651,0,0,0,0,-0.0165714485398139,0.100926022581608,0,0,0,0,0,0,0.070089252661526,0,0,0,0,0,0,-0.0294398440676681,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471657182726665,0.0650775454420271,0,0,0,0.0917500627607197,0,0.0470959146403556,0,0,0.035372994468776,0,-0.0625370317974558,0,0,-0.0177274410203948,0,0,0,0,0,0.0810260961363932,0,0,0,-0.063715304882664,-0.0514587141264256,-0.0385936393548859,0.000866457110489388,-0.031957496127962,0,0.00416351449903705,0,-0.14697282587764,-0.000446821683640188,0,0.0248953447136576,0,0,0,0,0
MKvol,0.00220374275514193,0,0,0,0,0,-0.000746741217027315,0,0,0,0,0,0,-0.00179726075027914,0,0,0,0,0,0,-0.000176620917725764,0,0,0,0,0,5.35525636687797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000546872910550301,5.42101086242752e-20,0.000533907957659136,0,0.000340612300838622,0,0,-0.000219591776903068,0,0,0,-0.0105536570487999,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638219568963584,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.00273351157750192,0,0,0,-1.0842021724855e-19,0,-0.0110209757141452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608590598761055,0.0272015153303735,0,0,0,0,0,0,0,0,0,0.000559733917713832,0,0,0,0,0,0,0,0,0,0,0,-0.00357671256039531,0,0,0,0,-0.0109518064350512,0.00019051784324505,0.00179789293944581,0,0,0,0.0241500407389783,0,0
CarbonVol_Hubei,0,0,0.00619526972953699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028511285592064,0,-0.00959441525256669,0,-0.00681231179160199,-2.16840434497101e-19,0,0,0,-0.00365248875297953,0,0,0,0,0.00265191478081817,0,0,0,0,0,0,0,0,0,0,-0.000880648535514041,0,0,0,0,0,-0.0175242692230974,0.0164125684307875,0.000949528879773499,0,0,0.048539876355821,0,0
